# id     id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN     xeAGN     SFR_IR   eSFR_IR   SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  13333  11135      13.08    1          1.391    9745.28   5.152E10        16.68     16.68     53.21    4.141     0.67935      7.38621E-8   9.62814E-8   0.67935      0.885554     1.06961             -99.0                     -99.0            53.8894     1.0             0.9873926968940088   
  13337  10960      5.481    1          0.838    5176.23   2.704E10        9.634     9.634     11.3     3.047     0.48741      1.87838E-7   2.83881E-7   0.48741      0.736625     0.560105            -99.0                     -99.0            11.7874     1.0             0.9586507626787927   
  13370  11116      16.79    1          1.485    10573.6   5.5199998E10    5.056     5.056     94.95    5.654     4.68969      4.33127E-7   7.51506E-7   4.68969      8.13695      1.73293             -99.0                     -99.0            99.6397     1.0             0.9529334191090499   
  13373  10715      6.771    1          1.01     6532.99   5.034E10        1.861     1.861     14.91    2.202     0.362246     8.76387E-8   1.81374E-7   0.362246     0.749693     0.309599            -99.0                     -99.0            15.2722     1.0             0.9762837050326738   
  13385  11064      6.841    1          2.403    19178.8   1.41900005E11   32.05     32.05     194.5    28.43     6.60096      1.85301E-7   2.51833E-7   6.60096      8.97101      0.946551            -99.0                     -99.0            201.101     1.0             0.9671756977837007   
  13415  10657      35.19    1          2.104    16289.4   4.80800014E11   103.9     103.9     592.5    122.7     2.30703      8.97758E-8   1.21848E-7   2.30703      3.13122      0.522322            -99.0                     -99.0            594.807     1.0             0.9961214309851767   
  13474  10606      35.15    1          1.336    9266.57   1.35499997E11   6.743     6.743     155.6    4.427     1.0071       1.21102E-7   1.47475E-7   1.0071       1.22642      0.807783            -99.0                     -99.0            156.607     1.0             0.9935698915118737   
  13502  10311      16.3     1          1.524    10920.8   1.59200002E11   51.0      45.02     100.7    14.1      4.99594      4.32539E-7   6.73924E-7   4.99594      7.78401      0.417166            -99.0                     -99.0            105.696     1.0             0.9527323645171057   
  13507  10134      12.08    1          0.788    4795.53   2.704E10        0.9727    0.9727    13.83    1.145     2.03234      9.12513E-7   1.13875E-6   2.03234      2.53622      0.685508            -99.0                     -99.0            15.8623     1.0             0.8718786052464019   
  13515  10280      20.11    1          1.016    6581.51   1.48599996E11   2.029     2.029     42.52    2.114     5.51436      1.3145E-6    1.67581E-6   5.51436      7.03008      0.193984            -99.0                     -99.0            48.0344     1.0             0.8851989407591228   
  13517  10661      6.341    1          2.892    24040.3   2.00399995E10   0.6407    0.6407    197.5    50.25     7.09757      1.26808E-7   2.01598E-7   7.09757      11.2836      14.8905             -99.0                     -99.0            204.598     1.0             0.9653075787642107   
  13542  9749       28.56    1          0.2759   1357.7    2.96499999E10   1.279     1.279     6.292    0.4969    1.25169      7.01136E-6   7.1811E-6    1.25169      1.28199      0.274128            -99.0                     -99.0            7.54369     1.0             0.8340745709327928   
  13543  9883       13.49    1          0.2754   1354.91   4.2850001E10    1.759     1.759     2.714    0.3988    1.09974      6.18565E-6   4.97486E-6   1.09974      0.884473     0.070612            -99.0                     -99.0            3.81374     1.0             0.7116373953127376   
  13584  10512      45.4     1          1.268    8681.17   1.74600008E10   7.231     7.231     167.9    3.698     8.65127      1.18533E-6   1.4536E-6    8.65127      10.6092      15.3528             -99.0                     -99.0            176.551     1.0             0.9509999943359143   
  13593  10048      37.43    1          0.2024   964.069   4.3650002E9     0.1758    0.1758    1.852    0.1471    0.728414     8.09243E-6   8.73529E-6   0.728414     0.78628      1.17941             -99.0                     -99.0            2.58041     1.0             0.7177154018159905   
  13629  10537      5.683    1          1.083    7128.18   2.83099996E10   1.35      1.35      23.23    4.088     0.0326803    6.64117E-9   1.68849E-8   0.0326803    0.0830883    1.07978             -99.0                     -99.0            23.2627     1.0             0.9985943162229665   
  13680  10377      10.56    1          1.224    8306.38   2.00399995E10   2.676     2.676     31.68    2.999     0.519062     7.76805E-8   1.06727E-7   0.519062     0.713152     2.38852             -99.0                     -99.0            32.1991     1.0             0.9838784313847281   
  13686  10292      8.257    1          1.016    6581.51   4.4870001E10    3.148     3.148     17.68    2.141     1.04176      2.48331E-7   3.01674E-7   1.04176      1.26553      0.431265            -99.0                     -99.0            18.7218     1.0             0.9443536412097127   
  13688  9116       52.77    1          0.0786   362.078   2.23800013E9    0.1218    0.1218    0.3876   0.02283   0.480822     3.78701E-5   4.15369E-5   0.480822     0.527377     0.0865364           -99.0                     -99.0            0.868422    1.0             0.44632678582532453  
  13698  10142      5.3      1          0.9628   6153.96   2.30100009E10   3.175     3.175     12.14    6.218     0.0633793    1.72804E-8   2.77267E-8   0.0633793    0.101693     0.754285            -99.0                     -99.0            12.2034     1.0             0.9948047265516168   
  13741  10125      11.69    1          2.171    16930.6   1.52000004E11   6.427     6.427     244.0    20.87     0.237132     8.54199E-9   1.41747E-8   0.237132     0.3935       1.07847             -99.0                     -99.0            244.237     1.0             0.9990296310550818   
  13767  10135      5.631    1          1.41     9911.7    4.3849998E10    23.47     23.47     52.78    23.19     3.38163      3.55424E-7   5.14209E-7   3.38163      4.89237      1.32957             -99.0                     -99.0            56.1616     1.0             0.9397880402267742   
  13793  10074      10.19    1          2.128    16518.7   1.55599995E10   52.4      36.09     124.8    12.24     3.55336      1.34464E-7   1.93241E-7   3.55336      5.1066       13.4091             -99.0                     -99.0            128.353     1.0             0.9723185278100238   
  13806  9766       14.49    1          0.09     415.372   5.152E10        0.05049   0.05049   0.1424   0.009828  0.00467257   2.79639E-7   5.44853E-7   0.00467257   0.0091041    0.00286249          -99.0                     -99.0            0.147073    1.0             0.9682266629496916   
  13810  9358       12.51    1          0.556    3123.83   3.7319999E10    0.9762    0.9762    7.466    0.5969    1.64465      1.74027E-6   1.93227E-6   1.64465      1.8261       0.235705            -99.0                     -99.0            9.11065     1.0             0.8194804980983794   
  13811  9797       11.0     1          1.604    11639.2   4.591E10        32.6      32.6      77.7     10.62     5.23332      3.98888E-7   5.62481E-7   5.23332      7.37962      1.83548             -99.0                     -99.0            82.9333     1.0             0.9368974826758371   
  13866  9594       13.91    1          0.779    4727.72   1.592E10        1.656     1.656     19.29    1.513     1.70309      7.86772E-7   1.14993E-6   1.70309      2.48919      2.0073              -99.0                     -99.0            20.9931     1.0             0.9188733440987753   
  13903  9715       10.44    1          1.24     8442.29   4.187E10        5.212     5.212     38.11    14.49     0.0379143    5.49286E-9   9.8258E-9    0.0379143    0.0678223    1.02418             -99.0                     -99.0            38.1479     1.0             0.9990064983917857   
  13908  9396       17.19    1          0.2542   1237.87   4.26499994E9    0.332     0.332     1.283    0.07462   0.113013     7.61553E-7   6.36955E-7   0.113013     0.0945234    0.843995            -99.0                     -99.0            1.39601     1.0             0.919047857823368    
  13970  9502       5.13     1          0.519    2872.51   3.98099994E9    0.3833    0.3833    2.2      0.4288    0.285914     3.5779E-7    5.81618E-7   0.285914     0.464777     0.491177            -99.0                     -99.0            2.48591     1.0             0.8849877911911533   
  13988  9601       18.51    1          1.979    15103.6   4.4870001E10    34.19     33.6      241.7    79.85     8.495        3.84521E-7   5.11265E-7   8.495        11.2951      5.89574             -99.0                     -99.0            250.195     1.0             0.9660464837426807   
  13999  8855       21.71    1          0.136    634.037   3.548E9         0.1235    0.1235    0.3916   0.01804   0.416136     1.06886E-5   1.16362E-5   0.416136     0.453028     0.0874295           -99.0                     -99.0            0.807736    1.0             0.4848118692245981   
  14040  9367       6.462    1          0.7843   4767.63   3.98099994E9    0.4404    0.4404    6.495    1.005     0.423553     1.92407E-7   3.34126E-7   0.423553     0.735526     1.45009             -99.0                     -99.0            6.91855     1.0             0.9387805248209524   
  14052  9472       5.996    1          1.96     14924.6   8.5500002E10    25.07     25.07     88.28    44.84     0.968726     4.49069E-8   7.38239E-8   0.968726     1.59252      0.873192            -99.0                     -99.0            89.2487     1.0             0.9891460603907957   
  14071  9440       6.242    1          1.224    8306.38   2.40999997E10   2.048     2.048     22.13    3.545     3.53843      5.29546E-7   6.57857E-7   3.53843      4.39581      1.28872             -99.0                     -99.0            25.6684     1.0             0.8621495691200075   
  14094  9316       5.03     1          1.084    7136.41   5.152E10        4.007     4.007     24.89    4.948     2.60869      5.28907E-7   7.28502E-7   2.60869      3.59313      0.500332            -99.0                     -99.0            27.4987     1.0             0.9051336972293236   
  14095  9242       9.949    1          1.152    7700.24   8.1650002E9     2.518     2.518     42.75    4.297     2.30989      4.02254E-7   5.1552E-7    2.30989      2.96031      11.3292             -99.0                     -99.0            45.0599     1.0             0.9487371254707623   
  14137  9128       13.66    1          0.9379   5955.95   4.0919998E10    3.697     3.697     29.91    2.19      1.0114       2.94399E-7   5.07089E-7   1.0114       1.74209      0.830054            -99.0                     -99.0            30.9214     1.0             0.9672912610683864   
  14149  9155       23.22    1          1.017    6589.6    3.5640001E10    2.531     2.531     45.09    1.942     0.222205     5.28387E-8   1.14672E-7   0.222205     0.482236     1.51833             -99.0                     -99.0            45.3122     1.0             0.9950962433958185   
  14188  8878       14.11    1          1.021    6622.0    2.09899991E10   8.055     8.055     37.87    2.685     45.8736      1.08019E-5   1.27282E-5   45.8736      54.0543      2.67595             -99.0                     -99.0            83.7436     1.0             0.45221366170071503  
  14191  9032       5.814    1          3.67     32046.4   7.2770002E9     45.68     45.68     299.8    60.61     2.58941      2.6035E-8    3.37512E-8   2.58941      3.35685      93.3466             -99.0                     -99.0            302.389     1.0             0.9914381806216496   
  14209  8929       5.879    1          1.015    6573.42   4.187E10        4.11      4.11      20.01    3.404     0.661784     1.58143E-7   2.21805E-7   0.661784     0.928192     0.537753            -99.0                     -99.0            20.6718     1.0             0.9679853713754971   
  14211  9093       30.84    1          1.013    6557.24   1.62899999E10   4.027     4.027     64.86    2.103     3.01971      7.25169E-7   9.13236E-7   3.01971      3.80285      6.53563             -99.0                     -99.0            67.8797     1.0             0.9555139459956364   
  14229  9125       7.123    1          0.85     5268.58   5.3699999E9     5.412     5.412     8.228    1.701     1.92849      7.17377E-7   9.17803E-7   1.92849      2.46729      3.9204              -99.0                     -99.0            10.1565     1.0             0.8101215970068429   
  14267  8877       6.06     1          2.983    24961.0   7.7970002E9     90.57     90.57     155.7    28.62     23.1009      3.82844E-7   4.7178E-7    23.1009      28.4673      44.0139             -99.0                     -99.0            178.801     1.0             0.8708004988786416   
  14289  8738       94.0     1          0.6382   3697.56   4.0919998E10    3.76      3.76      56.1     0.7021    2.1521       1.62535E-6   2.49622E-6   2.1521       3.30519      1.55687             -99.0                     -99.0            58.2521     1.0             0.9630554091612148   
  14305  8818       16.22    1          1.016    6581.51   7.6200002E10    2.477     2.477     49.43    3.047     0.0641021    1.52805E-8   2.43823E-8   0.0641021    0.102285     0.574452            -99.0                     -99.0            49.4941     1.0             0.9987048961391357   
  14310  8808       9.219    1          0.5594   3147.14   1.15300004E10   0.5931    0.5931    4.638    0.5031    0.125463     1.30798E-7   2.93611E-7   0.125463     0.281636     0.758175            -99.0                     -99.0            4.76346     1.0             0.97366200199015     
  14458  8247       10.43    1          0.6378   3694.72   4.4870001E10    0.8438    0.8438    6.843    0.656     2.26968      1.71679E-6   1.77713E-6   2.26968      2.34945      0.16692             -99.0                     -99.0            9.11268     1.0             0.7509316688394633   
  14557  7879       15.28    1          0.7798   4733.74   1.91399997E10   11.13     11.13     20.42    10.21     0.245086     1.12934E-7   1.17084E-7   0.245086     0.254092     1.64186             -99.0                     -99.0            20.6651     1.0             0.9881394234724247   
  14562  8041       5.824    1          0.295    1465.68   2.45400013E9    0.1934    0.1934    0.7249   0.1245    0.390372     1.87637E-6   1.98043E-6   0.390372     0.412023     0.161843            -99.0                     -99.0            1.11527     1.0             0.6499771355815184   
  14599  8099       6.171    1          1.489    10609.1   1.66700001E10   25.83     25.83     79.16    22.05     11.2606      1.03304E-6   1.42347E-6   11.2606      15.5163      7.72318             -99.0                     -99.0            90.4206     1.0             0.8754642194367213   
  14610  8060       5.201    1          0.9784   6278.71   1.23599995E10   1.398     1.398     10.72    2.061     2.03366      5.32665E-7   6.28695E-7   2.03366      2.4003       1.5899              -99.0                     -99.0            12.7537     1.0             0.8405403921999106   
  14614  8088       9.707    1          1.14     7600.11   3.6470002E10    2.153     2.153     24.85    2.56      2.77665      4.9636E-7    6.51638E-7   2.77665      3.64527      0.810245            -99.0                     -99.0            27.6266     1.0             0.8994954138402844   
  14630  8140       12.62    1          2.09     16155.9   2.39900006E9    31.66     27.44     152.8    20.0      1.91426      7.57276E-8   1.36608E-7   1.91426      3.4532       34.1145             -99.0                     -99.0            154.714     1.0             0.9876287860180721   
  14632  7583       32.16    1          0.4225   2238.91   8.7489997E9     1.776     1.776     14.17    0.4407    2.34838      4.8374E-6    4.94632E-6   2.34838      2.40125      3.40901             -99.0                     -99.0            16.5184     1.0             0.8578312669507943   
  14672  8038       8.131    1          1.526    10938.7   4.6980002E10    21.74     21.74     40.45    5.06      0.731782     6.31494E-8   8.68156E-8   0.731782     1.00603      0.92521             -99.0                     -99.0            41.1818     1.0             0.9822300142295869   
  14673  7829       8.117    1          0.936    5940.9    6.9500001E9     3.824     2.157     11.97    1.475     8.36975      2.44863E-6   3.06257E-6   8.36975      10.4683      3.9748              -99.0                     -99.0            20.3397     1.0             0.5885042552250034   
  14694  7941       10.63    1          1.87     14081.4   1.48600003E10   21.4      21.4      213.2    94.16     1.47799      7.69653E-8   9.16286E-8   1.47799      1.75957      24.4321             -99.0                     -99.0            214.678     1.0             0.9931152703118158   
  14732  7701       13.64    1          1.226    8323.35   4.9200001E10    2.385     2.385     56.94    4.173     0.141493     2.1089E-8    4.49113E-8   0.141493     0.301325     1.22086             -99.0                     -99.0            57.0815     1.0             0.9975210882685284   
  14743  7237       23.59    1          0.4109   2165.21   5.0109998E9     1.38      1.38      5.738    0.4275    1.06112      2.33712E-6   2.3359E-6    1.06112      1.06057      3.01208             -99.0                     -99.0            6.79912     1.0             0.8439327442374895   
  14778  7652       5.267    1          2.275    17933.3   3.25099991E10   4.128     4.128     107.6    20.43     25.5093      8.19021E-7   1.08275E-6   25.5093      33.7234      4.12087             -99.0                     -99.0            133.109     1.0             0.8083600658107265   
  14794  7759       8.521    1          1.006    6500.69   1.00499999E10   1.707     1.707     18.26    2.143     0.201417     4.92145E-8   7.53387E-8   0.201417     0.308334     3.618               -99.0                     -99.0            18.4614     1.0             0.9890907515139697   
  14796  7588       19.14    1          0.9399   5971.81   2.58200003E10   3.934     3.934     39.19    2.047     0.115781     3.35229E-8   7.73313E-8   0.115781     0.267085     2.07222             -99.0                     -99.0            39.3058     1.0             0.9970538699123285   
  14806  7693       39.33    1          1.355    9431.43   4.3849998E10    228.7     63.15     123.5    28.88     13.493       2.66952E-7   3.2615E-7    2.29971      2.80967      3.11107             -99.0                     13.493           136.993     4.0             0.90150591636069     
  14824  6586       22.23    1          0.1133   525.323   4.168E9         0.08663   0.08663   0.3085   0.01388   0.196003     7.33374E-6   8.12783E-6   0.196003     0.217225     0.209583            -99.0                     -99.0            0.504503    1.0             0.6114928949877404   
  14834  7584       6.638    1          0.202    962.016   5.248E9         0.07744   0.07744   0.2638   0.03974   0.00208407   2.32521E-8   4.98179E-8   0.00208407   0.00446513   0.129803            -99.0                     -99.0            0.265884    1.0             0.9921619954566652   
  14853  7054       48.83    1          1.431    10096.2   8.5500002E10    12.18     12.18     249.5    5.175     0.56884      5.76219E-8   9.94794E-8   0.56884      0.982055     2.46785             -99.0                     -99.0            250.069     1.0             0.9977246280026713   
  14906  7318       11.77    1          0.969    6203.48   1.26500004E10   3.336     3.336     20.97    2.443     0.846297     2.27074E-7   3.11176E-7   0.846297     1.15974      3.01073             -99.0                     -99.0            21.8163     1.0             0.9612079041817357   
  14920  7281       5.42     1          0.9481   6036.9    8.7489997E9     1.587     1.587     12.43    2.293     2.65925      7.53438E-7   9.17553E-7   2.65925      3.23849      2.9904              -99.0                     -99.0            15.0892     1.0             0.8237679930016171   
  14938  7390       5.742    1          1.914    14492.6   8.3550003E10    11.69     8.781     58.76    16.87     0.440485     2.16547E-8   3.28269E-8   0.440485     0.667742     0.600284            -99.0                     -99.0            59.2005     1.0             0.9925591844663474   
  15063  6666       29.09    1          0.679    3990.03   3.8189998E10    13.57     6.817     17.19    1.253     0.655469     4.25124E-7   5.96098E-7   0.655469     0.91908      0.525468            -99.0                     -99.0            17.8455     1.0             0.9632680507691015   
  15078  7050       7.823    1          3.838    33811.1   2.30099993E11   89.98     89.98     551.8    102.6     0.484817     4.37901E-9   6.07281E-9   0.484817     0.672343     1.36489             -99.0                     -99.0            552.285     1.0             0.9991218302144725   
  15079  6619       10.39    1          0.9782   6277.11   7.6200002E10    7.67      7.67      19.21    4.242     1.83004      4.79575E-7   6.20279E-7   1.83004      2.36696      0.223249            -99.0                     -99.0            21.04       1.0             0.913022813688213    
  15093  6929       5.052    1          1.775    13200.3   3.98099994E9    13.96     13.74     46.74    21.6      8.62571      5.11145E-7   6.47452E-7   8.62571      10.9259      10.4353             -99.0                     -99.0            55.3657     1.0             0.8442049861195651   
  15121  6789       18.6     1          2.246    17652.9   2.30099993E11   29.89     29.89     229.0    12.31     3.45141      1.14362E-7   1.51992E-7   3.45141      4.58705      0.566438            -99.0                     -99.0            232.451     1.0             0.9851538603834787   
  15153  6536       16.91    1          0.6337   3665.61   7.9789998E9     0.9186    0.9186    11.38    0.673     1.49814      1.15126E-6   1.38766E-6   1.49814      1.80576      3.11469             -99.0                     -99.0            12.8781     1.0             0.8836707278247569   
  15170  6657       6.536    1          0.696    4113.37   1.78599997E10   0.8511    0.8511    5.486    0.8394    0.313639     1.91404E-7   2.38459E-7   0.313639     0.390744     0.485984            -99.0                     -99.0            5.79964     1.0             0.9459207812898731   
  15174  6291       83.33    1          0.4099   2158.89   3.32599992E10   2.685     2.685     20.75    1.2       0.507348     1.12399E-6   1.11551E-6   0.507348     0.503521     0.76971             -99.0                     -99.0            21.2573     1.0             0.9761352570646319   
  15204  6482       10.87    1          0.5619   3164.31   1.82E9          0.5076    0.5076    4.418    0.4063    0.266644     2.74974E-7   4.36983E-7   0.266644     0.423746     0.986372            -99.0                     -99.0            4.68464     1.0             0.9430820724751529   
  15213  6678       12.31    1          3.24     27585.1   2.83099996E10   153.0     153.0     384.2    148.9     15.5352      2.10806E-7   2.71306E-7   15.5352      19.9937      17.8584             -99.0                     -99.0            399.735     1.0             0.961136753098928    
  15218  6436       7.993    1          0.9346   5929.82   3.7319999E10    2.913     2.913     12.61    1.578     0.917411     2.694E-7     3.28609E-7   0.917411     1.11904      0.398104            -99.0                     -99.0            13.5274     1.0             0.93218208968464     
  15220  6481       5.534    1          0.4102   2160.78   2.138E9         0.2583    0.2583    1.111    0.2008    0.442951     9.79603E-7   1.03655E-6   0.442951     0.468702     0.248044            -99.0                     -99.0            1.55395     1.0             0.71495221853985     
  15224  6611       7.442    1          2.046    15737.4   3.8189998E10    83.21     25.13     72.65    23.13     7.93738      5.98331E-8   1.02299E-7   1.43514      2.4537       2.22078             -99.0                     7.93738          80.5874     4.0             0.9015056944385847   
  15229  6525       15.56    1          1.423    10025.9   2.83099996E10   50.97     29.17     84.73    19.03     0.619434     6.36309E-8   1.05745E-7   0.619434     1.02941      3.93841             -99.0                     -99.0            85.3494     1.0             0.992742772649837    
  15232  6563       11.16    1          0.8579   5329.58   4.3650002E9     10.89     10.89     11.82    3.908     1.06607      3.87539E-7   5.09141E-7   1.06607      1.40058      7.5273              -99.0                     -99.0            12.8861     1.0             0.9172674432140058   
  15244  6425       16.16    1          0.483    2632.22   1.23599995E10   1.791     1.791     5.566    0.5193    0.109081     1.62563E-7   2.72487E-7   0.109081     0.182841     0.825501            -99.0                     -99.0            5.67508     1.0             0.9807791255806084   
  15259  6529       8.135    1          1.201    8111.76   1.00499999E10   19.81     19.81     39.71    18.77     0.913542     1.43356E-7   1.88184E-7   0.913542     1.19921      7.86806             -99.0                     -99.0            40.6235     1.0             0.9775130158652012   
  15264  6414       8.114    1          0.7469   4487.75   1.95900006E10   1.508     1.508     9.397    1.181     0.879676     4.51005E-7   5.86662E-7   0.879676     1.14427      0.731376            -99.0                     -99.0            10.2767     1.0             0.9143985909873793   
  15267  6345       5.46     1          0.7614   4595.79   8.3549998E9     0.7054    0.7054    6.471    1.185     0.0575458    2.81326E-8   6.53286E-8   0.0575458    0.133631     1.66053             -99.0                     -99.0            6.52855     1.0             0.9911848725980501   
  15306  6139       22.08    1          0.411    2165.84   8.3549998E9     1.219     1.219     4.864    0.3789    0.355333     7.82165E-7   8.72825E-7   0.355333     0.39652      1.24816             -99.0                     -99.0            5.21933     1.0             0.9319203805852475   
  15316  6145       5.63     1          0.9365   5944.86   1.38700001E10   2.216     2.216     10.31    1.831     1.4973       4.37462E-7   6.15508E-7   1.4973       2.10669      1.30122             -99.0                     -99.0            11.8073     1.0             0.873188620599121    
  15360  -99        5.949    1          3.29     28099.5   8.7490003E10    26.4      26.4      405.9    142.5     3.88756      -99.0        -99.0        -99.0        -99.0        3.88756             -99.0                     -99.0            409.788     2.0             0.990512167266977    
  15370  6201       6.227    1          1.183    7960.1    3.5640001E10    1.795     1.795     17.39    8.217     0.276039     4.49832E-8   5.32534E-8   0.276039     0.326789     0.585581            -99.0                     -99.0            17.666      1.0             0.9843767689346767   
  15381  6176       6.669    1          0.937    5948.82   4.2850001E10    2.437     2.437     12.4     2.167     0.458214     1.33697E-7   1.75688E-7   0.458214     0.602125     0.322619            -99.0                     -99.0            12.8582     1.0             0.964365152198597    
  15414  6121       12.3     1          1.042    6792.59   2.24899994E10   10.58     10.58     26.23    10.26     0.0686       1.53522E-8   3.12269E-8   0.0686       0.139535     1.68272             -99.0                     -99.0            26.2986     1.0             0.997391496125269    
  15425  -99        5.025    1          4.697    42994.6   3.73199995E11   84.85     25.42     430.0    85.57     0.540443     -99.0        -99.0        -99.0        -99.0        0.540443            -99.0                     -99.0            430.54      2.0             0.9987457611371765   
  15452  6116       10.25    1          2.243    17623.9   3.6470002E10    94.61     89.14     128.5    48.69     6.01413      1.99934E-7   2.50661E-7   6.01413      7.54004      4.1898              -99.0                     -99.0            134.514     1.0             0.9552908990885707   
  15481  5932       10.13    1          0.851    5276.29   1.74599995E11   2.498     2.498     11.8     1.165     0.281049     1.04242E-7   1.27596E-7   0.281049     0.344015     0.0429556           -99.0                     -99.0            12.081      1.0             0.9767403360648954   
  15528  5684       6.806    1          0.8448   5228.52   7.1110001E10    4.492     4.492     8.783    2.702     1.56033      5.89352E-7   6.10774E-7   1.56033      1.61704      0.112445            -99.0                     -99.0            10.3433     1.0             0.8491487242949542   
  15575  5732       10.89    1          0.509    2805.34   7.2770002E9     0.8371    0.8371    4.353    0.3998    0.122748     1.6105E-7    3.51314E-7   0.122748     0.267763     1.35536             -99.0                     -99.0            4.47575     1.0             0.9725744288666704   
  15587  5584       15.85    1          1.027    6670.65   9.5929999E10    5.128     5.128     42.1     3.878     0.869023     2.01656E-7   2.45557E-7   0.869023     1.05821      0.354443            -99.0                     -99.0            42.969      1.0             0.9797761176662245   
  15599  5528       22.32    1          0.3371   1711.42   9.3749996E9     0.705     0.705     3.557    0.2514    0.730906     2.5767E-6    3.0717E-6    0.730906     0.871318     0.776827            -99.0                     -99.0            4.28791     1.0             0.8295416648203903   
  15600  5878       6.07     1          2.45     19639.2   1.513E8         30.46     30.46     154.0    60.63     3.70779      9.92619E-8   1.21869E-7   3.70779      4.55225      34.3824             -99.0                     -99.0            157.708     1.0             0.9764881933700257   
  15625  5535       9.572    1          0.748    4495.93   2.35499991E10   0.9052    0.9052    10.69    1.117     0.840537     4.29372E-7   4.92174E-7   0.840537     0.963477     0.64297             -99.0                     -99.0            11.5305     1.0             0.9271063700620095   
  15630  5479       44.23    1          0.4111   2166.48   2.35499991E10   1.468     1.468     11.76    0.6516    0.377202     8.29819E-7   4.88747E-7   0.377202     0.222165     0.707327            -99.0                     -99.0            12.1372     1.0             0.9689219918926936   
  15637  5664       5.321    1          1.58     11422.8   1.62899999E10   18.95     18.82     37.57    23.81     11.7132      9.26927E-7   1.14852E-6   11.7132      14.5134      3.78575             -99.0                     -99.0            49.2832     1.0             0.7623287448866957   
  15645  5386       38.53    1          1.016    6581.51   5.915E10        7.888     7.888     82.24    2.692     0.855242     2.03871E-7   3.89688E-7   0.855242     1.63475      1.36253             -99.0                     -99.0            83.0952     1.0             0.9897081901240985   
  15647  5306       8.126    1          0.6346   3672.0    1.35500001E10   1.666     1.666     7.38     0.9082    1.88269      1.44175E-6   1.51763E-6   1.88269      1.98178      0.962368            -99.0                     -99.0            9.26269     1.0             0.7967447901203647   
  15681  5679       14.17    1          2.215    17353.8   2.70399996E11   23.66     23.66     204.1    14.4      1.11996      3.83999E-8   5.2354E-8    1.11996      1.52694      0.402748            -99.0                     -99.0            205.22      1.0             0.9945424422570899   
  15703  5487       29.95    1          0.9362   5942.49   1.78599997E10   6.73      6.73      49.63    2.071     1.24979      3.65442E-7   4.28479E-7   1.24979      1.46538      4.39653             -99.0                     -99.0            50.8798     1.0             0.9754362241989945   
  15747  5247       8.503    1          0.75     4510.8    4.7859999E9     0.536     0.536     9.642    1.134     0.256362     1.30096E-7   2.268E-7     0.256362     0.446925     5.39766             -99.0                     -99.0            9.89836     1.0             0.9741007601259197   
  15808  4365       53.86    1          0.136    634.037   3.483E10        0.3122    0.3122    1.074    0.02193   0.71258      1.83029E-5   2.05814E-5   0.71258      0.801286     0.0373482           -99.0                     -99.0            1.78658     1.0             0.6011485631765721   
  15820  5359       39.08    1          2.302    18195.0   4.591E10        129.5     81.71     466.6    33.51     2.53243      7.89858E-8   1.5416E-7    2.53243      4.94266      11.0224             -99.0                     -99.0            469.132     1.0             0.9946027983595236   
  15888  5079       7.02     1          0.9351   5933.77   3.8189998E10    3.445     3.445     16.68    2.822     2.29177      6.72087E-7   8.64772E-7   2.29177      2.94881      0.509878            -99.0                     -99.0            18.9718     1.0             0.8791996542236371   
  15902  4595       57.65    1          0.637    3689.04   8.7490003E10    2.427     2.427     44.88    0.7784    0.120923     9.17487E-8   1.98704E-7   0.120923     0.261888     0.429844            -99.0                     -99.0            45.0009     1.0             0.997313387065592    
  15907  5035       7.553    1          0.513    2832.17   4.365E7         0.5178    0.5178    2.184    0.2892    0.0193733    2.49392E-8   6.73103E-8   0.0193733    0.0522882    0.487605            -99.0                     -99.0            2.20337     1.0             0.991208920880288    
  15909  5023       6.567    1          0.905    5696.5    7.1110001E9     2.192     2.192     8.752    1.333     0.155426     4.94567E-8   8.20426E-8   0.155426     0.257833     2.81452             -99.0                     -99.0            8.90743     1.0             0.9825505224290284   
  15930  5176       10.24    1          2.382    18973.7   3.6470002E10    44.94     44.94     211.9    69.57     0.32165      9.22567E-9   9.5935E-9    0.32165      0.334475     6.90909             -99.0                     -99.0            212.222     1.0             0.9984827209243151   
  15970  4638       6.647    1          0.4099   2158.89   1.45200005E10   0.7903    0.7903    2.785    0.419     0.776569     1.72043E-6   1.73909E-6   0.776569     0.784993     0.329664            -99.0                     -99.0            3.56157     1.0             0.7819585182938985   
  15971  4708       20.39    1          0.5183   2867.8    7.4469999E10    3.013     3.013     13.49    0.9964    0.351925     4.41844E-7   4.54904E-7   0.351925     0.362327     0.161897            -99.0                     -99.0            13.8419     1.0             0.9745771895476777   
  15984  4927       8.216    1          2.336    18525.3   1.32399997E11   12.52     12.52     174.0    32.37     0.312388     9.39893E-9   2.25722E-8   0.312388     0.750223     0.933053            -99.0                     -99.0            174.312     1.0             0.9982101060167974   
  16018  4711       8.622    1          1.263    8638.42   1.10099997E11   5.962     5.962     32.69    3.791     4.78944      6.62723E-7   7.51078E-7   4.78944      5.42797      0.226941            -99.0                     -99.0            37.4794     1.0             0.8722124687161481   
