# id    id_3DHST   SNR_IR   goodArea   z_IR     dL        Mstar           xfAGN      xeAGN      SFR_IR     eSFR_IR    SFR_UV       S1400        S1700        SFR_UV1400   SFR_UV1700   SFR_UV_from_Mstar   SFR_UV_for_noUV_noMstar   SFR_UV_for_AGN   SFR_total   SFR_UV_method   SFR_IR/SFR_total     
  9353  19579      5.277    1          0.9436   6001.16   2.24899994E10   2.922      2.922      15.72      2.979      0.934744     2.68002E-7   3.52412E-7   0.934744     1.22915      1.00848             -99.0                     -99.0            16.6547     1.0             0.9438777041916097   
  9356  -99        2.83     0          0.6324   3656.39   2.466E8         1.911E-8   1.911E-8   7.659      3.689      1.70997      -99.0        -99.0        -99.0        -99.0        1.70997             -99.0                     -99.0            9.36897     2.5             0.8174858068709795   
  9357  -99        2.906    0          0.4859   2651.41   2.19800013E9    0.09475    0.09475    1.229      0.9546     0.274389     -99.0        -99.0        -99.0        -99.0        0.274389            -99.0                     -99.0            1.50339     2.5             0.8174858153905508   
  9363  19833      4.654    1          0.4752   2580.73   1.07599995E10   0.1927     0.1064     1.276      0.2742     0.150524     2.33367E-7   2.25611E-7   0.150524     0.145522     0.229781            -99.0                     -99.0            1.42652     1.0             0.8944844797128677   
  9367  19680      10.85    1          0.948    6036.1    1.59200002E11   3.144      3.144      17.95      1.654      1.67435      4.74514E-7   8.19315E-7   1.67435      2.891        0.0743608           -99.0                     -99.0            19.6243     1.0             0.9146823071396176   
  9370  19913      53.02    1          2.011    15405.8   3.73199995E11   582.2      79.9       402.2      41.69      43.9424      1.22687E-6   1.35815E-6   28.2         31.2176      0.505503            -99.0                     43.9424          446.142     4.0             0.9015066951777685   
  9371  20006      6.101    1          0.8619   5360.53   9.8160005E9     5.331      5.331      9.366      4.536      0.0868596    3.12118E-8   4.74993E-8   0.0868596    0.132186     1.91799             -99.0                     -99.0            9.45286     1.0             0.9908112465433742   
  9376  19558      6.601    1          0.97     6211.47   7.6200002E10    2.548      2.548      10.84      1.642      1.18299      3.16599E-7   4.17867E-7   1.18299      1.56139      0.125977            -99.0                     -99.0            12.023      1.0             0.9016052565915329   
  9387  -99        11.95    0          0.8381   5177.0    2.19799994E11   20.92      20.92      33.54      9.448      0.0884554    -99.0        -99.0        -99.0        -99.0        0.0884554           -99.0                     -99.0            33.6285     2.0             0.9973683036709933   
  9388  -99        7.92     0          2.89     24020.1   4.18700001E11   2.778E-7   2.778E-7   771.7      257.6      0.825628     -99.0        -99.0        -99.0        -99.0        0.825628            -99.0                     -99.0            772.526     2.0             0.9989307803232513   
  9391  19725      15.98    1          0.7803   4737.5    4.187E10        1.888      1.888      18.96      1.186      1.42227      6.54336E-7   8.65444E-7   1.42227      1.88114      0.509535            -99.0                     -99.0            20.3823     1.0             0.9302188663693499   
  9398  19995      8.944    1          1.99     15207.4   1.52E10         50.29      50.29      212.2      89.06      2.0128       8.98691E-8   1.23719E-7   2.0128       2.77094      23.5594             -99.0                     -99.0            214.213     1.0             0.9906028112206074   
  9401  19577      21.72    1          0.4855   2648.76   2.96499999E10   2.627      2.627      6.808      0.3135     2.60573      3.83494E-6   3.13368E-6   2.60573      2.12924      0.296609            -99.0                     -99.0            9.41373     1.0             0.7231989870115247   
  9409  19875      8.29     1          1.59     11512.9   3.9990002E10    25.71      25.71      54.16      27.73      4.18847      3.26291E-7   3.95563E-7   4.18847      5.07768      1.5522              -99.0                     -99.0            58.3485     1.0             0.9282158067473885   
  9412  19290      7.668    1          0.5639   3178.05   1.70600006E11   0.7526     0.7526     2.949      0.3846     0.538912     5.50949E-7   5.72247E-7   0.538912     0.559745     0.0110893           -99.0                     -99.0            3.48791     1.0             0.845491999506868    
  9418  -99        0.0      0          0.9081   5720.84   1.26499994E9    0.3391     0.3391     4.894      4.894      1.09265      -99.0        -99.0        -99.0        -99.0        1.09265             -99.0                     -99.0            5.98665     2.5             0.8174855720645102   
  9422  19800      0.746    1          3.156    26723.7   2.29100006E9    3.125      3.125      121.8      163.3      8.09931      1.17104E-7   1.26716E-7   8.09931      8.76414      27.1933             -99.0                     -99.0            129.899     1.0             0.937651560058199    
  9430  -99        0.023    0          1.288    8852.58   7.7969997E8     3.717      3.377      6.245      271.5      1.39427      -99.0        -99.0        -99.0        -99.0        1.39427             -99.0                     -99.0            7.63927     2.5             0.8174864875832377   
  9431  -99        0.0      0          1.249    8518.94   1.91399997E10   6.674E-8   6.674E-8   38.75      38.75      3.11568      -99.0        -99.0        -99.0        -99.0        3.11568             -99.0                     -99.0            41.8657     2.0             0.925578695686445    
  9433  19815      10.38    1          0.78     4735.25   5.152E10        1.323      1.323      12.92      1.245      0.0188531    8.68189E-9   1.86436E-8   0.0188531    0.0404854    0.259715            -99.0                     -99.0            12.9389     1.0             0.9985392885021137   
  9437  19801      5.778    1          0.5195   2875.88   4.6770002E9     0.164      0.164      2.388      0.4133     0.017188     2.14585E-8   2.90355E-8   0.017188     0.023257     1.38064             -99.0                     -99.0            2.40519     1.0             0.9928529554837663   
  9438  19844      8.175    1          1.95     14830.5   2.46600008E10   43.14      40.4       94.2       38.98      0.681152     3.19778E-8   4.20735E-8   0.681152     0.896198     5.31203             -99.0                     -99.0            94.8812     1.0             0.9928204955249301   
  9440  19627      5.38     1          0.518    2865.78   9.1609999E9     0.5196     0.5196     2.062      0.3833     0.676135     8.50089E-7   8.8611E-7    0.676135     0.704785     0.465124            -99.0                     -99.0            2.73814     1.0             0.7530659498783845   
  9471  -99        2.913    0          2.134    16576.1   4.4870001E10    34.78      34.78      95.8       34.9       2.33683      -99.0        -99.0        -99.0        -99.0        2.33683             -99.0                     -99.0            98.1368     2.0             0.9761883411727303   
  9477  19641      9.631    1          1.021    6622.0    4.3849998E10    1.719      1.719      18.28      1.898      0.974368     2.29436E-7   2.91418E-7   0.974368     1.23759      0.460488            -99.0                     -99.0            19.2544     1.0             0.9493933854080107   
  9479  19701      2.472    1          1.565    11287.9   1.52E10         0.2066     0.2066     27.62      11.17      3.53393      2.86381E-7   3.12574E-7   3.53393      3.85715      3.0665              -99.0                     -99.0            31.1539     1.0             0.8865663688976341   
  9481  19796      1.038    1          2.213    17334.5   3.5640001E10    19.73      13.16      29.18      28.11      13.6797      4.70077E-7   5.95045E-7   13.6797      17.3164      0.98259             -99.0                     -99.0            42.8597     1.0             0.6808260440460386   
  9482  -99        2.294    0          1.005    6492.62   8.3549998E9     0.7963     0.7963     12.59      5.488      3.23073      -99.0        -99.0        -99.0        -99.0        3.23073             -99.0                     -99.0            15.8207     2.0             0.7957928536663991   
  9487  19554      12.3     1          1.143    7625.12   5.5199998E10    2.993      2.993      33.7       2.741      0.93984      1.66908E-7   2.41481E-7   0.93984      1.35975      0.615057            -99.0                     -99.0            34.6398     1.0             0.9728693583681199   
  9488  19700      3.876    1          3.016    25296.0   1.778E9         11.4       11.4       145.2      37.46      17.2813      2.78862E-7   3.11862E-7   17.2813      19.3264      32.4177             -99.0                     -99.0            162.481     1.0             0.8936429490217317   
