# ID                            RA               DEC  
  EGSIRAC_J141624.88+521542.8   214.1036795      52.2619048      
  EGSIRAC_J141624.90+522449.7   214.1037892      52.4138231      
  EGSIRAC_J141624.91+521426.1   214.103818       52.2405985      
  EGSIRAC_J141624.92+522500.4   214.1038534      52.416784       
  EGSIRAC_J141624.93+521211.6   214.1039125      52.2032252      
  EGSIRAC_J141624.97+521528.3   214.1040536      52.2578732      
  EGSIRAC_J141624.97+521456.0   214.1040752      52.2489019      
  EGSIRAC_J141624.98+522615.7   214.1040896      52.4377207      
  EGSIRAC_J141624.99+521536.3   214.1041275      52.2600934      
  EGSIRAC_J141624.99+521849.6   214.1041353      52.3137853      
  EGSIRAC_J141624.99+521837.6   214.1041365      52.310454       
  EGSIRAC_J141624.99+521715.9   214.1041412      52.2877629      
  EGSIRAC_J141624.99+522042.8   214.1041595      52.34524        
  EGSIRAC_J141625.00+522631.1   214.1042035      52.4419721      
  EGSIRAC_J141625.02+521552.4   214.1042602      52.2645776      
  EGSIRAC_J141625.02+521541.0   214.1042679      52.261408       
  EGSIRAC_J141625.03+521834.8   214.1042965      52.309679       
  EGSIRAC_J141625.03+522555.4   214.1043028      52.4320585      
  EGSIRAC_J141625.04+522222.2   214.1043661      52.3728587      
  EGSIRAC_J141625.04+521110.8   214.1043728      52.1863601      
  EGSIRAC_J141625.05+522605.5   214.1043863      52.4348673      
  EGSIRAC_J141625.05+521613.5   214.104396       52.2704369      
  EGSIRAC_J141625.06+521052.7   214.1044258      52.1813208      
  EGSIRAC_J141625.06+522022.5   214.1044429      52.3395989      
  EGSIRAC_J141625.07+522100.2   214.1044729      52.3500818      
  EGSIRAC_J141625.09+521346.7   214.1045427      52.229649       
  EGSIRAC_J141625.09+522154.0   214.1045502      52.3650055      
  EGSIRAC_J141625.12+521559.4   214.1046707      52.2665097      
  EGSIRAC_J141625.12+521319.5   214.1047054      52.2220958      
  EGSIRAC_J141625.13+521650.6   214.1047262      52.280735       
  EGSIRAC_J141625.13+521502.8   214.1047346      52.2507832      
  EGSIRAC_J141625.13+522017.4   214.1047454      52.3381745      
  EGSIRAC_J141625.13+522609.4   214.1047481      52.4359496      
  EGSIRAC_J141625.15+521214.6   214.1047995      52.2040811      
  EGSIRAC_J141625.16+521246.4   214.1048567      52.2129021      
  EGSIRAC_J141625.18+522300.3   214.1049443      52.3834171      
  EGSIRAC_J141625.18+522324.3   214.1049475      52.3900911      
  EGSIRAC_J141625.18+521855.2   214.1049545      52.3153393      
  EGSIRAC_J141625.19+521100.6   214.1049794      52.1835065      
  EGSIRAC_J141625.20+522413.6   214.1050142      52.4037834      
  EGSIRAC_J141625.22+521742.2   214.1050906      52.2950805      
  EGSIRAC_J141625.22+521142.8   214.1051105      52.1952421      
  EGSIRAC_J141625.23+522618.7   214.1051342      52.4385305      
  EGSIRAC_J141625.23+521950.0   214.1051482      52.3305699      
  EGSIRAC_J141625.26+521431.9   214.1052504      52.2422097      
  EGSIRAC_J141625.27+521719.6   214.1053017      52.2888044      
  EGSIRAC_J141625.29+521446.4   214.1053851      52.2462232      
  EGSIRAC_J141625.29+521138.8   214.1054005      52.194137       
  EGSIRAC_J141625.31+522003.2   214.1054609      52.3342413      
  EGSIRAC_J141625.32+522136.6   214.1055274      52.3601696      
  EGSIRAC_J141625.36+521526.2   214.1056666      52.2573         
  EGSIRAC_J141625.36+522528.5   214.1056886      52.4246051      
  EGSIRAC_J141625.37+521128.4   214.1057412      52.1912369      
  EGSIRAC_J141625.39+521455.2   214.1058032      52.2486865      
  EGSIRAC_J141625.41+521224.4   214.1058873      52.2067983      
  EGSIRAC_J141625.41+521641.2   214.1058954      52.2781123      
  EGSIRAC_J141625.43+522504.7   214.1059867      52.4179819      
  EGSIRAC_J141625.45+522105.9   214.1060666      52.3516558      
  EGSIRAC_J141625.45+521550.4   214.1060749      52.2640181      
  EGSIRAC_J141625.46+522559.0   214.1061195      52.4330647      
  EGSIRAC_J141625.47+521659.5   214.1061404      52.2832161      
  EGSIRAC_J141625.50+521325.4   214.1062684      52.2237478      
  EGSIRAC_J141625.51+521142.4   214.1063182      52.1951207      
  EGSIRAC_J141625.53+522009.9   214.106385       52.3360953      
  EGSIRAC_J141625.54+521054.4   214.1064207      52.1817944      
  EGSIRAC_J141625.56+521049.5   214.1065236      52.1804295      
  EGSIRAC_J141625.57+522310.9   214.1065464      52.3863828      
  EGSIRAC_J141625.57+522134.4   214.1065679      52.3595651      
  EGSIRAC_J141625.57+521507.0   214.1065714      52.2519503      
  EGSIRAC_J141625.60+521357.2   214.1066726      52.2325812      
  EGSIRAC_J141625.60+522415.7   214.1066922      52.4043834      
  EGSIRAC_J141625.61+521958.3   214.1067205      52.3328682      
  EGSIRAC_J141625.61+522026.5   214.1067383      52.340715       
  EGSIRAC_J141625.62+521306.4   214.1067576      52.2184674      
  EGSIRAC_J141625.62+521919.0   214.1067827      52.3219697      
  EGSIRAC_J141625.64+521822.3   214.1068554      52.3062183      
  EGSIRAC_J141625.65+521207.9   214.1068998      52.2022123      
  EGSIRAC_J141625.65+521558.7   214.1069083      52.2663299      
  EGSIRAC_J141625.68+522532.2   214.1070031      52.4256319      
  EGSIRAC_J141625.68+521925.6   214.1070042      52.3237798      
  EGSIRAC_J141625.68+522323.7   214.1070308      52.3899236      
  EGSIRAC_J141625.68+521807.3   214.1070366      52.3020423      
  EGSIRAC_J141625.69+521425.7   214.1070546      52.2404749      
  EGSIRAC_J141625.71+521815.2   214.1071607      52.304241       
  EGSIRAC_J141625.72+521604.5   214.1071791      52.2679415      
  EGSIRAC_J141625.72+521655.4   214.1071826      52.2820601      
  EGSIRAC_J141625.72+522401.8   214.1071881      52.4005156      
  EGSIRAC_J141625.72+521233.9   214.1071998      52.209436       
  EGSIRAC_J141625.72+521107.4   214.1072046      52.1853935      
  EGSIRAC_J141625.74+522552.9   214.1072502      52.4313737      
  EGSIRAC_J141625.74+521946.7   214.1072613      52.3296639      
  EGSIRAC_J141625.76+522609.5   214.1073443      52.4359822      
  EGSIRAC_J141625.76+522332.6   214.1073636      52.3924121      
  EGSIRAC_J141625.77+522508.4   214.1074158      52.4190228      
  EGSIRAC_J141625.78+521247.0   214.1074261      52.2130815      
  EGSIRAC_J141625.78+521412.2   214.1074342      52.236748       
  EGSIRAC_J141625.80+521543.3   214.1075112      52.2620438      
  EGSIRAC_J141625.80+521856.7   214.1075156      52.3157549      
  EGSIRAC_J141625.80+522351.3   214.1075165      52.3976016      
  EGSIRAC_J141625.80+522522.0   214.107523       52.4227965      
  EGSIRAC_J141625.81+522541.3   214.1075471      52.428158       
  EGSIRAC_J141625.83+521201.7   214.1076321      52.2004892      
  EGSIRAC_J141625.84+521405.9   214.1076932      52.2349931      
  EGSIRAC_J141625.84+521112.2   214.1076992      52.1867489      
  EGSIRAC_J141625.87+521628.0   214.107792       52.2744669      
  EGSIRAC_J141625.88+521103.8   214.1078435      52.1843888      
  EGSIRAC_J141625.89+521505.2   214.1078817      52.2514535      
  EGSIRAC_J141625.89+521714.9   214.1078867      52.2874747      
  EGSIRAC_J141625.89+521906.7   214.107893       52.318536       
  EGSIRAC_J141625.91+521336.0   214.1079631      52.2266749      
  EGSIRAC_J141625.92+521512.1   214.1080049      52.253379       
  EGSIRAC_J141625.92+521308.3   214.1080244      52.2189901      
  EGSIRAC_J141625.93+522528.2   214.1080505      52.4245141      
  EGSIRAC_J141625.93+521708.1   214.1080728      52.2855928      
  EGSIRAC_J141625.95+521221.4   214.1081369      52.2059691      
  EGSIRAC_J141625.95+522628.3   214.1081523      52.4411963      
  EGSIRAC_J141625.95+521607.9   214.1081639      52.2688626      
  EGSIRAC_J141625.96+522549.8   214.1081681      52.4305092      
  EGSIRAC_J141625.96+522446.0   214.1081738      52.4127867      
  EGSIRAC_J141625.96+521650.4   214.1081778      52.2806733      
  EGSIRAC_J141625.97+522342.1   214.1082355      52.3950478      
  EGSIRAC_J141625.98+522234.3   214.1082594      52.3762214      
  EGSIRAC_J141626.03+522323.8   214.1084648      52.3899556      
  EGSIRAC_J141626.03+521301.2   214.1084864      52.2170156      
  EGSIRAC_J141626.04+522636.9   214.1085292      52.4436015      
  EGSIRAC_J141626.05+521501.2   214.1085548      52.2503419      
  EGSIRAC_J141626.05+521451.2   214.1085655      52.247567       
  EGSIRAC_J141626.06+521044.2   214.1085868      52.1789452      
  EGSIRAC_J141626.06+521138.0   214.1085917      52.193912       
  EGSIRAC_J141626.10+522107.5   214.1087619      52.3521006      
  EGSIRAC_J141626.10+521825.4   214.1087722      52.3070662      
  EGSIRAC_J141626.12+522518.1   214.1088545      52.4216987      
  EGSIRAC_J141626.12+522327.8   214.1088598      52.3910652      
  EGSIRAC_J141626.13+521701.9   214.1088971      52.2838756      
  EGSIRAC_J141626.14+521149.0   214.1089278      52.1969528      
  EGSIRAC_J141626.14+522452.7   214.108954       52.4146415      
  EGSIRAC_J141626.18+521618.4   214.1090972      52.2718006      
  EGSIRAC_J141626.19+521600.3   214.1091267      52.2667691      
  EGSIRAC_J141626.19+522304.8   214.1091454      52.3846919      
  EGSIRAC_J141626.21+521613.1   214.1092194      52.2703177      
  EGSIRAC_J141626.21+522102.8   214.1092214      52.3508037      
  EGSIRAC_J141626.22+522223.0   214.1092778      52.3730724      
  EGSIRAC_J141626.22+521234.8   214.1092855      52.2096875      
  EGSIRAC_J141626.23+521850.6   214.1093321      52.314059       
  EGSIRAC_J141626.24+522351.6   214.1093672      52.3976687      
  EGSIRAC_J141626.25+521058.7   214.1093838      52.1829774      
  EGSIRAC_J141626.25+521342.8   214.1094079      52.2285591      
  EGSIRAC_J141626.27+521313.2   214.1094621      52.2203425      
  EGSIRAC_J141626.27+522055.8   214.1094839      52.3488416      
  EGSIRAC_J141626.27+521053.7   214.1094901      52.1815957      
  EGSIRAC_J141626.29+522314.2   214.1095722      52.3873031      
  EGSIRAC_J141626.29+521248.6   214.1095803      52.2135106      
  EGSIRAC_J141626.30+522338.7   214.1096137      52.3941037      
  EGSIRAC_J141626.32+521527.9   214.1096782      52.2577738      
  EGSIRAC_J141626.32+521514.6   214.1097006      52.2540783      
  EGSIRAC_J141626.33+522116.1   214.1097257      52.3544954      
  EGSIRAC_J141626.34+522455.8   214.1097726      52.4155054      
  EGSIRAC_J141626.34+521802.2   214.1097756      52.3006374      
  EGSIRAC_J141626.35+521114.2   214.1097945      52.1872834      
  EGSIRAC_J141626.36+521141.1   214.1098744      52.1947605      
  EGSIRAC_J141626.38+522507.5   214.1099507      52.4187524      
  EGSIRAC_J141626.40+522411.5   214.1100132      52.4031985      
  EGSIRAC_J141626.43+521802.1   214.1101346      52.3006025      
  EGSIRAC_J141626.43+521956.9   214.1101456      52.3324815      
  EGSIRAC_J141626.43+522126.0   214.1101471      52.3572243      
  EGSIRAC_J141626.44+521329.7   214.1101947      52.2249182      
  EGSIRAC_J141626.44+521932.1   214.1101964      52.3256066      
  EGSIRAC_J141626.44+522058.8   214.1102012      52.3496804      
  EGSIRAC_J141626.44+521738.4   214.1102022      52.2940041      
  EGSIRAC_J141626.45+521323.2   214.1102088      52.2231148      
  EGSIRAC_J141626.45+521944.0   214.1102128      52.3288944      
  EGSIRAC_J141626.46+521715.4   214.1102607      52.2876164      
  EGSIRAC_J141626.46+522619.4   214.1102828      52.4387249      
  EGSIRAC_J141626.47+522326.8   214.1102954      52.3907839      
  EGSIRAC_J141626.47+522053.3   214.1103258      52.3481604      
  EGSIRAC_J141626.48+521244.5   214.11035        52.2123778      
  EGSIRAC_J141626.49+521445.8   214.1104094      52.2460583      
  EGSIRAC_J141626.50+522512.1   214.1104315      52.4200487      
  EGSIRAC_J141626.50+522034.8   214.1104331      52.3430225      
  EGSIRAC_J141626.52+522025.8   214.110524       52.340515       
  EGSIRAC_J141626.52+522217.5   214.1105265      52.3715512      
  EGSIRAC_J141626.53+522518.2   214.1105558      52.4217411      
  EGSIRAC_J141626.53+522113.5   214.1105741      52.3537673      
  EGSIRAC_J141626.54+522122.2   214.1106205      52.3561933      
  EGSIRAC_J141626.55+521913.5   214.1106527      52.3204186      
  EGSIRAC_J141626.56+521235.9   214.1107014      52.2099835      
  EGSIRAC_J141626.57+521314.9   214.1107147      52.2208106      
  EGSIRAC_J141626.58+522557.6   214.110778       52.4326869      
  EGSIRAC_J141626.58+521841.9   214.1107873      52.3116526      
  EGSIRAC_J141626.59+521122.4   214.110803       52.1895763      
  EGSIRAC_J141626.59+521727.1   214.1108277      52.2908639      
  EGSIRAC_J141626.60+522418.2   214.1108394      52.4050626      
  EGSIRAC_J141626.60+521358.4   214.1108624      52.2329076      
  EGSIRAC_J141626.62+521439.4   214.1109379      52.2442986      
  EGSIRAC_J141626.62+521455.8   214.1109514      52.2488516      
  EGSIRAC_J141626.64+521551.8   214.1110395      52.2643927      
  EGSIRAC_J141626.66+521226.8   214.1110889      52.2074556      
  EGSIRAC_J141626.67+521751.8   214.1111345      52.2977476      
  EGSIRAC_J141626.67+522432.5   214.1111664      52.4090318      
  EGSIRAC_J141626.68+522224.5   214.1111812      52.3734952      
  EGSIRAC_J141626.73+522421.4   214.1113972      52.4059512      
  EGSIRAC_J141626.74+521259.9   214.1114299      52.2166548      
  EGSIRAC_J141626.74+522605.3   214.1114565      52.4348314      
  EGSIRAC_J141626.76+522000.9   214.11152        52.3336017      
  EGSIRAC_J141626.78+521344.2   214.111595       52.2289534      
  EGSIRAC_J141626.78+521642.8   214.1115984      52.2785569      
  EGSIRAC_J141626.83+521648.6   214.1118057      52.2801781      
  EGSIRAC_J141626.83+521406.0   214.1118229      52.2350187      
  EGSIRAC_J141626.84+521543.6   214.1118369      52.262115       
  EGSIRAC_J141626.84+522507.1   214.1118402      52.4186496      
  EGSIRAC_J141626.84+522636.4   214.1118482      52.4434493      
  EGSIRAC_J141626.84+522148.6   214.111853       52.363527       
  EGSIRAC_J141626.86+521221.1   214.1119317      52.2058625      
  EGSIRAC_J141626.86+522440.9   214.1119332      52.4113862      
  EGSIRAC_J141626.86+521505.2   214.1119498      52.2514597      
  EGSIRAC_J141626.86+522154.4   214.1119537      52.3651364      
  EGSIRAC_J141626.87+521615.9   214.1119839      52.2710923      
  EGSIRAC_J141626.88+521858.5   214.112009       52.316277       
  EGSIRAC_J141626.89+521729.5   214.1120571      52.2915332      
  EGSIRAC_J141626.90+521710.2   214.1121239      52.2861685      
  EGSIRAC_J141626.91+521707.2   214.1121254      52.2853568      
  EGSIRAC_J141626.91+521741.5   214.1121544      52.294877       
  EGSIRAC_J141626.92+521652.3   214.1121943      52.2812098      
  EGSIRAC_J141626.92+521659.8   214.1122037      52.2832947      
  EGSIRAC_J141626.93+521119.0   214.1122178      52.1886116      
  EGSIRAC_J141626.94+522204.1   214.1122502      52.3678252      
  EGSIRAC_J141626.94+522547.7   214.1122511      52.429938       
  EGSIRAC_J141626.94+522644.4   214.1122589      52.4456845      
  EGSIRAC_J141626.95+522447.4   214.1123271      52.4131832      
  EGSIRAC_J141626.96+521404.6   214.1123507      52.2346294      
  EGSIRAC_J141626.99+522346.8   214.1124584      52.3963597      
  EGSIRAC_J141626.99+521912.5   214.1124746      52.3201636      
  EGSIRAC_J141627.00+522145.7   214.1125055      52.3627029      
  EGSIRAC_J141627.02+522014.1   214.1126068      52.3372771      
  EGSIRAC_J141627.03+522415.1   214.1126433      52.404202       
  EGSIRAC_J141627.03+521152.0   214.1126619      52.1977906      
  EGSIRAC_J141627.04+521309.3   214.1126883      52.2192715      
  EGSIRAC_J141627.05+521238.3   214.1127108      52.2106507      
  EGSIRAC_J141627.06+522511.9   214.112761       52.4199972      
  EGSIRAC_J141627.06+521934.8   214.112769       52.3263488      
  EGSIRAC_J141627.11+522459.8   214.1129683      52.4166245      
  EGSIRAC_J141627.12+521215.7   214.1130137      52.204374       
  EGSIRAC_J141627.14+522453.4   214.1130979      52.4148545      
  EGSIRAC_J141627.14+521731.8   214.1131033      52.2921835      
  EGSIRAC_J141627.14+522304.4   214.1131061      52.3845645      
  EGSIRAC_J141627.17+521426.6   214.1132492      52.2407474      
  EGSIRAC_J141627.19+521709.6   214.1133098      52.2860136      
  EGSIRAC_J141627.21+522228.5   214.1134026      52.3745956      
  EGSIRAC_J141627.21+521425.0   214.1134115      52.2402782      
  EGSIRAC_J141627.23+521632.7   214.1134768      52.275751       
  EGSIRAC_J141627.23+521425.4   214.1134797      52.2404001      
  EGSIRAC_J141627.23+521126.5   214.1134798      52.1907107      
  EGSIRAC_J141627.24+522148.2   214.1135035      52.3634131      
  EGSIRAC_J141627.24+521324.9   214.1135168      52.2235904      
  EGSIRAC_J141627.24+522503.8   214.1135191      52.4177385      
  EGSIRAC_J141627.24+522439.0   214.1135316      52.4108418      
