#            id              z           maxz            snr         maxzsnr
#
          15204         0.5619         0.7619          10.87        5.10152
          15205          1.893            -99          2.159            -99
          15208           2.43            -99          1.978            -99
          15213           3.24              5          12.31        5.03037
          15216          2.307            -99          0.003            -99
          15218         0.9346         1.1346          7.993        5.00922
          15220         0.4102         0.4102          5.534        5.53578
          15224          2.046          2.506          7.442        5.01164
          15229          1.423          2.183          15.56        5.08298
          15232         0.8579         1.1979          11.16        5.01044
          15237          1.361            -99          1.278            -99
          15242          0.451            -99          2.197            -99
          15244          0.483          0.723          16.16         5.1637
          15259          1.201          1.421          8.135        5.14653
          15262          2.044          2.264          6.604        5.11487
          15264         0.7469         0.8669          8.114        5.14647
          15267         0.7614         0.7614           5.46         5.3108
          15284         0.9712            -99          0.846            -99
          15285          4.134            -99          0.601            -99
          15286          1.713            -99          1.887            -99
          15289          3.075          5.635          15.38        5.01275
          15306          0.411          0.651          22.08        5.08232
          15316         0.9365         0.9965           5.63        5.02156
          15326         0.6393            -99          4.296            -99
          15334         0.1647            -99          0.312            -99
          15342           1.72            -99          0.952            -99
          15344          0.707            -99          2.026            -99
          15346          2.505            -99          2.781            -99
          15354         0.4743            -99          4.585            -99
          15355          1.264          1.364          6.586        5.08367
          15359          1.687            -99          2.508            -99
          15360          3.386          3.386          5.949              0
          15370          1.183          1.263          6.227        5.07776
          15379         0.4541            -99           4.73            -99
          15381          0.937          1.037          6.669        5.11259
          15407         0.9726            -99          1.717            -99
          15408           0.86            -99            4.2            -99
          15414          1.042          1.442           12.3        5.16262
          15425          4.697          4.697          5.025              0
          15435          2.905            -99          3.372            -99
          15444         0.3443         0.4443          12.18        5.35045
          15446          0.558            -99          2.017            -99
          15452          2.243          3.123          10.25        5.04476
          15456           1.74            -99          2.931            -99
          15462         0.7889            -99              0            -99
          15473         0.9448            -99           0.21            -99
          15475          1.682            -99          3.897            -99
          15477          2.051            -99          2.763            -99
          15481          0.851          1.051          10.13        5.06723
          15482          1.762            -99           0.37            -99
          15484          1.232          1.392          7.553        5.11336
          15516          0.639          0.979          15.76        5.12668
          15520          1.015            -99          0.762            -99
          15524            1.8           2.54          11.08        5.02376
          15525         0.4095         0.4295          5.323        5.05595
          15528         0.8448         0.9448          6.806        5.19989
          15552         0.9628            -99          2.059            -99
          15563          2.276            -99              0            -99
          15571          1.099            -99          4.013            -99
          15575          0.509          0.669          10.89         5.3944
          15578          1.745            -99          2.167            -99
          15587          1.027          1.467          15.85        5.15812
          15588          2.455            -99          2.317            -99
          15598         0.6506            -99          2.602            -99
          15599         0.3371         0.4971          22.32        5.15861
          15600           2.45           3.43           6.07        5.01233
          15617         0.7243            -99              0            -99
          15625          0.748          0.928          9.572        5.24342
          15629           2.24            -99          1.466            -99
          15630         0.4111         0.7311          44.23        5.05218
          15634          0.859            -99          4.752            -99
          15635          2.027            -99          3.864            -99
          15637           1.58            1.6          5.321        5.15298
          15639         0.9562            -99          1.673            -99
          15640         0.9364            -99          2.936            -99
          15645          1.016          1.936          38.53        5.03601
          15647         0.6346         0.7346          8.126        5.27487
          15654           0.41           0.75           35.9        5.10414
          15658          0.569          0.649          7.064        5.03706
          15677          2.651            -99          3.084            -99
          15678         0.5223         0.5423          5.738        5.44614
          15681          2.215          3.575          14.17        5.01424
          15685         0.2303            -99          1.548            -99
          15687          1.141            -99          2.497            -99
          15700          0.838            -99          0.937            -99
          15703         0.9362         1.4962          29.95        5.07797
          15707          0.748            -99           4.75            -99
          15715         0.6371            -99          3.618            -99
          15718           2.35            -99          1.622            -99
          15729          3.351          3.811          6.474        5.02046
          15737         0.8414            -99          3.665            -99
          15743           2.21            -99          2.115            -99
          15745          2.435            -99          3.215            -99
          15746          0.941            -99              0            -99
          15747           0.75           0.93          8.503        5.11382
          15757          0.411            -99          0.369            -99
          15761           2.09            -99          2.147            -99
          15762         0.7504            -99          3.621            -99
          15765          5.178            -99          1.748            -99
          15780            1.6            -99              0            -99
          15786          0.535            -99          1.493            -99
          15793         0.4335            -99          2.807            -99
          15801          2.158            -99          2.135            -99
          15806           2.34            -99          2.639            -99
          15808          0.136          0.256          53.86        5.02655
          15820          2.302          6.562          39.08        5.00592
          15826          1.811          3.111          23.87        5.03394
          15827          0.474          0.794          22.06        5.14383
          15828          2.119            -99          4.681            -99
          15832          0.753            -99          4.418            -99
          15834         0.8536            -99           4.36            -99
          15845         0.4277            -99            0.9            -99
          15847          1.616          2.076          11.19        5.11035
          15853         0.8253            -99          3.344            -99
          15858          2.978            -99          1.523            -99
          15862         0.4564         0.5564          9.154        5.23447
          15863          1.149          1.369          8.289        5.07294
          15874         0.7779            -99          1.482            -99
          15879          2.647            -99          4.898            -99
          15888         0.9351         1.0551           7.02        5.07486
          15893          1.792            -99          0.003            -99
          15897         0.7474            -99          2.449            -99
          15902          0.637          5.637          57.65        7.13398
          15907          0.513          0.593          7.553        5.10033
          15909          0.905          0.985          6.567        5.00462
          15914         0.8403            -99          4.644            -99
          15916           0.84            -99          0.992            -99
          15917          1.014            -99          3.644            -99
          15920         0.9171            -99          1.737            -99
          15921           1.52            -99              0            -99
          15927          2.971          6.211          20.19        5.00243
          15928         0.4536            -99          1.929            -99
          15930          2.382          3.142          10.24        5.04383
          15952          1.663            -99          2.806            -99
          15962          1.176          1.556          10.97         5.0285
          15970         0.4099         0.4299          6.647        5.29998
          15971         0.5183         0.7983          20.39        5.12204
          15978          1.133            -99          1.269            -99
          15984          2.336          3.236          8.216        5.02123
          15997          2.079            -99          4.829            -99
          15999           1.29            -99           0.42            -99
          16004           2.42            -99          1.528            -99
          16008           2.24            -99          4.132            -99
          16018          1.263          1.523          8.622         5.1582
          16031         0.7477            -99          0.063            -99
          16032          1.543            -99          0.865            -99
          16037          1.088          1.208          6.935        5.24969
          16051          1.702            -99          2.475            -99
          16057          1.883            -99          3.194            -99
          16061          2.086            -99          2.344            -99
          16077          1.214          1.274           5.82         5.1805
          16080           2.17            -99          2.103            -99
          16092         0.1502            -99          0.295            -99
          16095          0.845            -99          3.468            -99
          16102          0.254          0.414          20.35         5.0622
          16103          2.232            -99          4.632            -99
          16104           1.64            -99          0.419            -99
          16111          1.743            -99          1.019            -99
          16112          1.778            -99          1.158            -99
          16115          0.474          0.514           6.13        5.26031
          16121          3.742          8.122          10.59        5.00403
          16132           1.55            -99          0.475            -99
          16147          3.103            -99          1.239            -99
          16166          1.703            -99          2.251            -99
          16170         0.7499            -99          2.554            -99
          16175          0.819          1.139          13.15        5.12031
          16178          1.009            -99          3.055            -99
          16189          3.184            -99          0.553            -99
          16196          1.146            -99          1.579            -99
          16197         0.6385         0.7585          8.117        5.25153
          16200          1.261          1.561          9.629        5.14032
          16201          1.394            -99          3.134            -99
          16202          0.874          1.094          10.01        5.10518
          16212          2.446            -99          4.491            -99
          16213          1.596            -99          1.246            -99
          16215          0.997            -99          3.013            -99
          16216          2.009            -99          0.867            -99
          16221         0.8421            -99          3.529            -99
          16224         0.8206            -99          4.158            -99
          16225           1.21            -99          1.561            -99
          16234          1.571            -99          0.398            -99
          16236          1.172          1.532          10.12        5.16057
          16248          2.084          3.244          12.74        5.03065
          16251         0.5284         0.9884          40.99        5.13793
          16264         0.7473         0.7473          5.095        5.10006
          16268          1.502          1.982          11.24         5.0043
          16282         0.8407         0.9007          6.685         5.1031
          16284         0.5177         0.7577          14.77        5.28983
          16285          1.811            -99          2.873            -99
          16286          1.531          2.131          12.03        5.08251
          16289         0.7898         0.7898          5.493        5.12756
          16297          2.918          3.758          8.324        5.01156
          16299         0.9487            -99          1.682            -99
          16307          0.412          0.492          8.944        5.37296
          16318          1.214            -99          2.399            -99
          16321           3.42            -99          3.582            -99
          16332          3.551          5.991          14.95        5.00126
          16349         0.1975            -99              0            -99
          16375           2.06            -99          2.753            -99
          16381          1.028          1.188          7.841        5.09197
          16384          0.518            -99          4.961            -99
          16398          1.127            -99          1.798            -99
          16399          0.423            -99          0.912            -99
          16433         0.9542         1.1142          6.721        5.03158
          16435          0.972            -99          3.371            -99
          16440         0.3704            -99          1.716            -99
          16449          1.174            -99          3.897            -99
          16456          0.514          0.714          12.28        5.26265
          16466          2.365          7.365          8.759        5.17512
          16468          1.891            -99          0.841            -99
          16484         0.9809            -99          1.879            -99
          16488          1.128            -99          2.831            -99
          16493          1.296            -99           3.04            -99
          16495           1.29           1.69          10.76        5.07347
          16501          0.956          1.056          6.364         5.0781
          16502          1.604            -99          3.463            -99
          16512          1.873            -99          2.634            -99
          16514         0.9543            -99          3.841            -99
          16516         0.3921            -99              0            -99
          16543          0.425          0.845          88.16        5.17077
          16550          1.009            -99           0.33            -99
          16559           1.29            -99          2.287            -99
          16567           2.33            -99          4.994            -99
          16576          1.261          1.401          6.653        5.11743
          16594           1.54           1.62          5.559        5.09091
          16601         0.8709            -99          1.228            -99
          16606          0.091            -99          1.131            -99
          16609           3.46            -99          1.387            -99
          16616           3.14            -99          2.298            -99
          16624         0.9538            -99          3.717            -99
          16625          1.772            -99          1.883            -99
          16650          1.152            -99          3.996            -99
          16656         0.4097         0.4297          5.466        5.01805
          16667          1.849            -99          1.238            -99
          16671          1.974            -99          0.849            -99
          16677          0.843            -99          3.301            -99
          16678         0.9971            -99           0.47            -99
          16679          0.801            -99          3.698            -99
          16681          2.435          4.175          18.64        5.01062
          16703         0.8457         1.1857          12.04        5.17718
          16711          1.073            -99          4.981            -99
          16716         0.3229         0.4629          17.94        5.02405
          16723          0.651          0.671          5.064        5.04737
          16724         0.6372         0.9372          15.25        5.11265
          16730          0.906            -99          3.711            -99
          16735         0.7789         0.8789          7.423        5.13462
          16757         0.9452            -99           0.05            -99
          16759         0.9538            -99          0.541            -99
          16762          1.152            -99          1.057            -99
          16764          2.576            -99          0.425            -99
          16771            1.1            -99           0.76            -99
          16774          1.673          1.833          6.362        5.00727
          16775          2.316          7.316          8.845        25.6689
          16779           2.15            -99          0.129            -99
          16784         0.9809            -99          2.108            -99
          16786          1.139            -99          3.972            -99
          16791          3.184            -99          4.401            -99
          16799          3.201            -99          1.594            -99
          16801         0.7929         0.9329          7.658        5.02326
          16802          1.875          2.955          13.29        5.01081
          16804          2.898            -99              0            -99
          16810          3.049          5.069          11.36        5.00389
          16825           2.22            -99              0            -99
          16826          1.563            -99          1.266            -99
          16828          2.299            -99          1.927            -99
          16844           0.56            -99          1.084            -99
          16846          3.719          4.019          5.441        5.01317
          16848          1.017          1.117          6.598        5.09028
          16849           0.87            -99          2.364            -99
          16850           4.26            -99            4.2            -99
          16853          2.981            -99          0.701            -99
          16856         0.7895         1.1095          12.44        5.09624
          16860          1.877            -99          0.933            -99
          16862         0.3858            -99          1.513            -99
          16865          0.475          0.775          40.48        5.02857
          16886          1.801            -99          1.806            -99
          16893          1.089            -99          2.571            -99
          16898              1            -99          0.868            -99
          16907           1.08           1.36          9.367        5.10878
          16908         0.7203            -99          1.717            -99
          16925          1.128            -99          2.861            -99
          16931           2.33            -99          1.327            -99
          16932          1.413            -99           0.38            -99
          16953          2.194          2.894          10.89        5.02347
          16960          2.786            -99          1.109            -99
          16967           2.02           3.96          22.92         5.0385
          16971          1.016            -99              0            -99
          16980          0.841          1.261          18.88        5.12431
          16981          0.501            -99          1.906            -99
          16982          1.152            -99          1.018            -99
          16984         0.5132         0.8332          43.72        5.11993
          16986          1.695            -99          1.549            -99
          16987           0.89            -99          2.438            -99
          16996           1.87           2.39          9.405        5.00459
          17002           2.41           3.35          10.71        5.03394
          17003           1.83            -99          1.589            -99
          17011          1.861            -99          0.631            -99
          17016           1.77            -99          1.113            -99
          17017         0.5314         0.5714          6.197        5.33835
          17018          1.996            -99          0.619            -99
          17021          1.973          1.993          5.493        5.10001
          17026          0.512            -99          1.517            -99
          17032         0.7425            -99          2.937            -99
          17034          1.883            -99          2.042            -99
          17050          0.435          0.835          81.24        5.01306
          17051         0.7913         1.1513          14.21        5.07449
          17054          2.832            -99          0.402            -99
          17055          2.194            -99          2.957            -99
          17056          0.955          1.215          9.638        5.07861
          17061          1.292            -99          2.458            -99
          17066          2.103            -99          1.799            -99
          17070         0.9144         1.1144          9.254        5.16798
          17080         0.9433            -99          1.421            -99
          17081          1.017            -99          0.963            -99
          17086         0.7038         0.9638          11.58        5.24107
          17087           1.59            -99          3.342            -99
          17095          1.493          1.833          8.364        5.13519
          17098         0.5609         0.8609          18.31        5.10261
          17102         0.8162            -99          1.374            -99
          17104          1.476            -99              0            -99
          17107           2.28            -99          2.662            -99
          17108          1.014          1.074          5.821        5.17333
          17109          2.042            -99          1.721            -99
          17110         0.8405         0.8805          5.917        5.04841
          17115         0.7798            -99          0.934            -99
          17120          2.561          3.161          8.895        5.05133
          17129          1.005            -99          4.474            -99
          17138         0.4846            -99          3.539            -99
          17139         0.0872         0.1472          32.37        5.68522
          17141          0.903          5.903          62.57        7.20659
          17157         0.7659         0.8859          7.272        5.11838
          17159          0.925            -99          1.279            -99
          17162          1.595            -99          1.868            -99
          17169         0.9044         1.1644          9.827        5.18041
          17177         0.5314            -99          0.508            -99
          17186          0.907          0.927           5.37         5.2366
          17187          1.004            -99          2.449            -99
          17190         0.9537         1.4537          22.94         5.0252
          17199          2.429          2.909          6.813        5.00118
          17201           1.02            -99          2.673            -99
          17207          1.543          2.123          10.97        5.00986
          17209          1.014            -99          1.264            -99
          17211          1.465          2.225          16.25        5.05133
          17213          0.934          1.774          52.95        5.02949
          17219          0.519          0.539          5.346        5.12741
          17220         0.7152         1.0752          12.57        5.00422
          17232         0.7516            -99          2.943            -99
          17234           0.97            -99          1.743            -99
          17236           2.19            -99          4.944            -99
          17244         0.9712         1.8912          50.94        5.04626
          17247         0.9628            -99          3.094            -99
          17254          2.036          7.036          9.683        5.14609
          17266          1.156            -99          0.787            -99
          17267          1.165            -99          2.935            -99
          17270         0.6362         0.7162          7.572        5.24846
          17271         0.9713            -99            2.2            -99
          17272          1.165            -99          1.511            -99
          17274          1.928          1.928          9.527              0
          17277         0.5553         0.5953          5.819        5.05576
          17278          1.785            -99          2.207            -99
          17289          1.156            -99          1.477            -99
          17295           3.48            -99          3.572            -99
          17301          1.055          1.215          7.093        5.09916
          17302           1.23            -99           0.06            -99
          17304         0.8453            -99          3.254            -99
          17306          1.998          2.118          5.722        5.12306
          17310         0.5609            -99          3.555            -99
          17314          0.778            -99          3.303            -99
          17318          1.743            -99           4.57            -99
          17320         0.5603         0.8003          14.03        5.30124
          17322          1.024            -99          3.903            -99
          17323           1.54            -99          2.916            -99
          17339         0.4751         0.7351          15.79        5.06605
          17340          0.735            -99          3.972            -99
          17353         0.1647         0.1847          7.356        5.91485
          17354         0.4441            -99          1.569            -99
          17362         0.7525            -99          3.267            -99
          17365          1.931            -99          1.173            -99
          17369          1.964            -99              0            -99
          17370         0.2121            -99              0            -99
          17371         0.8253            -99          4.755            -99
          17378          0.846            -99          3.294            -99
          17380         0.6422         0.7222          6.933        5.22228
          17381            3.1            4.1          10.54        5.05349
          17386           1.91           2.15          6.944        5.04363
          17389         0.9361            -99          3.193            -99
          17393          3.315            -99          2.034            -99
          17395         0.4464            -99          4.389            -99
          17396           1.99            -99          1.783            -99
          17409          1.029            -99          3.075            -99
          17415          0.513            -99          1.154            -99
          17418         0.8453         0.9053          5.258        5.11922
          17422          1.249          1.329          5.643        5.16093
          17434         0.5124         0.5724           6.61        5.12262
          17446          2.219          2.819          8.859        5.02889
          17459         0.7243            -99          4.514            -99
          17474          0.748            -99          1.198            -99
          17478          1.581            -99          0.799            -99
          17491          1.351          2.091          16.21        5.03499
          17500           2.14           2.26          5.211        5.00031
          17501         0.6024            -99          3.651            -99
          17512         0.4842            -99           0.61            -99
          17519          1.165          1.325          6.681        5.16046
          17538          3.728            -99          3.539            -99
          17540         0.7762            -99          0.089            -99
          17544          1.082            -99          3.854            -99
          17554          1.999            -99          0.974            -99
          17562          3.901            -99          2.845            -99
          17566          1.942          2.342          8.638        5.11394
          17577          0.793          1.573          102.6          5.004
          17583          1.694            -99            2.9            -99
          17584         0.9372            -99          2.927            -99
          17589         0.3412         0.3412          7.472              0
          17591          2.162          2.262          5.621         5.0862
          17598         0.8458            -99          1.485            -99
          17608           0.61           0.69          7.467        5.35411
          17613         0.5084            -99          3.361            -99
          17624          3.355          8.355          11.74        5.13711
          17627          0.925            -99          4.547            -99
          17631         0.8433         1.3633          25.01        5.11046
          17640          1.244            -99          4.392            -99
          17645         0.4094            -99          3.708            -99
          17654           1.05           1.43           11.5        5.09147
          17660           1.53           1.83          8.238        5.07877
          17661          0.596          0.636           6.11        5.15659
          17665           1.45           1.87           9.18        5.09597
          17668         0.6889            -99          3.174            -99
          17674          0.651            -99          4.161            -99
          17675          0.845            -99          2.467            -99
          17676          0.559          0.839          18.57        5.13587
          17681          1.622            -99          3.418            -99
          17689          2.182            -99          3.345            -99
          17691          1.686            -99          1.659            -99
          17699          1.993          2.513          5.327        5.05219
          17715           2.11            -99          1.337            -99
          17750          1.461            -99              0            -99
          17757          1.028          1.348          10.68        5.19413
          17758          1.256          6.256           33.2        8.33976
          17759           2.38            -99          3.009            -99
          17763         0.9712            -99          0.822            -99
          17770          1.434          3.154          53.82        5.03658
          17784         0.5178         0.6178          8.477        5.36176
          17788          1.002          1.462          13.58        5.05127
          17790           3.39            -99          3.965            -99
          17793         0.8253         1.1653          12.87        5.04522
          17804          1.873            -99          2.532            -99
          17808          1.926            -99           2.37            -99
          17836          1.841            -99          0.683            -99
          17841           1.23           1.29          5.571        5.17667
          17850          1.703            -99          1.515            -99
          17853           1.62           1.72          6.051        5.04252
          17860          1.847            -99          1.879            -99
          17862           1.38            -99           4.32            -99
          17868          1.201            -99          1.841            -99
          17872           1.09            -99              0            -99
          17873          1.863            -99          0.961            -99
          17874            4.4            -99          2.997            -99
          17881          1.297            -99          4.405            -99
          17911         0.2017         0.3417          46.68        5.51789
          17923            2.1            -99          0.965            -99
          17929           2.09            -99          0.693            -99
          17938          1.309            -99          4.537            -99
          17950           1.42            -99          0.008            -99
          17951          1.919            -99          1.209            -99
          17959          1.005            -99          0.721            -99
          17966          0.973            -99          2.952            -99
          17990          1.615          1.715          5.479        5.10466
          18002           1.33           1.45          6.036        5.07047
          18003          1.968          2.288           7.63        5.07548
          18008          1.091          1.931          29.64        5.06833
          18011          3.202            -99          2.003            -99
          18021           2.39            -99          3.859            -99
          18022           1.45            -99          1.458            -99
          18028          1.327            -99          1.598            -99
          18035          1.103            -99              0            -99
          18036          1.003          1.323          9.894         5.0535
          18044          0.595          0.815          11.37        5.11069
          18051          0.321            -99          3.914            -99
          18058         0.4342            -99          3.111            -99
          18072          1.695          2.575          13.49        5.06023
          18078           2.33            -99          4.487            -99
          18080         0.3604            -99          1.044            -99
          18083          0.401            -99          3.307            -99
          18096          1.137            -99          1.768            -99
          18102         0.4213            -99          1.314            -99
          18103          1.351            -99          2.754            -99
          18105          2.591            -99              0            -99
          18106          1.795          1.935           6.02        5.06655
          18118         0.5087            -99          4.587            -99
          18122           2.05            -99          2.834            -99
          18124          1.312            -99          1.168            -99
          18126          0.051            -99          0.096            -99
          18133          1.953            -99          1.291            -99
          18159          1.764            -99          3.178            -99
          18160          0.906          1.026          7.006        5.04723
          18164           0.98            -99          3.905            -99
          18166         0.8408         1.0408           9.24        5.20552
          18169          1.025            -99          0.937            -99
          18172          0.924            -99          0.552            -99
          18174          1.566            -99          0.054            -99
          18187         0.6382         0.9582          17.05         5.1853
          18194          1.089          1.869          48.47        5.10057
          18212           2.76           3.16          7.058        5.02728
          18216         0.1141         0.1941          29.28        5.39246
          18224         0.9696         1.4296          13.87        5.03811
          18225         0.8013            -99          2.197            -99
          18246          1.864            -99          0.094            -99
          18251          2.225            -99          0.636            -99
          18253          1.148          1.688          14.29        5.11864
          18254           1.15           1.25          6.153        5.09136
          18264          1.307            -99          4.918            -99
          18265           1.35           1.51           6.82        5.07955
          18273           2.09            -99           1.44            -99
          18284          1.006            -99          3.437            -99
          18293         0.5958            -99          4.885            -99
          18295          1.863            -99          0.407            -99
          18302          1.183            -99          1.153            -99
          18303          2.201            -99          2.273            -99
          18305          0.847            -99          2.917            -99
          18325         0.6344         0.9744          26.59        5.05252
          18327          3.033            -99          0.718            -99
          18329          2.427            -99          2.584            -99
          18334          1.308            -99           1.07            -99
          18341          1.266          1.906          14.25        5.07689
          18342         0.2761         0.4161          22.89        5.36895
          18350         0.5843         0.6443          6.829        5.33034
          18357         0.7607            -99           2.88            -99
          18370         0.4669            -99              0            -99
          18375          1.502            -99          1.076            -99
          18379          2.575          2.895          6.249        5.00204
          18385          1.742          2.562          12.62        5.08062
          18389         0.6233         1.0033          23.02         5.0448
          18392          4.774          9.774          8.881        5.24905
          18401          2.096            -99          3.476            -99
          18405         0.7588         1.0388          12.85         5.2206
          18406           2.98            -99          1.663            -99
          18411              1           1.14          7.371         5.1776
          18415           2.04            -99          1.346            -99
          18423         0.8727            -99          3.232            -99
          18425         0.7516            -99          3.871            -99
          18429          1.839            -99          2.213            -99
          18430         0.9374            -99          2.273            -99
          18437         0.8463            -99          2.348            -99
          18449         0.4436            -99           4.14            -99
          18467         0.2001         0.2601          10.15         5.8891
          18468           2.13            -99          1.493            -99
          18469          1.557          1.557          5.483        5.02185
          18471          1.009            -99              0            -99
          18473         0.6384         0.9184          13.19        5.12308
          18488           1.59            -99          1.462            -99
          18490          1.807            -99          0.601            -99
          18494           1.94            -99          2.719            -99
          18496          0.899          0.899          5.224        5.29781
          18502          1.017            -99          0.525            -99
          18520          1.857            -99          1.311            -99
          18536         0.9538            -99           2.38            -99
          18541         0.8625            -99          1.432            -99
          18544          1.319          1.879          14.09        5.06539
          18552          1.972          2.612          10.96        5.00273
          18556           2.05           3.07          13.14        5.01328
          18559         0.7984         1.3784          24.85        5.00579
          18561          1.029            -99          1.767            -99
          18578          2.249          2.369          5.883        5.09922
          18593          2.132            -99          1.409            -99
          18594          2.246          4.046          25.99        5.00648
          18596           2.01            -99          0.242            -99
          18597           0.84            1.3          29.38        5.00504
          18602         0.5833         0.6433          6.231        5.02183
          18603          3.724          4.864          10.38        5.02374
          18616           1.62           1.74          5.941        5.11862
          18617           1.52            -99          2.824            -99
          18622           2.46            -99           0.25            -99
          18627          2.253            -99          4.265            -99
          18636          2.349          4.289          16.48        5.02148
          18654           1.95           2.43          8.947        5.09675
          18659          4.001            -99          0.556            -99
          18660         0.8116            -99          1.906            -99
          18664          1.769          2.009          12.86        5.06064
          18669          2.056          2.136          5.642        5.06913
          18689           2.15            -99          1.038            -99
          18695          1.707          2.407          11.42        5.04778
          18701          1.209            -99          2.073            -99
          18703         0.6348         0.9948          19.19        5.11017
          18722          1.087            -99          2.502            -99
          18731          1.403            -99          3.201            -99
          18735         0.5778            -99          3.159            -99
          18736         0.9685            -99          3.727            -99
          18744          1.215          1.975          24.63        5.09512
          18747          2.289            -99          4.174            -99
          18768         0.9868            -99          2.226            -99
          18773          1.451            -99          3.683            -99
          18777           1.09            -99          3.149            -99
          18792          3.473          4.233          7.216        5.01491
