#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
356        189.3569031   62.3785439     1.259     0.062        -1       1.3     0.009036   0.0009036    0.009297     4.6e-05      0.0129     9.1e-05     0.01951    0.000531     0.02772    0.000642     0.09734    0.003829      0.0425     0.01052       2.267      0.3977       4.247       1.193       1.963       2.459   2.905e-07       4.521         -99       1e+10         -99       1e+10         -99       1e+10    0.008599    0.002975       6.769    3.02e+09       25.32        9.18       8.385           0           0           0           1
365        189.3375244   62.3778343     1.174    0.1901        -1      1.18     0.003733   0.0003733    0.005839     4.5e-05    0.005153     7.8e-05     0.00444    0.000518    0.002695     0.00055     0.02309    0.003734     0.02363    0.009697      0.2106      0.5467       1.397       1.586         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0006988    0.002964       0.961   4.365e+09       5.534       5.759       1.268           1           0           0           0
368        189.3711548   62.3778992    0.7607      0.15        -1      0.77     0.003311   0.0003311    0.007246     4.9e-05    0.006447    0.000104    0.004497    0.000574    0.004605    0.000747     0.02528    0.005664     0.02156     0.02452   1.792e-05      0.6621   1.745e-05       1.817         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001232    0.002984           0   1.452e+09       2.128       2.128       1.466           0           0           0           0
371        189.3935699   62.3781815     0.201       0.2        -1       -99          -99       1e+10     9.4e-05     6.2e-05    0.000768    0.000175    0.000891    0.000883   -0.002607    0.001156   0.0002576    0.007926         -99       1e+10   1.792e-05      0.5826      0.6371       1.343       3.838       2.426       1.165       2.444   3.106e-07       3.744         -99       1e+10      0.8645      0.9929     0.00929    0.002994       1.927       1e-99      0.3196      0.3196         -99           0           0           0           0
374        189.2759247   62.3777390    0.8178        -1    0.8178      0.82      0.04966    0.004966     0.04957    0.000108     0.03435    0.000105     0.03181    0.001284     0.02359    0.000751         0.2    0.005743         -99       1e+10       2.296      0.3517       4.054      0.7451       8.391       1.959       2.342       2.033         -99       1e+10         -99       1e+10         -99       1e+10    0.006738    0.002982       9.587   3.104e+10       10.98       1.332      0.3537           1           0          -1           1
375        189.2846832   62.3775330     1.199     0.142        -1      1.26       0.0138     0.00138     0.03075     7.8e-05     0.02891     9.5e-05     0.02078    0.000913     0.01958    0.000667     0.09596    0.004813     0.09023     0.01203       1.475      0.4265       2.907      0.9051       4.452       1.862         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.005567    0.003161       5.291   3.564e+10       19.93       8.011      0.5592           1           0           0           1
376        189.4158325   62.3777733      2.83     0.345        -1      2.83     0.004656   0.0004656         -99       1e+10         -99       1e+10         -99       1e+10     0.06492    0.002538      0.2475    0.009575         -99       1e+10       1.918      0.7642       6.215       1.959       12.84       2.248       12.08       2.976        11.8       5.059   5.194e-42       1e+10       0.716       1.231      0.0598      0.0076        8.44   1.486e+11         450       171.3       3.029           0           0           0           1
379        189.2998352   62.3774223     4.259     0.363        -1      4.38     0.001393   0.0001393    0.002025     5.8e-05    0.001378     8.3e-05    0.002797    0.000693    0.001594    0.000595     0.01509    0.002926   1.903e-10    0.006339   1.792e-05      0.3964   1.745e-05       1.475       3.093       2.994   2.905e-07       5.155       3.212       7.208   5.194e-42       1e+10    2.13e-10       1.141  -8.611e-05    0.003245       1.125   9.816e+09       265.6       236.1       27.06           1           0           1           0
381        189.3229218   62.3777237     3.999     0.258        -1      4.21          -99       1e+10    0.005735       5e-05    0.005177     7.7e-05    0.009257    0.000554    0.006572    0.000543      0.0602    0.006838   1.903e-10    0.007988      0.5838      0.3678      0.3375      0.8894       3.421       1.779       2.721       1.613       0.344       4.357   5.194e-42       1e+10      0.5111       0.939    0.003189    0.003001       3.084   5.152e+11         333         108      0.6464           1           0          -1           0
385        189.3407440   62.3772049     2.458    0.2085        -1      2.57     0.002965   0.0002965    0.009838     4.6e-05     0.01248     7.9e-05     0.01684    0.000511     0.01441     0.00055      0.2492     0.01115    0.003567    0.008383       1.885      0.4963       4.726       1.641       10.64       1.753       8.928       1.829       8.927         3.1   5.194e-42       1e+10       1.507       1.023      0.0197      0.0036       9.685   3.819e+10         244       69.93       6.389           1           0           0           1
390        189.2970734   62.3770180     1.961    0.2045        -1      2.03     0.001306   0.0001306    0.001675       6e-05    0.001942     8.3e-05    0.001784    0.000716    0.003636    0.000604      0.0142    0.003999    0.007379     0.00741   1.792e-05      0.8401   1.745e-05       2.642         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10  -0.0003203    0.003229           0    3.02e+09       2.689       2.689      0.8905           1           0           0           0
391        189.3270874   62.3771172      2.32     0.299        -1      2.32     0.003192   0.0003192    0.003151     4.7e-05     0.00343     7.5e-05    0.003338    0.000527    0.002486    0.000534     0.01961    0.004846   1.903e-10    0.005795      0.2107      0.3927         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10  -0.0004015    0.002965       0.537   1.076e+10       18.56       34.56       1.724           1           0           0           0
394        189.2457886   62.3770752     1.101       0.7        -1       -99          -99       1e+10         -99       1e+10    0.006884    0.000183         -99       1e+10    0.001836      0.0013     0.06149    0.004673         -99       1e+10      0.6517      0.3781       1.456      0.8027         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.002571    0.002915       2.502       1e-99       14.49       14.05         -99           0           0           0           0
398        189.2703552   62.3765945    0.9839    0.1002        -1      1.07     0.001459   0.0001459    0.002364    0.000116    0.001621    0.000108    0.003263    0.001528    0.001643    0.000802     0.02274    0.002189         -99       1e+10      0.1502      0.3383   1.745e-05      0.6745         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.001545       0.003       0.444   2.004e+09       1.624       3.658      0.8103           1           0           0           0
399        189.3710480   62.3766823     2.901     0.099        -1      2.67     0.001528   0.0001528    0.003528     4.7e-05    0.004151    0.000101    0.004119    0.000557    0.005221    0.000724     0.04157    0.003938    0.001317     0.01069       1.259      0.5652       2.199       1.473       4.481        2.56        4.99       3.512   3.106e-07       4.633   5.194e-42       1e+10    2.13e-10      0.6681     0.01012    0.002964       3.504   2.704e+10       119.7       34.16       4.427           0           0          -1           0
401        189.2810516   62.3764534     1.251        -1     1.251      1.27      0.00207    0.000207     0.00301     7.5e-05    0.002303     9.3e-05    0.000265    0.000913    0.002246    0.000679     0.04047    0.003983     0.02325    0.008644   1.792e-05      0.5346       1.534       1.801         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   0.0004396    0.003194       0.852   2.042e+09       8.752       10.27       4.287           1           0           0           0
407        189.2942505   62.3762665     1.521        -1     1.521      1.46      0.02208    0.002208     0.03869     6.7e-05     0.04791       9e-05     0.04077    0.000725     0.04644    0.000608      0.3625     0.01561      0.2359    0.008644       8.093      0.5575       16.26       2.194       23.93        2.42        18.1       3.503      0.4287       7.331   5.194e-42       1e+10      0.8455      0.7575      0.0512      0.0073       19.78   7.277e+10       192.8       26.82       2.649           1           0           0           1
409        189.3363342   62.3762016    0.6897      0.13        -1      0.67      0.01159    0.001159     0.01387     4.7e-05     0.01032     7.7e-05     0.01178    0.000508    0.009123    0.000537     0.04868    0.003627     0.02549    0.007776      0.8188      0.5259       2.151       1.643         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.0191      0.0037       2.034    5.37e+09       5.934       3.354       1.105           1           0           0           0
413        189.3651276   62.3760185    0.6233      0.14        -1      0.63      0.00787    0.000787    0.007933     4.5e-05    0.005869     9.3e-05    0.005495    0.000525    0.003891    0.000659     0.03485    0.004014     0.02018    0.008772      0.6147      0.4414       1.997      0.8461       4.496       2.856         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10    0.002359    0.002965       3.161   3.819e+09       2.136       1.254      0.5593           0           0           0           0
