#        cooFIR         snrFIR             id         snr100         snr160         snr250         snr350         snr500         snr1160
#
              0      0.0534046          14981    3.53659e-05      0.0534046            -99            -99            -99            -99
              0        4.32362          14982        3.24015         2.6455        1.09381            -99            -99            -99
              0        2.11457          14986        1.64135        1.33319            -99            -99            -99            -99
              0       0.568957          14994     5.2421e-05       0.568957            -99            -99            -99            -99
              1        12.3746          15008        10.9802        5.01954        2.71486            -99            -99            -99
              1        5.45044          15010        5.18502        1.68014            -99            -99            -99            -99
              1        13.2711          15027        8.83758        6.87734        6.88945        1.80499            -99            -99
              1        6.13465          15028        5.47267        2.77013       0.100809            -99            -99            -99
              0        1.97418          15033    4.92851e-05        1.66914        1.05422            -99            -99            -99
              0        2.34267          15035         2.0531        1.12822            -99            -99            -99            -99
              0        2.11579          15053        1.16734        1.76461            -99            -99            -99            -99
              0        1.54272          15058    5.31432e-05        1.54272            -99            -99            -99            -99
              0        1.08091          15060        1.07907      0.0630824            -99            -99            -99            -99
              1        78.8954          15061        70.0704        33.4726        12.5638        5.08009        3.24778            -99
              1        29.0886          15063        26.6839        9.86858        4.20033        4.21241        1.15747            -99
              0        4.17443          15069        3.26142        2.38828        1.04169            -99            -99            -99
              0        1.61462          15071        1.59544       0.248161            -99            -99            -99            -99
              1        42.1256          15072        37.2355        17.0027        9.72079        2.12125            -99            -99
              0        4.97672          15074        2.72756        1.37738        2.75284         2.8023            -99            -99
              1        7.15975          15078        2.82864       0.554785        2.71866        2.61172        3.96138        3.61224
              1         10.391          15079        8.73672        4.80375        2.92676            -99            -99            -99
              0        3.72068          15084        3.72064      0.0172521            -99            -99            -99            -99
              1        5.05229          15093         4.5847        2.12278            -99            -99            -99            -99
              0       0.765341          15095       0.658861       0.389421            -99            -99            -99            -99
              0       0.740948          15097       0.691861       0.265202            -99            -99            -99            -99
              0         2.8567          15112        2.49558        1.39025            -99            -99            -99            -99
              1        18.2238          15121        6.04734        6.15239        13.5239        6.42284        5.28652        2.36435
              0        1.49115          15128         1.2589       0.799184            -99            -99            -99            -99
              0        1.20612          15139       0.877146       0.827847            -99            -99            -99     1.9191e-10
              0        1.85165          15143        1.85165            -99            -99            -99            -99            -99
              0        1.01699          15146       0.981059        0.26794            -99            -99            -99            -99
              0      0.0534206          15151      0.0534206    1.55667e-05            -99            -99            -99            -99
              1        16.9085          15153        12.8657        8.44091        6.50504        2.60905            -99            -99
              0        1.17796          15165        1.17668      0.0549472            -99            -99            -99            -99
              1        6.53597          15170        4.10118        4.52952        2.32007            -99            -99            -99
              1        83.3292          15174        73.3077        34.6716        16.8808        7.65361        4.90711    4.18298e-10
              0        1.53899          15179        1.43974       0.543708            -99            -99            -99            -99
              0        3.77065          15187        3.41921         1.5896            -99            -99            -99            -99
              0        1.09176          15195       0.921462        0.58554            -99            -99            -99            -99
              1        10.8733          15204        9.57265        3.53353        3.50072        1.36072            -99            -99
              0        2.15937          15205    4.33155e-05        2.15937            -99            -99            -99            -99
              0        0.51932          15208        0.51932    1.56899e-06            -99            -99            -99            -99
              1         12.314          15213         4.9114        4.94921        8.22524        5.59026        2.02773    2.77902e-10
              0       0.002627          15216      3.292e-05     0.00262679            -99            -99            -99            -99
              1        7.99323          15218        5.22377        4.94794        3.32329        1.03811            -99            -99
              1        5.53438          15220        3.92876        3.21823        2.19937            -99            -99            -99
              1        7.44244          15224        5.97392        3.93413        2.05543            -99            -99            -99
              1        15.3517          15229         10.715        9.06004        4.96801        1.19419        2.75003        2.26012
              1        11.1621          15232        10.1055        4.66982        0.81556            -99            -99            -99
              0         1.2782          15237         1.0267        0.76138            -99            -99            -99            -99
              0        2.19719          15242        2.06045       0.763018            -99            -99            -99            -99
              1        16.1559          15244        13.0894        7.97699        5.00781       0.985124            -99            -99
              1         8.1348          15259        5.57385         5.0783        2.46208         1.8045            -99            -99
              1        6.60273          15262        3.95313        2.12216        4.59921        1.28707            -99       0.809865
              1        8.11371          15264        6.73036        3.24017        3.16794            -99            -99            -99
              1        5.45998          15267        5.11735         1.9037            -99            -99            -99            -99
              0       0.845521          15284     5.2982e-05       0.845521            -99            -99            -99            -99
              0       0.453125          15285    2.77161e-05    7.89103e-06            -99            -99            -99       0.453125
              0        1.88747          15286        1.76246       0.675499            -99            -99            -99            -99
              1        15.1383          15289        4.58415        4.09312        10.0954        8.25385        3.81571        2.60676
              1        22.0806          15306        17.8048        11.9277        5.08129         1.5663            -99            -99
              1        5.63038          15316        4.72885        2.88989       0.993836            -99            -99            -99
              0         4.2957          15326        2.87007        3.07758       0.862688            -99            -99            -99
              0       0.311973          15334       0.311973    5.10021e-07            -99            -99            -99            -99
              0        0.95163          15342       0.507685       0.804894            -99            -99            -99            -99
              0        2.02613          15344        2.02613    1.29647e-05            -99            -99            -99            -99
              0        2.75851          15346        2.20723        1.49886       0.700668            -99            -99            -99
              0        4.58546          15354        2.14226        3.67671        1.70849            -99            -99            -99
              1        6.47207          15355        2.72134        1.59334       0.465004        5.54299        1.00112            -99
              0        2.50834          15359        2.50834    1.95006e-05            -99            -99            -99            -99
              0        4.93722          15360        2.76464        2.79375        1.67698        1.61627        1.56065        1.03327
              1        6.22723          15370        2.01806        3.71832        3.79973        2.53811            -99            -99
              0        4.72957          15379        2.76635        2.99176        2.40116            -99            -99            -99
              1        6.66896          15381        5.15806        4.22721     0.00984657            -99            -99            -99
              0        1.71735          15407        1.71735    1.55191e-05            -99            -99            -99            -99
              0         4.1997          15408        1.77838    2.11072e-06        3.62615         1.1515            -99            -99
              1        12.3013          15414        8.10428        8.84221        2.69594       0.436997            -99            -99
              0        4.93987          15425        2.12869        1.31902        0.90551        1.16956         3.0406        2.58807
              0        3.37151          15435        1.81247       0.868163        1.80188       0.606813            -99          1.927
              1         12.182          15444        11.8567    6.11894e-06        2.79679            -99            -99            -99
              0         2.0167          15446       0.783893        1.85812            -99            -99            -99            -99
              1         10.237          15452        7.70033        5.54787        3.64443        1.19287            -99       0.134169
              0        2.93095          15456       0.633722        2.22845        1.79523            -99            -99            -99
              0    5.54381e-05          15462    5.27516e-05    1.70486e-05            -99            -99            -99            -99
              0        0.21041          15473     4.7162e-05        0.21041            -99            -99            -99            -99
              0        3.89668          15475        3.00065        2.48601            -99            -99            -99            -99
              0        2.76273          15477       0.737137        1.00308         2.4664            -99            -99            -99
              1        10.1269          15481        5.14728         4.0832        5.02307        5.09697        2.85952            -99
              0       0.369651          15482    5.02944e-05       0.369651            -99            -99            -99            -99
              1        7.55268          15484        3.72877        4.48166        3.56482        3.21652            -99            -99
              1        15.7564          15516        11.0513        6.86694        7.77673        4.11709        1.24404            -99
              0       0.762044          15520       0.721706       0.244644            -99            -99            -99            -99
              1        10.9793          15524        8.22523    6.84624e-06        4.73581        3.87929         3.4121        1.94196
              1        5.32331          15525        4.94525        1.97031            -99            -99            -99            -99
              1        6.80601          15528        5.87137         2.9409        1.78882            -99            -99            -99
              0        2.05911          15552        1.87699       0.846683            -99            -99            -99            -99
              0              0          15563            -99            -99            -99            -99            -99            -99
              0        4.01265          15571       0.648816        2.65751        2.93564            -99            -99            -99
              1        10.8891          15575        9.55435        5.10752        1.09583            -99            -99            -99
              0        2.16698          15578       0.549577        2.09613            -99            -99            -99            -99
              1         15.853          15587        12.7162        8.29315        3.81955        2.50003            -99            -99
              0        1.64155          15588        0.72616        0.74003        1.27269            -99            -99    2.62221e-10
              0        2.60225          15598        2.42498       0.944032            -99            -99            -99            -99
              1        22.3236          15599        20.7382        7.97927        2.14543            -99            -99            -99
              1        6.07018          15600        2.20059        2.87421        3.83621        2.25602        1.98426    3.63574e-10
              0    5.56563e-05          15617    5.56563e-05            -99            -99            -99            -99            -99
              1          9.572          15625        5.37371        7.64507        2.07353            -99            -99            -99
              0        1.46621          15629        1.40478       0.419983            -99            -99            -99            -99
              1        44.2308          15630         39.995        16.8001        8.06976        2.92654       0.916906            -99
              0        4.75208          15634        3.58967        2.67621          1.592            -99            -99            -99
              0        3.86384          15635       0.748298        1.72853        2.58609        1.41191            -99        1.64321
              1        5.32118          15637        4.32128       0.666914        3.03261            -99            -99            -99
              0        1.67264          15639        0.48499        1.60078            -99            -99            -99            -99
              0         2.9358          15640        2.15029         1.9988            -99            -99            -99            -99
              1        38.5171          15645        25.9881        20.0908        18.3006        7.55837        2.98444        1.89592
              1         8.1265          15647        6.52233        3.64176        3.19949            -99            -99            -99
              1         35.902          15654        32.2191        11.4662        9.90065         4.4481        1.26673            -99
              1         7.0638          15658        5.65987        3.94734        1.51053            -99            -99            -99
              0         3.0839          15677        2.35831        1.83168       0.715466       0.286159    2.75685e-08    6.87615e-11
              1        5.73761          15678        4.72223        3.25895    3.03655e-08     3.1941e-08            -99            -99
              1        14.0389          15681        4.88077        5.58306        9.71202        5.08704        3.36554        3.25128
              0        1.54789          15685        1.54789            -99            -99            -99            -99            -99
              0         2.4968          15687        1.63127        1.89023            -99            -99            -99            -99
              0       0.936716          15700       0.936716    2.53011e-05            -99            -99            -99            -99
              1        29.9523          15703        24.9498        15.2873        5.73758         2.8332            -99            -99
              0        4.75046          15707        2.69025        3.79022       0.981649            -99            -99            -99
              0          3.618          15715          3.618    9.12314e-06            -99            -99            -99            -99
              0        1.62156          15718       0.501148        1.35714       0.732456            -99            -99            -99
              1        6.47389          15729        2.77733       0.829755         3.8113        3.27553        2.76588       0.777182
              0        3.66534          15737        3.56545        0.84986            -99            -99            -99            -99
              0        1.92792          15743        1.86211    8.01618e-06       0.499445            -99            -99            -99
              0        3.12309          15745       0.618151       0.846549    9.04896e-08        2.88672            -99       0.567253
              0    3.55759e-05          15746    3.38911e-05    1.08187e-05            -99            -99            -99            -99
              1        8.50304          15747        6.11452        4.41884        3.40154        1.95388            -99            -99
              0        0.36947          15757        0.36947    9.86185e-06            -99            -99            -99            -99
              0        2.14667          15761        2.14667    1.46118e-05            -99            -99            -99            -99
              0        3.62075          15762        3.19809        1.69767            -99            -99            -99            -99
              0        1.45317          15765          1.266            -99            -99            -99            -99       0.713396
              0    5.71758e-05          15780    5.22468e-05    2.32237e-05            -99            -99            -99            -99
              0        1.49349          15786        1.43696       0.407016            -99            -99            -99            -99
              0        2.80704          15793        2.80704            -99            -99            -99            -99            -99
              0        2.12141          15801        1.98711       0.742825            -99            -99            -99            -99
              0        2.63883          15806        2.38472        1.12986            -99            -99            -99            -99
              1        53.8588          15808        39.4183        34.5888        11.8675        3.10257       0.349021            -99
              1        38.9852          15820        15.2293        19.2185        26.9471        12.0126        6.90444       0.669412
              1        23.8262          15826        10.8985        14.2256        12.7391        7.64647        4.79626        1.66828
              1        22.0598          15827        13.9704        12.6803        10.8482        3.53568       0.698563            -99
              0        4.52106          15828        3.94519        2.14867       0.508564    5.31542e-08            -99    2.17994e-10
              0        4.41783          15832        3.91965        2.03803            -99            -99            -99            -99
              0        4.36009          15834        3.08456        2.82571        1.22932            -99            -99            -99
              0       0.900184          15845       0.900184    8.27061e-06            -99            -99            -99            -99
              1        11.1899          15847        5.85357        6.24821        3.37038         4.6397        4.28218       0.828914
              0        3.34445          15853        3.14505        1.13756            -99            -99            -99            -99
              0        1.49528          15858       0.861466        1.22218            -99            -99            -99            -99
              1        9.15397          15862        8.14386        2.44014        2.93753        1.69983            -99            -99
              1        8.27346          15863        6.43848         4.7045        1.53254        1.58594            -99            -99
              0        1.48229          15874       0.337271        1.44341            -99            -99            -99            -99
              0        4.33892          15879        3.48363        1.29249        2.24055            -99            -99            -99
              1        7.02048          15888        4.99489        4.83435       0.983497            -99            -99            -99
              0     0.00286183          15893    5.25287e-05     0.00286135            -99            -99            -99            -99
              0        2.44867          15897        1.79307        1.66761            -99            -99            -99            -99
              1        57.6542          15902        36.6718        35.8183         24.053        5.80902        9.16208    3.98934e-10
              1        7.55276          15907        5.17885        5.33849        1.31309            -99            -99            -99
              1        6.56687          15909        2.60733        2.82011        4.33152        3.10007            -99            -99
              0        4.64387          15914        3.20324        3.00484        1.50856            -99            -99            -99
              0       0.992241          15916       0.512962        0.84936            -99            -99            -99            -99
              0        3.64379          15917        3.04728        1.99781            -99            -99            -99            -99
              0        1.73684          15920        1.73684              0            -99            -99            -99            -99
              0    3.76894e-05          15921    3.53817e-05    1.29858e-05            -99            -99            -99            -99
              1        20.1892          15927        12.7222        9.27876        11.0153        5.09748        2.01391        2.87666
              0        1.92889          15928        1.53326        1.17036            -99            -99            -99            -99
              1        10.1922          15930        4.57199        4.48125        7.53268        1.55855        1.93022    2.65288e-10
              0        2.80644          15952         2.1406        1.81492            -99            -99            -99            -99
              1        10.9656          15962        5.25192        3.76322         4.4055        4.01529        6.48892       0.928456
              1        6.64656          15970       0.961643        5.88879        2.92817            -99            -99            -99
              1        20.3952          15971        14.6708        13.5844        3.36939        2.20059            -99            -99
              0        1.26948          15978         1.1617       0.511875            -99            -99            -99            -99
              1        8.21012          15984        1.14152        1.03855        4.51771        4.22791        4.49336        2.55912
              0        4.82919          15997        3.90103        2.84658    8.15374e-08            -99            -99            -99
              0       0.419573          15999       0.230311       0.350711            -99            -99            -99            -99
              0        1.42018          16004       0.871493        1.12135            -99            -99            -99            -99
              0        4.13178          16008        3.29427       0.752095        2.37777            -99            -99            -99
              1        8.62196          16018        6.78015        4.17616        3.30568            -99            -99            -99
              0      0.0634879          16031      0.0634879            -99            -99            -99            -99            -99
              0       0.864863          16032       0.864863              0            -99            -99            -99            -99
              1        6.93451          16037        6.43153        1.79304        1.87291            -99            -99            -99
              0        2.47484          16051        1.97471        1.49176            -99            -99            -99            -99
              0        3.13671          16057    4.70706e-05        2.82031        1.37288            -99            -99            -99
              0         2.3441          16061         2.3441    2.04583e-05            -99            -99            -99            -99
              1        5.82015          16077        5.03654        2.66008        1.19637            -99            -99            -99
              0        2.10289          16080        1.70369        1.23271            -99            -99            -99            -99
              0       0.294776          16092       0.294776            -99            -99            -99            -99            -99
              0        3.46815          16095         3.1145        1.52576            -99            -99            -99            -99
              1        20.3529          16102         16.965         8.3071        7.25671        2.18166            -99            -99
              0        4.63172          16103        3.98595        2.08577        1.10208            -99            -99            -99
              0       0.419272          16104       0.413096      0.0717004            -99            -99            -99            -99
              0        1.01893          16111    2.88439e-05        1.01893            -99            -99            -99            -99
              0        1.15759          16112        1.15759    1.67274e-05            -99            -99            -99            -99
              1           6.13          16115         5.8096        1.95588            -99            -99            -99            -99
              1        10.0598          16121        1.69526       0.628909        6.92065        3.06315        5.90969        2.39332
              0       0.474595          16132       0.474595    8.94019e-06            -99            -99            -99            -99
              0        1.23889          16147        1.06799       0.627892            -99    7.92029e-08            -99    2.61701e-10
              0        2.25107          16166       0.244865        2.23771            -99            -99            -99            -99
              0        2.55449          16170        1.53785        2.03971            -99            -99            -99            -99
              1        13.1532          16175        11.1386        5.81838        3.78207       0.883071            -99            -99
              0        3.05513          16178         2.6569         1.5082            -99            -99            -99            -99
              0       0.553282          16189    5.26647e-05       0.553282              0            -99            -99            -99
              0        1.57863          16196       0.538541        1.48393            -99            -99            -99            -99
              1        8.11684          16197        4.31875        5.23719        4.01951        1.90968            -99            -99
              1        9.62919          16200        8.28664        4.77024        1.13915            -99            -99            -99
              0        3.13356          16201        2.77714        1.45146            -99            -99            -99            -99
              1        10.0136          16202        6.67405        7.10407        2.29363            -99            -99            -99
              0         4.2532          16212       0.791158        1.48193        3.20754        2.23144            -99    4.73115e-10
              0        1.24645          16213        1.24645    7.09901e-06            -99            -99            -99            -99
              0         3.0128          16215        1.93464        2.30958            -99            -99            -99            -99
              0       0.866546          16216    4.16199e-05       0.866546            -99            -99            -99            -99
              0        3.52934          16221        3.39091       0.978754            -99            -99            -99            -99
              0        4.15776          16224        2.92039        2.69862        1.21481            -99            -99            -99
              0        1.56091          16225        1.08322        1.12386            -99            -99            -99            -99
              0       0.397929          16234       0.397929    1.41429e-05            -99            -99            -99            -99
              1        10.1154          16236        6.98636        3.65268        6.19558        1.33627            -99            -99
              1        12.7363          16248         5.2522        4.26996        7.49628        4.87035        5.51456        2.46362
              1        40.9882          16251        35.0258        17.1212        11.3112        3.88246        4.09875       0.519317
              1        5.09486          16264         3.7176        2.82429        2.03972            -99            -99            -99
              1        11.1849          16268        4.56804         8.2436        4.44699        3.72809        1.61344            -99
              1        6.68456          16282        3.12161        3.09395        3.49144        3.33527        1.43258            -99
              1        14.7709          16284        10.9598        9.00706        3.58712        2.01686            -99            -99
              0        2.87296          16285        2.82957       0.497371            -99            -99            -99            -99
              1        11.9841          16286        8.07749        7.12364        4.83793        2.05466            -99            -99
              1        5.49294          16289        2.40805        3.17657        3.74626       0.498696            -99            -99
              1        8.00404          16297        1.68699        3.00246        2.86455        2.85596        5.82183        1.39571
              0        1.68227          16299        1.55848       0.633379            -99            -99            -99            -99
              1         8.9439          16307        7.14055        2.95474        3.41646        2.93312            -99            -99
              0        2.39859          16318       0.752836        2.27738            -99            -99            -99            -99
              0         2.8264          16321        1.27894    1.61216e-05        1.38348        2.06491    1.19194e-07       0.418316
              1        14.4195          16332        3.34124        5.81234        5.22212        11.0963        2.96191        1.94991
              0    3.19221e-05          16349    3.19221e-05            -99            -99            -99            -99            -99
              0        2.75259          16375        2.15281        1.71527            -99            -99            -99            -99
              1        7.84064          16381        4.12573        1.98062        5.85179        2.50751            -99            -99
              0         4.9607          16384        2.91163        3.03723        2.62796            -99            -99            -99
              0        1.79758          16398        1.79758    9.16792e-06            -99            -99            -99            -99
              0       0.912135          16399       0.450542       0.793097            -99            -99            -99            -99
              1        6.72126          16433        6.00396         3.0193       0.107783            -99            -99            -99
              0        3.37061          16435        2.31909        2.40274       0.457937            -99            -99            -99
              0        1.71575          16440        1.67414       0.375549            -99            -99            -99            -99
              0        3.89735          16449        2.36849        2.43381         1.9121            -99            -99            -99
              1        12.2844          16456        8.60107        4.53183        7.11483        2.40225            -99            -99
              1        8.75885          16466        1.26269        3.75146         5.4269        2.55491        5.00707    3.56174e-10
              0       0.840618          16468       0.840618    2.07237e-05            -99            -99            -99            -99
              0        1.87891          16484        1.79523       0.554457            -99            -99            -99            -99
              0        2.83085          16488         2.7425        0.70174            -99            -99            -99            -99
              0        3.04017          16493        2.74515        1.30645            -99            -99            -99            -99
              1         10.756          16495        7.73658        3.47692        2.52694        3.56548        4.93099       0.578356
              1         6.3645          16501        4.44252        4.25903        1.62222            -99            -99            -99
              0        3.46259          16502        2.34476        2.49838        0.49974            -99            -99            -99
              0        2.63433          16512        2.62821       0.179507            -99            -99            -99            -99
              0        3.84076          16514       0.191782        2.65622        2.76751            -99            -99            -99
              0    3.35327e-05          16516    3.22299e-05    9.25618e-06            -99            -99            -99            -99
              1        88.1603          16543        69.6224        51.1038        15.4454        8.31318        2.38663            -99
              0        0.32982          16550        0.32982     1.1223e-05            -99            -99            -99            -99
              0        2.28731          16559        2.21679       0.563567            -99            -99            -99            -99
              0        4.98303          16567        3.03655        2.96431        2.61204            -99            -99            -99
              1         6.6531          16576        4.86359        2.41837        3.43088        1.72912            -99            -99
              1        5.27385          16594         3.3303        3.57537        1.98478    5.66912e-08            -99            -99
              0        1.22777          16601    3.27571e-05        1.22777            -99            -99            -99            -99
              0        1.13072          16606        1.13072            -99            -99            -99            -99            -99
              0        1.38501          16609            -99        1.05248            -99       0.326595            -99        0.83898
              0         1.9091          16616       0.357931      0.0299951      0.0975463        1.87247            -99    4.47875e-10
              0        3.71741          16624        3.30518        1.70143            -99            -99            -99            -99
              0         1.8832          16625        1.76212       0.664381            -99            -99            -99            -99
              0        3.99649          16650        3.72137        1.45717            -99            -99            -99            -99
              1        5.46611          16656        4.33982        2.69502        1.94452            -99            -99            -99
              0        1.23768          16667       0.781305       0.959901            -99            -99            -99            -99
              0       0.849464          16671       0.368709       0.765273            -99            -99            -99            -99
              0        3.30146          16677        2.39105         2.2765            -99            -99            -99            -99
              0       0.470229          16678       0.470229            -99            -99            -99            -99            -99
              0        3.69796          16679        2.47223        2.67666       0.500726              0            -99       0.384373
              1         18.603          16681         6.0942        8.57394        11.7138        8.12046        5.65194       0.567825
              1        12.0401          16703        8.03666        8.35912        3.24066            -99            -99            -99
              0        4.98148          16711        4.86322        1.07904            -99            -99            -99            -99
              1        17.9411          16716        8.81815        3.79082        4.90945        7.53622        12.0993        1.56946
              1        5.06449          16723        4.99397       0.842222            -99            -99            -99            -99
              1        15.2485          16724         6.9597        5.08679        10.4371         6.8412        1.57089            -99
              0        3.71123          16730        3.70584       0.199817            -99            -99            -99            -99
              1        7.42276          16735        4.38319        2.76504        4.88731        2.08657            -99            -99
              0      0.0497889          16757    1.50651e-05      0.0497889            -99            -99            -99            -99
              0       0.540605          16759       0.205037       0.500214            -99            -99            -99            -99
              0        1.05705          16762       0.724184       0.770009            -99            -99            -99            -99
              0       0.425051          16764      0.0530896       0.421723            -99            -99            -99            -99
              0       0.760385          16771       0.753429       0.102614            -99            -99            -99            -99
              1        6.36239          16774       0.627333        3.49765        4.78401        2.22848            -99            -99
              1        8.65955          16775        5.66202        1.30381        2.13499        1.67379        5.81977    4.01195e-10
              0       0.128941          16779    4.85492e-05       0.128941            -99            -99            -99            -99
              0        2.10809          16784        1.86146       0.989436            -99            -99            -99            -99
              0        3.97211          16786        3.81353        1.11116            -99            -99            -99            -99
              0        4.40058          16791        2.56676        1.55996        1.71931        2.17934    9.32479e-08        1.62415
              0        1.59358          16799    4.68712e-05       0.986794            -99            -99            -99         1.2513
              1        7.65843          16801        5.79035        4.43449        2.33639            -99            -99            -99
              1        13.2793          16802        7.66739        4.35179        8.87362        3.37291        2.68739        1.12831
              0    5.36217e-05          16804    5.36217e-05            -99            -99            -99            -99            -99
              1        11.0125          16810        5.11455        2.73824        2.80153        6.12806        6.32751        1.47631
              0     4.5189e-05          16825    4.38277e-05    1.10081e-05            -99            -99            -99            -99
              0        1.26611          16826        1.26611     1.3571e-05            -99            -99            -99            -99
              0        1.92709          16828       0.997516       0.386474        1.60289            -99            -99            -99
              0        1.08393          16844        1.08393    1.72575e-05            -99            -99            -99            -99
              1        5.43817          16846        2.48951          1.664        3.81564        2.25821       0.374645       0.899019
              1        6.59813          16848        4.28863        4.26821         2.6316            -99            -99            -99
              0        2.36391          16849        2.35067       0.249795            -99            -99            -99            -99
              0        4.20007          16850        1.84096        1.97791            -99        1.61731        2.74849       0.411626
              0       0.701156          16853    5.07279e-05       0.701156            -99            -99            -99    4.75759e-10
              1        12.4435          16856        9.78217        7.52284        1.59863            -99            -99            -99
              0       0.933352          16860       0.933352    1.68197e-05            -99            -99            -99            -99
              0        1.51257          16862        0.96996        1.16063            -99            -99            -99            -99
              1        40.4772          16865        25.6878        30.3942        7.11159        2.03959            -99            -99
              0        1.41876          16886    3.39729e-05        1.37734            -99            -99            -99       0.340316
              0         2.5709          16893        1.85343        1.78167            -99            -99            -99            -99
              0        0.86847          16898        0.75019       0.437556            -99            -99            -99            -99
              1        9.36712          16907        7.02193        3.31853        5.01091        1.52105            -99            -99
              0        1.71721          16908        1.21686        1.21164            -99            -99            -99            -99
              0        2.86058          16925        2.61306        1.16399            -99            -99            -99            -99
              0        1.32715          16931        1.32715            -99            -99            -99            -99            -99
              0       0.380485          16932       0.380485    1.18018e-05            -99            -99            -99            -99
              1        10.8464          16953         3.4795         5.3326        6.37264        3.09658        4.31602         2.8765
              0        1.08694          16960    3.50055e-05    1.09834e-05       0.726221       0.753072            -99       0.294825
              1        22.8232          16967        5.82181        10.7649        12.9257        11.2149        8.63891        1.90875
              0    5.46921e-05          16971    5.13809e-05     1.8741e-05            -99            -99            -99            -99
              1        18.8813          16980        11.1739        13.7055          4.654        4.44286        1.55213            -99
              0        1.90629          16981    4.78225e-05        1.90629            -99            -99            -99            -99
              0        1.01844          16982        1.01624      0.0668074            -99            -99            -99            -99
              1        43.7194          16984        38.7861        19.5073        5.05701       0.957674            -99            -99
              0        1.54875          16986        1.47297       0.478527            -99            -99            -99            -99
