#     _id       snrFIRSMM         zFIRSMM           snr24        snrRadio           snr16          snr100          snr160          snr250          snr350          snr500          snr850          snr1160
#
14769               9.656           0.843          18.591           4.234           0.000           7.930           5.034           2.242           0.000           0.000           0.000           0.000
14772               3.808           1.865          20.343           0.381           5.045           3.286           1.925           0.000           0.000           0.000           0.000           0.000
14773               0.494           0.936           6.773           0.430           2.908           0.494           0.000           0.000           0.000           0.000           0.000           0.000
14778               5.267           2.275          20.402           2.437           0.000           2.348           3.800           1.868           0.963           0.000           1.494           1.067
14794               8.521           1.006          25.298           3.613          14.363           5.446           6.219           2.068           0.000           0.000           0.000           0.000
14796              19.142           0.940          36.461           6.923          22.180          12.775           9.196           4.868           6.221           7.499           0.000           0.000
14802               1.742           1.690           3.998           1.727           0.000           1.742           0.000           0.000           0.000           0.000           0.000           0.000
14803               3.547           0.637          12.522           2.064           0.000           2.462           2.554           0.000           0.000           0.000           0.000           0.000
14806              39.334           1.355          25.272          20.683          30.977          36.371          12.070           8.197           2.364           1.891           1.502           0.000
14823               1.975           0.778           8.118           1.091           2.566           1.975           0.000           0.000           0.000           0.000           0.000           0.000
14824              22.229           0.113          27.258           2.611          16.108          19.245           9.561           5.450           1.621           0.000           0.000           0.000
14832               0.316           1.401          14.035           0.194           0.000           0.000           0.316           0.000           0.000           0.000           0.000           0.000
14833               4.518           2.975          13.362           0.551           0.766           4.405           1.004           0.000           0.000           0.000           0.000           0.000
14834               6.638           0.202          17.225           1.990           7.980           5.435           2.929           2.440           0.000           0.000           0.000           0.000
14836               2.496           0.202          16.173           0.000           2.590           2.496           0.000           0.000           0.000           0.000           0.000           0.000
14853              48.827           1.431          29.753           7.814          39.482          24.688          30.075          19.542          17.094          13.583           1.297           3.128
14854               3.508           1.011           5.457           2.745           4.298           1.128           2.258           2.436           0.000           0.000           0.000           0.000
14857               0.000           1.223          19.816           3.387          14.764           0.000           0.000           0.000           0.000           0.000           0.000           0.000
14858               3.192           1.277           9.546           1.700           4.900           1.283           0.000           2.923           0.000           0.000           0.000           0.000
14859               3.125           1.093          10.504           1.917           2.449           1.970           2.427           0.000           0.000           0.000           0.000           0.000
14867               6.780           1.400           1.650           3.107           5.470           4.876           1.350           3.833           2.383           0.000           0.000           0.000
14875               4.205           0.820          11.229           2.569           4.874           3.593           2.184           0.000           0.000           0.000           0.000           0.000
14890               1.388           2.487          10.702           8.333           0.048           0.000           1.387           0.054           0.000           0.000           0.000           0.000
14896              35.172           0.731          26.677           9.877          22.520          26.224          20.149          10.711           1.848           4.806           0.000           1.456
14903               0.509           2.720           0.000           2.780           2.413           0.501           0.088           0.000           0.000           0.000           0.000           0.000
14904               1.061           0.821           8.178           2.438           2.408           0.862           0.618           0.000           0.000           0.000           0.000           0.000
14905               2.999           2.161          12.605           2.445           0.813           2.826           0.000           1.002           0.000           0.000           0.000           0.000
14906              11.774           0.969          23.324           6.427          25.153           9.818           5.680           3.159           0.000           0.000           0.000           0.000
14910               9.357           2.070          19.003           5.726           0.000           5.958           5.217           3.978           2.379           0.000           0.000           1.831
14914              13.589           5.333          12.486           7.937           0.000           2.676           3.524           4.712           4.448           7.815           5.700           5.433
14915               1.088           0.847           5.632           2.929           5.311           0.551           0.938           0.000           0.000           0.000           0.000           0.000
14919               1.355           2.085          13.888           2.493           1.230           1.145           0.724           0.000           0.000           0.000           0.000           0.000
14920               5.420           0.948          27.504           3.435          11.850           5.244           1.370           0.000           0.000           0.000           0.000           0.000
14926               0.965           2.825           2.838           4.460           0.632           0.015           0.965           0.000           0.000           0.000           0.000           0.000
14930               5.608           1.014          15.089           4.646           0.000           5.181           1.926           0.945           0.000           0.000           0.000           0.000
14938               5.742           1.914          14.533           3.720           8.310           5.203           2.431           0.000           0.000           0.000           0.000           0.000
14962               2.204           3.817           0.680           2.789           2.083           1.576           0.000           0.000           0.000           0.000           1.542           0.000
14980               7.903           1.591          34.079           3.515           0.000           1.558           0.000           2.670           3.222           6.302           1.675           0.000
14981               0.053           1.012          11.127           1.435           0.000           0.000           0.053           0.000           0.000           0.000           0.000           0.000
14982               4.324           0.970          18.894           0.664          14.606           3.240           2.646           1.094           0.000           0.000           0.000           0.000
14986               2.115           2.088          10.390           7.346           0.937           1.641           1.333           0.000           0.000           0.000           0.000           0.000
14994               0.569           1.026           1.140           3.023           0.041           0.000           0.569           0.000           0.000           0.000           0.000           0.000
15008              12.375           0.784          28.107           4.069           0.000          10.980           5.020           2.715           0.000           0.000           0.000           0.000
15010               5.450           0.569          23.212           2.227           0.000           5.185           1.680           0.000           0.000           0.000           0.000           0.000
15027              13.276           1.371          26.203           6.085          11.031           8.838           6.877           6.889           1.805           0.000           0.357           0.000
15028               6.135           1.000          15.201           3.262           6.455           5.473           2.770           0.101           0.000           0.000           0.000           0.000
15033               2.127           2.300          11.669           1.885           0.740           0.000           1.669           1.054           0.000           0.000           0.792           0.000
15035               2.343           1.530          13.199           2.658           5.659           2.053           1.128           0.000           0.000           0.000           0.000           0.000
15053               2.116           0.889           6.986           0.068           1.040           1.167           1.765           0.000           0.000           0.000           0.000           0.000
15058               1.543           1.784          10.229           0.677           2.912           0.000           1.543           0.000           0.000           0.000           0.000           0.000
15060               1.081           1.156          14.912           2.569           3.268           1.079           0.063           0.000           0.000           0.000           0.000           0.000
15061              78.895           0.214          34.877           6.110           0.000          70.070          33.473          12.564           5.080           3.248           0.000           0.000
15063              29.089           0.679          35.936          80.407          26.135          26.684           9.869           4.200           4.212           1.157           0.000           0.000
15069               4.174           0.371          10.372           2.485           0.000           3.261           2.388           1.042           0.000           0.000           0.000           0.000
15071               1.615           1.471           8.715           1.068           0.000           1.595           0.248           0.000           0.000           0.000           0.000           0.000
15072              42.126           0.637          26.753          16.083           0.000          37.236          17.003           9.721           2.121           0.000           0.000           0.000
15074               4.977           2.081          24.351           2.901           1.164           2.728           1.377           2.753           2.802           0.000           0.000           0.000
15078               7.823           3.838          12.285           5.115           3.202           2.829           0.555           2.719           2.612           3.961           3.152           3.612
15079              10.391           0.978          32.008          10.464          16.908           8.737           4.804           2.927           0.000           0.000           0.000           0.000
15084               3.721           0.642          11.335           3.047           5.030           3.721           0.017           0.000           0.000           0.000           0.000           0.000
15093               5.052           1.775           7.037           0.000           0.835           4.585           2.123           0.000           0.000           0.000           0.000           0.000
15095               0.765           0.863           7.025           0.266           2.194           0.659           0.389           0.000           0.000           0.000           0.000           0.000
15097               0.741           0.972           6.203           0.240           0.000           0.692           0.265           0.000           0.000           0.000           0.000           0.000
15112               2.857           0.319          15.330           1.138           4.889           2.496           1.390           0.000           0.000           0.000           0.000           0.000
15121              18.597           2.246          23.932           7.815           2.020           6.047           6.152          13.524           6.423           5.287           3.707           2.364
15128               1.491           0.475           9.440           3.376           1.652           1.259           0.799           0.000           0.000           0.000           0.000           0.000
15139               1.206           3.082           3.803           2.178           1.417           0.877           0.828           0.000           0.000           0.000           0.000           0.000
15143               1.852           1.261           2.920           4.432           0.000           1.852           0.000           0.000           0.000           0.000           0.000           0.000
15146               1.025           2.350           0.070           2.828           0.523           0.981           0.268           0.000           0.000           0.000           0.131           0.000
15151               0.053           0.752           1.181           0.000           0.000           0.053           0.000           0.000           0.000           0.000           0.000           0.000
15153              16.909           0.634          25.795           4.769          17.285          12.866           8.441           6.505           2.609           0.000           0.000           0.000
15165               1.178           1.016           9.231           0.000           5.158           1.177           0.055           0.000           0.000           0.000           0.000           0.000
15170               6.536           0.696          14.379           1.540           9.243           4.101           4.530           2.320           0.000           0.000           0.000           0.000
15174              83.329           0.410          35.132          17.189          29.739          73.308          34.672          16.881           7.654           4.907           0.000           0.000
15179               1.539           2.260           7.201           1.339           0.000           1.440           0.544           0.000           0.000           0.000           0.000           0.000
15187               3.771           0.550          15.567           2.855           3.132           3.419           1.590           0.000           0.000           0.000           0.000           0.000
15195               1.092           2.261           7.489           0.762           0.000           0.921           0.586           0.000           0.000           0.000           0.000           0.000
15204              10.873           0.562          13.471           5.775           8.497           9.573           3.534           3.501           1.361           0.000           0.000           0.000
15205               2.159           1.893           7.546           0.958           1.507           0.000           2.159           0.000           0.000           0.000           0.000           0.000
15208               1.978           2.430          11.587           0.341           0.000           0.519           0.000           0.000           0.000           0.000           1.909           0.000
15213              12.314           3.240          12.176           7.750           1.676           4.911           4.949           8.225           5.590           2.028           0.000           0.000
15216               0.003           2.307           4.584           0.831           1.173           0.000           0.003           0.000           0.000           0.000           0.000           0.000
15218               7.993           0.935          29.675           6.115          14.052           5.224           4.948           3.323           1.038           0.000           0.000           0.000
15220               5.534           0.410          11.093           2.839           4.998           3.929           3.218           2.199           0.000           0.000           0.000           0.000
15224               7.442           2.046          22.099           4.472           9.600           5.974           3.934           2.055           0.000           0.000           0.000           0.000
15229              15.556           1.423          22.222           7.620          32.063          10.715           9.060           4.968           1.194           2.750           2.515           2.260
15232              11.162           0.858          26.568           6.741          17.577          10.105           4.670           0.816           0.000           0.000           0.000           0.000
15237               1.278           1.361          12.003           4.045           0.000           1.027           0.761           0.000           0.000           0.000           0.000           0.000
15242               2.197           0.451           3.406           0.012           0.000           2.060           0.763           0.000           0.000           0.000           0.000           0.000
15244              16.156           0.483          19.798           3.730          14.041          13.089           7.977           5.008           0.985           0.000           0.000           0.000
15259               8.135           1.201          21.386           5.371          19.072           5.574           5.078           2.462           1.804           0.000           0.000           0.000
15262               6.604           2.044          19.152           4.020           0.470           3.953           2.122           4.599           1.287           0.000           0.105           0.810
15264               8.114           0.747          24.075           3.802          16.453           6.730           3.240           3.168           0.000           0.000           0.000           0.000
15267               5.460           0.761           4.968           6.444           1.993           5.117           1.904           0.000           0.000           0.000           0.000           0.000
15284               0.846           0.971           6.530           0.000           3.608           0.000           0.846           0.000           0.000           0.000           0.000           0.000
15285               0.601           4.134           6.862           0.363           1.257           0.000           0.000           0.000           0.000           0.000           0.394           0.453
15286               1.887           1.713          15.281           4.023           0.702           1.762           0.675           0.000           0.000           0.000           0.000           0.000
15289              15.382           3.075          15.834           8.387           5.309           4.584           4.093          10.095           8.254           3.816           2.727           2.607
15306              22.081           0.411          32.198           7.962          18.519          17.805          11.928           5.081           1.566           0.000           0.000           0.000
15316               5.630           0.936          22.668           4.099          12.756           4.729           2.890           0.994           0.000           0.000           0.000           0.000
15326               4.296           0.639           9.879           2.829           8.074           2.870           3.078           0.863           0.000           0.000           0.000           0.000
15334               0.312           0.165           6.037           3.486           0.000           0.312           0.000           0.000           0.000           0.000           0.000           0.000
15342               0.952           1.720          10.235           1.450           3.911           0.508           0.805           0.000           0.000           0.000           0.000           0.000
15344               2.026           0.707          29.273           2.670           0.000           2.026           0.000           0.000           0.000           0.000           0.000           0.000
15346               2.781           2.505          18.513          20.571           2.146           2.207           1.499           0.701           0.000           0.000           0.355           0.000
15354               4.585           0.474           4.300           2.662           0.000           2.142           3.677           1.708           0.000           0.000           0.000           0.000
15355               6.586           1.264          20.663           8.549           0.000           2.721           1.593           0.465           5.543           1.001           1.221           0.000
15359               2.508           1.687           7.593           2.651           0.000           2.508           0.000           0.000           0.000           0.000           0.000           0.000
15360               5.949           3.386          18.309           8.185           1.873           2.765           2.794           1.677           1.616           1.561           3.319           1.033
15370               6.227           1.183          23.170           5.960          11.607           2.018           3.718           3.800           2.538           0.000           0.000           0.000
15379               4.730           0.454           5.925           0.334           2.196           2.766           2.992           2.401           0.000           0.000           0.000           0.000
15381               6.669           0.937          30.881           4.493          17.490           5.158           4.227           0.010           0.000           0.000           0.000           0.000
15407               1.717           0.973           7.513           1.495           1.690           1.717           0.000           0.000           0.000           0.000           0.000           0.000
15408               4.200           0.860          19.671           3.508           0.000           1.778           0.000           3.626           1.151           0.000           0.000           0.000
15414              12.301           1.042          25.277           5.151          18.403           8.104           8.842           2.696           0.437           0.000           0.000           0.000
15425               5.025           4.697           9.391           3.051           1.083           2.129           1.319           0.906           1.170           3.041           0.919           2.588
15435               3.372           2.905          11.217           4.819           1.936           1.812           0.868           1.802           0.607           0.000           0.053           1.927
15444              12.182           0.344          31.940           5.642           0.000          11.857           0.000           2.797           0.000           0.000           0.000           0.000
15446               2.017           0.558           9.494           1.641           2.695           0.784           1.858           0.000           0.000           0.000           0.000           0.000
15452              10.251           2.243          23.451           5.962           2.399           7.700           5.548           3.644           1.193           0.000           0.534           0.134
15456               2.931           1.740          17.995           0.523           0.000           0.634           2.228           1.795           0.000           0.000           0.000           0.000
15462               0.000           0.789           0.000           3.080           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
15473               0.210           0.945           6.825           1.495           0.000           0.000           0.210           0.000           0.000           0.000           0.000           0.000
15475               3.897           1.682          13.727           2.904          10.899           3.001           2.486           0.000           0.000           0.000           0.000           0.000
15477               2.763           2.051          26.051           4.790           2.262           0.737           1.003           2.466           0.000           0.000           0.000           0.000
15481              10.127           0.851          29.653          10.179           9.535           5.147           4.083           5.023           5.097           2.860           0.000           0.000
15482               0.370           1.762           1.852           5.240           0.000           0.000           0.370           0.000           0.000           0.000           0.000           0.000
15484               7.553           1.232           0.000           5.500           0.000           3.729           4.482           3.565           3.217           0.000           0.000           0.000
15516              15.756           0.639           8.454           4.932           0.000          11.051           6.867           7.777           4.117           1.244           0.000           0.000
15520               0.762           1.015           8.402           0.792           4.763           0.722           0.245           0.000           0.000           0.000           0.000           0.000
15524              11.080           1.800          24.061          12.759           0.000           8.225           0.000           4.736           3.879           3.412           1.488           1.942
15525               5.323           0.410           8.836           3.279           0.000           4.945           1.970           0.000           0.000           0.000           0.000           0.000
15528               6.806           0.845          20.694          10.000           7.582           5.871           2.941           1.789           0.000           0.000           0.000           0.000
15552               2.059           0.963           8.146           0.235           5.053           1.877           0.847           0.000           0.000           0.000           0.000           0.000
15563               0.000           2.276           0.039          31.737           0.597           0.000           0.000           0.000           0.000           0.000           0.000           0.000
15571               4.013           1.099          17.823           1.595           0.000           0.649           2.658           2.936           0.000           0.000           0.000           0.000
15575              10.889           0.509          22.978           4.292          17.615           9.554           5.108           1.096           0.000           0.000           0.000           0.000
15578               2.167           1.745           4.850           0.446           0.000           0.550           2.096           0.000           0.000           0.000           0.000           0.000
15587              15.853           1.027          34.059           7.407          24.779          12.716           8.293           3.820           2.500           0.000           0.000           0.000
15588               2.317           2.455          28.140           2.243           1.751           0.726           0.740           1.273           0.000           0.000           1.635           0.000
15598               2.602           0.651           8.652           1.856           2.682           2.425           0.944           0.000           0.000           0.000           0.000           0.000
15599              22.324           0.337          31.611           6.873          27.047          20.738           7.979           2.145           0.000           0.000           0.000           0.000
15600               6.070           2.450          21.215           2.650           3.002           2.201           2.874           3.836           2.256           1.984           0.000           0.000
15617               0.000           0.724           8.351           2.494           3.685           0.000           0.000           0.000           0.000           0.000           0.000           0.000
15625               9.572           0.748          24.924           1.975          14.022           5.374           7.645           2.074           0.000           0.000           0.000           0.000
15629               1.466           2.240           3.921           0.748           0.201           1.405           0.420           0.000           0.000           0.000           0.000           0.000
15630              44.231           0.411          29.822          17.488          28.171          39.995          16.800           8.070           2.927           0.917           0.000           0.000
15634               4.752           0.859          15.258           2.124           0.000           3.590           2.676           1.592           0.000           0.000           0.000           0.000
15635               3.864           2.027          26.259           3.190           4.585           0.748           1.729           2.586           1.412           0.000           0.041           1.643
15637               5.321           1.580          16.684           4.527           4.881           4.321           0.667           3.033           0.000           0.000           0.000           0.000
15639               1.673           0.956           5.304           0.949           2.515           0.485           1.601           0.000           0.000           0.000           0.000           0.000
15640               2.936           0.936           9.351           1.035           6.181           2.150           1.999           0.000           0.000           0.000           0.000           0.000
15645              38.530           1.016          30.080           8.417          48.687          25.988          20.091          18.301           7.558           2.984           1.014           1.896
15647               8.126           0.635          22.507           2.295           6.228           6.522           3.642           3.199           0.000           0.000           0.000           0.000
15654              35.902           0.410          29.490          13.956           0.000          32.219          11.466           9.901           4.448           1.267           0.000           0.000
15658               7.064           0.569          11.039           2.779           5.644           5.660           3.947           1.511           0.000           0.000           0.000           0.000
15677               3.084           2.651           0.000          10.683           0.000           2.358           1.832           0.715           0.286           0.000           0.000           0.000
15678               5.738           0.522           0.000           5.395           0.000           4.722           3.259           0.000           0.000           0.000           0.000           0.000
15681              14.172           2.215          20.716          10.607           3.395           4.881           5.583           9.712           5.087           3.366           1.940           3.251
15685               1.548           0.230           4.785           1.668           1.486           1.548           0.000           0.000           0.000           0.000           0.000           0.000
15687               2.497           1.141           7.987           0.651           0.000           1.631           1.890           0.000           0.000           0.000           0.000           0.000
15700               0.937           0.838           8.344           3.129           0.000           0.937           0.000           0.000           0.000           0.000           0.000           0.000
15703              29.952           0.936          34.059           6.354          20.252          24.950          15.287           5.738           2.833           0.000           0.000           0.000
15707               4.750           0.748          23.060           2.743          13.945           2.690           3.790           0.982           0.000           0.000           0.000           0.000
15715               3.618           0.637           9.391           1.303           4.892           3.618           0.000           0.000           0.000           0.000           0.000           0.000
15718               1.622           2.350           4.977           1.708           2.613           0.501           1.357           0.732           0.000           0.000           0.000           0.000
15729               6.474           3.351           0.000          10.683           0.000           2.777           0.830           3.811           3.276           2.766           0.000           0.777
15737               3.665           0.841          12.710           3.217          10.753           3.565           0.850           0.000           0.000           0.000           0.000           0.000
15743               2.115           2.210           5.839           1.840           0.000           1.862           0.000           0.499           0.000           0.000           0.871           0.000
15745               3.215           2.435           4.395           2.463           0.231           0.618           0.847           0.000           2.887           0.000           0.761           0.567
15746               0.000           0.941           9.654           1.722           2.546           0.000           0.000           0.000           0.000           0.000           0.000           0.000
15747               8.503           0.750          20.223           5.599          12.688           6.115           4.419           3.402           1.954           0.000           0.000           0.000
15757               0.369           0.411           4.724           1.761           0.000           0.369           0.000           0.000           0.000           0.000           0.000           0.000
15761               2.147           2.090          10.147           0.000           0.000           2.147           0.000           0.000           0.000           0.000           0.000           0.000
15762               3.621           0.750           5.740           1.630           4.914           3.198           1.698           0.000           0.000           0.000           0.000           0.000
15765               1.748           5.178           3.397           0.000           3.202           1.266           0.000           0.000           0.000           0.000           0.971           0.713
15780               0.000           1.600           0.000           3.766           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
15786               1.493           0.535           4.237           0.837           0.000           1.437           0.407           0.000           0.000           0.000           0.000           0.000
15793               2.807           0.434           5.124           0.080           1.967           2.807           0.000           0.000           0.000           0.000           0.000           0.000
15801               2.135           2.158           4.756           0.051           0.000           1.987           0.743           0.000           0.000           0.000           0.241           0.000
15806               2.639           2.340           6.275           4.185           2.112           2.385           1.130           0.000           0.000           0.000           0.000           0.000
15808              53.859           0.136          36.269           5.128          31.422          39.418          34.589          11.868           3.103           0.349           0.000           0.000
15820              39.081           2.302          27.995          23.115           3.922          15.229          19.218          26.947          12.013           6.904           2.741           0.669
15826              23.869           1.811          16.564          11.114           0.000          10.899          14.226          12.739           7.646           4.796           1.436           1.668
15827              22.060           0.474          21.591           3.905           0.000          13.970          12.680          10.848           3.536           0.699           0.000           0.000
15828               4.681           2.119          27.931           6.538           1.529           3.945           2.149           0.509           0.000           0.000           1.212           0.000
15832               4.418           0.753          21.667           1.135          10.387           3.920           2.038           0.000           0.000           0.000           0.000           0.000
15834               4.360           0.854          12.785           3.334           0.000           3.085           2.826           1.229           0.000           0.000           0.000           0.000
15845               0.900           0.428           1.720           1.442           0.000           0.900           0.000           0.000           0.000           0.000           0.000           0.000
15847              11.190           1.616          24.682           5.182           0.000           5.854           6.248           3.370           4.640           4.282           0.000           0.829
15853               3.344           0.825           8.207           1.170           4.469           3.145           1.138           0.000           0.000           0.000           0.000           0.000
15858               1.523           2.978           4.824           0.292           0.000           0.861           1.222           0.000           0.000           0.000           0.288           0.000
15862               9.154           0.456          19.392           4.336           0.000           8.144           2.440           2.938           1.700           0.000           0.000           0.000
15863               8.289           1.149          12.571           8.133           0.000           6.438           4.704           1.533           1.586           0.000           0.514           0.000
15874               1.482           0.778           5.435           0.791           0.000           0.337           1.443           0.000           0.000           0.000           0.000           0.000
15879               4.898           2.647          20.376           2.623           0.000           3.484           1.292           2.241           0.000           0.000           2.272           0.000
15888               7.020           0.935          31.487           4.359          20.455           4.995           4.834           0.983           0.000           0.000           0.000           0.000
15893               0.003           1.792           7.219           1.696           0.000           0.000           0.003           0.000           0.000           0.000           0.000           0.000
15897               2.449           0.747          14.272           2.518           8.256           1.793           1.668           0.000           0.000           0.000           0.000           0.000
15902              57.654           0.637          29.325          20.627          17.378          36.672          35.818          24.053           5.809           9.162           0.076           0.000
15907               7.553           0.513           9.206           3.147           5.070           5.179           5.338           1.313           0.000           0.000           0.000           0.000
15909               6.567           0.905          28.701           3.076          10.315           2.607           2.820           4.332           3.100           0.000           0.000           0.000
15914               4.644           0.840          13.514           2.614           9.402           3.203           3.005           1.509           0.000           0.000           0.000           0.000
15916               0.992           0.840           5.750           1.897           3.806           0.513           0.849           0.000           0.000           0.000           0.000           0.000
15917               3.644           1.014           8.807           2.653           5.731           3.047           1.998           0.000           0.000           0.000           0.000           0.000
15920               1.737           0.917           5.692           0.071           3.976           1.737           0.000           0.000           0.000           0.000           0.000           0.000
15921               0.000           1.520           4.843           2.675           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
15927              20.190           2.971          27.151           8.250           3.413          12.722           9.279          11.015           5.097           2.014           0.137           2.877
15928               1.929           0.454           7.046           1.012           1.823           1.533           1.170           0.000           0.000           0.000           0.000           0.000
15930              10.236           2.382          25.079           8.741           4.376           4.572           4.481           7.533           1.559           1.930           0.946           0.000
15952               2.806           1.663           5.675           0.384           1.556           2.141           1.815           0.000           0.000           0.000           0.000           0.000
15962              10.966           1.176           5.494           0.465           0.000           5.252           3.763           4.405           4.015           6.489           0.000           0.928
15970               6.647           0.410          10.240           2.715          12.663           0.962           5.889           2.928           0.000           0.000           0.000           0.000
15971              20.395           0.518          22.390          15.559          17.202          14.671          13.584           3.369           2.201           0.000           0.000           0.000
15978               1.269           1.133          12.532           1.534           0.000           1.162           0.512           0.000           0.000           0.000           0.000           0.000
15984               8.216           2.336          11.557           2.147           0.000           1.142           1.039           4.518           4.228           4.493           0.323           2.559
15997               4.829           2.079          20.110           0.615           2.712           3.901           2.847           0.000           0.000           0.000           0.000           0.000
15999               0.420           1.290          10.597           2.815           6.264           0.230           0.351           0.000           0.000           0.000           0.000           0.000
16004               1.528           2.420           5.199           0.575           0.000           0.871           1.121           0.000           0.000           0.000           0.564           0.000
16008               4.132           2.240          11.735           4.012           0.000           3.294           0.752           2.378           0.000           0.000           0.000           0.000
16018               8.622           1.263          20.823          11.282          15.033           6.780           4.176           3.306           0.000           0.000           0.000           0.000
16031               0.063           0.748           4.487          12.632           0.000           0.063           0.000           0.000           0.000           0.000           0.000           0.000
16032               0.865           1.543           6.380           0.528           0.994           0.865           0.000           0.000           0.000           0.000           0.000           0.000
