#       id       zspec       zbest       ubest       chi2_min     S_chi2_min     R_chi2_min
# 
      3595    -1.00000     0.92010       6.100       2.054298     0.03526187       2.019036
      3620     0.91310     0.91310       9.700       3.544975      0.4706538       3.074321
      3626     0.94340     0.94340      14.500       2.299779      0.4524121       1.847367
      3627     1.14000     1.14000       6.100       11.63278      0.4827344       11.15005
      3638     0.76690     0.76690       9.700       3.713281       1.048748       2.664533
      3648     0.64100     0.64100       4.900       1.276563     0.01372916       1.262834
      3651    -1.00000     1.67028      25.000       4.267606       2.558967       1.708639
      3652    -1.00000     2.64060      50.000       10.42847       5.529191       4.899283
      3654    -1.00000     3.11343      45.000       9.139888       5.357457       3.782431
      3658     0.80000     0.80000       4.900       1.988867      0.4878289       1.501038
      3661    -1.00000     4.84220      50.000        34.4092       27.68797       6.721229
      3668     0.85500     0.85500       6.100       10.27294   1.736753e-17       10.27294
      3676    -1.00000     2.02120      25.000       18.75465       3.873034       14.88161
      3677    -1.00000     2.06670      25.000       6.918579       6.546735      0.3718441
      3679     0.50320     0.50320     101.000      0.5850416   0.0009190574      0.5841225
      3680    -1.00000     1.73413      18.000       1.228458      0.2573246      0.9711332
      3686     0.63900     0.63900     101.000       2.220644      0.1175253       2.103119
      3696     1.36400     1.36400       9.700       4.094765        2.21311       1.881655
      3699    -1.00000     2.60790      18.000       16.78041       10.93416       5.846254
      3703    -1.00000     2.48800      45.000       2.787179      0.7611349       2.026044
      3704    -1.00000     0.85270       9.700       1.538662      0.1968264       1.341836
      3709    -1.00000     2.17974      40.000        9.23288        6.49289        2.73999
      3712     1.45000     1.45000       9.700       1.022581      0.2884981      0.7340826
      3718    -1.00000     1.18910       6.100       8.006374       1.182033       6.824341
      3721     1.01400     1.01400       6.100       3.465049      0.6622316       2.802818
      3739     0.63330     0.63330       4.900       3.102491      0.4622116        2.64028
      3742     0.43750     0.43750       4.900       2.406332    0.008410748       2.397922
      3758     2.31960     2.31960      25.000       3.360117       1.502027        1.85809
      3760     0.69670     0.69670       4.900       1.320971     0.05638652       1.264584
      3763    -1.00000     0.23030       6.100       3.760697       3.130174      0.6305233
      3769    -1.00000     2.03020      35.000       2.056547       1.715592      0.3409547
      3775     0.63410     0.63410       9.700       4.487579       0.127111       4.360468
      3780    -1.00000     3.98680     101.000       18.92256       7.402297       11.52027
      3781     1.98900     1.98900      18.000       4.885649       1.421914       3.463736
      3792     2.24300     2.24300      40.000       20.27562       6.519188       13.75644
      3793     2.30900     2.30900      40.000       57.80371       47.39891        10.4048
      3806    -1.00000     1.12910       6.100       2.590787      0.3636922       2.227095
      3807     0.71110     0.71110      12.100       3.543619      0.4990956       3.044524
      3811    -1.00000     2.12455     101.000       4.648636      0.4698695       4.178766
      3812     0.29900     0.29900       6.100       21.55133       6.939933        14.6114
      3813     1.03100     1.03100      18.000       11.89224      0.8001798       11.09206
      3817     1.96500     1.96500     101.000       33.23808       14.96217       18.27591
      3821    -1.00000     2.12000      30.000       5.406307       3.258845       2.147462
      3823     0.74600     0.74600     101.000       4.370413      0.8559111       3.514501
      3827    -1.00000     3.80100      30.000       22.66287   2.125068e-18       22.66287
      3836     2.33000     2.33000      40.000        12.4327       7.718419       4.714278
      3849    -1.00000     1.72090     101.000      0.4696461      0.1654122      0.3042339
      3870     0.25300     0.25300       4.900       16.69322      0.2038067       16.48941
      3880    -1.00000     1.45187       9.700       4.406838       0.242949       4.163889
      3882     0.68070     0.68070       4.900       2.086405      0.1863949        1.90001
      3883     0.74000     0.74000       4.900       1.218818       0.336167      0.8826513
      3887     0.78500     0.78500     101.000      0.8580926      0.2068602      0.6512323
      3888     1.02300     1.02300       6.100        2.63001      0.3100966       2.319913
      3894    -1.00000     2.20424      40.000       6.334987       2.119279       4.215708
      3901    -1.00000     1.91030      35.000       4.551268       3.126479       1.424789
      3902    -1.00000     2.11808      25.000       2.226123       1.255393      0.9707305
      3913     0.11660     0.11660       2.200       21.56209   1.936433e-22       21.56209
      3914     0.84000     0.84000       6.100       6.928223      0.1662964       6.761927
      3917     0.18910     0.18910       2.200       3.815878   1.974669e-18       3.815878
      3920    -1.00000     0.86360       6.100      0.8837734    0.001169435      0.8826039
      3928    -1.00000     1.61737       9.700       2.791039       1.057735       1.733305
      3935     0.97130     0.97130       9.700       4.386072      0.4592271       3.926845
      3940    -1.00000     1.42970      25.000       7.934855       2.528932       5.405923
      3941    -1.00000     1.52070       9.700       3.961903        2.32105       1.640854
      3952     0.67300     0.67300       4.900       3.214635      0.1571918       3.057443
      3954     0.49730     0.49730       4.900       2.405822    0.002959239       2.402863
      3955    -1.00000     1.96480      35.000       4.091967      0.5831945       3.508773
      3966    -1.00000     2.59120      50.000       6.682863       4.061016       2.621847
      3969    -1.00000     1.10825     101.000       5.296751      0.3077153       4.989036
      3978    -1.00000     0.87460      14.500        4.33787      0.5916128       3.746257
      3981     0.27100     0.27100       2.200       6.009553       5.234119      0.7754332
      3991     0.27780     0.27780       6.100       4.208879     0.01281321       4.196065
      3996     0.85500     0.85500      14.500       5.141825       1.156031       3.985794
      4004    -1.00000     4.86376     101.000       25.88762       3.549613       22.33801
      4012    -1.00000     2.89785      45.000        7.81654       6.722434       1.094105
      4022     0.78300     0.78300      12.100       1.628627      0.2938101       1.334817
      4032    -1.00000     1.30824      18.000       4.150516      0.4841716       3.666345
      4043    -1.00000     0.16480     101.000       1.846405   1.177775e-17       1.846405
      4046    -1.00000     0.48140       4.900        1.36899   1.099015e-20        1.36899
      4048     0.92960     0.92960       9.700       3.238707      0.3621558       2.876551
      4050     0.90480     0.90480       6.100       1.600234      0.2222605       1.377973
      4056    -1.00000     1.04200       9.700        8.41453      0.6626055       7.751924
      4057     1.01700     1.01700       6.100       1.955504      0.8405119       1.114992
      4068     0.94180     0.94180      14.500       2.628822      0.4849169       2.143905
      4077    -1.00000     3.14200      30.000       19.57117       5.368228       14.20294
      4079    -1.00000     1.80864      25.000       3.137699      0.2260905       2.911609
      4083    -1.00000     2.14000      14.500        6.33864      0.8253959       5.513244
      4108     0.79400     0.79400       9.700       1.419983      0.2095362       1.210447
      4110    -1.00000     0.73810       9.700       4.657346        2.35929       2.298055
      4111    -1.00000     2.30430      40.000       1.486585       1.098096      0.3884887
      4116    -1.00000     2.57306      25.000       8.855688       5.769417       3.086271
      4145     1.25100     1.25100      18.000       7.209687      0.8692144       6.340473
      4149    -1.00000     1.94300      25.000       3.130624       1.832756       1.297868
      4189     0.97150     0.97150      14.500        11.3085      0.4170088       10.89149
      4203    -1.00000     1.19650       6.100       2.936714     0.06980692       2.866907
      4211     0.68300     0.68300       9.700       1.808994      0.2029705       1.606024
      4214    -1.00000     1.91030      25.000       13.54964       1.281954       12.26769
      4215     3.90500     3.90500     101.000       32.51475       13.37487       19.13988
      4222    -1.00000     2.03992      14.500       11.66072       1.214895       10.44582
      4226     0.94370     0.94370       6.100      0.9915558      0.1061358        0.88542
      4235     0.64100     0.64100       4.900      0.7866895     0.01934549       0.767344
      4239    -1.00000     0.87080     101.000       1.903836      0.1885948       1.715242
      4247    -1.00000     0.60150       9.700       1.758354      0.1698213       1.588533
      4254    -1.00000     1.09532       6.100       4.300387       1.925146        2.37524
      4255     0.57390     0.57390       9.700       1.980688       1.915069     0.06561982
      4260     0.94200     0.94200      14.500      0.9126043      0.2459318      0.6666725
      4266    -1.00000     2.19456      14.500       8.486282      0.4063561       8.079926
      4267     0.45470     0.45470       3.300       3.235265       2.565994      0.6692702
      4268     0.55560     0.55560       4.900       8.316694      0.1202849       8.196409
      4270    -1.00000     2.19088      25.000        3.35284       2.287656       1.065184
      4290    -1.00000     1.68752      25.000       3.137016       1.461275       1.675741
      4297     1.15300     1.15300       6.100       6.349106      0.2466218       6.102484
      4308     1.15500     1.15500       6.100      0.8004423      0.1483861      0.6520562
      4309    -1.00000     1.13650       6.100       1.229025      0.1545382       1.074486
      4312    -1.00000     1.73191      12.100        6.45146      0.1512592       6.300201
      4314     0.67900     0.67900       9.700      0.3160515    0.006085554      0.3099659
      4320    -1.00000     1.74688      12.100       5.307306       1.321054       3.986252
      4321     1.24700     1.24700      18.000       4.082712       1.481732        2.60098
      4322     1.15200     1.15200       6.100       6.342254       1.155403       5.186851
      4325    -1.00000     0.40100       4.900       10.94088         7.5625       3.378382
      4344    -1.00000     1.72090      30.000       6.381821       0.576438       5.805383
      4362    -1.00000     1.34784       9.700       3.224526      0.2120304       3.012495
      4363    -1.00000     2.17186      18.000       3.964978      0.1364241       3.828554
      4367     0.77180     0.77180       4.900       2.987312     0.06197414       2.925337
      4371     1.00000     1.00000     101.000        4.16237      0.3895229       3.772847
      4379    -1.00000     2.30484     101.000       7.523076      0.5716737       6.951402
      4389    -1.00000     1.62988       9.700       11.65942       9.157039       2.502383
      4404     0.44500     0.44500       9.700        11.9038     0.01101841       11.89278
      4419    -1.00000     0.82000      14.500       2.347104      0.2361931       2.110911
      4432    -1.00000     1.87760      12.100       3.869098       1.010834       2.858264
      4442     2.48260     2.48260      25.000       4.331847       3.370373      0.9614736
      4449     2.19800     2.19800      14.500       17.71784       1.040619       16.67722
      4451    -1.00000     1.15650      18.000       1.940537      0.1843741       1.756163
      4456    -1.00000     2.04000      35.000       3.669765      0.6121083       3.057657
      4469     1.14400     1.14400      18.000       8.326989       0.716541       7.610448
      4474    -1.00000     1.42795       9.700       3.754314       1.382414         2.3719
      4480    -1.00000     1.71032      25.000       2.503986       0.559594       1.944392
      4486     0.37670     0.37670       3.300       5.998627    0.005823394       5.992804
      4499     0.45470     0.45470       9.700      0.3072688     0.01180282       0.295466
      4500     3.19000     3.19000     101.000       33.10602       3.255999       29.85002
      4503     1.08500     1.08500       6.100        2.23312      0.9169215       1.316199
      4504    -1.00000     0.88370       6.100       4.739582       1.161104       3.578478
      4520    -1.00000     1.87760      25.000       3.273729        2.26445       1.009279
      4528     0.66050     0.66050       6.100       12.36274       0.125622       12.23712
      4531    -1.00000     1.91000      35.000       8.409178       0.376763       8.032415
      4537     0.74800     0.74800      12.100       1.837954     0.04267807       1.795276
      4542     0.31870     0.31870       9.700       4.279178    0.009183849       4.269994
      4546     1.01100     1.01100      18.000       8.503283       2.108933        6.39435
      4550    -1.00000     2.41506      25.000       2.860184       1.196063       1.664121
      4558    -1.00000     1.69267      25.000       3.735452       1.950365       1.785087
      4563    -1.00000     0.91620       6.100        7.68096       3.916569       3.764391
      4564    -1.00000     1.48392       9.700       2.919101       1.459119       1.459983
      4575    -1.00000     1.69068      25.000        5.18953        2.04305       3.146481
      4580     1.08400     1.08400       6.100       2.474143       0.146858       2.327285
      4589     0.74350     0.74350      12.100      0.9764242      0.3895775      0.5868467
      4592    -1.00000     0.57430       9.700      0.3433006    0.008990452      0.3343101
      4598    -1.00000     0.64710     101.000       3.617452      0.1445406       3.472911
      4601    -1.00000     3.32849     101.000       77.55389       32.05135       45.50254
      4603    -1.00000     0.91450       6.100       19.71693      0.5661172       19.15082
      4612    -1.00000     1.88627      25.000       5.849937       1.200733       4.649205
      4625     0.48660     0.48660     101.000       8.189687     0.00754906       8.182138
      4627     0.77170     0.77170       9.700       3.558931      0.3925938       3.166338
      4633    -1.00000     1.07830       6.100       5.476031       1.111731         4.3643
      4654     1.25600     1.25600       9.700       7.346817       2.105079       5.241738
      4656     0.84800     0.84800      12.100      0.7644132      0.3476152      0.4167981
      4663     0.29950     0.29950       2.200       2.513549       1.645414      0.8681345
      4676     0.48620     0.48620       4.900       4.366314     0.01153545       4.354779
      4681    -1.00000     2.15769      40.000       4.254974       1.190355       3.064619
      4694     2.23700     2.23700      40.000       7.828187       5.123369       2.704818
      4701     0.50780     0.50780     101.000       3.642631       0.986846       2.655785
      4703    -1.00000     1.26190     101.000       6.721743      0.2734993       6.448244
      4707     1.20000     1.20000      18.000       1.883002      0.5352605       1.347741
      4722     0.68070     0.68070       4.900      0.1530513     0.06451344     0.08853784
      4738     0.93000     0.93000       6.100       4.292568       3.422433      0.8701351
      4744    -1.00000     2.45895     101.000       11.83347       6.430745       5.402721
      4751     0.68170     0.68170      12.100       8.545893      0.9448459       7.601047
      4759     0.27140     0.27140       6.100       10.18209     0.03596833       10.14613
      4760    -1.00000     2.16448      40.000        4.01569       1.776467       2.239223
      4762    -1.00000     2.65258      30.000       9.591475       1.777701       7.813774
      4774     2.19800     2.19800      35.000       2.215119      0.3769632       1.838156
      4777     0.43810     0.43810       4.900      0.4305196   1.845207e-06      0.4305178
      4779    -1.00000     2.19652      40.000       3.090036      0.5967409       2.493296
      4787     2.18600     2.18600      40.000        2.43263       1.034402       1.398228
      4789     2.22500     2.22500      18.000       9.030876       3.864514       5.166362
      4793    -1.00000     0.33770       9.700        5.00991     0.09992513       4.909985
      4799     0.64070     0.64070       4.900       3.951403      0.2936305       3.657773
      4804     0.27750     0.27750       6.100       6.452665   0.0006583184       6.452007
      4806    -1.00000     1.20740      18.000       1.767057   9.029095e-20       1.767057
      4815     1.50000     1.50000       9.700       3.887619      0.9839774       2.903642
      4826    -1.00000     1.91148      12.100       20.19505        1.06501       19.13004
      4828     0.52910     0.52910       4.900       2.790331      0.2916534       2.498678
      4832    -1.00000     0.00100       4.900       3.700099   1.584836e-17       3.700099
      4839     1.41400     1.41400     101.000       8.283249       3.643782       4.639467
      4846     0.57500     0.57500       4.900       5.414514     0.01518484       5.399329
      4847     0.43800     0.43800       9.700       2.920761      0.2357497       2.685011
      4849    -1.00000     2.83110      45.000       26.97921       24.20165       2.777566
      4858    -1.00000     1.07290      12.100       3.948719       1.207645       2.741074
      4860    -1.00000     1.27025       9.700       4.406468      0.4728344       3.933634
      4865     0.85100     0.85100     101.000       23.75429       1.003322       22.75097
      4868    -1.00000     2.20416     101.000        4.33678      0.7981795       3.538601
      4874     2.21800     2.21800      14.500        2.76519       2.300749      0.4644409
      4887    -1.00000     1.92695      35.000       3.840416       2.144767       1.695649
      4888    -1.00000     1.39133       9.700        1.71816       0.236724       1.481436
      4891    -1.00000     0.51060       4.900       18.16382       4.282542       13.88128
      4901    -1.00000     1.88470      18.000       5.979713      0.8277319       5.151981
      4905     1.30600     1.30600      25.000       0.881624      0.1319282      0.7496957
      4912     0.57050     0.57050       9.700        6.29867     0.03727734       6.261392
      4916     0.51280     0.51280     101.000       4.234871      0.4534077       3.781463
      4917     0.94140     0.94140      12.100       3.675113      0.7695149       2.905598
      4919     1.25000     1.25000       9.700       14.97682       0.349682       14.62714
      4924    -1.00000     1.48704     101.000       6.934326       2.956152       3.978174
      4937     0.54200     0.54200       4.900       8.048905      0.1755104       7.873395
      4945    -1.00000     1.90904      12.100      0.6175645      0.2239369      0.3936276
      4954     2.03200     2.03200      30.000        15.9058      0.6285157       15.27728
      4955     0.35510     0.35510       3.300       5.788984    0.008377889       5.780606
      4974     1.01300     1.01300       9.700        1.65274      0.1031254       1.549615
      4986    -1.00000     1.28932     101.000       3.715226       1.253617        2.46161
      4990    -1.00000     4.25252     101.000       11.32795       2.883181       8.444773
      4991     0.39480     0.39480       4.900        2.51924      0.2753107       2.243929
      4993     3.12700     3.12700      25.000        23.9422       23.03443      0.9077699
      4995    -1.00000     3.70608     101.000       5.241695      0.3690588       4.872636
      4996     0.91500     0.91500      14.500       1.902054       0.384571       1.517483
      4997    -1.00000     2.66624      25.000       6.099543      0.1017587       5.997784
      4999     1.58800     1.58800      25.000       10.47659        1.09447       9.382118
      5000    -1.00000     1.68394      12.100       5.394639       4.142441       1.252198
      5007     0.77830     0.77830       6.100         1.3777       0.190256       1.187444
      5010     1.81200     1.81200      18.000        7.17953       2.704086       4.475444
      5012    -1.00000     1.58115       9.700       3.976054       1.719888       2.256166
      5016     0.56430     0.56430     101.000       7.445781       0.694404       6.751377
      5023     0.27800     0.27800       3.300       1.525432     0.03563579       1.489796
      5026     2.93600     2.93600     101.000       4.373411       1.063749       3.309661
      5028     0.25370     0.25370       3.300       8.695436       4.211839       4.483597
      5029     0.32150     0.32150       9.700       8.707307      0.0278851       8.679422
      5033    -1.00000     1.05856       6.100        4.79937      0.1091297        4.69024
      5034    -1.00000     1.78289      25.000       3.535809       2.593043      0.9427663
      5042     2.13300     2.13300      14.500       4.626604       3.496595       1.130009
      5050    -1.00000     0.81090       6.100       64.10339       28.20236       35.90104
      5055     0.63900     0.63900       4.900       2.002546     0.07725512       1.925291
      5057    -1.00000     2.24742      40.000       2.516321       2.126403      0.3899181
      5064    -1.00000     0.32670     101.000       1.497712      0.0109022        1.48681
      5067    -1.00000     2.10408      35.000       3.383729       2.249208       1.134521
      5070    -1.00000     0.00100     101.000       2.336319   1.800685e-18       2.336319
      5080     1.24900     1.24900      12.100       6.170903      0.5193316       5.651571
      5089     1.98800     1.98800      25.000       10.11725       2.023564       8.093683
      5090    -1.00000     2.45895     101.000       16.42727       1.881508       14.54576
      5095     1.80800     1.80800      25.000       3.365237       1.836139       1.529098
      5097     0.48440     0.48440       6.100       6.355491    0.009477409       6.346013
      5101     0.94500     0.94500       9.700       3.598295      0.6962324       2.902063
      5114     1.78700     1.78700      30.000         4.1232       1.870628       2.252573
      5122    -1.00000     1.80130      25.000       7.032916      0.9925487       6.040367
      5125     1.33300     1.33300       9.700       4.965724      0.5870938        4.37863
      5129    -1.00000     0.84900       6.100       1.800139      0.2644887        1.53565
      5133     1.14500     1.14500      18.000       1.209803      0.6147963      0.5950069
      5138     0.70410     0.70410       4.900       4.836234       0.792388       4.043846
      5146    -1.00000     1.67264      25.000       23.28315       22.75299      0.5301678
      5147     0.56300     0.56300       4.900       3.304987     0.06359823       3.241388
      5148    -1.00000     2.14562      14.500       3.069317      0.7163149       2.353002
      5155    -1.00000     1.67876      25.000       2.905322      0.5199886       2.385333
      5156     3.32030     3.32030     101.000       12.68189       4.243263       8.438622
      5162     0.77790     0.77790      14.500       9.423182      0.1265571       9.296624
      5168     0.51400     0.51400       4.900       3.102252     0.02681518       3.075437
      5170     0.68210     0.68210      12.100       4.107998      0.1161358       3.991862
      5171    -1.00000     2.53000     101.000       3.891326      0.4047037       3.486623
      5177    -1.00000     1.87000     101.000       1.786381      0.0789125       1.707469
      5185     0.68000     0.68000       4.900       6.745385       1.199776       5.545609
      5187     0.50240     0.50240       9.700       1.077752     0.03487447       1.042877
      5205     0.17300     0.17300     101.000       21.00497   2.375166e-18       21.00497
      5206    -1.00000     0.81810       9.700      0.6203226      0.1730629      0.4472597
      5211    -1.00000     2.23960      14.500       8.989929       3.469971       5.519958
      5215    -1.00000     2.36810     101.000        68.0393       4.295301         63.744
      5218    -1.00000     0.94740      12.100       5.412552       1.011432        4.40112
      5225    -1.00000     2.00518      35.000       5.005047       1.291742       3.713306
      5238     0.90900     0.90900     101.000        1.40833      0.2130368       1.195293
      5242     0.45430     0.45430     101.000        4.89801       0.090531       4.807479
      5245    -1.00000     0.73600       4.900       13.96494       2.265071       11.69987
      5255     0.85080     0.85080       9.700       3.914381      0.1791193       3.735262
      5256     2.31880     2.31880      25.000       1.971083       1.302529      0.6685538
      5258    -1.00000     3.72397      45.000       50.59406       48.81358       1.780481
      5265    -1.00000     2.26928      14.500       6.375298       1.509769       4.865528
      5270     1.02000     1.02000       6.100       3.630044       3.055598      0.5744461
      5273     0.45790     0.45790       3.300       3.644546      0.4821592       3.162387
      5293     1.26100     1.26100       9.700       6.984851       1.221217       5.763634
      5296     0.95600     0.95600      14.500       0.309371      0.1965639      0.1128071
      5309    -1.00000     0.79080       9.700       1.615678     0.04663934       1.569039
      5321     0.68060     0.68060       4.900       5.201697       3.187149       2.014549
      5325     0.43720     0.43720       3.300        26.5397       10.32768       16.21202
      5329     2.13500     2.13500      18.000       8.097532       5.006508       3.091024
      5337    -1.00000     1.91262      35.000       2.187961      0.5850855       1.602875
      5342    -1.00000     0.31750     101.000       15.71934      0.3671686       15.35217
      5346     0.45740     0.45740     101.000       9.259859     0.05176281       9.208096
      5347     1.14200     1.14200      18.000      0.8461938      0.3347752      0.5114186
      5348     0.97500     0.97500       6.100       4.281023      0.3861862       3.894837
      5350    -1.00000     1.92152      12.100       1.917666      0.6015825       1.316083
      5358     0.50300     0.50300       3.300       18.82746      0.1632425       18.66422
      5359    -1.00000     1.03650     101.000       7.667973     0.01342747       7.654546
      5363    -1.00000     2.24215      14.500       12.26919       7.877263       4.391924
      5366    -1.00000     1.74680      12.100        2.31762      0.6130451       1.704574
      5371     0.51280     0.51280     101.000       7.486953       1.035354       6.451599
      5372     1.67500     1.67500      12.100       5.696855       1.716081       3.980774
      5374     0.84890     0.84890      12.100       2.347761      0.3295858       2.018175
      5375     0.48790     0.48790       3.300       2.600046     0.04598756       2.554058
      5382    -1.00000     2.33540      25.000       5.301594       3.279704        2.02189
      5395    -1.00000     1.37510      25.000       4.187057       1.719234       2.467822
      5402     0.68200     0.68200      12.100       3.451486     0.02689231       3.424593
      5411     1.96500     1.96500      25.000       5.277783       1.328704       3.949079
      5424     1.48800     1.48800      25.000       1.778957      0.3543889       1.424568
      5426    -1.00000     0.93830      12.100        1.79688      0.6311038       1.165776
      5427     1.01900     1.01900       6.100       5.297028      0.5894626       4.707565
      5435     1.41400     1.41400      25.000       2.482097      0.5237207       1.958376
      5438     0.85000     0.85000       6.100       0.347119       0.102902       0.244217
      5446     1.41300     1.41300      25.000       3.434992     0.09418521       3.340807
      5450    -1.00000     1.15280       6.100       2.972515   9.142575e-21       2.972515
      5459    -1.00000     0.00100     101.000       23.00581   3.193244e-20       23.00581
      5464    -1.00000     2.24898      40.000       11.14687       10.91707      0.2297959
      5484    -1.00000     1.46169       9.700       1.775718      0.3609779        1.41474
      5509     0.59460     0.59460      12.100       10.97048       1.502016       9.468463
      5512     0.94380     0.94380       6.100       3.936586       0.277513       3.659073
      5515     1.24600     1.24600      18.000       8.058765      0.4527483       7.606017
      5518    -1.00000     1.34930      25.000       1.759416    0.003260013       1.756156
      5520    -1.00000     1.75359      25.000       105.4901       1.770688       103.7194
      5523     3.22900     3.22900      25.000       2.999786       2.076836        0.92295
      5526     0.37660     0.37660       3.300        3.36812     0.01855398       3.349566
      5529    -1.00000     2.66681      18.000       1.524537      0.1777652       1.346771
      5530     0.48420     0.48420       3.300      0.8047483    0.000797027      0.8039513
      5531    -1.00000     0.24650     101.000       21.06909    0.005227041       21.06387
      5537     0.94100     0.94100       6.100       6.552084       1.171785       5.380299
      5543    -1.00000     3.60100     101.000       18.68455       2.092831       16.59172
      5545     0.84120     0.84120       9.700       3.066564      0.1658037        2.90076
      5552    -1.00000     0.45230       3.300        7.50122      0.4362588       7.064961
      5588    -1.00000     0.48320       3.300      0.8969694      0.1366168      0.7603525
      5590    -1.00000     1.74781      25.000       8.502165        5.57442       2.927745
      5604     0.84980     0.84980       6.100       1.810426      0.6238004       1.186626
      5612     0.39060     0.39060       4.900       7.619838      0.6202529       6.999585
      5620    -1.00000     1.69267      25.000       4.324663       1.257994       3.066669
      5627     1.15300     1.15300      18.000      0.7846286      0.1530129      0.6316156
      5634    -1.00000     2.29832      18.000       3.237124       1.078281       2.158844
      5647    -1.00000     1.42970     101.000       19.31686       6.324581       12.99228
      5650     0.74400     0.74400      12.100       7.970676      0.5355461        7.43513
      5655    -1.00000     1.68140      25.000       1.302623      0.5033868      0.7992364
      5664    -1.00000     0.86550     101.000       61.94867       39.80215       22.14652
      5668    -1.00000     1.15296       6.100       2.801743      0.1124395       2.689304
      5671    -1.00000     1.04750      18.000        4.69497       0.973245       3.721725
      5672     2.27020     2.27020      14.500       5.612284        3.96585       1.646434
      5675    -1.00000     1.86465      25.000        13.7836        2.44354       11.34006
      5682     0.86070     0.86070       6.100       2.372254      0.6685578       1.703696
      5685     0.30630     0.30630       4.900       25.30219     0.02601103       25.27618
      5686     0.81940     0.81940      12.100       14.57056       1.064231       13.50633
      5691    -1.00000     0.90730       6.100       14.06191       11.86544       2.196465
      5692     0.83560     0.83560       6.100       2.654955      0.6520927       2.002863
      5705    -1.00000     1.91116      35.000       7.188186      0.8864493       6.301737
      5710    -1.00000     4.08676     101.000       22.17352       8.993827       13.17969
      5712    -1.00000     1.28032       9.700       6.142203      0.5109876       5.631216
      5726    -1.00000     2.29175      30.000       5.015789      0.6630757       4.352713
      5730    -1.00000     2.12790     101.000       12.71724       5.465329       7.251908
      5735     0.48400     0.48400       3.300       17.30233     0.02144755       17.28089
      5744     1.91800     1.91800      12.100       100.0675      0.4166636       99.65088
      5747    -1.00000     0.87990       6.100      0.5786874      0.4708621      0.1078253
      5766     0.60700     0.60700       4.900       4.272866     0.01613365       4.256732
      5770     0.85100     0.85100       6.100        1.69218      0.8295518      0.8626284
      5779    -1.00000     1.69267      12.100       170.2712       84.81225        85.4589
      5789    -1.00000     2.68693      45.000       1.856115      0.6676514       1.188464
      5797    -1.00000     1.89940      25.000       6.236152       5.455412      0.7807403
      5799    -1.00000     0.87080       6.100       3.684685       0.336556       3.348129
      5801    -1.00000     3.87230     101.000       31.83571       15.91239       15.92332
      5802    -1.00000     1.76619      30.000       3.245097      0.5782049       2.666892
      5805     1.24700     1.24700      12.100       1.694036     0.01695665        1.67708
      5809     1.41200     1.41200       9.700        4.01905       0.347957       3.671092
      5814     0.45870     0.45870       9.700       1.599777      0.1969487       1.402828
      5816    -1.00000     1.20220       9.700       3.110858       1.908016       1.202842
      5822     0.27770     0.27770       2.200       11.94507       1.032038       10.91303
      5829     1.22200     1.22200     101.000       11.29256      0.4645872       10.82797
      5830    -1.00000     2.64444      45.000       9.203363       7.525373        1.67799
      5835     0.85050     0.85050       6.100        3.25441       1.606807       1.647603
      5836    -1.00000     2.15817      40.000       3.886732     0.03764507       3.849087
      5837     1.08600     1.08600       9.700       3.772775       1.336285        2.43649
      5841     1.01700     1.01700       6.100       8.715549       1.614039       7.101509
      5847    -1.00000     2.74952      45.000       3.425491      0.9568452       2.468646
      5849    -1.00000     1.54057      12.100     0.03329093     0.01090419     0.02238674
      5853     0.29860     0.29860       2.200       6.026542     0.01662503       6.009917
      5862    -1.00000     0.59790       4.900       3.390998     0.04180685       3.349191
      5869     1.36200     1.36200      18.000       15.17247       2.862781       12.30969
      5879     0.68010     0.68010       4.900       3.538212      0.7793884       2.758824
      5880     1.51800     1.51800      25.000        7.26382       2.570996       4.692824
      5882     0.50350     0.50350       4.900      0.4948421    0.006549125       0.488293
      5898     0.85000     0.85000      14.500       2.848167      0.3345191       2.513648
      5907    -1.00000     1.29110       9.700       14.52128      0.1851925       14.33609
      5916     2.44100     2.44100      40.000       6.033486       2.792347       3.241139
      5917     1.67100     1.67100      30.000       3.312435      0.2668048       3.045631
      5921    -1.00000     2.22880      25.000       1.431873      0.6606144      0.7712584
      5922    -1.00000     2.23050      18.000       30.79154       26.94398       3.847553
      5925    -1.00000     1.33122      18.000       1.188323      0.1268974       1.061426
      5941    -1.00000     1.67045      25.000       29.44611       28.09822       1.347886
      5966    -1.00000     0.74720       4.900       48.49232        32.9134       15.57892
      5969     0.48350     0.48350       9.700       2.706973     0.05324396       2.653729
      5974    -1.00000     1.60858       9.700       5.663886      0.6481734       5.015712
      5976     0.74520     0.74520       4.900       13.55041      0.9628259       12.58758
      5977    -1.00000     2.92088      50.000       8.772249       2.576105       6.196145
      5982    -1.00000     5.91060     101.000       37.75887       18.04737        19.7115
      5997     0.86990     0.86990       9.700       1.898208       0.392802       1.505406
      6000     0.85180     0.85180       6.100       3.092068      0.1638721       2.928196
      6003    -1.00000     1.16580      12.100       7.342361       4.270312       3.072049
      6005     0.43960     0.43960       3.300      0.2709697   0.0002337152       0.270736
      6006    -1.00000     2.75830      18.000       14.98596       8.302796       6.683168
      6011     0.43790     0.43790       4.900       1.317938     0.03670117       1.281237
      6012     0.85170     0.85170       6.100       1.517924      0.1879579       1.329966
      6015     0.44390     0.44390       3.300     0.09622079    0.003005091      0.0932157
      6025    -1.00000     0.00100       2.200       133.0309   8.008731e-19       133.0309
