# id    ra            dec          zSpec    zQuality   zssn  
  12532 189.4416046   62.2060661   0.8387   -1         81    
  12552 189.0279999   62.2058105   0.7471   1          21    
  12556 189.2044525   62.2058907   0.954    1          72    
  12560 189.4215088   62.2058182   -1.0     -99        -99   
  12572 189.2155304   62.2056694   0.3      1          21    
  12580 189.328949    62.2048378   -1.0     -99        -99   
  12581 189.3317413   62.205822    -1.0     -99        -99   
  12582 188.9195709   62.2052689   -1.0     -99        -99   
  12586 189.0473785   62.205574    -1.0     -99        -99   
  12600 188.932373    62.2052383   -1.0     -99        -99   
  12610 189.4359741   62.2052231   0.23     1          102   
  12611 189.4750366   62.2052841   -1.0     -99        -99   
  12613 188.9224548   62.2048416   0.4586   1          21    
  12615 189.0388641   62.2050591   -1.0     -1         81    
  12623 189.090332    62.205101    1.008    1          10    
  12625 189.1304932   62.2051239   -1.0     -99        -99   
  12631 189.274765    62.2042084   -1.0     -99        -99   
  12632 189.3141937   62.2050247   1.818    1          34    
  12633 189.3129883   62.204628    -1.0     -99        -99   
  12635 189.3621216   62.2050247   0.793    1          21    
  12636 189.4294891   62.2048683   0.8343   -1         81    
  12640 188.9663086   62.2047272   1.001    1          21    
  12646 189.1147461   62.2050095   -1.0     -999       -99   
  12648 189.2933807   62.2048378   -1.0     -99        -99   
  12649 189.3457794   62.2050133   0.9617   1          21    
  12656 189.2090759   62.2047195   0.9057   -1         81    
  12663 189.4197083   62.204586    -1.0     -99        -99   
  12675 189.1788483   62.2045288   0.4537   1          21    
  12681 189.2609711   62.2045708   1.226    -1         81    
  12682 189.3434448   62.2045898   0.963    1          10    
  12684 189.3831177   62.2045364   0.9109   1          21    
  12686 189.4638214   62.2044868   1.019    -1         81    
  12690 189.0030823   62.2043114   0.4579   1          25    
  12694 189.2026672   62.2043991   -1.0     -1         81    
  12699 189.4118805   62.2042656   -1.0     -99        -99   
  12704 189.18573     62.2042847   -1.0     -99        -99   
  12717 189.2843933   62.2040977   0.594    1          21    
  12725 189.1655884   62.2039223   -1.0     -99        -99   
  12736 189.3600464   62.2037697   0.3443   1          25    
  12737 188.9080963   62.2034225   -1.0     -99        -99   
  12746 189.1533966   62.2036438   0.8477   1          21    
  12750 189.3164978   62.2036743   1.021    -1         81    
  12757 189.4283905   62.2031746   -1.0     -99        -99   
  12760 189.4644318   62.2036324   -1.0     -99        -99   
  12763 189.0721893   62.2035408   1.015    1          21    
  12764 189.1436157   62.2036018   0.4573   1          21    
  12775 189.0054932   62.2033081   0.5662   1          21    
  12783 189.407608    62.2032509   -1.0     -99        -99   
  12784 189.4230347   62.2032051   -1.0     -99        -99   
  12788 189.3002167   62.2033234   2.914    -1         42    
  12792 189.3628845   62.2030754   2.2721   1          104   
  12794 189.4046326   62.2031517   0.4201   1          21    
  12799 188.9873047   62.2032089   0.1291   1          23    
  12801 189.0286407   62.2030411   0.9295   -1         81    
  12806 189.3421783   62.2028999   0.928    1          4     
  12807 189.391098    62.2030754   -1.0     -99        -99   
  12810 188.9439392   62.2026062   -1.0     -99        -99   
  12817 189.2395477   62.2029305   0.6645   1          21    
  12820 189.4193878   62.2028236   -1.0     -1         81    
  12838 188.990036    62.2024422   -1.0     -99        -99   
  12846 189.0714264   62.2026176   -1.0     -99        -99   
  12847 189.0877228   62.2023239   0.841    1          10    
  12848 189.1266785   62.2023773   0.4569   1          21    
  12851 189.2354126   62.2023354   -1.0     -999       -99   
  12852 189.2458344   62.2024651   0.8517   1          21    
  12855 189.2785492   62.2015762   2.931    1          107   
  12856 189.3095703   62.2023582   -1.0     -1         81    
  12860 188.9161224   62.201889    -1.0     -99        -99   
  12861 188.9483032   62.2019005   0.0787   1          21    
  12867 189.3873901   62.202282    0.973    1          72    
  12872 189.0632019   62.2020912   1.801    1          34    
  12891 189.2901154   62.2020454   -1.0     -99        -99   
  12894 189.3216553   62.2019005   2.2764   1          104   
  12896 189.379425    62.2018738   -1.0     -99        -99   
  12904 189.0376892   62.2015572   -1.0     -1         81    
  12907 189.1026154   62.2017593   1.576    1          72    
  12916 189.3626404   62.2018433   -1.0     -99        -99   
  12919 189.4589081   62.201622    0.3366   -1         81    
  12931 189.4044037   62.2013626   0.41     1          72    
  12932 189.4177246   62.2015991   -1.0     -99        -99   
  12936 188.9415588   62.2011833   0.7968   -1         81    
  12941 189.170517    62.2014122   -1.0     2          10    
  12943 189.1748199   62.2014923   0.432    1          10    
  12946 189.4247437   62.2011452   -1.0     -99        -99   
  12956 189.0422363   62.2012177   -1.0     -99        -99   
  12975 188.9923401   62.2006187   0.5666   1          21    
  12976 189.0875397   62.2010841   0.4568   1          21    
  12981 189.3651123   62.2011223   -1.0     -99        -99   
  12995 189.2804108   62.200943    -1.0     -99        -99   
  13003 189.0224609   62.2005882   0.4581   -1         81    
  13009 189.2501221   62.2008705   -1.0     -99        -99   
  13010 188.8973083   62.200222    -1.0     -99        -99   
  13034 189.0120087   62.2003403   0.8346   1          21    
  13036 189.032608    62.200161    0.5035   1          21    
  13037 189.2325745   62.2003365   2.017    1          105   
  13054 189.3560028   62.2001419   2.85     1          34    
  13055 189.4206696   62.2001266   1.167    1          102   
  13056 188.9049377   62.1997032   -1.0     -99        -99   
  13077 189.1543579   62.1999016   0.779    1          10    
  13088 189.039917    62.1996078   0.7836   1          25    
  13090 189.081192    62.1997337   0.9365   -1         81    
  13097 189.3085632   62.1991196   -1.0     -99        -99   
  13098 189.3165131   62.1996956   0.112    1          10    
  13104 188.9333954   62.1992722   1.315    -1         81    
  13107 189.1156006   62.1996002   -1.0     -99        -99   
  13116 188.9219513   62.1991043   1.537    -1         81    
  13118 188.9438934   62.1992226   -1.0     -99        -99   
  13132 189.2797699   62.1994514   0.5944   1          21    
  13138 188.9271851   62.1990662   -1.0     -99        -99   
  13139 188.9396057   62.1988029   0.959    -1         81    
  13149 189.2666016   62.1993027   3.403    1          72    
  13159 189.085144    62.1991234   -1.0     -99        -99   
  13161 189.1562958   62.1990509   -1.0     -99        -99   
  13166 189.3439178   62.1990852   0.7049   -1         81    
  13171 189.0656128   62.1987267   -1.0     -99        -99   
  13172 189.1406097   62.1990242   0.4586   1          21    
  13173 189.1531982   62.1988869   0.556    1          25    
  13202 189.4218903   62.1985397   -1.0     -99        -99   
  13205 189.0778809   62.1983833   0.7657   1          21    
  13207 189.1504059   62.1984062   -1.0     -99        -99   
  13209 189.1890564   62.19841     0.9682   -1         81    
  13223 188.9084625   62.1980095   -1.0     -99        -99   
  13224 188.9418335   62.197998    0.297    1          72    
  13231 189.2483826   62.1981583   1.02     1          21    
  13232 189.2745209   62.1982346   0.9032   1          21    
  13235 189.4586029   62.1982231   -1.0     -99        -99   
  13241 189.0600281   62.1978455   2.221    1          34    
  13247 189.2514648   62.198204    -1.0     -99        -99   
  13250 189.3598175   62.1980133   -1.0     -99        -99   
  13251 189.3806763   62.1979561   0.6555   1          21    
  13260 189.4309387   62.1977692   -1.0     -99        -99   
  13261 188.8899384   62.1954041   -1.0     -99        -99   
  13264 188.8900146   62.197464    -1.0     -99        -99   
  13267 188.9233551   62.1975136   1.107    1          21    
  13268 188.9453125   62.1974716   -1.0     -99        -99   
  13288 189.0470428   62.1974182   -1.0     -99        -99   
  13291 189.2546082   62.1976738   1.529    -1         81    
  13298 188.9270477   62.1971054   1.145    -1         81    
  13300 189.1596527   62.1974602   0.842    1          10    
  13310 189.0697479   62.1972618   -1.0     -99        -99   
  13325 189.378067    62.1972656   -1.0     -99        -99   
  13329 189.4430542   62.1970711   1.448    1          23    
  13332 188.9424438   62.1969147   -1.0     -99        -99   
  13333 188.9981689   62.1970062   1.391    2          72    
  13337 189.157486    62.1970253   0.838    1          10    
  13340 189.205246    62.1968231   0.961    1          10    
  13362 188.8940125   62.1963768   -1.0     -99        -99   
  13370 189.024292    62.1966705   1.485    -1         81    
  13373 189.1800232   62.1966553   1.01     1          10    
  13385 189.0496979   62.1965714   2.403    1          72    
  13386 189.0588531   62.1963921   0.2858   1          21    
  13390 189.3593903   62.1963463   -1.0     -99        -99   
  13391 189.3869171   62.1965752   -1.0     -99        -99   
  13408 188.8983307   62.1960068   -1.0     -99        -99   
  13410 188.9537964   62.1957283   0.1192   1          21    
  13412 189.0409088   62.1961365   0.136    1          21    
  13413 189.1096344   62.1961937   0.563    1          72    
  13415 189.2565918   62.1961937   -1.0     -1         45    
  13424 188.984436    62.1958084   -1.0     -99        -99   
  13437 188.928894    62.1955948   -1.0     -99        -99   
  13442 189.2485962   62.1959839   -1.0     -99        -99   
  13445 189.3050995   62.1959763   2.414    1          104   
  13446 189.3036041   62.1955452   1.815    1          34    
  13449 189.3432007   62.1959534   0.5293   1          21    
  13457 189.4346008   62.1957817   -1.0     -99        -99   
  13458 189.4598846   62.1958618   -1.0     -999       -99   
  13468 189.3959808   62.1956558   -1.0     -99        -99   
  13474 189.0367126   62.1954536   1.336    -1         81    
  13478 189.1403961   62.1955147   -1.0     -99        -99   
  13492 189.3303528   62.1954041   1.014    1          72    
  13502 189.1725616   62.1950836   1.524    1          12    
  13504 189.1854553   62.1949921   1.02     1          72    
  13507 189.2939606   62.1948013   0.788    1          21    
  13515 189.1924744   62.1950073   1.016    1          21    
  13516 189.2190399   62.1951942   -1.0     -99        -99   
  13517 189.2389984   62.1951675   -1.0     -99        -99   
  13524 189.0205231   62.1948624   -1.0     -99        -99   
  13527 189.2661591   62.194912    -1.0     -99        -99   
  13533 189.4325562   62.1947708   -1.0     -99        -99   
  13538 189.0163879   62.1946793   -1.0     -99        -99   
  13541 189.0338898   62.1945343   0.8875   1          21    
  13542 189.0520782   62.1945839   0.2759   1          21    
  13543 189.0501404   62.1941185   0.2754   1          21    
  13545 189.0699615   62.1946144   1.016    1          21    
  13546 189.0765686   62.1941643   2.39     1          34    
  13553 189.3699951   62.1947403   -1.0     -99        -99   
  13555 188.9402466   62.1943398   0.4734   1          21    
  13563 189.0937347   62.1942863   -1.0     -99        -99   
  13570 189.2616577   62.1943398   -1.0     -99        -99   
  13573 189.4233704   62.1946106   -1.0     -99        -99   
  13584 189.2223969   62.1943436   1.268    1          34    
  13590 189.3214111   62.1944389   2.209    1          34    
  13592 189.3874817   62.1944809   -1.0     -99        -99   
  13593 189.3923645   62.1943398   0.2024   1          21    
  13605 189.330658    62.1942329   -1.0     -99        -99   
  13625 189.0723572   62.193821    -1.0     -99        -99   
  13629 189.3272247   62.1939316   1.083    2          72    
  13634 188.9208069   62.1933823   0.4967   1          21    
