#        cooFIR         snrFIR             id         snr100         snr160         snr250         snr350         snr500         snr1160
#
              0        3.77464          16730         3.7581       0.352973            -99            -99            -99            -99
              1        7.95164          16735        4.39973        3.34266        5.30205        2.14147            -99            -99
              0      0.0586579          16757    1.74044e-05      0.0586579            -99            -99            -99            -99
              0       0.387877          16759      0.0661597       0.382193            -99            -99            -99            -99
              0        1.20101          16762       0.521017        1.08212            -99            -99            -99            -99
              0       0.603628          16764      0.0542967       0.601181            -99            -99            -99            -99
              0       0.624392          16771        0.57804       0.236081            -99            -99            -99            -99
              1         6.3418          16774       0.697734        4.31557        3.95054        2.34534            -99            -99
              1        9.01034          16775         5.9786        1.62231        1.72246        1.76381        6.06075    4.01584e-10
              0    5.02167e-05          16779    5.02167e-05              0            -99            -99            -99            -99
              0        2.11188          16784        1.73054        1.21049            -99            -99            -99            -99
              0        4.13509          16786         3.8229         1.5762            -99            -99            -99            -99
              0         4.5908          16791        2.43356        2.42184        1.63996        2.01519     7.8001e-08        1.59294
              0        2.10855          16799    4.85337e-05        1.65582            -99            -99            -99        1.30546
              1        8.67614          16801        6.43745         5.2608        2.48166            -99            -99            -99
              1        14.8519          16802        7.59336        5.37513        10.5739        3.50253        2.93591        1.15416
              0    5.52255e-05          16804    5.52255e-05            -99            -99            -99            -99            -99
              1        11.0966          16810        5.12739          3.352        2.87201        6.21279        6.09175        1.28518
              0    5.31099e-05          16825    5.14169e-05    1.33031e-05            -99            -99            -99            -99
              0       0.893706          16826       0.893706    1.56257e-05            -99            -99            -99            -99
              0        1.83029          16828       0.815628       0.694423        1.48407            -99            -99            -99
              0       0.984436          16844       0.984436    1.96831e-05            -99            -99            -99            -99
              1        5.22534          16846        2.30336        2.08376        3.33993        2.32186       0.637076       0.839417
              1        7.09197          16848         4.0676        5.14341        2.70113            -99            -99            -99
              0        2.35727          16849        2.28022       0.597776            -99            -99            -99            -99
              0        3.75903          16850        1.55887        2.18204            -99        1.62064        2.04968       0.333553
              0       0.989094          16853    5.30468e-05       0.989094            -99            -99            -99    4.40538e-10
              1        13.4816          16856        10.0021        8.89886         1.5875            -99            -99            -99
              0       0.906408          16860       0.906408    1.92793e-05            -99            -99            -99            -99
              0        1.83321          16862        1.01575        1.52608            -99            -99            -99            -99
              1        46.3667          16865        26.0846        37.4573        7.86504        2.13386            -99            -99
              0        1.75142          16886    3.51541e-05        1.71127            -99            -99            -99       0.372865
              0         3.0771          16893        1.84456        2.46296            -99            -99            -99            -99
              0       0.759645          16898       0.509182       0.563733            -99            -99            -99            -99
              1        10.5062          16907        7.44073         4.0693         5.9832        1.63015            -99            -99
              0        1.87924          16908        1.00315         1.5891            -99            -99            -99            -99
              0        2.84641          16925        2.53298        1.29848            -99            -99            -99            -99
              0        1.08646          16931        1.08646            -99            -99            -99            -99            -99
              0       0.176467          16932       0.176467    1.39752e-05            -99            -99            -99            -99
              1        10.6534          16953        3.26466        6.42485        5.81894        3.13353        3.19004        2.77536
              0        1.00091          16960     3.8955e-05     1.1909e-05        0.40016        0.87923            -99       0.262017
              1        23.3975          16967        5.93305        13.3187        11.8926        10.9935        8.28794        1.96797
              0    5.76361e-05          16971    5.34991e-05    2.14422e-05            -99            -99            -99            -99
              1        20.7627          16980        11.6293         15.849        4.71564        4.55061        1.30863            -99
              0         2.5777          16981     5.0999e-05         2.5777            -99            -99            -99            -99
              0       0.917389          16982       0.917389              0            -99            -99            -99            -99
              1        47.8421          16984        40.2506        25.0593        6.28715        1.11936            -99            -99
              0          1.506          16986         1.3276       0.711007            -99            -99            -99            -99
              0        2.72775          16987        1.09225        2.49952            -99            -99            -99            -99
              1        8.59666          16996        2.42997        3.94031        6.84108         1.0586            -99        2.13323
              1        10.4708          17002        5.52018        4.69048        5.99242        2.82912        1.40062        3.36011
              0        1.62674          17003        1.62674    1.73717e-05            -99            -99            -99            -99
              0       0.379189          17011       0.379189    2.76499e-05            -99            -99            -99            -99
              0        1.31924          17016       0.493043        1.22365            -99            -99            -99            -99
              1        6.95197          17017        4.62648        4.97821        1.46388            -99            -99            -99
              0       0.499037          17018       0.499037              0            -99            -99            -99            -99
              1        6.24094          17021        3.32817        5.14251        1.19466            -99            -99            -99
              0        1.32149          17026        1.32149    1.54056e-05            -99            -99            -99            -99
              0        3.28433          17032        1.36371        2.98783            -99            -99            -99            -99
              0        2.20678          17034        1.15943        1.87766            -99            -99            -99            -99
              1        84.5583          17050        72.3947         38.714        19.7522        4.49421    5.97078e-08            -99
              1        15.2789          17051        11.6943        9.11481        3.67751        0.28891            -99            -99
              0       0.188757          17054       0.188757            -99            -99            -99            -99            -99
              0        2.85914          17055        2.54397    9.91881e-06        1.30496            -99            -99            -99
              1        10.9268          17056        5.41343        8.83251        3.05716        1.65223            -99            -99
              0        2.31096          17061        1.71355        1.55057            -99            -99            -99            -99
              0         2.3011          17066      0.0419364        2.30072            -99            -99            -99            -99
              1        10.1384          17070        6.69865         6.3555        3.35928        2.49765            -99            -99
              0        1.06375          17080        1.06375    1.34495e-05            -99            -99            -99            -99
              0       0.524343          17081       0.524343            -99            -99            -99            -99            -99
              1        12.5781          17086        8.94591         7.3745        4.23245        2.42558            -99            -99
              0         3.4141          17087        3.08003        1.47292            -99            -99            -99            -99
              1        8.58766          17095        2.52303         5.3378        5.58469        2.77511            -99            -99
              1        20.3945          17098        13.6123        14.3396        4.48594        2.21135            -99            -99
              0        1.77877          17102      0.0671659         1.7775            -99            -99            -99            -99
              0    3.94379e-05          17104    3.53937e-05    1.73965e-05            -99            -99            -99            -99
              0        2.87373          17107        2.85714       0.308305            -99            -99            -99            -99
              1        6.21382          17108         5.0178        3.42186        1.31302            -99            -99            -99
              0        2.00032          17109       0.667447        1.88568            -99            -99            -99            -99
              1        6.38819          17110        3.40978        4.55325        2.90694            -99            -99            -99
              0       0.700962          17115       0.700962    2.53853e-05            -99            -99            -99            -99
              1         8.3045          17120    4.53751e-05        1.94987        7.24059        3.20775        1.56425            -99
              0        4.63726          17129        4.05157        2.25587            -99            -99            -99            -99
              0        3.40884          17138        3.40471       0.167916            -99            -99            -99            -99
              1        36.3486          17139        28.7157        20.9993        7.34417        1.31071            -99            -99
              1        69.4017          17141        63.6084        25.7672        8.99886        3.49665        3.66254    3.76392e-10
              1        8.05202          17157        5.50657        5.83416       0.689402            -99            -99            -99
              0        1.70586          17159       0.511815        1.62726            -99            -99            -99            -99
              0        1.79996          17162        1.64884      0.0448849       0.720534            -99            -99            -99
              1        11.1072          17169        10.0491        4.61943        1.02263    4.11998e-08            -99            -99
              0        0.70342          17177        0.14486       0.688342            -99            -99            -99            -99
              1        5.87217          17186        4.91984        1.74195        2.10006        1.68311            -99            -99
              0        2.31274          17187        2.31274    1.97921e-05            -99            -99            -99            -99
              1         24.875          17190        15.6086         17.617        7.09901        3.47215        1.52417            -99
              1        6.69209          17199        2.13156        1.86938        2.28245        3.41552        4.30681         1.1498
              0        2.98025          17201        1.70115        2.44703            -99            -99            -99            -99
              1        12.0322          17207        4.29792        8.22588        6.36759        4.13447       0.998652            -99
              0         1.2068          17209         1.2068            -99            -99            -99            -99            -99
              1        17.6638          17211        10.9575        12.2268        5.32953        2.47518        2.51894        1.25431
              1        56.3471          17213         34.852        39.4194        18.1834        8.13644        3.09783    3.13189e-10
              1        6.05542          17219        3.19767        4.82055        1.79033            -99            -99            -99
              1        13.4253          17220        10.4844        7.42526        3.84636        0.62289            -99            -99
              0         3.3628          17232        2.32733        2.42733            -99            -99            -99            -99
              0        1.90505          17234        1.90505     1.1006e-05            -99            -99            -99            -99
              1        5.80118          17236       0.329698        5.12239        2.43635        1.17063            -99    3.40745e-10
              1        55.3778          17244        38.1845        31.1971        23.4212        7.80616        3.85385        3.32316
              0        3.64218          17247        2.34834        2.78403            -99            -99            -99            -99
              1        10.1926          17254        5.05326        5.93353        5.40882        3.15893        1.97803    3.66357e-10
              0        1.13582          17266       0.148651        1.12605            -99            -99            -99            -99
              0        3.30166          17267         3.0499        1.26454            -99            -99            -99            -99
              1        8.18941          17270        3.80824        5.82382        3.70285        2.22166            -99            -99
              0        2.21326          17271        2.21305      0.0306221            -99            -99            -99            -99
              0         2.0286          17272    5.20567e-05         2.0286            -99            -99            -99            -99
              1        5.48368          17274        1.18933        1.81881       0.895387        3.68103        3.31609    2.41196e-10
              1        6.53238          17277        4.46757        4.71301       0.707299            -99            -99            -99
              0        2.00362          17278        1.93306       0.527032            -99            -99            -99            -99
              0         1.9211          17289       0.264189        1.90285            -99            -99            -99            -99
              0        3.97536          17295        1.33786        2.43911         1.3007        1.49021        1.10452        1.71229
              1        7.65886          17301        5.42781        5.06398        1.88498            -99            -99            -99
              0      0.0213304          17302      0.0213304              0            -99            -99            -99            -99
              0        3.24537          17304        3.17962       0.649933            -99            -99            -99            -99
              1        6.01631          17306        3.83871        4.48791       0.833449       0.790107            -99            -99
              0        3.61989          17310        3.44385        1.11513            -99            -99            -99            -99
              0        3.19557          17314        2.92529        1.28622            -99            -99            -99            -99
              0         4.5403          17318        4.29833        1.46242            -99            -99            -99            -99
              1        16.1285          17320        6.37747        12.5575        7.77735          1.131            -99            -99
              0        3.88194          17322        3.73792        1.04755            -99            -99            -99            -99
              0        4.06105          17323      0.0497263        4.06075              0            -99            -99            -99
              1        17.8998          17339        12.3033        11.0801        6.78304       0.503638            -99            -99
              0         4.7381          17340        4.63014        1.00571            -99            -99            -99            -99
              1         8.0188          17353        6.00937        5.30927      0.0165922            -99            -99            -99
              0         1.4815          17354        1.46298       0.233507            -99            -99            -99            -99
              0        3.78064          17362       0.156537        3.29608        1.84515            -99            -99            -99
              0       0.940612          17365       0.940612    2.45274e-05            -99            -99            -99            -99
              0    5.59035e-05          17369    5.13818e-05    2.20252e-05            -99            -99            -99            -99
              0    4.67847e-05          17370    4.67847e-05            -99            -99            -99            -99            -99
              0        4.99771          17371        4.10442        2.85146    3.84542e-08            -99            -99            -99
              0        3.78762          17378       0.465074        3.43953        1.51639            -99            -99            -99
              1         7.4198          17380            6.1        4.22415     1.1956e-07            -99            -99            -99
              1        11.4792          17381        6.97771        7.90012         4.2809        1.09998       0.471911       0.955889
              1        8.11089          17386        3.69521        4.36486        5.13192        2.59678            -99            -99
              0        3.31713          17389        3.02191          1.368            -99            -99            -99            -99
              0         1.9257          17393       0.799604        1.21129       0.841693        0.82088      0.0269451       0.467663
              0          4.751          17395        2.53138        3.61432        1.76093            -99            -99            -99
              0        1.66225          17396        1.33958       0.984164            -99            -99            -99            -99
              0        3.00007          17409        2.48395        1.68238            -99            -99            -99            -99
              0        1.38423          17415       0.744715        1.16683            -99            -99            -99            -99
              1        5.46696          17418        1.48338          3.581        3.32474        1.95188            -99            -99
              1        6.20299          17422          3.576        4.68552        1.83584       0.604044            -99            -99
              1        7.36252          17434        6.80863        2.80166            -99            -99            -99            -99
              1        8.09143          17446        1.52993        3.17823        2.82122        4.57666        1.59985        4.64379
              0        4.63518          17459        4.31343        1.69681            -99            -99            -99            -99
              0        1.18482          17474        1.00441       0.628468            -99            -99            -99            -99
              0        1.38796          17478    5.41337e-05        1.38796            -99            -99            -99            -99
              1        18.2792          17491        8.98138        12.1952         8.7982        4.81818        2.02913            -99
              1        5.73772          17500        2.52404        4.08933        2.90359        1.10573            -99        0.41776
              0        3.89677          17501         3.1874        2.24172            -99            -99            -99            -99
              0       0.832461          17512       0.257581       0.791608            -99            -99            -99            -99
              1        6.84251          17519        6.02108        2.37336        2.22118            -99            -99            -99
              0        4.08935          17538       0.484548        3.03331        1.80011       0.557381       0.778639         1.7691
              0              0          17540              0            -99            -99            -99            -99            -99
              0        4.12292          17544        2.67842        2.60545        1.74248            -99            -99            -99
              0       0.924281          17554       0.658618       0.648473            -99            -99            -99            -99
              0        1.92694          17562         1.0644    5.03089e-06       0.044671        1.49521       0.585242    9.19689e-11
              1        9.66383          17566        4.30296        6.91651        4.86474         1.6227       0.858597    9.59892e-11
              1        111.082          17577        77.9794        76.8302        18.0033        5.20602        2.05644            -99
              0         3.0626          17583        2.32005        1.99922            -99            -99            -99            -99
              0        3.32992          17584        2.00146         2.6613            -99            -99            -99            -99
              0        4.88826          17589        2.32103         3.9344        1.74023            -99            -99            -99
              1        6.31095          17591        4.07551        3.86887         2.8723            -99            -99            -99
              0        1.44918          17598        1.31317       0.612953            -99            -99            -99            -99
              1        8.46421          17608         7.1527        3.87142        2.34389            -99            -99            -99
              0        3.50198          17613        3.02555        1.76349            -99            -99            -99            -99
              1        11.8313          17624        3.54047        4.50948        8.09591        4.64403        2.66422        3.59182
              1        5.09454          17627        2.42158        4.11141        1.78512            -99            -99            -99
              1        26.9113          17631        19.3904        16.3065        8.06345        3.92157        1.38942            -99
              0        4.43127          17640         4.3639       0.769781            -99            -99            -99            -99
              0        4.01279          17645        2.86209        2.81265            -99            -99            -99            -99
              1        12.2152          17654        9.54231        5.94764         3.8451        2.82787            -99            -99
              1        8.59482          17660         5.2497        5.44938        3.35983        2.30811            -99            -99
              1        6.83372          17661        3.78431        5.69012      0.0361263            -99            -99            -99
              1        9.60052          17665        6.08254        4.83839        5.36421        1.72856            -99            -99
              0        3.69471          17668        2.31642        2.87838            -99            -99            -99            -99
              0        3.60718          17674        2.21195       0.713283        2.46773            -99            -99        1.23311
              0         2.9005          17675        1.65015        2.38535            -99            -99            -99            -99
              1        21.4687          17676        18.5481        9.06128        4.61107        3.60883       0.692809            -99
              0        3.78244          17681        2.71993        2.62846            -99            -99            -99            -99
              0        1.80573          17689        1.14885        1.39313     7.5117e-08    3.32038e-08            -99            -99
              0        2.01927          17691       0.229243        2.00622            -99            -99            -99            -99
              1        5.65868          17699        5.65868    1.39619e-05            -99            -99            -99            -99
              0        1.29563          17715        1.13899       0.617533            -99            -99            -99            -99
              0    5.51472e-05          17750    4.88485e-05    2.55936e-05            -99            -99            -99            -99
              1        12.6196          17757        6.29275        10.0831        4.14081       0.917065            -99            -99
              1        35.0901          17758        20.7553        24.8869        11.3608        6.71212        2.65532    3.41073e-10
              0        3.23334          17759        2.20572        2.15495       0.931829            -99            -99       0.277738
              0       0.995247          17763        0.38893       0.916105            -99            -99            -99            -99
              1        61.5587          17770        39.2305        38.7372        25.6255        9.05119        3.25703       0.815335
              1        8.60096          17784        7.73526        3.12313        2.09486            -99            -99            -99
              1        15.0501          17788        8.34469        11.0682        5.56786        1.83423            -99            -99
              0        3.89252          17790        1.87518        1.42474        2.01177        1.19898       0.955272        1.79114
              1        13.3729          17793        11.3713        6.42361          2.875            -99            -99            -99
              0        2.88421          17804        1.94081        2.13352            -99            -99            -99            -99
              0        2.46496          17808        2.31418       0.848878            -99            -99            -99            -99
              0       0.384118          17836       0.384118    2.73558e-05            -99            -99            -99            -99
              1        6.19599          17841        3.98189        4.62947       0.858359       0.605091            -99            -99
              0        1.66471          17850       0.200577        1.65259            -99            -99            -99            -99
              1        6.07852          17853        2.99001        4.79529        2.15843       0.595506            -99            -99
              0        2.23662          17860       0.583732        2.15911            -99            -99            -99            -99
              0        4.98782          17862        3.10637        3.90229      0.0310942            -99            -99            -99
              0        1.80916          17868         1.7806       0.320189            -99            -99            -99            -99
              0    4.81304e-05          17872    4.81304e-05            -99            -99            -99            -99            -99
              0        1.36464          17873    5.73496e-05        1.36464            -99            -99            -99            -99
              0        3.48676          17874        1.18822        2.77195        1.35864        1.10274            -99    2.58935e-10
              0        4.73423          17881        4.51333        1.42923            -99            -99            -99            -99
              1        51.3547          17911        44.0176        25.6121        6.52215        1.11237            -99            -99
              0       0.826726          17923       0.826726    1.84333e-05            -99            -99            -99            -99
              0       0.540218          17929       0.540218    2.50171e-05            -99            -99            -99            -99
              0        4.84082          17938        3.56379        3.11138        1.02576            -99            -99            -99
              0      0.0102221          17950    4.68284e-05       0.010222            -99            -99            -99            -99
              0       0.981471          17951       0.981471    1.69519e-05            -99            -99            -99            -99
              0       0.448135          17959       0.448135            -99            -99            -99            -99            -99
              0         3.8482          17966       0.727621        3.76765       0.289912            -99            -99            -99
              1        6.23822          17990        1.64103        4.81219         2.2716        2.81159            -99            -99
              1        6.47159          18002        4.66463          3.722         1.9271        1.59863            -99            -99
              1        7.78357          18003         2.6802        1.37128         4.9344        3.94052        3.41233    0.000848119
              1        31.9983          18008        27.5636        13.4615        8.22529        3.39823        1.93037            -99
              0        1.57424          18011        0.13214        1.56868              0            -99            -99            -99
              0        3.54021          18021        2.62792        1.59162       0.927745       0.265686        1.32505       0.637818
              0         1.4963          18022        1.11976       0.992505            -99            -99            -99            -99
              0        1.39376          18028        1.38958        0.10789            -99            -99            -99            -99
              0     5.4704e-05          18035     5.4704e-05            -99            -99            -99            -99            -99
              1        9.83752          18036        4.50512         5.7724        5.59512        3.43798       0.187395            -99
              1        12.0279          18044         8.9782        6.49291        4.60974       0.809863            -99            -99
              0        4.57833          18051        2.64259        3.69533       0.567713            -99            -99            -99
              0        3.81298          18058        1.27804         3.4549       0.984401            -99            -99            -99
              1        14.7245          18072        5.46634         9.6388        8.04607        4.47717        2.83333        1.10025
              0        4.71854          18078        1.90934        4.03853       0.664298       0.737717            -99        1.15055
              0        1.53978          18080      0.0265126        1.53955            -99            -99            -99            -99
              0        3.44459          18083        2.51125        2.35772            -99            -99            -99            -99
              0        1.55801          18096        1.55801    2.85492e-05            -99            -99            -99            -99
              0         1.7416          18102    1.40616e-05         1.7416            -99            -99            -99            -99
              0        2.00103          18103        1.10965       0.173288        1.32763       0.990027            -99     2.1173e-10
              0    4.01657e-05          18105    3.68485e-05    1.59834e-05            -99            -99            -99            -99
              1        6.22251          18106        4.51085        3.60758        2.31458            -99            -99            -99
              0        4.92253          18118        4.48323        2.03272            -99            -99            -99            -99
              0        2.50267          18122        2.50212      0.0523132            -99            -99            -99            -99
              0        1.05185          18124        1.05185            -99            -99            -99            -99            -99
              0              0          18126              0            -99            -99            -99            -99            -99
              0        1.10415          18133       0.982759       0.503327            -99            -99            -99            -99
              0        3.15893          18159        3.05482       0.804312            -99            -99            -99            -99
              1        6.83575          18160        2.98808        4.02793        4.49174        1.18278            -99            -99
              0        4.30091          18164        3.30495        2.75229            -99            -99            -99            -99
              1        9.97233          18166        7.07267        6.69029         2.1598            -99            -99            -99
              0        1.08076          18169        0.48368       0.966486            -99            -99            -99            -99
              0       0.347976          18172       0.347976    1.97202e-05            -99            -99            -99            -99
              0      0.0624413          18174    5.50439e-05      0.0624413            -99            -99            -99            -99
              1        18.5277          18187        12.9545        12.7979        3.38575       0.457202            -99            -99
              1        55.4107          18194        38.4999         37.542           12.1        4.54562        3.36144        0.57499
              1        7.58234          18212        6.12299        4.07606        1.84026            -99            -99            -99
              1        30.2852          18216        27.0171        12.3077        5.84595        1.27074            -99            -99
              1        15.0386          18224        8.42051        10.5663        6.07895        2.57953            -99            -99
              0        2.16409          18225        1.72746        1.30351            -99            -99            -99            -99
              0      0.0420752          18246      0.0420752              0            -99            -99            -99            -99
              0       0.448309          18251       0.448309            -99            -99            -99            -99            -99
              1        17.1152          18253        13.8273        8.83871          4.537        1.74063            -99            -99
              1        6.50373          18254       0.356231         4.9247        3.92006        1.59749            -99            -99
              1        5.83412          18264        1.43166        5.52272       0.668534        1.01975            -99            -99
              1        7.20276          18265        4.95968        3.42678        3.63372        1.52793            -99            -99
              0        1.91698          18273     4.8565e-05        1.91698            -99            -99            -99            -99
              0        3.48414          18284        3.40146        0.75451            -99            -99            -99            -99
              1        5.24872          18293        4.79545        2.13371            -99            -99            -99            -99
              0       0.179167          18295       0.179167    2.36109e-05            -99            -99            -99            -99
              0        1.46038          18302       0.362596        1.41464            -99            -99            -99            -99
              0        1.92765          18303       0.210077    1.44719e-05        1.42305        1.28322            -99            -99
              0        2.80706          18305        2.79147       0.295433            -99            -99            -99            -99
              1        27.7852          18325        23.6936        13.6264        4.30931        2.52575            -99            -99
              0       0.631207          18327      0.0990449    2.57509e-05            -99            -99            -99       0.623387
              0        2.71825          18329        1.02652        2.51698              0            -99            -99            -99
              0        1.18158          18334       0.884962       0.782922            -99            -99            -99            -99
              1        15.5158          18341        7.84782        7.35537        4.56214         2.8575        8.19213        5.38143
              1        26.5142          18342        24.1349        10.4876        3.13619       0.828821            -99            -99
              1        7.09917          18350        5.40838        4.17458        1.92885            -99            -99            -99
              0        2.96066          18357        2.55704        1.49234            -99            -99            -99            -99
              0     4.3855e-05          18370    4.09017e-05    1.58213e-05            -99            -99            -99            -99
              0        1.38057          18375       0.873129         1.0694            -99            -99            -99            -99
              1        6.80517          18379        2.69977        3.44961        2.76154        3.80118        1.71786        1.44761
              1        13.6147          18385        7.71881        9.01909        3.43657        5.51292        1.49427            -99
              1        25.7048          18389        21.3845        10.9471        6.26833        6.59308       0.916904            -99
              1        9.04501          18392        5.23183        5.49431        3.87487        1.35123        1.43547        2.31341
              0         3.7696          18401          1.801        3.14787         1.0282            -99            -99            -99
              1        14.2169          18405        10.5953        7.89034        3.54123         3.7816       0.872408            -99
              0        1.41999          18406        1.37752      0.0411856            -99            -99            -99        0.34222
              1        8.35402          18411        5.60056         5.7244        2.33162        0.46705            -99            -99
              0        1.15595          18415       0.916155       0.704899            -99            -99            -99            -99
              0        3.21994          18423         2.8883         1.4233            -99            -99            -99            -99
              0        3.99823          18425        3.05702        2.57692            -99            -99            -99            -99
              0        2.37618          18429        1.62063        1.73775            -99            -99            -99            -99
              0        1.98417          18430        1.98417    1.59939e-05            -99            -99            -99            -99
              0         2.2552          18437        1.77262        1.39419            -99            -99            -99            -99
              0        4.02523          18449        4.00073       0.443421            -99            -99            -99            -99
              1        10.5635          18467        9.28297        4.84725        1.38507            -99            -99            -99
              0        1.91964          18468      0.0061857        1.91963            -99            -99            -99            -99
              1        5.65763          18469        4.90861        1.98631        1.99221            -99            -99            -99
              0    3.20701e-05          18471    3.03874e-05    1.02517e-05            -99            -99            -99            -99
              1        14.1614          18473        7.64835        9.50621        6.83308        2.23341            -99            -99
              0        1.89548          18488       0.004857        1.89547            -99            -99            -99            -99
              0       0.641668          18490       0.543387       0.341273            -99            -99            -99            -99
              0        2.59426          18494       0.845345        1.49298        1.81393        0.70447            -99            -99
              1        6.11571          18496        1.71459        5.71184        1.35535            -99            -99            -99
              0       0.319648          18502       0.319648    2.28065e-05            -99            -99            -99            -99
              0        1.43916          18520        1.42627       0.192153            -99            -99            -99            -99
              0        2.74157          18536        1.21472        2.45778            -99            -99            -99            -99
              0        1.71287          18541       0.385157        1.66901            -99            -99            -99            -99
              1        15.2383          18544        11.1853        9.01417        4.99367       0.949753            -99            -99
              1        11.8465          18552        5.43628        9.17821        4.52023        2.07808    2.61228e-08        1.34019
              1         13.135          18556        10.2499        6.82696        3.52574        1.90653        2.18964     3.2059e-10
              1        26.0964          18559        19.1699         13.948        10.4991        2.95939            -99            -99
              0        1.74943          18561        1.25094        1.22297            -99            -99            -99            -99
              1        5.73385          18578        2.95599        1.83196        3.00026        2.04034        1.94265         1.9608
              0        1.98285          18593    4.85963e-05        1.98285            -99            -99            -99            -99
              1        28.3873          18594        11.4462        13.5899        20.3636        6.68401        5.18627        1.97171
              0      0.0397507          18596      0.0397507            -99            -99            -99            -99            -99
              1        31.2263          18597        26.6791        15.3153        5.06608        1.75572            -99            -99
              1        6.39033          18602        6.00172        2.19447            -99            -99            -99            -99
              1        10.9318          18603        1.61567         4.8399        9.05317        2.82119        1.43863        1.21638
              1        6.16314          18616        4.03729        3.71025        2.53874       0.351566            -99        1.16184
              0        2.63394          18617        2.63394    1.72803e-06            -99            -99            -99            -99
              0       0.241243          18622       0.241243    7.43408e-06            -99            -99            -99            -99
              0        4.50314          18627        2.48431        3.55907        1.19979            -99            -99            -99
              1        16.9138          18636        5.28426        9.73517         10.665        4.34687        5.54442    2.94077e-10
              1        8.92525          18654        5.14662        4.19717        5.73193        1.43563            -99       0.800099
