#         id100  f100_uncorr_1    f100_corr_1    f100_corr_2     f100_corr_3
#
          15165       0.295007       0.246933       0.247053       0.250793
          15170        1.25266        1.20087        1.20078        1.18537
          15174        25.9318        25.8997        25.8996        25.8842
          15179       0.507963       0.463263       0.463211       0.447803
          15187       0.941525       0.892807       0.892633       0.877225
          15195       0.292302       0.251108       0.251235       0.235827
          15204         2.5694        2.51238        2.51229         2.5047
          15205    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15208       0.209813       0.179604       0.178612       0.177324
          15213        1.49222        1.44907         1.4486        1.43319
          15216    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15218        1.65132        1.60461        1.60448        1.58908
          15220        1.10111        1.05232        1.05247        1.04901
          15224        1.81064        1.76007        1.75938        1.74397
          15229        3.88895        3.83331        3.83327        3.84984
          15232        3.38713        3.34374        3.34388        3.35289
          15237       0.329482       0.279782       0.278984        0.26603
          15242       0.741023         0.7121       0.709748       0.702316
          15244        4.10991        4.07754        4.07763        4.06313
          15259        2.09813        2.05937        2.05885        2.07555
          15262        1.29967        1.26062        1.26062        1.24521
          15264        2.05983         1.9953        1.99222        2.00603
          15267        1.39905        1.35242        1.35256        1.33941
          15284    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15285    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15286       0.688386       0.643147       0.641211       0.647671
          15289        1.45155        1.40765        1.40336        1.38916
          15306        5.46804        5.41027        5.40175        5.39447
          15316        1.45155         1.4046         1.4047        1.40477
          15326        1.36092        1.33247        1.33231        1.34037
          15334       0.149222       0.142403       0.142155       0.159275
          15342       0.131169       0.083029      0.0825196       0.068778
          15344        0.71422       0.674475       0.673099       0.657691
          15346       0.976859       0.960247       0.959797       0.976721
          15354        1.46498        1.44956        1.44418         1.4542
          15355        2.02224        2.00442        2.00452        1.98666
          15359       0.694755       0.651875       0.651208       0.647028
          15360       0.727498       0.655625       0.655372       0.669973
          15370       0.522194       0.479791       0.476079       0.462337
          15379       0.820034       0.774813       0.774564       0.779132
          15381        1.54822        1.49545        1.49439        1.49382
          15407       0.476247        0.44354       0.443682       0.428274
          15408        1.01352       0.989177       0.988784        1.00512
          15414         2.5694        2.51928         2.5192        2.51769
          15425       0.594062       0.547601       0.546533       0.532034
          15435       0.480653       0.438181       0.434193       0.420826
          15444        6.63486        6.59169        6.59181        6.60019
          15446       0.211754       0.161213       0.160309       0.144901
          15452        2.30055        2.24695        2.24687        2.23254
          15456       0.374828       0.360156       0.360291        0.37709
          15462    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15473    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15475       0.850809       0.800872       0.801011       0.785603
          15477       0.223785       0.179765       0.179461       0.164053
          15481        1.47854        1.42167        1.42079        1.40974
          15482    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15484        1.76129        1.71693        1.71618        1.70077
          15516        3.85329        3.79629        3.79463        3.79186
          15520       0.171329       0.129065       0.129198        0.11379
          15524        4.89589        4.86557        4.86407        4.87245
          15525        1.79404        1.75409        1.75419        1.75142
          15528        1.69759        1.63982        1.63561        1.62385
          15552       0.512663       0.467493       0.467501       0.452093
          15571       0.230055       0.190561        0.19044       0.176557
          15575        2.79146          2.718        2.71812        2.73038
          15578       0.132383      0.0858114      0.0857818      0.0750784
          15587        4.10991        4.05034        4.04849         4.0653
          15588       0.211754       0.169566       0.166739       0.169968
          15598       0.797686       0.754067       0.754165       0.761513
          15599        6.75821        6.68994        6.68982         6.7067
          15600       0.675821       0.631054        0.63057       0.616771
          15617    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15625        1.74515        1.69721        1.69732        1.70795
          15629       0.388895       0.347027       0.346157       0.352068
          15630        13.9905         13.971        13.9711        13.9557
          15634        1.45155        1.40196        1.40203        1.38662
          15635       0.221734       0.182599       0.182671       0.176787
          15637        1.25266        1.19956        1.19952        1.18847
          15639       0.108102      0.0777317      0.0778211      0.0937758
          15640       0.588616       0.518436       0.515349       0.532479
          15645        8.05067        8.00868        8.00849        7.99308
          15647          2.365        2.30213        2.30178        2.31476
          15654        15.3402        15.2936         15.291        15.3075
          15658        1.91352        1.85843        1.85857        1.87567
          15677         3.0891        3.14431        3.14395        3.03311
          15678        6.22059        6.28245        6.28245        6.17019
          15681        1.49222        1.44914        1.44696         1.4333
          15685        0.43036       0.379441       0.377907       0.362499
          15687       0.531902       0.497571       0.497714        0.48383
          15700       0.669625       0.706636       0.705787        0.71214
          15703        8.27622        8.23117        8.23129        8.22456
          15707       0.967903       0.886066       0.872544        0.88826
          15715        1.28775        1.24546        1.24498        1.26096
          15718       0.128775       0.108944       0.105814       0.118107
          15729        2.89622        2.91691        2.91684        2.81344
          15737       0.985898       0.935371       0.935295       0.919887
          15743         0.7548       0.735433       0.734001       0.750215
          15745       0.230055       0.210536       0.205426       0.219563
          15746    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15747        2.21734        2.17998        2.17778        2.19405
          15757       0.100423      0.0662976      0.0664221      0.0773623
          15761       0.657403       0.611341       0.611481       0.626147
          15762       0.882738       0.807894       0.808023       0.824897
          15765        0.34501       0.303218       0.303359       0.296569
          15780    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15786       0.663486        0.64948       0.649492       0.665416
          15793       0.583219       0.489329       0.489334       0.490977
          15801       0.850809       0.801155       0.801121       0.816895
          15806       0.669625        0.62593        0.62452       0.609112
          15808        14.2506        14.2326        14.2327        14.2207
          15820        4.63268        4.57897         4.5761        4.56069
          15826        4.76247        4.70652        4.70446        4.68945
          15827        6.57403        6.52514        6.52528        6.53358
          15828        1.14244        1.07992         1.0797        1.08491
          15832        1.13196        1.08579        1.08509        1.06968
          15834         1.0711        1.02715          1.026        1.02886
          15845       0.454812       0.439088       0.438586       0.447061
          15847        2.11754        2.07087        2.07015        2.07301
          15853       0.890906       0.844527       0.844662       0.829254
          15858         0.2365         0.1848       0.182898        0.17294
          15862        4.14793        4.12095        4.12072        4.09985
          15863        3.03272        2.99621        2.99599        2.99818
          15874      0.0941525      0.0658579      0.0639923      0.0792374
          15879        1.39905         1.3597         1.3592        1.37445
          15888        1.86137        1.81594        1.81538        1.83252
          15893    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15897       0.494119       0.445613       0.443443       0.428035
          15902        12.8775        12.8412        12.8411        12.8257
          15907        1.36092        1.31185        1.31024        1.29718
          15909       0.783127       0.734092       0.734224       0.718816
          15914       0.907469       0.860944       0.856473       0.853111
          15916       0.113196      0.0695975      0.0697303      0.0543223
          15917       0.907469       0.855239       0.853829       0.868687
          15920       0.467554       0.417504       0.417124       0.401716
          15921    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          15927        4.98691        4.94215        4.94187        4.95382
          15928       0.599559       0.576083       0.575743       0.592866
          15930        1.41199        1.35934        1.35908        1.34467
          15952       0.577872       0.532917       0.533059       0.537896
          15962        2.74051        2.71962        2.71975         2.7075
          15970       0.594062       0.650197       0.650322        0.66251
          15971        8.66626        8.67078        8.67076        8.67255
          15978        0.39979       0.359257       0.359356       0.343948
          15984       0.317564        0.27898       0.278774       0.286021
          15997        1.22979        1.17478        1.17439        1.18167
          15999       0.045902     0.00140334     0.00140334     0.00140334
          16004       0.289622         0.2434       0.243273       0.227865
          16008       0.932893       0.870195       0.868493       0.883625
          16018        2.23785        2.19774        2.19787        2.20116
          16031      0.0219701     -0.0209284     -0.0209284     -0.0209284
          16032       0.238689       0.184145       0.181801       0.198778
          16037        1.76129        1.68735        1.68715        1.68365
          16051       0.562124       0.510491       0.509846       0.494952
          16057    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16061       0.645404       0.596495       0.596512       0.582443
          16077        1.37351        1.28688        1.28685        1.29733
          16080       0.454812        0.40509       0.399985       0.404728
          16092      0.0657403      0.0389744      0.0386491      0.0557892
          16095        1.39905        1.38095        1.38106         1.3972
          16102         7.1422        7.08809         7.0878        7.10079
          16103        1.27594         1.2305        1.23003        1.22633
          16104       0.103236       0.106133       0.105636       0.118206
          16111    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16112       0.326461       0.284541       0.283621        0.29742
          16115        2.19701         2.1338        2.13224        2.14323
          16121       0.446511       0.393704       0.392646       0.391325
          16132       0.194909        0.18522       0.184762       0.193044
          16147       0.317564       0.270019       0.269881       0.254473
          16166      0.0527026     0.00759463     0.00759463     0.00759463
          16170       0.407223       0.362101       0.362058       0.350035
          16175        4.89589        4.85225        4.85195        4.83654
          16178        1.41199        1.40117         1.4009        1.41802
          16189    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16196       0.133608      0.0909742      0.0909003      0.0754923
          16197        1.31169        1.26154        1.26161        1.24621
          16200        2.54584          2.495        2.49498        2.49887
          16201       0.890906         0.8166       0.816709       0.818647
          16202        1.51996        1.42907        1.42811        1.42049
          16212       0.507963         0.5441       0.544053       0.524729
          16213       0.701184       0.716018       0.715983       0.715214
          16215       0.682075       0.642753       0.642812        0.65717
          16216    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16221        1.04191       0.974893       0.974911       0.991604
          16224       0.805067       0.755802       0.755568       0.744908
          16225       0.374828       0.333715       0.333022       0.318067
          16234       0.113196      0.0737043       0.073773       0.058365
          16236        2.69049        2.64643        2.64657        2.63116
          16248        1.62118        1.56396        1.56408        1.56718
          16251        11.0111        10.9475        10.9462        10.9545
          16264         1.0229       0.976302       0.974618        0.95921
          16268        1.39905        1.35085        1.34888        1.33776
          16282        1.03236       0.980597       0.976392       0.961522
          16284        3.26461        3.20774        3.20689        3.19293
          16285       0.790373       0.744666       0.744524       0.732501
          16286        2.54584        2.49539        2.49531         2.4799
          16289       0.694755       0.658475       0.658493       0.662375
          16297       0.675821       0.628638       0.628742       0.641761
          16299       0.414793       0.368669        0.36853       0.353122
          16307        3.64613        3.60772        3.60599        3.59058
          16318       0.204095       0.158282       0.157648       0.143025
          16321       0.422505       0.382213       0.377925        0.36719
          16332        0.92434       0.880348       0.874637       0.859779
          16349    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16375       0.605107       0.565908         0.5654       0.567154
          16381        1.45155        1.40814        1.40707        1.39166
          16384       0.827622       0.785591       0.783528        0.76812
          16398       0.890906       0.846167       0.845827       0.860876
          16399       0.247646       0.244007       0.243502       0.258551
          16433         1.8443        1.79906        1.79899        1.78359
          16435       0.651376        0.60279       0.602139       0.586731
          16440        0.71422       0.665298       0.664638        0.64923
          16449       0.858681       0.811312       0.809733       0.795292
          16456        2.54584        2.49987        2.49735        2.48194
          16466        0.36127       0.320326       0.320238       0.308793
          16468       0.213713       0.167198       0.167166       0.152307
          16484       0.583219       0.543311       0.543421       0.528013
          16488       0.985898       0.940251       0.940329       0.924921
          16493        1.28775        1.25326        1.25216        1.26928
          16495         3.9979        3.95771        3.95399        3.93859
          16501        1.43824        1.39192        1.39198        1.37705
          16502       0.663486       0.617704       0.617651       0.602243
          16512        0.74788       0.703293       0.702513       0.687105
          16514      0.0454812     0.00111387     0.00111387     0.00111387
          16516    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16543          23.65        23.6015        23.6011        23.5857
          16550      0.0890906      0.0866624      0.0859264       0.102383
          16559        0.71422        0.67142       0.671399       0.655991
          16567       0.985898       0.943115       0.943209       0.927801
          16576        1.42506        1.37709        1.37716        1.36175
          16594        1.53402        1.47916         1.4765        1.49359
          16601    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16606       0.292302       0.246796       0.246935       0.231527
          16616      0.0874645       0.054747      0.0547767       0.046756
          16624        1.31169        1.25846        1.25809        1.26971
          16625       0.480653       0.431205       0.431332       0.419256
          16650        1.04191       0.999889        1.00003       0.985096
          16656        1.25266         1.2057        1.20577        1.19347
          16667       0.217687       0.171751       0.170943       0.163808
          16671      0.0768833      0.0346828      0.0347696      0.0258476
          16677        0.71422       0.674798       0.674229        0.67667
          16678       0.105155      0.0624695      0.0625679       0.050705
          16679        0.71422       0.664568       0.664317       0.664373
          16681         2.0037        1.97483        1.97496        1.95955
          16703         3.6127        3.56889        3.56763        3.57675
          16711         1.6666        1.62209        1.61963        1.60505
          16716        7.07672         7.0788        7.07879        7.08004
          16723        2.07889        2.04086        2.04097         2.0366
          16724        2.30055         2.2636         2.2637        2.26614
          16730        1.42506        1.40708        1.40671        1.39176
          16735        2.04095         2.0028        2.00263        1.98963
          16757    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16759      0.0633624      0.0379817       0.036291       0.020883
          16762       0.191352       0.147789       0.147475       0.147467
          16764      0.0154822      0.0154822      0.0154822      0.0154822
          16771       0.295007        0.26028       0.260214       0.244806
          16774       0.329482       0.326899       0.324283        0.32943
          16775        2.49938        2.45661        2.45674        2.45919
          16779    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16784       0.675821       0.624404       0.622315       0.606907
          16786        1.28775        1.24411        1.24421         1.2525
          16791       0.783127       0.735957       0.736077       0.745371
          16799    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16801        3.23468        3.19381        3.19384        3.21098
          16802        3.17564        3.12656        3.12665        3.11124
          16804    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16810        1.51996        1.46402        1.46079        1.44936
          16825    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16826       0.306078       0.243913       0.244056       0.255569
          16828       0.292302       0.247434       0.247182       0.252555
          16844        0.34501        0.31167       0.311803       0.328905
          16846       0.959029        0.91321       0.913117       0.898954
          16848        1.43824         1.3845        1.38459        1.37158
          16849       0.783127       0.743132       0.743099       0.752694
          16850       0.507963       0.464075       0.464214       0.448806
          16853    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16856        4.76247        4.72483        4.72483        4.71809
          16860        0.30891       0.287204       0.287002       0.304104
          16862       0.599559       0.595883       0.595899       0.612848
          16865        7.83127        7.78321         7.7831         7.7677
          16886    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16893       0.610706       0.587084       0.584562       0.569615
          16898       0.254584       0.209377       0.209519       0.194111
          16907        2.17687         2.1365        2.13338         2.1339
          16908       0.314653       0.271396       0.268408       0.254729
          16925       0.941525       0.925445       0.925522       0.910114
          16931       0.357958       0.301028       0.300191       0.301555
          16932      0.0790373      0.0413842      0.0409024      0.0532416
          16953        1.01352       0.967457       0.967458        0.96344
          16960    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16967        2.15691        2.14274        2.14286        2.12746
          16971    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16980        3.41847        3.37631        3.37493        3.36888
          16981    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          16982       0.335608       0.312449       0.311951       0.296543
          16984        13.2383        13.1911        13.1901        13.1747
          16986       0.422505       0.377215       0.376911       0.385787
          16987       0.335608       0.265362       0.265191       0.274654
          16996       0.761784       0.709387        0.70942       0.694012
          17002        1.79404        1.76472        1.76367        1.75091
          17003       0.594062       0.579247       0.579389       0.596217
          17011       0.168202       0.123226       0.122936       0.107528
          17016       0.279146       0.248273       0.247606       0.237437
          17017        1.82739        1.78861        1.78832        1.79621
          17018       0.187859       0.171209       0.170854       0.155446
          17021         1.1113        1.05763        1.05776         1.0744
          17026       0.410991       0.361767       0.361517       0.368267
          17032       0.418632       0.343137        0.34073       0.348697
          17034       0.446511        0.41338       0.413222       0.397814
          17050        19.6712        19.6042        19.6043        19.5889
          17051        3.71391        3.67854        3.67791        3.66515
          17054        0.11113      0.0673914      0.0672027       0.058765
          17055        1.04191        1.01138        1.01141        1.02658
          17056         1.6666        1.61852        1.61847        1.60408
          17061        0.55697       0.517188        0.51733       0.501922
          17066      0.0141199      0.0141199      0.0141199      0.0141199
          17070        2.27946        2.21796        2.21719        2.23392
          17080       0.323468       0.256624       0.256294        0.27026
          17081        0.20037       0.154854       0.148728       0.135657
          17086        2.95007        2.92603        2.92617        2.91076
          17087        1.26425        1.22008        1.22021        1.21989
          17095        1.29967        1.27189        1.27019        1.26002
          17098        4.67554        4.65045        4.65053        4.63513
          17102      0.0286967      0.0286967      0.0286967      0.0286967
          17104    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17107         1.0711        1.03184        1.03136        1.04848
          17108        1.87859         1.8178        1.81794        1.83154
          17109       0.245376       0.204378       0.204507       0.199725
          17110        1.06128        1.01839         1.0185        1.01133
          17115       0.254584       0.204606       0.203007       0.189418
          17120    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17129        1.19628        1.15644        1.15644        1.14724
          17138       0.950237       0.899387       0.897934       0.882526
          17139        9.67903        9.65444        9.65243        9.63702
          17141        22.7946        22.7262        22.7263        22.7424
          17157        2.04095        2.02426        2.02438        2.01074
          17159       0.205983       0.194892       0.194929       0.210114
          17162       0.645404       0.604017       0.603541       0.619769
          17169        4.10991        4.07281        4.07296        4.09011
          17177       0.108102      0.0654336      0.0550846      0.0593178
          17186        2.84336        2.84714        2.84725        2.85403
          17187         0.7548       0.708386       0.708355        0.71144
          17190        4.46511        4.41344        4.41312        4.41131
          17199       0.775947       0.718911       0.719037       0.735649
          17201       0.541791       0.487584       0.487536        0.48837
          17207         1.6666        1.62571        1.62566        1.61025
          17209       0.450642       0.405938        0.40556       0.422531
          17211        3.11768        3.05968        3.05773        3.06678
          17213        9.85898        9.79022        9.79019        9.77633
          17219        1.08102        1.05992        1.06005        1.04464
          17220        3.38713        3.36247        3.36216        3.35476
          17232       0.797686       0.746931       0.747025       0.762188
          17234       0.827622       0.845862       0.845926       0.860688
          17236        0.16666       0.121902       0.121181       0.105773
          17244        15.4822        15.4675        15.4675        15.4817
          17247        1.08102        1.06701        1.06664        1.08037
          17254          1.577        1.53764        1.53317        1.51776
          17266       0.045902      0.0601956      0.0603385      0.0754657
          17267        1.26425        1.24356         1.2437        1.25908
          17270        1.17444        1.12795        1.12781        1.12769
          17271        0.71422       0.690738       0.689653        0.67833
          17272    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17274       0.551864       0.510348       0.510352       0.503783
          17277        1.50602        1.47075        1.47053         1.4811
          17278       0.616356       0.575753       0.575641       0.560233
          17289       0.132383      0.0917384      0.0914635      0.0760555
          17295        0.47188       0.443772        0.44368       0.433227
          17301        2.30055        2.24831        2.24816        2.23318
          17302      0.0083528      0.0083528      0.0083528      0.0083528
          17304       0.967903       0.918469       0.916825        0.90813
          17306        1.13196        1.08296        1.08164        1.07103
          17310        1.00423       0.954561       0.954639       0.966024
          17314         1.0711        1.03296        1.03305        1.01764
          17318        1.41199        1.36049        1.36063        1.36276
          17320        2.13713        2.10346        2.10355        2.09461
          17322        1.63618        1.60123        1.60123        1.58583
          17323      0.0599559      0.0163505      0.0163505      0.0163505
          17339        4.76247        4.73878        4.73774        4.75358
          17340        2.17687        2.18708        2.18538         2.1971
          17353          2.365        2.32375        2.32372        2.31037
          17354       0.551864       0.514243       0.513655       0.499904
          17362       0.114244      0.0731135      0.0732363      0.0586731
          17365       0.320503       0.268073       0.266762        0.25499
          17369    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17370    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17371        1.69759        1.65334        1.65302        1.64334
          17378       0.186137       0.166718       0.166819       0.153819
          17380        1.69759        1.65085        1.64921        1.64734
          17381        2.21734        2.18757        2.18375        2.19094
          17386        1.14244         1.0969        1.09471         1.0793
          17389       0.976859        0.95695       0.953457       0.938049
          17393       0.269049       0.241105        0.24038       0.242636
          17395       0.783127       0.739585       0.738178       0.750287
          17396       0.450642       0.415483       0.415368        0.39996
          17409       0.827622       0.789284       0.789381       0.773973
          17415       0.326461       0.307422       0.307563       0.324053
          17418       0.531902       0.488251       0.488273       0.472865
          17422         2.0037         1.9686        1.96866         1.9546
          17434         2.5225        2.47721        2.47729        2.49411
          17446       0.512663       0.481285         0.4794        0.48561
          17459        1.49222        1.44545        1.44496        1.44509
          17474       0.348203       0.312236        0.31162       0.296212
          17478    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17491        2.61717        2.57444        2.57231        2.55738
          17500        1.04191       0.999904        1.00004       0.986906
          17501         1.0711        1.02042        1.01895        1.01239
          17512       0.110111      0.0822655      0.0822569      0.0781492
          17519        2.17687        2.12763         2.1267        2.11447
          17538       0.205983       0.161827       0.161091       0.166162
          17540      0.0323468     -0.0169697     -0.0169697     -0.0169697
          17544        1.28775        1.24669        1.24682        1.23141
          17554       0.254584       0.207442       0.207014       0.196378
          17562        1.18531        1.22132        1.22132        1.22318
          17566        4.26414        4.27654        4.27605        4.27844
          17577        24.9938        24.9448        24.9448        24.9306
          17583         0.7548       0.690987       0.690856       0.704574
          17584       0.720828       0.697957       0.697788        0.68373
          17589         1.0229       0.984163       0.984181       0.968773
          17591        1.32383        1.27156        1.26927        1.26253
          17598       0.450642       0.431966       0.431819       0.416831
          17608        2.59318        2.57804        2.57783        2.59481
          17613       0.932893       0.883695       0.882902       0.876159
          17624        1.36092        1.31345        1.31354        1.29863
          17627       0.720828       0.672259       0.668358       0.657721
          17631        6.10706        6.05843        6.05843        6.04425
          17640        1.26425        1.22092        1.21901        1.20408
          17645        1.21852        1.17227        1.17235        1.15789
          17654        5.17407        5.12324        5.12331         5.1079
          17660        1.77759        1.73762        1.73733        1.72357
          17661        1.22979        1.18376        1.18368        1.17194
          17665        2.04095        1.99286        1.99054        1.97513
          17668       0.907469       0.874317       0.874305       0.890168
          17674       0.701184       0.653693       0.653745        0.66997
          17675       0.541791       0.507913       0.507839       0.492946
          17676        5.83219        5.77551        5.77021         5.7865
          17681       0.882738       0.840761       0.840158       0.825459
          17689       0.498691       0.458251       0.458394       0.454606
          17691       0.132383      0.0850444      0.0849395      0.0702401
          17699        1.74515        1.68428        1.68395        1.70109
          17715        0.39979       0.380285       0.380398        0.36634
          17750    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17757        2.02224        1.98658        1.98472        1.96932
          17758         7.4788        7.44961        7.44936        7.44724
          17759        0.74788       0.698391       0.695953        0.68624
          17763       0.153402       0.109268       0.109205       0.104019
          17770        12.9967        12.9628         12.963        12.9476
          17784         2.5225        2.46871        2.46816        2.46562
          17788        2.49938        2.46612        2.46321        2.44962
          17790        0.83528       0.790686         0.7908       0.800706
          17793        3.81796        3.78041        3.78044        3.77336
          17804       0.627815        0.58331       0.581669       0.590241
          17808        0.73423       0.716849       0.716305       0.704895
          17836       0.169759        0.12239       0.122357       0.106949
          17841        1.49222        1.44549        1.44551        1.45086
          17850       0.103236      0.0787649      0.0780235      0.0626155
          17853        1.21852        1.17958        1.17946         1.1674
          17860       0.225856        0.19566       0.195682       0.183034
          17862        1.19628        1.15099        1.15105        1.13564
          17868       0.562124       0.533114       0.532149       0.519414
          17872    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17873    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17874       0.396125       0.372165       0.371871       0.361143
          17881        1.39905        1.34702        1.34493        1.35367
          17911        16.0632        16.0583        16.0582        16.0438
          17923       0.314653       0.284002        0.28405       0.298213
          17929       0.211754       0.179272       0.178638        0.16323
          17938         1.1113        1.06401        1.06406        1.06674
          17950    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          17951       0.392493        0.34352       0.343394       0.344344
          17959       0.198533       0.158272       0.158396       0.142988
          17966       0.306078       0.257495       0.256314       0.247055
          17990       0.583219       0.521574       0.521395        0.53763
          18002          1.577        1.51292        1.51267        1.52954
          18003       0.858681       0.813215       0.812671       0.798689
          18008        8.82738         8.7927        8.79205        8.77932
          18011       0.113196      0.0697653      0.0685725      0.0531645
          18021       0.976859       0.905526       0.904066       0.899776
          18022       0.450642        0.40428       0.399588       0.389946
          18028       0.512663       0.456316       0.455944       0.456212
          18035    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18036        1.38622        1.33611        1.33504        1.31963
          18044        2.69049        2.64931        2.64818        2.63615
          18051        1.06128        1.04451        1.04382        1.06069
          18058        0.43036       0.393911       0.393751       0.378343
          18072        2.07889        2.03771        2.03783        2.02242
          18078         0.7548       0.707445        0.70735       0.692898
          18080      0.0454812     0.00980705     0.00980705     0.00980705
          18083       0.805067       0.756969       0.757111       0.770242
          18096       0.480653       0.435638       0.431698        0.41629
          18102    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18103        1.06128        1.11383        1.11375        1.09835
          18105    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18106        1.39905        1.34704        1.34717        1.35094
          18118        1.36092        1.32251        1.32042        1.31011
          18122       0.775947       0.721911       0.721961       0.706553
          18124       0.374828       0.345848        0.34599       0.359121
          18126      0.0314653     -0.0085574     -0.0085574     -0.0085574
          18133       0.323468       0.283937       0.283338        0.26793
          18159       0.915866       0.873926       0.873827       0.874918
          18160       0.985898       0.942538       0.942648        0.92724
          18164        1.08102        1.02876        1.02148        1.00938
          18166        2.13713        2.08924        2.08864        2.07323
          18169         0.2365       0.191503         0.1914       0.195587
          18172       0.160632       0.116067       0.114277       0.100563
          18174    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18187        4.46511        4.42486        4.42499        4.41073
          18194        13.2383         13.166        13.1601        13.1446
          18212        2.11754        2.07441        2.07352        2.06141
          18216        8.43008        8.38371        8.38252         8.3775
          18224        3.32531        3.29467        3.29298        3.28356
          18225       0.546804        0.50745       0.507593       0.494435
          18246      0.0139905      0.0139905      0.0139905      0.0139905
          18251       0.240897       0.199622       0.199703       0.184295
          18253        12.1852        12.2807        12.2788        12.2805
          18254       0.240897        0.35459       0.353406       0.357295
          18264       0.507963       0.478004       0.477408       0.476565
          18265        1.87859         1.8356        1.83523        1.84543
          18273    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18284        1.20735        1.17491        1.17449        1.16525
          18293        1.38622        1.34065        1.34025         1.3484
          18295       0.115301      0.0725648      0.0721724      0.0567644
          18302        0.18443       0.146269       0.145671       0.136251
          18303      0.0907469      0.0745228      0.0733238      0.0898473
          18305       0.812516       0.739002       0.737235       0.752255
          18325        6.94755         6.8802        6.88031        6.88289
          18327      0.0720828      0.0280047      0.0280047      0.0280047
          18329       0.338713       0.291869       0.289236       0.278681
          18334       0.295007       0.258319       0.257332       0.265405
          18341        4.89589        4.93129        4.93015        4.92991
          18342        10.8102        10.8037        10.8034        10.8145
          18350        1.82739          1.783         1.7831        1.76769
          18357        1.18531        1.14868        1.14773        1.13233
          18370    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18375       0.367987       0.337982       0.337149       0.344134
          18379       0.858681       0.813902        0.81404       0.804761
          18385        2.27946        2.23185        2.23129         2.2404
          18389        12.5266         12.501        12.4996        12.4842
          18392        2.66583        2.64749         2.6472        2.66264
          18401       0.567325        0.51957        0.51953       0.505936
          18405        4.38361         4.3116        4.31055        4.32496
          18406        0.45902       0.418043       0.418177       0.403227
          18411        2.04095        1.99558         1.9929        2.00451
          18415       0.378296       0.329986       0.328996       0.313588
          18423       0.768833        0.69812       0.695821       0.705902
          18425        0.92434       0.884278       0.883889       0.868481
          18429       0.527026       0.479336       0.478127       0.463493
          18430       0.627815       0.561099       0.561132       0.576417
          18437       0.572574       0.526934       0.526821       0.511413
          18449        1.15301        1.10683        1.10662        1.09734
          18467        3.92493        3.88679        3.88673        3.87132
          18468      0.0438361     0.00191186     0.00191186     0.00191186
          18469        1.72915        1.68231         1.6807        1.66529
          18471    1.50602e-05    1.50602e-05    1.50602e-05    1.50602e-05
          18473        2.49938        2.45134        2.45133        2.43592
