#        cooFIR         snrFIR             id         snr100          snr160
#
              1        43.8335          15072        38.4389        21.0672
              0        2.88341          15074        2.49389        1.44728
              0         2.8889          15078        2.73512       0.929972
              1        10.4299          15079        8.69087        5.76645
              0        3.49474          15084        3.49469      0.0196803
              1        5.14653          15093        4.38724        2.69052
              0        0.94381          15095       0.531827       0.779703
              0       0.740593          15097        0.47318       0.569718
              0        3.13598          15112        2.45315        1.95357
              1         9.6999          15121        5.99367        7.62653
              0        1.55909          15128       0.972963        1.21824
              0        1.31488          15139       0.560068        1.18964
              0        1.92776          15143        1.92776            -99
              0       0.887411          15146       0.764834        0.45003
              0      0.0550702          15151      0.0550702    1.96357e-05
              1        16.4522          15153        12.9866        10.1007
              0       0.897257          15165       0.895075      0.0625329
              1        6.74877          15170        3.89035        5.51462
              1        87.1237          15174        75.7168        43.0987
              0        1.38399          15179         1.2484       0.597447
              0         3.7085          15187        3.20146        1.87179
              0       0.848815          15195       0.688467       0.496487
              1        10.3402          15204        9.43148        4.23876
              0        2.81023          15205    4.91034e-05        2.81023
              0       0.446262          15208       0.446262    2.93488e-07
              1        7.76511          15213        4.85598         6.0594
              0     0.00300695          15216    3.80207e-05     0.00300671
              1        7.89698          15218        5.03485         6.0838
              1        5.46424          15220        3.63983        4.07548
              1        7.60575          15224        5.91588        4.78015
              1        15.8062          15229        11.7557        10.5659
              1        12.1305          15232        10.7159        5.68507
              0        1.45883          15237        0.83125        1.19884
              0        2.35523          15242         2.0908        1.08428
              1        16.5615          15244        13.3169        9.84594
              1        8.70132          15259        6.21557        6.08931
              0        4.67614          15262        3.84022        2.66814
              1        8.33303          15264        7.32652        3.97009
              1        5.44779          15267        4.86909        2.44343
              0       0.825818          15284    5.45455e-05       0.825818
              0    3.27348e-05          15285    3.12254e-05    9.82574e-06
              0        2.07646          15286         1.8596       0.923885
              1         6.8448          15289        4.67834        4.99644
              1        24.3079          15306        19.8018        14.0984
              1        5.84253          15316        4.56169         3.6505
              0        4.98795          15326          3.125        3.88768
              0       0.274845          15334       0.274845    8.51852e-08
              0        1.12883          15342       0.248483        1.10114
              0        1.95511          15344        1.95511    1.57957e-05
              0        3.19289          15346        2.46393        2.03067
              1        5.12332          15354        2.48335        4.48122
              0         3.5241          15355        2.85366        2.06783
              0        2.37344          15359        2.37344     2.2599e-05
              0        4.29324          15360        2.47689         3.5067
              1        5.13889          15370        1.84551        4.79607
              0        4.59949          15379        2.69212        3.72932
              1        7.20759          15381        5.14109        5.05159
              0        1.49181          15407        1.49181    1.95258e-05
              0        1.94692          15408        1.94692    3.72727e-07
              1        13.1137          15414        7.95828        10.4229
              0        2.56549          15425        1.96528        1.64907
              0        2.07335          15435        1.62283        1.29042
              1        12.7413          15444        12.7413    1.13648e-06
              0        2.15894          15446       0.527293        2.09355
              1        10.2451          15452        7.55157         6.9236
              0        2.87058          15456        0.61467          2.804
              0    5.82519e-05          15462    5.46246e-05    2.02346e-05
              0       0.135739          15473    4.93932e-05       0.135739
              0        3.93456          15475        2.69133        2.87011
              0        1.14422          15477       0.501069        1.02867
              1        7.17803          15481        5.03032        5.12054
              0       0.736564          15482    5.55925e-05       0.736564
              1        6.73663          15484         3.7319        5.60849
              1        13.8303          15516        11.2156        8.09239
              0       0.476565          15520       0.402832       0.254637
              1        9.22029          15524        9.22029    1.29004e-06
              1        5.44748          15525        4.83835        2.50308
              1        6.90818          15528        5.92052        3.55955
              0        2.01656          15552        1.61811        1.20343
              0              0          15563            -99            -99
              0        3.25859          15571       0.476782        3.22352
              1        11.6806          15575        9.80251        6.35196
              0        2.63331          15578       0.270169        2.61942
              1        17.7138          15587        14.3843        10.3378
              0         1.4804          15588       0.557926        1.37125
              0        2.67615          15598        2.30688        1.35651
              1        24.7306          15599        22.7897         9.6038
              0        4.10526          15600        2.04577        3.55922
              0    5.82367e-05          15617    5.82367e-05            -99
              1        10.7674          15625         5.5293         9.2392
              0        1.49951          15629        1.28598       0.771236
              1        46.7072          15630        41.6841        21.0713
              0        4.65768          15634        3.39286          3.191
              0        2.29103          15635        0.53221        2.22836
              0        4.21176          15637        4.10221       0.954355
              0        2.09993          15639        0.27389          2.082
              0        3.22654          15640        1.98694        2.54218
              1        37.1427          15645        26.6167        25.9062
              1         8.2743          15647        6.95404         4.4839
              1         40.255          15654        37.9148        13.5252
              1        7.68269          15658        5.98787        4.81343
              0        3.30134          15677        2.36583        2.30254
              1        6.34846          15678        4.80904        4.14439
              1        8.29733          15681        4.96707        6.64635
              0        1.33272          15685        1.33272            -99
              0        2.72015          15687        1.43945        2.30808
              0         1.0697          15700         1.0697    3.17897e-05
              1        30.9319          15703        25.3077         17.785
              1        5.44492          15707        2.94237        4.58144
              0         3.9004          15715         3.9004    1.11061e-05
              0        2.04809          15718        0.37279        2.01388
              0        2.91029          15729        2.71525        1.04747
              0        3.57229          15737        3.32094        1.31629
              0        2.08911          15743        2.08911    9.93225e-06
              0        1.03681          15745       0.546269       0.881227
              0    4.16311e-05          15746     3.9642e-05    1.27147e-05
              1        8.81001          15747        7.00735        5.33979
              0       0.189422          15757       0.189422    1.13555e-05
              0        2.04876          15761        2.04876    1.66175e-05
              0        3.68618          15762        2.95029        2.20992
              0        1.01889          15765        1.01889            -99
              0     6.1491e-05          15780    5.38627e-05    2.96641e-05
              0        1.57704          15786         1.5385       0.346522
              0        2.19001          15793        2.19001            -99
              0        2.27083          15801        2.02003        1.03737
              0        2.78497          15806        2.26095        1.62609
              1        59.1634          15808        41.1101        42.5472
              1        29.2717          15820        15.9086        24.5712
              1        20.9433          15826        11.2635        17.6565
              1        20.8061          15827        14.8872         14.535
              0        4.70601          15828        3.79371        2.78466
              0        4.60502          15832        3.81462        2.57972
              0        4.63107          15834        3.12766        3.41534
              0       0.910776          15845       0.910776     9.4095e-06
              1        9.52706          15847        6.04726        7.36177
              0        3.17029          15853        2.87851         1.3285
              0        1.84834          15858       0.630332        1.73754
              1        9.10659          15862        8.54523        3.14788
              1        9.15968          15863        6.97209        5.94051
              0        1.88871          15874       0.218292        1.87605
              0        4.16012          15879          3.782        1.73295
              1        8.03561          15888        5.50781        5.85108
              0       0.067827          15893    5.41143e-05       0.067827
              0        2.60042          15897         1.6054         2.0457
              1        57.2746          15902        37.5916        43.2117
              1        8.41648          15907        5.16322        6.64668
              0        4.08926          15909        2.31647        3.36987
              0        4.82352          15914         3.1101        3.68696
              0        1.25263          15916       0.194695         1.2374
              0        4.07116          15917        3.16351        2.56253
              0        1.48174          15920        1.48174              0
              0    3.99111e-05          15921    3.68576e-05    1.53107e-05
              1        17.6285          15927        13.9157         10.822
              0        2.21472          15928        1.62661        1.50303
              1        7.13383          15930        4.40262        5.61324
              0        3.09895          15952        1.92865        2.42565
              1        7.04579          15962        5.34755        4.58769
              1        7.23058          15970        1.03129        7.15666
              1        23.4299          15971        16.4355        16.6984
              0        1.04755          15978       0.957939       0.423923
              0         1.8252          15984       0.986547         1.5356
              1        5.44604          15997        3.91002        3.79092
              0       0.949763          15999      0.0050377        0.94975
              0        1.66173          16004       0.657151        1.52627
              0        3.58524          16008        3.34191         1.2983
              1        8.56298          16018        6.88673        5.08896
              0              0          16031              0            -99
              0       0.733448          16032       0.671849        0.29422
              1        6.36619          16037        5.95053        2.26264
              0        2.72898          16051        1.75221        2.09215
              0        3.57006          16057    4.75529e-05        3.57006
              0        2.02786          16061        2.02786    2.45808e-05
              1        5.91835          16077        4.76663          3.508
              0        2.27965          16080        1.47539        1.73782
              0       0.159173          16092       0.159173            -99
              0         3.9416          16095        3.43665        1.93018
              1        21.1164          16102        18.7016        9.80572
              0        4.66952          16103        3.87484        2.60576
              0        0.57477          16104       0.328881       0.471378
              0        1.49272          16111    3.45571e-05        1.49272
              0        1.04755          16112        1.04755    1.90069e-05
              1        6.67684          16115        6.18828        2.50708
              0        1.81275          16121        1.49123        1.03067
              0       0.486759          16132       0.486759     1.1471e-05
              0        1.12763          16147       0.823358       0.770481
              0        2.72089          16166      0.0274783        2.72075
              0        2.97673          16170        1.28724        2.68402
              1         13.437          16175        11.3465        7.19804
              0        3.60728          16178         3.0151        1.98033
              0       0.912549          16189    5.43682e-05       0.912549
              0         1.8617          16196       0.245816         1.8454
              1        7.65315          16197        4.08793         6.4699
              1        10.2281          16200        8.45113        5.76135
              0        3.08019          16201        2.52654        1.76186
              1        10.6548          16202        6.22261        8.64887
              0         2.2104          16212       0.840865        2.04422
              0        1.36985          16213        1.36985    8.46909e-06
              0        3.37207          16215        1.96355        2.74142
              0        1.29861          16216    4.72248e-05        1.29861
              0        3.52808          16221        3.27153        1.32078
              0        4.83566          16224        2.71861        3.99909
              0        1.68931          16225       0.937518        1.40529
              0       0.157586          16234       0.157586    1.74649e-05
              1        8.21755          16236        6.90551        4.45444
              1        7.35061          16248        5.08601        5.30697
              1          42.74          16251        38.1267        19.3148
              1        5.12508          16264        3.64576        3.60206
              1        11.2725          16268        4.59794        10.2921
              0        4.82514          16282        3.03504        3.75107
              1        15.4813          16284        11.0294        10.8639
              0        2.78598          16285        2.63774       0.896669
              1        11.9611          16286        7.89809        8.98262
              0        4.48818          16289        2.31447        3.84539
              0        4.08122          16297        1.61054           3.75
              0        1.36542          16299        1.30007       0.417363
              1        8.29533          16307        7.46414        3.61926
              0        2.89744          16318       0.518868         2.8506
              0        1.12328          16321        1.12328    1.84984e-05
              1        7.98214          16332        3.22022        7.30375
              0    3.60891e-05          16349    3.60891e-05            -99
              0        3.06543          16375         2.0663        2.26435
              0        4.79541          16381        4.12689        2.44228
              0        4.73827          16384        2.84692        3.78764
              0         1.8867          16398         1.8867    1.07399e-05
              0        1.32871          16399       0.463358         1.2453
              1        6.95107          16433        5.89947        3.67609
              0        3.71751          16435        2.12342         3.0514
              0         1.5633          16440         1.5494       0.207982
              0        3.84938          16449        2.28732        3.09611
              1        10.4848          16456        8.90563        5.53366
              0        4.67523          16466        1.05753        4.55405
              0       0.517499          16468       0.517499    2.50085e-05
              0        1.64119          16484        1.59036       0.405285
              0        2.73178          16488        2.52498        1.04265
              0        3.51189          16493        3.06522          1.714
              1        9.36585          16495        8.24921        4.43504
              1         6.9671          16501        4.22522        5.53967
              0        3.89525          16502         2.1115        3.27331
              0        2.49161          16512        2.48499       0.181504
              0        3.33334          16514     0.00410162        3.33333
              0    3.79271e-05          16516    3.63417e-05    1.08512e-05
              1        96.4762          16543        71.1829        65.1204
              0       0.279476          16550       0.279476    1.30195e-05
              0        2.07187          16559        2.02908       0.418936
              0        4.58293          16567        2.84776        3.59076
              1        5.64551          16576        4.65482        3.19444
              1        5.68517          16594        3.67618        4.33668
              0         1.5549          16601    3.37064e-05         1.5549
              0       0.808592          16606       0.808592            -99
              0        1.40479          16609            -99        1.40479
              0       0.389371          16616       0.156808         0.3564
              0         4.1185          16624        3.48041          2.202
              0        1.70334          16625        1.46199       0.874044
              0        3.95815          16650        3.48461        1.87734
              1        5.28815          16656        4.13949        3.29078
              0        1.70302          16667       0.587518        1.59847
              0        1.04074          16671      0.0930526        1.03657
              0        3.65987          16677        2.34152        2.81282
              0       0.181887          16678       0.181887            -99
              0        4.12405          16679        2.29817        3.42435
              1        12.4198          16681        6.08696        10.8259
              1        13.6562          16703        9.17886        10.1114
              1        5.18038          16711        4.96904        1.46457
              1        10.9362          16716        9.89103        4.66558
              1        5.01387          16723        4.87787        1.15984
              1         9.3354          16724        7.11237        6.04682
              0        3.77464          16730         3.7581       0.352973
              1        5.52549          16735        4.39973        3.34266
              0      0.0586579          16757    1.74044e-05      0.0586579
              0       0.387877          16759      0.0661597       0.382193
              0        1.20101          16762       0.521017        1.08212
              0       0.603628          16764      0.0542967       0.601181
              0       0.624392          16771        0.57804       0.236081
              0        4.37161          16774       0.697734        4.31557
              1         6.1948          16775         5.9786        1.62231
              0    5.02167e-05          16779    5.02167e-05              0
              0        2.11188          16784        1.73054        1.21049
              0        4.13509          16786         3.8229         1.5762
              0         3.4333          16791        2.43356        2.42184
              0        1.65582          16799    4.85337e-05        1.65582
              1        8.31365          16801        6.43745         5.2608
              1        9.30329          16802        7.59336        5.37513
              0    5.52255e-05          16804    5.52255e-05            -99
              1        6.12585          16810        5.12739          3.352
              0    5.31099e-05          16825    5.14169e-05    1.33031e-05
              0       0.893706          16826       0.893706    1.56257e-05
              0         1.0712          16828       0.815628       0.694423
              0       0.984436          16844       0.984436    1.96831e-05
              0        3.10604          16846        2.30336        2.08376
              1        6.55744          16848         4.0676        5.14341
              0        2.35727          16849        2.28022       0.597776
              0        2.68167          16850        1.55887        2.18204
              0       0.989094          16853    5.30468e-05       0.989094
              1        13.3878          16856        10.0021        8.89886
              0       0.906408          16860       0.906408    1.92793e-05
              0        1.83321          16862        1.01575        1.52608
              1        45.6449          16865        26.0846        37.4573
              0        1.71127          16886    3.51541e-05        1.71127
              0         3.0771          16893        1.84456        2.46296
              0       0.759645          16898       0.509182       0.563733
              1        8.48078          16907        7.44073         4.0693
              0        1.87924          16908        1.00315         1.5891
              0        2.84641          16925        2.53298        1.29848
              0        1.08646          16931        1.08646            -99
              0       0.176467          16932       0.176467    1.39752e-05
              1        7.20671          16953        3.26466        6.42485
              0    4.07347e-05          16960     3.8955e-05     1.1909e-05
              1        14.5804          16967        5.93305        13.3187
              0    5.76361e-05          16971    5.34991e-05    2.14422e-05
              1        19.6578          16980        11.6293         15.849
              0         2.5777          16981     5.0999e-05         2.5777
              0       0.917389          16982       0.917389              0
              1        47.4139          16984        40.2506        25.0593
              0          1.506          16986         1.3276       0.711007
              0        2.72775          16987        1.09225        2.49952
              0        4.62935          16996        2.42997        3.94031
              1        7.24382          17002        5.52018        4.69048
              0        1.62674          17003        1.62674    1.73717e-05
              0       0.379189          17011       0.379189    2.76499e-05
              0        1.31924          17016       0.493043        1.22365
              1        6.79609          17017        4.62648        4.97821
              0       0.499037          17018       0.499037              0
              1        6.12553          17021        3.32817        5.14251
              0        1.32149          17026        1.32149    1.54056e-05
              0        3.28433          17032        1.36371        2.98783
              0        2.20678          17034        1.15943        1.87766
              1        82.0961          17050        72.3947         38.714
              1        14.8269          17051        11.6943        9.11481
              0       0.188757          17054       0.188757            -99
              0        2.54397          17055        2.54397    9.91881e-06
              1        10.3595          17056        5.41343        8.83251
              0        2.31096          17061        1.71355        1.55057
              0         2.3011          17066      0.0419364        2.30072
              1        9.23386          17070        6.69865         6.3555
              0        1.06375          17080        1.06375    1.34495e-05
              0       0.524343          17081       0.524343            -99
              1        11.5936          17086        8.94591         7.3745
              0         3.4141          17087        3.08003        1.47292
              1        5.90405          17095        2.52303         5.3378
              1        19.7717          17098        13.6123        14.3396
              0        1.77877          17102      0.0671659         1.7775
              0    3.94379e-05          17104    3.53937e-05    1.73965e-05
              0        2.87373          17107        2.85714       0.308305
              1        6.07351          17108         5.0178        3.42186
              0        2.00032          17109       0.667447        1.88568
              1        5.68847          17110        3.40978        4.55325
              0       0.700962          17115       0.700962    2.53853e-05
              0        1.94987          17120    4.53751e-05        1.94987
              0        4.63726          17129        4.05157        2.25587
              0        3.40884          17138        3.40471       0.167916
              1        35.5748          17139        28.7157        20.9993
              1        68.6293          17141        63.6084        25.7672
              1        8.02245          17157        5.50657        5.83416
              0        1.70586          17159       0.511815        1.62726
              0        1.64945          17162        1.64884      0.0448849
              1          11.06          17169        10.0491        4.61943
              0        0.70342          17177        0.14486       0.688342
              1        5.21912          17186        4.91984        1.74195
              0        2.31274          17187        2.31274    1.97921e-05
              1         23.537          17190        15.6086         17.617
              0        2.83515          17199        2.13156        1.86938
              0        2.98025          17201        1.70115        2.44703
              1        9.28101          17207        4.29792        8.22588
              0         1.2068          17209         1.2068            -99
              1        16.4183          17211        10.9575        12.2268
              1        52.6171          17213         34.852        39.4194
              1        5.78471          17219        3.19767        4.82055
              1        12.8474          17220        10.4844        7.42526
              0         3.3628          17232        2.32733        2.42733
              0        1.90505          17234        1.90505     1.1006e-05
              1        5.13298          17236       0.329698        5.12239
              1        49.3083          17244        38.1845        31.1971
              0        3.64218          17247        2.34834        2.78403
              1        7.79373          17254        5.05326        5.93353
              0        1.13582          17266       0.148651        1.12605
              0        3.30166          17267         3.0499        1.26454
              1        6.95841          17270        3.80824        5.82382
              0        2.21326          17271        2.21305      0.0306221
              0         2.0286          17272    5.20567e-05         2.0286
              0        2.17315          17274        1.18933        1.81881
              1        6.49397          17277        4.46757        4.71301
              0        2.00362          17278        1.93306       0.527032
              0         1.9211          17289       0.264189        1.90285
              0        2.78193          17295        1.33786        2.43911
              1        7.42327          17301        5.42781        5.06398
              0      0.0213304          17302      0.0213304              0
              0        3.24537          17304        3.17962       0.649933
              1        5.90568          17306        3.83871        4.48791
              0        3.61989          17310        3.44385        1.11513
              0        3.19557          17314        2.92529        1.28622
              0         4.5403          17318        4.29833        1.46242
              1        14.0841          17320        6.37747        12.5575
              0        3.88194          17322        3.73792        1.04755
              0        4.06105          17323      0.0497263        4.06075
              1        16.5572          17339        12.3033        11.0801
              0         4.7381          17340        4.63014        1.00571
              1        8.01878          17353        6.00937        5.30927
              0         1.4815          17354        1.46298       0.233507
              0        3.29979          17362       0.156537        3.29608
              0       0.940612          17365       0.940612    2.45274e-05
              0    5.59035e-05          17369    5.13818e-05    2.20252e-05
              0    4.67847e-05          17370    4.67847e-05            -99
              0        4.99771          17371        4.10442        2.85146
              0        3.47083          17378       0.465074        3.43953
              1         7.4198          17380            6.1        4.22415
              1        10.5404          17381        6.97771        7.90012
              1        5.71897          17386        3.69521        4.36486
              0        3.31713          17389        3.02191          1.368
              0        1.45141          17393       0.799604        1.21129
              0        4.41261          17395        2.53138        3.61432
              0        1.66225          17396        1.33958       0.984164
              0        3.00007          17409        2.48395        1.68238
              0        1.38423          17415       0.744715        1.16683
              0        3.87607          17418        1.48338          3.581
              1        5.89422          17422          3.576        4.68552
              1        7.36252          17434        6.80863        2.80166
              0         3.5273          17446        1.52993        3.17823
              0        4.63518          17459        4.31343        1.69681
              0        1.18482          17474        1.00441       0.628468
              0        1.38796          17478    5.41337e-05        1.38796
              1        15.1456          17491        8.98138        12.1952
              0        4.80556          17500        2.52404        4.08933
              0        3.89677          17501         3.1874        2.24172
              0       0.832461          17512       0.257581       0.791608
              1        6.47196          17519        6.02108        2.37336
              0        3.07176          17538       0.484548        3.03331
              0              0          17540              0            -99
              0        3.73661          17544        2.67842        2.60545
              0       0.924281          17554       0.658618       0.648473
              0         1.0644          17562         1.0644    5.03089e-06
              1        8.14577          17566        4.30296        6.91651
              1         109.47          17577        77.9794        76.8302
              0         3.0626          17583        2.32005        1.99922
              0        3.32992          17584        2.00146         2.6613
              0        4.56801          17589        2.32103         3.9344
              1        5.61942          17591        4.07551        3.86887
              0        1.44918          17598        1.31317       0.612953
              1         8.1332          17608         7.1527        3.87142
              0        3.50198          17613        3.02555        1.76349
              1        5.73327          17624        3.54047        4.50948
              0        4.77155          17627        2.42158        4.11141
              1        25.3356          17631        19.3904        16.3065
              0        4.43127          17640         4.3639       0.769781
              0        4.01279          17645        2.86209        2.81265
              1        11.2441          17654        9.54231        5.94764
              1        7.56671          17660         5.2497        5.44938
              1        6.83362          17661        3.78431        5.69012
              1        7.77221          17665        6.08254        4.83839
              0        3.69471          17668        2.31642        2.87838
              0        2.32411          17674        2.21195       0.713283
              0         2.9005          17675        1.65015        2.38535
              1        20.6431          17676        18.5481        9.06128
              0        3.78244          17681        2.71993        2.62846
              0        1.80573          17689        1.14885        1.39313
              0        2.01927          17691       0.229243        2.00622
              1        5.65868          17699        5.65868    1.39619e-05
              0        1.29563          17715        1.13899       0.617533
              0    5.51472e-05          17750    4.88485e-05    2.55936e-05
              1        11.8856          17757        6.29275        10.0831
              1        32.4059          17758        20.7553        24.8869
              0        3.08367          17759        2.20572        2.15495
              0       0.995247          17763        0.38893       0.916105
              1        55.1326          17770        39.2305        38.7372
              1        8.34195          17784        7.73526        3.12313
              1        13.8614          17788        8.34469        11.0682
              0        2.35503          17790        1.87518        1.42474
              1        13.0602          17793        11.3713        6.42361
              0        2.88421          17804        1.94081        2.13352
              0        2.46496          17808        2.31418       0.848878
              0       0.384118          17836       0.384118    2.73558e-05
              1        6.10634          17841        3.98189        4.62947
              0        1.66471          17850       0.200577        1.65259
              1         5.6511          17853        2.99001        4.79529
              0        2.23662          17860       0.583732        2.15911
              0        4.98773          17862        3.10637        3.90229
              0        1.80916          17868         1.7806       0.320189
              0    4.81304e-05          17872    4.81304e-05            -99
              0        1.36464          17873    5.73496e-05        1.36464
              0        3.01589          17874        1.18822        2.77195
              0        4.73423          17881        4.51333        1.42923
              1        50.9267          17911        44.0176        25.6121
              0       0.826726          17923       0.826726    1.84333e-05
              0       0.540218          17929       0.540218    2.50171e-05
              0        4.73089          17938        3.56379        3.11138
              0      0.0102221          17950    4.68284e-05       0.010222
              0       0.981471          17951       0.981471    1.69519e-05
              0       0.448135          17959       0.448135            -99
              0        3.83726          17966       0.727621        3.76765
              1        5.08431          17990        1.64103        4.81219
              1        5.96759          18002        4.66463          3.722
              0        3.01063          18003         2.6802        1.37128
              1        30.6751          18008        27.5636        13.4615
              0        1.57424          18011        0.13214        1.56868
              0        3.07233          18021        2.62792        1.59162
              0         1.4963          18022        1.11976       0.992505
              0        1.39376          18028        1.38958        0.10789
              0     5.4704e-05          18035     5.4704e-05            -99
              1        7.32234          18036        4.50512         5.7724
              1          11.08          18044         8.9782        6.49291
              0        4.54299          18051        2.64259        3.69533
              0        3.68371          18058        1.27804         3.4549
              1        11.0809          18072        5.46634         9.6388
              0        4.46714          18078        1.90934        4.03853
              0        1.53978          18080      0.0265126        1.53955
              0        3.44459          18083        2.51125        2.35772
              0        1.55801          18096        1.55801    2.85492e-05
              0         1.7416          18102    1.40616e-05         1.7416
              0         1.1231          18103        1.10965       0.173288
              0    4.01657e-05          18105    3.68485e-05    1.59834e-05
              1        5.77602          18106        4.51085        3.60758
              0        4.92253          18118        4.48323        2.03272
              0        2.50267          18122        2.50212      0.0523132
              0        1.05185          18124        1.05185            -99
              0              0          18126              0            -99
              0        1.10415          18133       0.982759       0.503327
              0        3.15893          18159        3.05482       0.804312
              1        5.01526          18160        2.98808        4.02793
              0        4.30091          18164        3.30495        2.75229
              1        9.73564          18166        7.07267        6.69029
              0        1.08076          18169        0.48368       0.966486
              0       0.347976          18172       0.347976    1.97202e-05
              0      0.0624413          18174    5.50439e-05      0.0624413
              1          18.21          18187        12.9545        12.7979
              1        53.7739          18194        38.4999         37.542
              1        7.35563          18212        6.12299        4.07606
              1        29.6884          18216        27.0171        12.3077
              1        13.5112          18224        8.42051        10.5663
              0        2.16409          18225        1.72746        1.30351
              0      0.0420752          18246      0.0420752              0
              0       0.448309          18251       0.448309            -99
              1        16.4109          18253        13.8273        8.83871
              0        4.93757          18254       0.356231         4.9247
              1        5.70527          18264        1.43166        5.52272
              1        6.02837          18265        4.95968        3.42678
              0        1.91698          18273     4.8565e-05        1.91698
              0        3.48414          18284        3.40146        0.75451
              1        5.24872          18293        4.79545        2.13371
              0       0.179167          18295       0.179167    2.36109e-05
              0        1.46038          18302       0.362596        1.41464
              0       0.210077          18303       0.210077    1.44719e-05
              0        2.80706          18305        2.79147       0.295433
              1        27.3325          18325        23.6936        13.6264
              0      0.0990449          18327      0.0990449    2.57509e-05
              0        2.71825          18329        1.02652        2.51698
              0        1.18158          18334       0.884962       0.782922
              1        10.7559          18341        7.84782        7.35537
              1         26.315          18342        24.1349        10.4876
              1        6.83211          18350        5.40838        4.17458
              0        2.96066          18357        2.55704        1.49234
              0     4.3855e-05          18370    4.09017e-05    1.58213e-05
              0        1.38057          18375       0.873129         1.0694
              0        4.38047          18379        2.69977        3.44961
              1        11.8711          18385        7.71881        9.01909
              1        24.0237          18389        21.3845        10.9471
              1        7.58679          18392        5.23183        5.49431
              0        3.62666          18401          1.801        3.14787
              1        13.2105          18405        10.5953        7.89034
              0        1.37814          18406        1.37752      0.0411856
              1        8.00843          18411        5.60056         5.7244
              0        1.15595          18415       0.916155       0.704899
              0        3.21994          18423         2.8883         1.4233
              0        3.99823          18425        3.05702        2.57692
              0        2.37618          18429        1.62063        1.73775
              0        1.98417          18430        1.98417    1.59939e-05
              0         2.2552          18437        1.77262        1.39419
              0        4.02523          18449        4.00073       0.443421
              1        10.4723          18467        9.28297        4.84725
              0        1.91964          18468      0.0061857        1.91963
              1        5.29527          18469        4.90861        1.98631
              0    3.20701e-05          18471    3.03874e-05    1.02517e-05
              1         12.201          18473        7.64835        9.50621
              0        1.89548          18488       0.004857        1.89547
              0       0.641668          18490       0.543387       0.341273
              0        1.71569          18494       0.845345        1.49298
              1        5.96364          18496        1.71459        5.71184
              0       0.319648          18502       0.319648    2.28065e-05
              0        1.43916          18520        1.42627       0.192153
              0        2.74157          18536        1.21472        2.45778
              0        1.71287          18541       0.385157        1.66901
              1        14.3655          18544        11.1853        9.01417
              1        10.6674          18552        5.43628        9.17821
              1        12.3154          18556        10.2499        6.82696
              1        23.7072          18559        19.1699         13.948
              0        1.74943          18561        1.25094        1.22297
              0        3.47763          18578        2.95599        1.83196
              0        1.98285          18593    4.85963e-05        1.98285
              1         17.768          18594        11.4462        13.5899
              0      0.0397507          18596      0.0397507            -99
              1        30.7626          18597        26.6791        15.3153
              1        6.39033          18602        6.00172        2.19447
              1        5.10245          18603        1.61567         4.8399
              1        5.48321          18616        4.03729        3.71025
              0        2.63394          18617        2.63394    1.72803e-06
