#       coo_SED             id   dist_to_MS_1   dist_to_MS_2       lg_Mstar         lg_SFR    lg_MSSFR_Sargent  lg_MSSFR_Schreiber               Valid                  SNR
#
              0          13940      -0.437801      -0.483391        9.81195        0.25042            0.688221            0.733811                   1                   1
              0          13949      0.0910441       0.164461         10.102        1.42423             1.33318             1.25977                   1             2.25658
             -1          13970      0.0524471     -0.0745746        9.59995       0.297542            0.245095            0.372116                   1             19.6436
              1          13974        1.19505         1.3404        8.91995        1.99016            0.795115            0.649763                   1             4.41354
             -1          13981     0.00517829     -0.0270214         10.332        1.30255             1.29737             1.32957                   1             3.43018
             -1          13988       0.179119       0.193551         10.652        1.94792              1.7688             1.75437                   1             87.3892
             -1          13999      -0.346461      -0.565168        9.54995      -0.457299           -0.110838            0.107869                   1              46.347
              0          14002            -99            -99            -99            -99                 -99                 -99                   0                 -99
              0          14003       0.168245       0.202434         10.512        1.95085             1.78261             1.74842                   1             2.70852
              0          14012      -0.265903      -0.336466        9.30995      -0.259558           0.0063449           0.0769076                   1             1.54046
             -1          14024       0.533198       0.664458        8.96995       0.556303           0.0231047           -0.108155                   1             3.73173
              0          14027        -0.3947      -0.343937         10.082       0.852663             1.24736              1.1966                   1                   1
             -1          14040       0.149194       0.109544        9.59995         0.5867            0.437506            0.477156                   1             22.2024
             -1          14050     -0.0985259     -0.0148975         10.192        1.39252             1.49105             1.40742                   1             4.32097
             -1          14052     -0.0270503     0.00665574         10.932        2.10653             2.13358             2.09988                   1             16.6623
              0          14065       0.651076       0.984467        8.37995       0.378943           -0.272133           -0.605524                   1             1.17017
             -1          14071     0.00693541     -0.0289553         10.382        1.32756             1.32063             1.35652                   1             8.13624
             -1          14079     0.00798526      -0.023514        9.57995       0.438226            0.430241             0.46174                   1             3.88307
              0          14082      -0.187945      -0.246173         10.402        1.03423             1.22217              1.2804                   1             2.94182
              0          14085      -0.365884      -0.263875         10.232        1.27254             1.63842             1.53641                   1                   1
             -1          14094     -0.0637399     -0.0614828         10.712        1.44028             1.50402             1.50176                   1             12.7357
             -1          14095       0.430454       0.429623        9.91195        1.34084            0.910387            0.911217                   1             69.1701
              0          14096       0.628177       0.648407         10.822         2.7102             2.08203              2.0618                   1             43.5939
             -1          14108      0.0674554       0.101971        9.77195       0.880413            0.812958            0.778442                   1             5.88605
              0          14118      -0.212205      -0.179274         10.352        1.34223             1.55443              1.5215                   1             1.76911
             -1          14119     -0.0795335     -0.0331844         10.382        1.56656             1.64609             1.59974                   1             5.07574
             -1          14121       0.100308       0.141695        9.42995       0.501333            0.401025            0.359639                   1             5.18216
              0          14128      -0.142173   -0.000319632        9.43995       0.493458            0.635631            0.493778                   1                   1
             -1          14131      0.0868226       0.112646         10.362        1.62839             1.54157             1.51574                   1             6.58506
             -1          14137       0.122143      0.0950847         10.612        1.45939             1.33725             1.36431                   1             14.9533
              0          14143      -0.203803      -0.058867        9.95195         1.1364             1.34021             1.19527                   1                   1
             -1          14149       0.312416       0.275645         10.552         1.6507             1.33828             1.37505                   1             184.647
              0          14166       0.675672       0.771724        7.84195      -0.841638            -1.51731            -1.61336                   1                   1
              0          14169       0.119384        0.20617        8.65995       -0.34094           -0.460324            -0.54711                   1                   1
              0          14179       0.224429       0.406381        9.73995        1.62644             1.40201             1.22006                   1             2.30071
              0          14185      -0.563368      -0.510616         10.902        1.27485             1.83822             1.78547                   1             1.16667
              0          14186       0.566983       0.768691        9.74995        1.92983             1.36284             1.16114                   1             1.87525
             -1          14188       0.372123       0.307843         10.322         1.5311             1.15897             1.22325                   1             13.7308
              1          14191         0.9192        1.06105        9.86195        2.43281             1.51361             1.37176                   1             11.5277
             -1          14196      0.0574114     -0.0361093        9.94195       0.784189            0.726778            0.820298                   1             3.29756
              0          14208      -0.152343      -0.208931        9.27995      -0.152366        -2.24198e-05           0.0565651                   1             1.50513
             -1          14209     -0.0139845     -0.0359937         10.622         1.3784             1.39238             1.41439                   1             10.3062
              1          14211       0.779796       0.712107         10.212        1.84708             1.06728             1.13497                   1             61.1478
             -1          14216       0.356671       0.430782         10.072        1.65099             1.29432              1.2202                   1              11.977
              0          14220       -1.86451       -1.69628         11.092      -0.170182             1.69433             1.52609                   1                   1
              0          14221       -0.23704      -0.206837         10.602        1.69784             1.93488             1.90468                   1             1.78171
              0          14224      -0.220019      -0.290582        9.30995      -0.213675           0.0063449           0.0769076                   1             1.30641
              0          14227      -0.464796      -0.501933         10.192       0.683767             1.14856              1.1857                   1                   1
              0          14228      -0.131373     -0.0850853         10.512        1.80523              1.9366             1.89031                   1             1.66129
             -1          14229       0.378601       0.331989        9.72995       0.962701              0.5841            0.630711                   1             16.2511
              0          14234      -0.314748      -0.166987        9.94195        1.02036             1.33511             1.18735                   1                   1
              0          14236      -0.139835     -0.0888748         10.482        1.70731             1.84715             1.79619                   1             1.98946
              0          14237       0.139561       0.282111         10.012        1.57124             1.43168             1.28913                   1             2.04388
              0          14243     -0.0534458     0.00236659         10.462        1.85242             1.90586             1.85005                   1             2.15597
              0          14250      -0.454864      -0.534102        9.29995       -0.48096          -0.0260956           0.0531419                   1             1.54827
              0          14252      -0.307702      -0.169396         10.002        1.08743             1.39513             1.25682                   1                   1
              0          14257      -0.165874     -0.0926588        9.88195       0.875698             1.04157            0.968357                   1             1.21636
             -1          14262       0.117972      0.0421032         10.062        1.01953            0.901559            0.977428                   1             5.31234
              1          14266        1.51323        1.93782        8.37995        1.45803          -0.0552018           -0.479791                   1             7.13824
             -1          14267       0.538227       0.712052        9.89195        2.00432             1.46609             1.29227                   1              3.2033
              0          14274       0.152937       0.157441        9.90195        1.06258            0.909645            0.905141                   1             1.66139
              0          14280      -0.760587      -0.821601         10.502       0.364739             1.12533             1.18634                   1             1.66141
              0          14283       0.127467       0.121855         10.702        2.26482             2.13735             2.14296                   1             2.21687
              0          14289       0.706488        0.68006         10.612        1.84048             1.13399             1.16042                   1             314.247
              0          14291       0.198075        0.21297        9.42995       0.541953            0.343878            0.328984                   1                1.72
              0          14292      -0.134496     -0.0691917         10.342         1.5227              1.6572              1.5919                   1             2.08772
              0          14304      -0.487341      -0.467427         10.752        1.28466               1.772             1.75208                   1               1.926
             -1          14305      0.0131293      0.0720859         10.882        1.61151             1.59838             1.53943                   1              60.752
             -1          14310      0.0292407      -0.118416         10.062       0.670153            0.640912            0.788569                   1             29.3723
              0          14315       -0.07423      -0.100648         11.042        2.31597              2.3902             2.41662                   1             2.96434
             -1          14323        0.23022       0.141674        9.81195       0.822299            0.592079            0.680625                   1             29.8517
              0          14328     -0.0207777     -0.0570686        9.90195       0.799203             0.81998            0.856271                   1              1.5876
             -1          14342       -1.51663       -1.41722         10.752      -0.538351            0.978278            0.878871                   1             21.5402
              0          14346       0.106185        0.23996         10.042        1.54974             1.44355             1.30978                   1              1.0117
              0          14349      -0.582301       -0.74931        9.81195      -0.210278            0.372023            0.539032                   1             2.02498
              0          14350       0.109492       0.117831        9.75995       0.849849            0.740357            0.732018                   1             1.66714
              0          14352     -0.0557246     -0.0402674        9.96195       0.954001             1.00973            0.994269                   1                   1
              0          14366      0.0485619     0.00903058         10.332        1.31744             1.26887             1.30841                   1             2.51088
              0          14367       -0.94861      -0.927197         10.482       0.720159             1.66877             1.64736                   1                   1
              0          14369        0.13005       0.213424         10.282         1.7632             1.63315             1.54978                   1             1.57913
              0          14371      -0.584341      -0.667712        9.89195       0.113275            0.697616            0.780986                   1                   1
              0          14391     -0.0856004      0.0612974        9.99195        1.33102             1.41662             1.26972                   1                   1
             -1          14396       0.582881       0.769148        9.82195        2.00389             1.42101             1.23474                   1             3.06315
             -1          14398       -0.52697      -0.698826        9.41995      -0.620694          -0.0937243           0.0781319                   1             31.3195
             -1          14403       0.234997       0.278824        9.61995       0.878062            0.643065            0.599238                   1             6.90311
              0          14409       -1.40165       -1.25062         10.942       -0.09691             1.30474             1.15371                   1             1.43138
              0          14412      -0.700562      -0.666818         10.842        1.24452             1.94509             1.91134                   1             1.57207
             -1          14417        0.54219       0.658785         10.182        2.19673             1.65454             1.53794                   1             5.53289
              0          14427      -0.462167       -0.42309         10.492        1.31952             1.78169             1.74261                   1                   1
              1          14431       0.923091        1.26799        8.89995        1.36154            0.438448           0.0935509                   1             3.24305
              0          14435       0.735718       0.810818        9.77195        1.64048            0.904763            0.829664                   1             45.8648
             -1          14458      -0.305864      -0.317288         10.652       0.859439              1.1653             1.17673                   1             49.8622
              0          14459      -0.257583      -0.179429        9.93195       0.861056             1.11864             1.04049                   1                   1
             -1          14491      0.0327717     -0.0484006        9.58995       0.367542            0.334771            0.415943                   1             3.24426
             -1          14494      -0.492291        -0.6473         10.042       0.101059             0.59335            0.748359                   1             3.24338
             -1          14501     -0.0909171     -0.0524785         10.362        1.49679             1.58771             1.54927                   1               3.384
              0          14502       -1.37301        -1.3298         10.832       0.136721             1.50973             1.46652                   1                   1
             -1          14513      0.0172595     -0.0345883        9.74195       0.604982            0.587722             0.63957                   1             3.73562
              0          14515     -0.0891456      -0.135732        9.39995      0.0838608            0.173006            0.219593                   1             1.99539
              0          14520      -0.332556       -0.34174        9.65995       0.245266            0.577822            0.587006                   1                   1
              0          14521      -0.249064      -0.266631        9.33995     -0.0875122            0.161551            0.179119                   1                   1
              0          14537      -0.438795      -0.407106         10.152       0.852785             1.29158             1.25989                   1                   1
              0          14539      -0.350237      -0.307956         10.422        1.33806             1.68829             1.64601                   1             1.46469
              0          14540       0.170757       0.143195         10.222        1.37967             1.20891             1.23647                   1             2.70572
             -1          14557       0.313044       0.219257         10.282        1.31323             1.00019             1.09398                   1             19.8744
             -1          14558     -0.0991549     -0.0597913         10.352        1.47828             1.57743             1.53807                   1             3.83234
             -1          14562     -0.0421618      -0.201569        9.38995      -0.143211           -0.101049           0.0583585                   1             7.89266
              0          14565       -0.24852      -0.253858        9.67995       0.362482            0.611003            0.616341                   1             1.99136
              0          14566      -0.234442      -0.211905         10.692        1.69871             1.93315             1.91061                   1             2.97087
             -1          14571       0.436927       0.443753         10.692        1.61384             1.17691             1.17009                   1             12.4132
             -1          14572     -0.0805621      -0.109786         10.332        1.22814             1.30871             1.33793                   1             11.5901
              0          14575      -0.039741       -0.14435        9.41995      0.0285713           0.0683123            0.172921                   1             2.89039
              0          14581       0.159045       0.366946        9.48995        1.02531            0.866261             0.65836                   1             1.22699
             -1          14582       0.455015       0.446663         10.662        1.95236             1.49734             1.50569                   1              79.512
              0          14583      -0.152222     -0.0106123        9.85195        1.02816             1.18039             1.03878                   1                   1
             -1          14588      -0.104254      -0.301367        9.81195        0.13226            0.236514            0.433627                   1             27.0173
              0          14589      -0.344839      -0.367111        9.37995      -0.143634            0.201206            0.223478                   1             1.14944
             -1          14599       0.366434       0.377299         10.222        1.68966             1.32323             1.31237                   1             7.70709
             -1          14605       0.186478      0.0514708        9.95195       0.798927            0.612449            0.747456                   1             140.303
             -1          14610     -0.0704177      -0.139564         10.092       0.881099            0.951517             1.02066                   1              4.7236
             -1          14614      0.0303941     0.00313466         10.562        1.44762             1.41723             1.44449                   1             75.7977
             -1          14618      -0.254707       -0.38484        9.21995      -0.506263           -0.251556           -0.121423                   1             6.99036
             -1          14620      0.0752743       0.106254         10.482        1.79449             1.71921             1.68823                   1             3.21465
              0          14622       0.102022       0.187103         10.952         1.7788             1.67678              1.5917                   1             2.35094
              1          14630        1.31144        1.58343        9.37995         2.2284            0.916965            0.644967                   1             15.7983
              0          14632       0.673789        0.49913        9.94195        1.11327            0.439486            0.614145                   1             68.8594
             -1          14637       -0.06621      -0.069715         10.672        1.48087             1.54708             1.55058                   1             16.0872
              0          14639      -0.143421     -0.0638986         10.152        1.27669             1.42011             1.34059                   1             1.23757
              0          14646      -0.225361     -0.0965283        9.84195       0.904661             1.13002             1.00119                   1             1.21688
             -1          14649     0.00966223     -0.0270591        9.68995       0.565376            0.555713            0.592435                   1             3.26756
              0          14650      -0.237635      -0.155805        9.90195        0.85083             1.08846             1.00663                   1             1.02857
              0          14652      -0.930585      -0.778723         11.182        1.13799             2.06857             1.91671                   1                   1
             -1          14657      0.0169203     -0.0354788         10.012       0.928601             0.91168            0.964079                   1             4.36195
             -1          14658       0.232575       0.146463        9.79195       0.806519            0.573944            0.660056                   1             37.9668
             -1          14670       0.295814       0.279444        9.61995       0.808414            0.512599            0.528969                   1             4.08964
             -1          14672     -0.0106303    -0.00245385         10.672         1.6844             1.69503             1.68685                   1             15.1283
             -1          14673       0.279134       0.234584        9.84195        1.00689            0.727759             0.77231                   1             6.68861
              0          14690      -0.979531      -0.884557         11.132         1.2222             2.20173             2.10675                   1                   1
              1          14694       0.820839       0.882516         10.172        2.21748             1.39664             1.33497                   1             8.02529
              0          14715      0.0638118     -0.0289879         10.162        1.00043            0.936622             1.02942                   1             2.62248
             -1          14730       0.034696     -0.0374786         10.022       0.905094            0.870398            0.942573                   1             5.69193
             -1          14732     -0.0951467     -0.0943042         10.692        1.47144             1.56659             1.56574                   1             200.474
             -1          14735       0.070936      0.0592871         10.442        1.54345             1.47251             1.48416                   1              3.6357
              0          14736     -0.0539235      0.0910605        9.91195        1.22453             1.27846             1.13347                   1                   1
             -1          14743       0.485276       0.312594        9.69995       0.724276               0.239            0.411682                   1             162.377
              0          14750       -1.31163       -1.35409         10.562     -0.0694585             1.24217             1.28463                   1                   1
              0          14751       0.546293       0.667283        8.72995       0.248709           -0.297584           -0.418574                   1                   1
             -1          14752        0.17212       0.158257        9.92195        1.06633            0.894206            0.908069                   1             15.3653
              0          14757     -0.0633839     -0.0859594        9.83195       0.699491            0.762875             0.78545                   1             2.34144
             -1          14769      -0.166962      -0.122912         10.822        1.27508             1.44204             1.39799                   1             31.0789
              0          14772      -0.289671      -0.269796         10.702         1.5605             1.85018              1.8303                   1              2.9722
              0          14773      -0.419396      -0.438357        9.71995       0.211921            0.631317            0.650278                   1             1.72235
             -1          14778      0.0863188       0.125867         10.512        1.90752              1.8212             1.78165                   1               12.19
             -1          14794       0.354707       0.301057         10.002        1.25188            0.897175            0.950825                   1             12.7389
             -1          14796         0.3622       0.296737         10.412         1.5427              1.1805             1.24596                   1             37.2876
              0          14802     -0.0914519     -0.0134698        9.92195        1.01368             1.10513             1.02715                   1              1.1459
             -1          14803       0.257404       0.226848        9.32995       0.378034            0.120631            0.151186                   1             3.95561
             -1          14806       0.544115         0.5341         10.642        2.05843             1.51431             1.52433                   1             21.0914
              0          14823     -0.0131537     -0.0275509        9.46995       0.317227            0.330381            0.344778                   1             2.05748
             -1          14824      -0.529779      -0.751415        9.61995      -0.605198          -0.0754187            0.146217                   1             43.2781
              0          14832     -0.0778478      0.0851266        9.38995        0.54295            0.620798            0.457823                   1                   1
              0          14833       0.119729        0.19716         10.352        1.94812             1.82839             1.75096                   1             2.50536
             -1          14834      -0.759718      -0.971256        9.71995      -0.679023           0.0806947            0.292232                   1             33.4078
              0          14836      -0.428413      -0.460761        8.63995         -1.201           -0.772591           -0.740244                   1             1.28391
             -1          14853       0.530736       0.592003         10.932        2.39358             1.86284             1.80157                   1             154.591
             -1          14854       0.136397       0.163928        9.59995          0.719            0.582602            0.555072                   1             6.79559
             -1          14857       -0.44362      -0.407366         10.832        1.23198              1.6756             1.63934                   1             4.06384
              0          14858      -0.133419      -0.152803         10.502        1.33626             1.46968             1.48906                   1             1.45962
              0          14859      0.0180413     -0.0145167         10.142         1.1271             1.10906             1.14162                   1             1.62365
             -1          14867      -0.548048      -0.451897         11.032         1.3742             1.92225             1.82609                   1             35.6852
             -1          14875       0.294493       0.266007        9.59995       0.756103            0.461611            0.490097                   1             4.71322
              0          14890      -0.670203      -0.605401         11.242        1.77945             2.44965             2.38485                   1                   1
              0          14896       0.207547       0.250019         10.782        1.48487             1.27732             1.23485                   1             2.10331
              0          14903       0.282116       0.549131        9.45995        1.33626             1.05414            0.787129                   1                   1
              0          14904       0.298018       0.341086        9.25995       0.491362            0.193344            0.150276                   1             1.69677
              0          14905     0.00302857      0.0997638         10.192        1.54145             1.53843             1.44169                   1             1.27623
             -1          14906       0.408267       0.336511         10.102        1.36192            0.953649             1.02541                   1             15.4223
             -1          14910       0.241687       0.258432         10.652        2.03703             1.79534              1.7786                   1             17.3022
             -1          14914       -0.46325      -0.367977         12.552         3.2079             3.67115             3.57588                   1             17.4317
              0          14915      -0.301822      -0.392819         10.002       0.494989            0.796811            0.887808                   1             1.97723
              0          14919      -0.316706      -0.238386         10.302        1.32838             1.64509             1.56677                   1                   1
             -1          14920       0.231789       0.172497        9.94195         1.0461            0.814316            0.873608                   1             9.60276
              0          14926       0.130078       0.258135         10.122        1.75997             1.62989             1.50183                   1             1.07351
             -1          14930      -0.208817       -0.23761         10.592        1.15927             1.36808             1.39688                   1             17.0487
             -1          14938      -0.193135      -0.146561         10.922        1.82393             2.01707             1.97049                   1             17.9849
              0          14962      -0.445942      -0.507947         10.852        1.84702             2.29296             2.35496                   1             2.84887
             -1          14980       0.318441       0.338543         10.732         2.1452             1.82676             1.80665                   1             4.83391
              0          14981      -0.237968      -0.256781        9.82195       0.520615            0.758583            0.777396                   1             1.71281
             -1          14982       -0.44363      -0.439356         10.722        1.00043             1.44406             1.43979                   1             6.22512
             -1          14986      -0.341348      -0.294923         10.412        1.35025              1.6916             1.64517                   1              4.5789
              0          14994      -0.329004      -0.202523        9.24995      0.0326188            0.361623            0.235141                   1                   1
             -1          15008       0.341669       0.237303         10.212        1.26245            0.920782             1.02515                   1              14.186
             -1          15010      -0.420773      -0.537196         10.292       0.409087            0.829861            0.946283                   1             4.33863
             -1          15027       0.429447       0.411328         10.442        1.87175              1.4423             1.46042                   1             17.8147
             -1          15028      0.0452216     -0.0194412         10.092        1.00988            0.964654             1.02932                   1             5.38705
              0          15033      -0.121765     -0.0887991         10.572        1.76395             1.88572             1.85275                   1             2.28352
             -1          15035     -0.0143175    -0.00422141         10.372        1.48087             1.49519             1.48509                   1             6.19574
              0          15053      -0.347974      -0.347163        9.55995       0.127105            0.475079            0.474267                   1                   1
             -1          15058      0.0619719        0.17261        9.94195        1.27875             1.21678             1.10614                   1             3.15562
              0          15060     -0.0953654      -0.131042         10.122        0.98313              1.0785             1.11417                   1             1.72414
             -1          15061      -0.563281      -0.377574         10.832       0.406199             0.96948            0.783774                   1              40.342
             -1          15063      0.0281096     -0.0100385         10.582        1.16791              1.1398             1.17795                   1             25.1839
              0          15069      -0.140046      -0.305444        9.55195     -0.0501223           0.0899242            0.255321                   1             2.27644
              0          15071      0.0892376       0.160221        9.96195        1.22943             1.14019              1.0692                   1              1.8857
             -1          15072        0.60138       0.491355         10.302        1.48982            0.888438            0.998463                   1             75.1582
             -1          15074      -0.499015      -0.440475         11.042        1.68824             2.18726             2.12872                   1             7.31334
             -1          15078      0.0499551     -0.0195298         11.362         2.7439             2.69395             2.76343                   1             17.0092
             -1          15079      -0.337699      -0.276857         10.882        1.23779             1.57549             1.51465                   1             6.00139
             -1          15084      -0.393476      -0.523451         10.142       0.371991            0.765467            0.895442                   1             3.12583
              0          15093       0.525721       0.705238        9.59995        1.46419             0.93847            0.758953                   1             2.26968
              0          15095      -0.146114      -0.123771        9.41995       0.201397            0.347511            0.325168                   1                   1
              0          15097       0.110631       0.238672        9.06995       0.251151             0.14052           0.0124794                   1                   1
              0          15112      -0.298954      -0.432102        9.31995      -0.426664            -0.12771          0.00543741                   1             1.65371
             -1          15121     -0.0894761      0.0442926         11.362        2.39585             2.48533             2.35156                   1             62.2778
              0          15128     -0.0642793      -0.131088        9.23995      -0.138167          -0.0738877         -0.00707894                   1             2.31099
              0          15139       0.395544       0.483846         10.282        2.18498             1.78943             1.70113                   1             2.32816
             -1          15143      -0.589422      -0.604547         10.592       0.916454             1.50588               1.521                   1             3.93232
              0          15146       0.454941       0.776743        9.16995        1.23426            0.779323            0.457521                   1             1.12312
              0          15151       0.190872       0.396642        8.38195      -0.356251           -0.547123           -0.752894                   1                   1
             -1          15153       0.453447       0.319853        9.90195        1.02325            0.569806            0.703399                   1              74.929
              0          15165      -0.234909      -0.242118        9.77195       0.486572            0.721482             0.72869                   1             2.08288
             -1          15170      -0.110905      -0.222889         10.252       0.780317            0.891222             1.00321                   1             10.4361
             -1          15174        0.37677       0.335046         10.522        1.26435            0.887576              0.9293                   1             72.9944
              0          15179       -0.82945      -0.774344         11.052         1.3881             2.21755             2.16245                   1                   1
             -1          15187       0.036208     -0.0468042        9.43995       0.178689            0.142481            0.225493                   1             3.22919
              0          15195      -0.574978      -0.549232         10.632        1.33365             1.90863             1.88288                   1             1.03059
              0          15204       0.645723       0.604512        9.25995       0.654946          0.00922291           0.0504337                   1              32.906
              0          15205      -0.224122      -0.138718         10.132        1.18526             1.40938             1.32398                   1             1.21975
              0          15208      -0.250208      -0.202749         10.492        1.59184             1.84205             1.79459                   1                   1
             -1          15213       0.522923       0.581082         10.452        2.41896             1.89604             1.83788                   1                25.6
              0          15216      0.0108285       0.154937         10.012        1.45056             1.43973             1.29562                   1             1.38946
             -1          15218      -0.143113      -0.179956         10.572        1.16047             1.30358             1.34042                   1             12.0483
             -1          15220     -0.0812109      -0.188949        9.32995      -0.135074          -0.0538629            0.053875                   1             19.2664
             -1          15224       -0.11702      -0.101489         10.582        1.61982             1.73684             1.72131                   1             5.50608
             -1          15229       0.466692       0.446908         10.452        1.90768             1.44099             1.46077                   1             13.9541
              0          15232        0.70402       0.678709        9.63995         1.2222            0.518176            0.543487                   1             14.9596
              0          15237      -0.410514      -0.400125         10.722        1.24329              1.6538             1.64341                   1                 1.7
             -0          15242            -99            -99            -99            -99                 -99                 -99                   0                 -99
             -1          15244      0.0802528     -0.0743888         10.092         0.6861            0.605847            0.760489                   1             106.098
             -1          15259       0.517185        0.53475         10.002         1.5824             1.06522             1.04765                   1             5.57614
             -1          15262     -0.0265608    -0.00493321         10.772        1.99344                2.02             1.99837                   1             3.93371
             -1          15264      0.0995205    -0.00176927         10.292        1.05805            0.958526             1.05982                   1             8.52985
             -1          15267     -0.0435722      -0.147774        9.92195        0.63266            0.676232            0.780434                   1             9.17682
              0          15284      -0.360965      -0.382813        9.78195       0.341237            0.702202             0.72405                   1             1.72349
             -1          15285       0.482531       0.456777         10.492        2.51441             2.03188             2.05764                   1             25.8828
              0          15286      0.0601817       0.127037         10.112        1.38917             1.32898             1.26213                   1             2.17972
              1          15289        2.56829        3.12408        8.05995        2.59923           0.0309356           -0.524855                   1             42.1645
             -1          15306       0.261776      0.0844812        9.92195       0.676236             0.41446            0.591755                   1             83.0126
             -1          15316      0.0872365     0.00727289         10.142        1.05231            0.965073             1.04504                   1             6.93301
             -1          15326       0.202137      0.0914425        9.71995       0.632255            0.430118            0.540812                   1             13.4885
              0          15334        0.63875       0.808514        7.62195      -0.970211            -1.60896            -1.77872                   1             1.02195
              0          15342       -0.74085      -0.723817         10.702         1.0569             1.79775             1.78072                   1                   1
              0          15344      -0.271184       -0.38295        9.86195        0.31973            0.590914             0.70268                   1             2.04706
              0          15346      -0.733897      -0.679004         11.202         1.6852              2.4191             2.36421                   1                   1
             -1          15354      -0.312401      -0.476843        9.99195       0.207634            0.520035            0.684478                   1             8.75203
             -1          15355       0.124266        0.16536         10.852        1.85848             1.73421             1.69312                   1             9.12642
              0          15359      -0.053893      0.0352802        9.88195        1.02653             1.08043            0.991253                   1             1.89348
             -1          15360       0.243819       0.188896         10.942        2.59062              2.3468             2.40172                   1              4.3313
              0          15370      -0.170038      -0.195864         10.552        1.26293             1.43296             1.45879                   1             2.21684
             -1          15379     -0.0237047      -0.118502        9.33995     -0.0346572          -0.0109525           0.0838453                   1             3.01831
             -1          15381      -0.215448      -0.237348         10.632        1.13704             1.35249             1.37439                   1             11.3026
              0          15407      -0.124797      -0.114328        9.62995       0.458184            0.582982            0.572512                   1             1.70648
             -1          15408      0.0207165     -0.0651338         10.312        1.07115             1.05043             1.13628                   1             6.71608
              0          15414        0.20035       0.143049         10.352        1.40722             1.20687             1.26417                   1             2.69637
