#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
14027      0.2771      0.2029      0.9499      0.7931       2.039       1.734       2.251       1.877       1.657       1.383       0.817       0.685       0.186      0.1569     0.06857     0.05774     0.06135     0.05108     0.05372     0.04405     0.01156    0.009705     0.01067    0.008957    0.005234    0.004489
14040      0.3289      0.1305      0.7101      0.2894       1.264      0.3671       1.143      0.3305      0.7084      0.2391      0.3175       0.122     0.06679     0.02899     0.02528     0.01138     0.02271     0.00954     0.01997    0.007565    0.004447    0.002059    0.004109    0.001902    0.003231    0.001089
14050      0.1431     0.04545       0.475        0.18       1.265      0.5297       1.818      0.8322       1.668      0.8056         1.1      0.5539      0.3214      0.1755       0.125     0.07046      0.1124     0.06066     0.09878     0.05006     0.02181     0.01254     0.02013     0.01159    0.003435    0.001533
14052       2.437       0.076       9.862       0.278       23.83        0.49       28.47       0.475       22.02       0.365       11.46        0.23       2.705      0.0655           1     0.02485      0.8957     -0.0287       0.784     -0.0859      0.1685      0.0042      0.1555     0.00385     0.06235     0.00123
14065      0.2834      0.2051      0.7537      0.6233       1.396       1.122       1.317      0.9989       0.868       0.648      0.3852      0.2872     0.07888     0.05882     0.02872     0.02136      0.0257     0.01873     0.02248     0.01592     0.00486    0.003602    0.004487    0.003325    0.003593    0.002935
14071      0.6682     0.05505       1.811      0.2005       3.894       0.191       4.175       0.484       2.976      0.4745       1.409        0.27      0.3059      0.0679      0.1139     0.02644      0.1021     0.01924     0.08948     0.01149     0.01966     0.00473     0.01816    0.004365    0.009965    0.000555
14079      0.2794       0.104      0.5985      0.2405       1.045      0.3378      0.9279      0.3382      0.5714      0.2496      0.2573      0.1258     0.05463     0.02913     0.02073     0.01135     0.01863    0.009741     0.01639    0.008011    0.003645    0.002053    0.003367    0.001896    0.002682   0.0009675
14082      0.9394      0.2406       1.855      0.6035       3.075       0.997       2.879       1.119        1.81       0.765        0.81      0.3621      0.1667     0.07819     0.06267     0.03029     0.05629      0.0256     0.04946     0.02057     0.01091    0.005428    0.009961    0.004969    0.007449    0.002436
14085      0.1529     0.08677      0.4388      0.2601       1.477       1.178       2.359       2.033       2.247       1.968       1.542        1.36      0.4554      0.4027      0.1778      0.1572      0.1596      0.1401      0.1401      0.1217     0.03036     0.02683       0.028     0.02475    0.004194    0.003684
14094      0.9494      0.2456       1.938       0.709       3.683       1.071       4.132       1.708       2.921       1.419       1.417      0.7609      0.3149      0.1831      0.1194     0.07117      0.1073     0.06157     0.09433     0.05127     0.02108     0.01282     0.01945     0.01184    0.009039    0.002762
14095      0.8644      0.3866       2.201       1.012       4.032       1.445       3.593       1.148       2.263       0.676      0.9879      0.2802      0.1986     0.05385     0.07279     0.01971     0.06527     0.01495     0.05723     0.00987     0.01257    0.003498     0.01161    0.003232     0.01045    0.003932
14096       1.633      0.2705       4.457      0.7895        18.7         2.1        33.3       3.985        34.2        6.77       25.27       6.885        8.35        3.08        3.41       1.375       3.068       1.137       2.699      0.8795      0.5905      0.2443      0.5447      0.2253     0.06043     0.00662
14108      0.2111      0.0563      0.5285      0.1895       1.126      0.2916       1.289       0.288      0.9035      0.2305      0.4329      0.1312     0.09769     0.03551     0.03702     0.01422     0.03325     0.01163     0.02923     0.00887    0.006523     0.00262    0.006024    0.002422    0.002849   0.0007995
14118      0.1788      0.0746      0.5879       0.268       1.524       0.722       2.128       1.075       1.891       1.018       1.098      0.5998      0.2877      0.1616      0.1114      0.0643      0.1002     0.05549     0.08805     0.04599     0.01953     0.01153     0.01804     0.01065    0.004094    0.002007
14119      0.2503      0.1064      0.8547      0.4053       2.292       0.997       3.231       1.442       2.904       1.328       1.705      0.7554      0.4789      0.2388      0.1859     0.09617      0.1671     0.08197      0.1468     0.06672     0.03238     0.01716      0.0299     0.01585    0.006224    0.002691
14121      0.3136      0.0803      0.7233      0.1985       1.429      0.2555       1.402      0.2095      0.8727      0.1168      0.3937     0.06655     0.08283     0.01758     0.03111    0.007065     0.02793    0.005135     0.02453     0.00306    0.005439    0.001305    0.005023    0.001206    0.003612   0.0007315
14128      0.2988     0.03985       1.005      0.1216       2.009      0.4315       2.033       0.634       1.428      0.5402      0.6767      0.2894      0.1474     0.06947     0.05398     0.02568     0.04832      0.0215     0.04228     0.01705    0.009104    0.004316    0.008405    0.003984    0.005201    0.001081
14131      0.3751      0.0874       1.148      0.2786       2.749      0.6685       3.989       1.106       3.613       1.237       2.165      0.8555      0.5767      0.2576      0.2212      0.1025      0.1987     0.08615      0.1745      0.0686     0.03859     0.01843     0.03564     0.01704    0.007482     0.00185
14137       1.888       0.378       3.868      0.8645       7.369       0.996       7.662       1.686       4.912       1.367       2.258       0.728      0.4788      0.1734      0.1802     0.06765      0.1618      0.0551      0.1422     0.04165     0.03152     0.01224      0.0291      0.0113     0.01796    0.002545
14143      0.1231     0.07182      0.3639      0.2224       1.037      0.7626        1.55       1.224       1.455        1.17      0.9817      0.8053      0.2842       0.239      0.1103      0.0934     0.09898     0.08295     0.08689      0.0718     0.01882     0.01595     0.01736     0.01471    0.002736    0.002177
14149       2.492      0.2345       5.987      0.5555        11.3        0.52       10.71       1.236       6.705       1.034       2.983       0.547       0.609      0.1281       0.225      0.0494      0.2017     0.03525      0.1768     0.02015     0.03878    0.008775      0.0358    0.008105     0.02925    0.001115
14166       3.429      0.4035       3.546       0.548       2.138        0.42      0.7528      0.1657      0.2741      0.0636      0.0866      0.0203      0.0153     0.00357     0.00561    0.001311    0.005044   0.0009595    0.004444    0.000587     0.00129    0.000258    0.001231   0.0002428     0.01697     0.00208
14169      0.4923      0.3349       0.859      0.5241       1.005      0.4548      0.6907      0.2813      0.3836      0.1714      0.1549     0.07642     0.03109     0.01697     0.01167    0.006565     0.01049    0.005645    0.009214    0.004655     0.00205    0.001156    0.001896    0.001066    0.003302    0.001878
14179      0.1095           0      0.2687           0       1.648           0       4.149           0       5.431           0        4.82           0       2.071           0      0.9344           0      0.8472     -0.0436      0.7507    -0.09185       0.169           0      0.1559           0    0.007815           0
14185        0.51      0.2694       1.181      0.7298       2.156       1.198       2.683       1.635       2.283       1.544       1.256      0.9109      0.3147      0.2405      0.1199     0.09257      0.1077     0.08177     0.09465     0.07022     0.02097     0.01628     0.01937     0.01504    0.005324    0.002972
14186      0.1303     0.01415      0.3456      0.0588       1.943      0.1775       4.159      0.1805       4.925       0.572       4.042      0.7405       1.551      0.4445      0.6715      0.2192      0.6067      0.1771      0.5357      0.1305       0.119     0.04079      0.1098     0.03768    0.007577   0.0004255
14188       2.061        0.47       4.059       1.101       7.486       1.133       7.794       2.153       5.212       1.845       2.453       1.008      0.5303      0.2448      0.2001      0.0957      0.1797     0.08075      0.1579     0.06475     0.03505      0.0173     0.03225     0.01598     0.01808     0.00277
14191      0.1616     0.01405      0.4011      0.0301       2.292       0.342       6.603      0.2275        9.22       0.298        8.84      0.8435        4.26      0.7755       1.999      0.4195       1.823       0.316       1.625      0.1995      0.3762      0.0894      0.3473     0.08265     0.01295    0.000185
14196      0.5724      0.2269       1.278      0.4739       2.287       0.561       2.033       0.505        1.23      0.3753      0.5486      0.1937      0.1157     0.04643     0.04377     0.01831     0.03934     0.01519     0.03458     0.01184    0.007698    0.003322    0.007112    0.003068    0.005975    0.001645
14208        0.48      0.3056      0.8131       0.454       1.147       0.595      0.9913      0.5987      0.5625      0.3622      0.2327      0.1564     0.04849     0.03374     0.01845     0.01297     0.01659     0.01139     0.01458    0.009694    0.003244    0.002295    0.002998    0.002121    0.003081    0.001627
14209       1.496      0.3615       3.551         0.9       7.154      0.8885       6.898       1.224       4.399        1.01       2.053       0.599      0.4398       0.153      0.1655     0.06065      0.1486     0.04925      0.1305       0.037     0.02899      0.0111     0.02677     0.01026     0.01817     0.00246
14211       4.848       0.296       10.01       0.677       14.79         0.9       11.64        0.65       6.633       0.371       2.756      0.1545      0.5301     0.02975      0.1918     0.01075      0.1717      0.0001      0.1502    -0.01125     0.03246    0.001845     0.02993     0.00171     0.03936     0.00225
14216      0.5845     0.07985       1.791      0.3945       3.688        0.91       3.948      0.9995       2.881       0.735       1.401       0.358      0.3122     0.07985      0.1146     0.02931      0.1026     0.02176     0.08976     0.01371     0.01932     0.00493     0.01783     0.00455     0.00931    0.002401
14220      0.2762      0.1985      0.5552      0.4233      0.8169      0.5651      0.6377      0.3933      0.3521      0.2011      0.1461     0.07904     0.03097      0.0177     0.01168    0.006796     0.01049    0.005856    0.009221    0.004856    0.002047    0.001213    0.001891     0.00112    0.002246    0.001655
14221      0.4211      0.2368      0.8432      0.3539       2.063       1.224       2.914       1.978       2.762       1.959        2.01       1.482      0.6246      0.4714      0.2479      0.1881      0.2229      0.1662       0.196      0.1425     0.04304     0.03276     0.03972     0.03023    0.004773     0.00332
14224      0.7285      0.5115       1.174      0.7739       1.679       1.099       1.433       1.032      0.8098      0.6082      0.3302      0.2601     0.06838     0.05582     0.02597     0.02143     0.02335     0.01904     0.02053     0.01647    0.004573    0.003775    0.004229    0.003486    0.004323      0.0028
14227      0.1991     0.08785      0.4532      0.2681      0.9739      0.6011       1.162      0.7688       0.901      0.6401      0.4519      0.3378      0.1038     0.08131     0.03908     0.03085     0.03507     0.02728     0.03078     0.02345    0.006798    0.005402    0.006272    0.004987    0.002469     0.00159
14228      0.1257     0.07035      0.2999       0.162      0.9012      0.6008       1.476       1.104       1.702       1.363        1.46       1.229      0.5802      0.5108       0.254      0.2266      0.2294      0.2035      0.2026      0.1782     0.04566     0.04098     0.04216     0.03783     0.00267    0.002039
14229      0.7725      0.2415       1.661      0.5825       2.982      0.8995       2.775       0.801       1.729      0.5435      0.7807      0.2613      0.1621     0.05995     0.06087     0.02327     0.05466     0.01901     0.04801     0.01443     0.01064    0.004184    0.009826    0.003865    0.007602    0.002438
14234      0.1324     0.08911      0.4833      0.3647       1.291       1.053       2.024       1.738       1.933        1.68       1.321       1.163      0.3858      0.3458        0.15      0.1351      0.1347      0.1205      0.1182      0.1049     0.02558     0.02304     0.02359     0.02125    0.003678     0.00318
14236      0.1478       0.079      0.4555      0.2877         1.7       1.067       3.091       1.881       3.212       1.993       2.388       1.552      0.7752      0.5478      0.3137      0.2273      0.2821      0.2001      0.2481      0.1709     0.05416      0.0395     0.04995     0.03643    0.005565    0.003349
14237      0.2476      0.1318      0.5792      0.2591       1.407       0.928       1.959       1.431        1.74       1.296       1.246      0.9641      0.3845      0.3061      0.1526      0.1225      0.1373      0.1087      0.1209     0.09395     0.02685     0.02169      0.0248     0.02003    0.003311    0.002472
14243      0.1102     0.07355      0.2989      0.2149       1.441       1.194       2.688       2.348       2.855       2.527       2.143        1.91       0.718      0.6451      0.2946      0.2656       0.265      0.2375      0.2332      0.2073     0.05103     0.04605     0.04706     0.04247    0.004829    0.004215
14250      0.1336     0.05196      0.2787      0.1083      0.4802      0.2341      0.3876      0.2223       0.214      0.1315     0.08622     0.05548     0.01776     0.01185    0.006739     0.00455    0.006056     0.00398    0.005323    0.003368    0.001183   0.0008028    0.001094   0.0007418    0.001146   0.0004717
14252      0.1119     0.07421      0.4478      0.3449         1.2       1.047       1.673       1.518       1.458       1.331       0.904       0.823      0.2419      0.2195     0.09235     0.08375     0.08285      0.0747     0.07268       0.065     0.01568      0.0142     0.01446      0.0131    0.003181     0.00295
14257      0.3718      0.0966       1.273      0.2921       2.683       0.699       2.752       0.952       1.958        0.79      0.9444      0.4287      0.2106      0.1054     0.07743     0.03918     0.06932     0.03308     0.06066     0.02657     0.01305    0.006586     0.01205    0.006079    0.006903    0.001806
14262      0.6016      0.1988       1.266      0.5462        2.36       0.917       2.285      0.8375        1.45       0.563      0.6697      0.2871      0.1426     0.06624     0.05376     0.02563     0.04828     0.02161     0.04242     0.01731    0.009408    0.004602    0.008689    0.004251    0.005863    0.002438
14266      0.4002      0.1519       1.054      0.5821       2.232       1.335       2.592         1.5       1.984       1.135       1.081       0.641      0.2767      0.1731      0.1056     0.06721     0.09484     0.05846     0.08331     0.04906     0.01844     0.01191     0.01703     0.01101    0.005529    0.003352
14267      0.8863      0.1047       1.404        0.23       3.817      0.4235       6.649      0.5895        7.14       0.547       5.492      0.3715        1.94      0.1215      0.8131      0.0502      0.7322     0.00725      0.6449    -0.03905      0.1424     0.00905      0.1313     0.00835     0.01047    0.000494
14274      0.6754      0.1148       1.809       0.208       3.263      0.6655       2.935      0.9045       1.883      0.7485      0.8358      0.3693      0.1717     0.08277     0.06249     0.03032     0.05592     0.02545     0.04892     0.02024     0.01056    0.005095    0.009757    0.004703    0.008534    0.001566
14280      0.4077       0.189      0.8246      0.4474       1.504      0.8012       1.531      0.9239      0.9439      0.6011      0.4237      0.2801     0.09044     0.06166     0.03442      0.0237     0.03095     0.02078     0.02722     0.01764    0.006073    0.004226    0.005608    0.003902    0.003665    0.002019
14283      0.2152      0.1046      0.4539      0.2526        1.56        1.05       2.615       1.712       3.113       2.172       2.696       1.987       1.142      0.8968      0.5139      0.4118      0.4658      0.3688      0.4126      0.3212     0.09275     0.07506     0.08561     0.06929    0.004701    0.003152
14289       21.14       0.075       36.13        0.05       40.44       0.135       25.07         0.1       11.84       0.045       4.309      0.0175       0.781      0.0032      0.2824     0.00115      0.2528     -0.0137      0.2213     -0.0295     0.04894    0.000225     0.04538    0.000215      0.1343      0.0006
14291      0.9872      0.4587        2.03      0.8545       2.954      0.9545       2.168      0.6475       1.128      0.3372      0.4441       0.133      0.0826      0.0247     0.02992    0.008995     0.02682     0.00699      0.0235    0.004845    0.005145    0.001585    0.004754    0.001462    0.008333    0.003057
14292     0.06902     0.02303      0.1958      0.0695       0.553       0.234      0.8242      0.4089      0.8205      0.4455      0.5876      0.3417      0.1777      0.1106     0.07005     0.04455     0.06298      0.0388      0.0554     0.03263     0.01227    0.007931     0.01133    0.007324    0.001514   0.0007471
14304      0.8662     0.05545       2.814       0.381        7.37       0.677       10.09       1.018       8.569       1.244       4.726      0.8595       1.182      0.2581      0.4481      0.1035      0.4022      0.0755      0.3531     0.04545      0.0778     0.01893     0.07185      0.0175     0.02019    0.001325
14305       1.667      0.1605       4.004      0.3765       7.534      0.3625       7.141      0.8395       4.466      0.6975       1.986      0.3685      0.4055     0.08615      0.1498      0.0332      0.1343     0.02375      0.1177      0.0137     0.02583    0.005895     0.02384     0.00544     0.01956    0.000765
14310       1.189        0.18       2.602      0.2945       4.212       0.459       3.449        0.67       1.889      0.4525      0.7632      0.2091      0.1547     0.04705     0.05824     0.01829     0.05233     0.01442     0.04597     0.01027     0.01019    0.003248    0.009422    0.002998      0.0109    0.000855
14315      0.5042      0.2324       1.061      0.4598       3.115       1.391       4.891       2.018       5.325       2.561       4.282       2.326       1.569      0.9571      0.6649      0.4211      0.5995      0.3681      0.5287      0.3106       0.118     0.07622      0.1089      0.0704    0.008781     0.00356
14323      0.8498      0.1663       1.916       0.341       3.405      0.3765       2.954        0.24       1.705      0.1505       0.738      0.0808      0.1512      0.0199     0.05659    0.008025     0.05082     0.00475     0.04462    0.001235    0.009873    0.001478    0.009118    0.001361    0.008858    0.001152
14328      0.5117      0.3073        1.05      0.5762       1.856      0.9764       1.575      0.9339      0.9603      0.6277      0.4113      0.2811     0.08169     0.05752     0.02964     0.02091     0.02652     0.01825      0.0232     0.01542    0.005018    0.003533    0.004635     0.00326    0.004855    0.002552
14342      0.3005     0.04035        0.71     0.07335       1.074       0.178      0.7411      0.1691      0.3837     0.09985      0.1479     0.04195     0.03014     0.00915     0.01142    0.003539     0.01026    0.002779    0.009009    0.001964    0.002009    0.000623     0.00186   0.0005755    0.002566    0.000262
14346       0.141     0.08252      0.4434      0.2844       1.292       1.027       1.878        1.59       1.779       1.534       1.246       1.091      0.3784      0.3366      0.1492      0.1334      0.1341       0.119      0.1178      0.1036     0.02558     0.02287      0.0236     0.02109    0.003441    0.002982
14349      0.3959      0.2713      0.6407      0.3843      0.7704      0.4116      0.6288      0.3952      0.3493      0.2341      0.1416     0.09914     0.02926     0.02115     0.01112     0.00811    0.009995    0.007141    0.008783    0.006095    0.001954     0.00143    0.001807    0.001321    0.002422    0.001425
14350      0.5185      0.3608        1.16      0.8183       2.221       1.375       1.996       1.294       1.258      0.8854      0.5484         0.4      0.1108     0.08295     0.04024     0.03019     0.03601     0.02649      0.0315     0.02254    0.006802    0.005098    0.006282    0.004707    0.005737    0.003596
14352       0.497      0.2567       1.038      0.6742       1.805       1.097       2.149       1.333       1.733       1.157      0.8879      0.6311      0.2087       0.156     0.07922     0.05988     0.07117     0.05283     0.06254     0.04528     0.01392     0.01061     0.01286    0.009803     0.00426    0.002601
14366      0.8736      0.3004       2.127      0.5555       4.363       0.205        4.58       1.256       3.392       1.495       1.693       0.905      0.3909      0.2394      0.1478     0.09294      0.1327     0.08075      0.1165     0.06765     0.02589     0.01657     0.02391     0.01531     0.01135           0
14367     0.08505     0.06235      0.3417      0.2664      0.8517      0.6564       1.054      0.7907      0.8717      0.6513      0.5065      0.3801      0.1294     0.09733     0.04844     0.03646     0.04342     0.03206     0.03803     0.02734    0.008181    0.006149    0.007548    0.005672    0.002249    0.001718
14369      0.2075      0.1287      0.6687      0.4543       1.736       1.385       2.507       2.077       2.408       2.062       1.677       1.478       0.508      0.4573      0.2003      0.1812      0.1799      0.1619       0.158       0.141     0.03433     0.03108     0.03166     0.02867    0.004625    0.003908
14371      0.2203      0.1142      0.4677      0.2642      0.7903      0.4057      0.7196      0.3565      0.4553      0.2363      0.2089       0.114     0.04461     0.02601     0.01695      0.0101     0.01523    0.008741      0.0134    0.007281    0.002983    0.001821    0.002755    0.001683    0.002038    0.001156
14391        0.11     0.06766      0.3287      0.2136      0.9012      0.6668       1.266      0.9846       1.101      0.8532      0.6816      0.5264      0.2138      0.1721     0.08605     0.07025     0.07739      0.0624     0.06812       0.054     0.01501     0.01232     0.01385     0.01137    0.002349     0.00186
14396      0.1316     0.00725      0.3398      0.0332       1.978        0.09       4.366       0.241       5.262      0.6545       4.378       0.784        1.71      0.4525      0.7442      0.2218      0.6725      0.1763      0.5939      0.1259      0.1322     0.04134      0.1219     0.03817    0.008012     0.00059
14398      0.3286     0.02885      0.7651      0.0398       1.181       0.074      0.8047      0.0788      0.4139     0.04805      0.1592     0.02055     0.03248    0.004565     0.01231     0.00177     0.01105    0.001055    0.009706    0.000285    0.002165   0.0003135    0.002004   0.0002895    0.002719    0.000141
14403      0.6802      0.3388       1.671      0.8155       2.942       1.131       2.532      0.8685       1.535      0.4945      0.6589      0.2026      0.1302      0.0385     0.04732     0.01378     0.04236     0.01056     0.03706     0.00714    0.008046    0.002314    0.007429    0.002136    0.007777    0.003103
14409      0.4005       0.193      0.8159      0.4121       1.333      0.7356       1.139      0.7207      0.6437      0.4314      0.2653      0.1849     0.05523     0.03969     0.02101     0.01525     0.01889     0.01342     0.01661     0.01146     0.00369    0.002694    0.003411    0.002489    0.003224    0.001651
14412      0.1918     0.07855       0.534      0.2507        1.28      0.7816       1.772       1.169       1.575         1.1      0.9074      0.6556      0.2356      0.1752     0.09018     0.06772     0.08101     0.05972     0.07117     0.05112     0.01577     0.01195     0.01457     0.01104    0.003378    0.002226
14417       0.626      0.2144       1.609      0.7069       5.945       1.711       10.62       1.527       10.59       2.156         7.5       2.129       2.385      0.9205      0.9691      0.4119       0.872      0.3434      0.7677      0.2699      0.1692     0.07477      0.1562     0.06904     0.01917    0.002645
14427      0.2248      0.1247      0.5207      0.2486       1.225      0.8113       1.766        1.34        1.63       1.277       1.116      0.8943      0.3425      0.2828      0.1357       0.113      0.1221      0.1005      0.1075     0.08713     0.02388     0.01998     0.02205     0.01845    0.002885    0.002251
14431      0.1535     0.01915       0.598      0.1308       1.549      0.3635        2.01       0.489       1.649      0.4285      0.9385      0.2685      0.2366     0.07235     0.08845     0.02735     0.07927     0.02135     0.06942      0.0149     0.01492     0.00462     0.01377    0.004262    0.004111   0.0009925
14435      0.7458      0.3693       1.399      0.8103       2.273       1.148       2.682       1.529       2.067       1.368       1.048      0.7519      0.2449      0.1869     0.09295     0.07175      0.0835      0.0634     0.07337     0.05445      0.0163     0.01276     0.01508     0.01177    0.005407    0.002799
14458       1.238      0.3473        2.65       0.651       4.274      0.7115       3.817       0.967       2.176       0.651      0.9138      0.3052      0.1883      0.0687     0.07113     0.02666     0.06392     0.02173     0.05618     0.01644     0.01247    0.004757     0.01153    0.004394     0.01137    0.002179
14459      0.1369     0.05378      0.3792      0.2288       0.876       0.606       1.174      0.8368       1.014      0.7432      0.5634      0.4167      0.1408       0.107     0.05359     0.04108     0.04813     0.03627     0.04227     0.03111    0.009369    0.007211    0.008651    0.006659    0.002285     0.00165
14491      0.5101      0.2596       1.065       0.563       1.668      0.7741       1.417      0.6996      0.8223      0.4367      0.3503      0.1956     0.07293     0.04247     0.02763      0.0163     0.02483     0.01409     0.02184     0.01171     0.00485    0.002892    0.004482    0.002672    0.004484    0.002274
14494       0.619       0.453       1.018      0.7146       1.088      0.6536      0.6377      0.3367      0.3428      0.1922      0.1381     0.08565     0.02829     0.01888     0.01071    0.007305    0.009628    0.006395    0.008462     0.00542     0.00188    0.001284    0.001739    0.001185    0.003797    0.002684
14501      0.1853      0.0713      0.5671      0.2197        1.45      0.5938       2.046      0.9295       1.838      0.9129       1.168      0.6379      0.3336      0.1992      0.1295     0.07915      0.1163     0.06865      0.1023     0.05735     0.02256     0.01401     0.02083     0.01294    0.003878    0.001667
14502      0.3294      0.2441       0.677       0.541       1.013      0.7585         0.8       0.549      0.4477      0.2897      0.1853      0.1141     0.03718     0.02297     0.01405    0.008811     0.01262    0.007656     0.01109    0.006416    0.002466    0.001574    0.002277    0.001454    0.002765    0.002176
14513      0.7831       0.525       1.545       1.044       2.197       1.289       1.634      0.8663      0.8645      0.4346       0.379      0.2097     0.07834     0.04686      0.0294     0.01802      0.0264     0.01561     0.02319     0.01304    0.005137    0.003212    0.004746    0.002965    0.006194    0.003955
14515      0.1988     0.08275      0.4211      0.1703      0.6486      0.2245      0.5417      0.2109      0.3076      0.1361      0.1289     0.06201     0.02656     0.01365     0.01003    0.005266    0.009019    0.004496    0.007926    0.003666    0.001756   0.0009394    0.001622   0.0008676    0.001765    0.000669
14520      0.3319      0.2599      0.6291       0.494       1.008      0.7187       0.861       0.582      0.5179      0.3479      0.2217      0.1466      0.0435     0.02879      0.0158     0.01039     0.01414    0.009009     0.01238    0.007544    0.002683    0.001756    0.002478    0.001621     0.00266    0.001965
14521      0.3202      0.2336      0.5882      0.4096      0.7556      0.4204      0.5177      0.2397      0.2883      0.1363      0.1246     0.06265     0.02606     0.01379    0.009875    0.005315    0.008877     0.00455    0.007806     0.00373    0.001736   0.0009463    0.001604   0.0008742    0.002309    0.001489
14537      0.2154      0.0282      0.4652      0.1479      0.9658      0.3612       1.177      0.5389      0.9809      0.5051      0.5455      0.3039      0.1398     0.08305     0.05374     0.03248      0.0483     0.02814     0.04246     0.02348    0.009497    0.005813    0.008777    0.005373    0.002155    0.001044
14539      0.1322     0.08901      0.5239      0.3984       1.369      0.9654       2.069       1.359       1.939       1.258       1.293      0.8415      0.3657      0.2432      0.1407       0.094      0.1263       0.082      0.1108     0.06905     0.02397     0.01594     0.02211      0.0147    0.003817     0.00253
14540      0.5344      0.2784       1.018      0.6502       1.647      0.9955       1.928       1.262       1.514       1.105      0.7782      0.6038       0.184      0.1497     0.07003     0.05747     0.06287     0.05097     0.05527     0.04407      0.0123      0.0102     0.01136    0.009418    0.003838    0.002365
14557         2.2      0.6705       4.782       1.206       7.774       1.069        6.55      0.8955       3.589      0.5865       1.492       0.303       0.298     0.06745      0.1103     0.02526     0.09901     0.01831     0.08682     0.01081      0.0191     0.00437     0.01766    0.004025     0.02102    0.003565
14558      0.2989      0.1019      0.8909      0.2991       2.218       0.813       3.104       1.283       2.756       1.249        1.71      0.8485      0.4768       0.259      0.1846      0.1031       0.166     0.08873      0.1459     0.07318     0.03236     0.01853     0.02988     0.01712     0.00586     0.00223
14562      0.9909      0.3221       2.159      0.6015       3.267       1.129       2.218       0.961       1.141      0.5431      0.4382      0.2218     0.08915     0.04735     0.03378      0.0182     0.03034     0.01556     0.02664     0.01272    0.005945    0.003199    0.005503    0.002957    0.007706    0.002229
14565      0.1704      0.0628      0.3782      0.1731      0.7269      0.2962      0.7167      0.2754      0.4496      0.1672      0.2112      0.0827     0.04512     0.01937     0.01702    0.007522     0.01528    0.006277     0.01343    0.004947    0.002983    0.001356    0.002755    0.001253    0.001832    0.000797
14566      0.3692      0.2149      0.8612      0.4418       2.429       1.181       3.619       1.762       3.341       1.694       2.224       1.215      0.6359      0.3791      0.2464      0.1502      0.2212        0.13      0.1941      0.1083     0.04209     0.02578     0.03883     0.02377    0.006527    0.002941
14571       12.94        1.61       22.26       1.065       24.97       3.765       15.82        4.06       7.683       2.377       2.864       1.018      0.5233      0.1928      0.1893     0.06955      0.1694     0.05595      0.1483     0.04155     0.03265     0.01148     0.03027     0.01058     0.08308     0.00389
14572      0.3109     0.08265      0.8093      0.3288       1.742      0.6455       2.049       0.746       1.517      0.6171      0.7356      0.3215      0.1637     0.07581     0.06122     0.02884     0.05492     0.02423     0.04818     0.01928     0.01061    0.005065    0.009802    0.004678    0.004382    0.001763
14575      0.5035      0.1793       1.076      0.3062       1.856       0.689       1.478      0.6929       0.811      0.4191      0.3252      0.1792     0.06672     0.03868     0.02528     0.01489     0.02272     0.01286     0.01997     0.01069    0.004438    0.002629    0.004104    0.002429    0.004445    0.001319
14581      0.4019      0.0905       1.421       0.416       3.334      0.9215       3.882       1.081       2.972      0.8275       1.528       0.424       0.369      0.1115      0.1373     0.04222       0.123     0.03288      0.1077     0.02293     0.02317    0.007145     0.02137     0.00659    0.008398    0.002542
14582       4.695      0.1245       11.46       0.315       19.18       0.575       16.45        0.49       10.13       0.302       4.358       0.129      0.8656     0.02565       0.314     0.00935       0.281    -0.00765      0.2457     -0.0258     0.05319    0.001585     0.04911    0.001465     0.05012     0.00145
14583      0.1441     0.08478      0.4214      0.2558      0.9996      0.6814       1.341      0.9385        1.15      0.8213      0.7025      0.5155      0.1864      0.1392     0.07055     0.05285     0.06329      0.0465     0.05546     0.03966     0.01197    0.008959     0.01104    0.008265    0.002458    0.001727
14588       1.411        0.15       3.346      0.2455       5.339       0.444       3.765       0.446       1.969      0.2695      0.7641      0.1148      0.1567     0.02535     0.05948    0.009845     0.05342     0.00632     0.04692     0.00254     0.01045    0.001737    0.009674    0.001606     0.01211    0.000865
14589      0.3079      0.1966      0.5628      0.3378      0.7514      0.3277      0.6563      0.3018      0.3895      0.1946      0.1694     0.08967     0.03556     0.01973     0.01349      0.0076     0.01212    0.006535     0.01066    0.005395    0.002372    0.001353    0.002191     0.00125    0.002217    0.001184
14599       1.477        0.13       4.844      0.6315       10.03        1.43       10.57       1.535       7.619       1.113       3.654       0.535      0.8045      0.1178      0.2948      0.0431      0.2639      0.0254      0.2309      0.0065      0.0497    0.007265     0.04586    0.006705     0.02557    0.003765
14605       1.035       0.333       2.228       0.651       3.544       0.726       2.994      0.7405       1.707       0.501      0.7168      0.2353      0.1477     0.05302     0.05578      0.0206     0.05013     0.01674     0.04406     0.01261    0.009783    0.003678    0.009037    0.003393    0.009567    0.002314
14610      0.3725      0.1507      0.7336      0.4054       1.259      0.6679       1.234      0.6376      0.8108      0.4512      0.3807      0.2286     0.08218     0.05242     0.03108      0.0202     0.02792     0.01761     0.02453     0.01482    0.005431    0.003608     0.00502    0.003332     0.00309    0.001744
