#       id       zspec       zbest       ubest       chi2_min     S_chi2_min     R_chi2_min
#
      1387    -1.00000     0.90100      14.500   5.824158e-08   1.909525e-19   5.824158e-08
      1391     1.03800     1.03800     101.000       4.767661      0.8583598       3.909301
      1393    -1.00000     1.36020      12.100      0.4490962     0.08929973      0.3597965
      1394     0.29950     0.29950       2.200        25.8768       7.814873       18.06193
      1396    -1.00000     0.74520       4.900      0.5273398      0.4495222     0.07781757
      1401    -1.00000     2.12522     101.000       6.010246       3.125549       2.884697
      1402    -1.00000     1.68664     101.000      0.1678704      0.1510232     0.01684714
      1416     2.29100     2.29100      40.000     0.09047016    0.008641436     0.08182873
      1419     1.14800     1.14800       6.100       2.548412       1.600057      0.9483546
      1420    -1.00000     1.40284      25.000      0.3320266     0.05279124      0.2792354
      1434     0.48520     0.48520       3.300        2.57801     0.03427585       2.543734
      1437    -1.00000     1.34380     101.000       5.590192       0.023644       5.566548
      1445    -1.00000     2.00300     101.000       1.162621       1.160997    0.001623549
      1449     0.51300     0.51300       4.900      0.2229973     0.08484921      0.1381481
      1452    -1.00000     1.19258     101.000   0.0006790553   0.0006061144   7.294089e-05
      1458    -1.00000     1.82310      25.000      0.3174059     0.04377674      0.2736292
      1469     1.10200     1.10200       6.100      0.3379053      0.1742452      0.1636602
      1475    -1.00000     1.71180      18.000        15.3377        7.71841       7.619292
      1476     0.84110     0.84110       6.100       1.636521      0.4763937       1.160127
      1477    -1.00000     0.00100     101.000       3.535572   3.014815e-20       3.535572
      1479    -1.00000     1.09630       6.100       0.802152      0.6983432      0.1038088
      1480    -1.00000     2.62929      45.000       1.540529       1.504235      0.0362939
      1490    -1.00000     2.16100      25.000      0.1080469      0.1064082    0.001638717
      1491     0.83700     0.83700       6.100       1.228866      0.3209376      0.9079285
      1495    -1.00000     7.60100     101.000       4.164944    0.000305883       4.164638
      1497    -1.00000     2.40896     101.000     0.04654714     0.02624503     0.02030211
      1501     1.43300     1.43300      18.000     0.04390346     0.01074653     0.03315693
      1502    -1.00000     1.81184     101.000        6.18946       2.184272       4.005188
      1513     1.01100     1.01100     101.000      0.1061858      0.1061858   1.611915e-19
      1515     1.19500     1.19500      12.100        7.21809     0.03898183       7.179108
      1520     0.53250     0.53250       4.900      0.6946599      0.1138607      0.5807991
      1524    -1.00000     0.92890       6.100       3.307858       1.224853       2.083005
      1525    -1.00000     0.59250     101.000       24.12846       16.83213       7.296332
      1532    -1.00000     0.93090       6.100     0.06663938    0.009012392     0.05762698
      1533     0.74600     0.74600      12.100       7.287984     0.04342035       7.244564
      1543     1.14800     1.14800     101.000       6.416081       2.836986       3.579095
      1544    -1.00000     1.75359      25.000     0.09569054     0.06039485     0.03529569
      1545    -1.00000     1.16560       6.100      0.4270349      0.3055981      0.1214368
      1548     0.88940     0.88940       6.100       1.469217        0.76423      0.7049873
      1551     1.35800     1.35800     101.000       2.615744     0.03510966       2.580634
      1556    -1.00000     3.60100      50.000   0.0004738222   5.076987e-05   0.0004230524
      1558    -1.00000     0.77440       6.100      0.2066614     0.07185451      0.1348069
      1563    -1.00000     0.85630       6.100     0.07227038   0.0001590897     0.07211129
      1567     0.63380     0.63380       4.900       4.079041      0.3121054       3.766935
      1569     0.87900     0.87900     101.000     0.02075381     0.02068519   6.861918e-05
      1579     1.30300     1.30300      18.000       2.754711      0.0915918       2.663119
      1592     0.93760     0.93760      12.100       1.141784      0.9149655      0.2268184
      1593     0.68130     0.68130       4.900       7.180346      0.1650898       7.015256
      1602     1.78200     1.78200      18.000      0.7083388      0.4943753      0.2139635
      1604    -1.00000     1.73590      25.000      0.1201483    0.009597694      0.1105506
      1606    -1.00000     1.00000       6.100      0.6026749      0.3854087      0.2172661
      1616    -1.00000     1.48430      25.000      0.4255109      0.2202133      0.2052976
      1618     1.01400     1.01400      18.000      0.2138483      0.2012802     0.01256804
      1622     1.02000     1.02000      18.000       10.91775      0.6284215       10.28933
      1626    -1.00000     1.78460     101.000       6.513313       6.007343      0.5059699
      1629    -1.00000     2.60790      45.000     0.09737559   0.0004460254     0.09692957
      1631    -1.00000     1.62042     101.000       1.362235       0.499121      0.8631136
      1633     0.32000     0.32000       9.700      0.1976611    0.005097547      0.1925635
      1634    -1.00000     0.71990       4.900       7.594497       6.869246      0.7252513
      1638    -1.00000     0.82160       6.100       3.777031       1.162793       2.614238
      1644     0.63370     0.63370       4.900      0.9931653      0.7510781      0.2420872
      1648     1.76000     1.76000     101.000       11.33636        10.3705      0.9658677
      1650    -1.00000     2.83110      45.000       5.749178      0.3857642       5.363413
      1651    -1.00000     3.34910     101.000       0.893357      0.6538151      0.2395419
      1662    -1.00000     0.84000       6.100       1.290589      0.3789034      0.9116856
      1673     0.04000     0.04000     101.000       2.752758   1.076275e-19       2.752758
      1693    -1.00000     0.33030     101.000     0.01333345     0.00863529    0.004698162
      1702    -1.00000     2.63000      45.000       10.15917       10.08438     0.07479351
      1709    -1.00000     1.35110      25.000         1.3301     0.09975354       1.230347
      1710    -1.00000     1.95390      25.000       2.447582       2.352664      0.0949181
      1711    -1.00000     0.70710       4.900       3.366609       1.558398       1.808211
      1712     2.21600     2.21600      18.000      0.5985175       0.413191      0.1853265
      1717     1.01200     1.01200      18.000       17.57361      0.4294977       17.14412
      1724    -1.00000     1.15090       9.700       1.027765      0.2911492      0.7366161
      1734    -1.00000     2.56720      45.000      0.5545535      0.3174075      0.2371459
      1735    -1.00000     3.88670      45.000       9.795067     0.01003276       9.785035
      1737     1.14200     1.14200      18.000       1.018426      0.4343172      0.5841086
      1740    -1.00000     0.79080       4.900      0.2554911    0.001287299      0.2542038
      1741     1.02400     1.02400      18.000       11.66931      0.5439344       11.12537
      1747    -1.00000     1.76640      25.000       3.125495       2.747427      0.3780679
      1753     1.20000     1.20000     101.000      0.5226497     0.07196595      0.4506838
      1762    -1.00000     2.12208     101.000      0.1489273      0.1311185     0.01780878
      1764     0.29850     0.29850     101.000       10.35676     0.01440504       10.34235
