#      Type_SED        SAVEDid          lgSFR          msSFR          xfSFR          xeSFR           MassX
#
             -1          16433       0.824776        1.24316           6.68          1.339          10.48
             -1          16435       0.688331        0.91445          4.879         0.8865          10.05
              0          16440      -0.118787       0.538028         0.7607         0.3268          10.12
              0          16449        1.17984       0.944624          15.13          7.907           9.94
             -1          16456       0.555215        1.10238          3.591         0.1747          10.69
             -1          16466         2.2982        2.22523          198.7          62.85          10.96
             -1          16468        1.29203        1.58097          19.59          5.639          10.35
              0          16484       0.719745         1.0226          5.245          3.629          10.18
              0          16488        1.13893        1.08508          13.77          8.662          10.15
             -1          16493        1.22194        1.33263          16.67          2.158          10.35
              1          16495        1.62428        1.05439           42.1          9.315          10.07
             -1          16501        1.09447        1.12578          12.43          1.479          10.33
             -1          16502        1.48487        1.70283          30.54          6.331          10.64
              0          16512        1.36267        1.39317          23.05          9.199          10.12
              0          16514        0.65925        1.57503          4.563          1.526           10.9
              1          16516      -0.138466      -0.653032          0.727        0.05802           8.59
              1          16543        1.31785       0.830299          20.79         0.4102          10.44
              0          16550       0.922206        1.39318           8.36          4.005          10.59
              0          16559        1.02407        1.51919          10.57          7.742          10.59
             -1          16567        2.04999        2.38197          112.2          36.72          11.24
             -1          16576        1.28488        1.29103          19.27          2.511          10.32
              0          16594        1.77459        1.67584          59.51             34          10.64
              0          16601       0.802226       0.969084          6.342          4.178           10.2
              0          16606       -1.40871      -0.720677        0.03902        0.03902          8.828
              1          16609        2.44886        2.04725          281.1          33.34          10.54
              1          16616        2.39217        1.73474          246.7          20.46          10.16
              0          16624        0.87483       0.625135          7.496          1.798          9.698
              0          16625        1.19811        1.69714          15.78           5.94          10.55
             -1          16650       0.839227        1.05104          6.906          0.948          10.09
             -1          16656      0.0557605       0.775271          1.137        0.07394          10.38
              0          16667        1.38003        1.42066          23.99          10.05          10.16
              0          16671       0.978409        2.31762          9.515          5.021           11.2
             -1          16677       0.701482        1.61443          5.029          1.116          11.04
              0          16678       0.437433       0.924006          2.738          2.052          10.02
              0          16679         2.3092        -84.726          203.8          203.2            -99
              0          16681        2.47885        2.72504          301.2          171.3          11.57
             -1          16703        1.25624        2.01911          18.04          3.125          11.55
              0          16711        1.09517        1.36972          12.45          7.344          10.55
             -1          16716       0.544068        0.62534            3.5         0.1618          10.28
              0          16723        1.02202       -85.4868          10.52          10.52            -99
             -1          16724        0.81697        1.28972          6.561         0.5755          10.81
              0          16730       0.725993        0.84156          5.321          1.852          10.01
              0          16735       0.884682        1.14893          7.668          3.524          10.54
              0          16757        1.10346        1.03381          12.69            8.2          10.23
              0          16759       0.430236       0.546135          2.693          1.164          9.598
              0          16762       0.625004       0.883563          4.217          1.609          9.878
              0          16764         1.5649        2.08169          36.72          30.74          10.71
              0          16771       0.521922        1.97649          3.326          1.588          11.35
             -1          16774         1.7844        2.41793          60.87          13.34          11.51
              0          16775         2.2266        2.39517          168.5          81.02          11.23
              0          16779        1.27715        1.57335          18.93          10.74          10.24
              0          16784       0.987622       0.888302          9.719          6.232          10.01
             -1          16786        1.19145        1.84963          15.54          2.359          11.11
              0          16791         2.3962        2.20526            249          116.7          10.78
              1          16799        2.27669        1.04175          189.1          33.43          9.318
              0          16801        1.23019        1.02797          16.99          2.078          10.34
             -1          16802        1.88007        2.34975          75.87          24.54          11.33
              0          16804         1.5479        2.55049          35.31          16.86          11.28
              0          16810        2.27346        2.40145          187.7            105          11.08
              0          16825        1.41196        2.41383          25.82           22.4          11.28
              0          16826       0.905364        1.10332          8.042          4.189          9.878
              0          16828        1.72049        2.22063          52.54           29.1          11.01
              0          16844    -0.00669606       0.687223         0.9847         0.4985          10.12
              0          16846        2.63448        2.55505            431          193.6          11.17
             -1          16848         1.2033        1.92134          15.97          1.994          11.29
              0          16849        1.05881       0.732634          11.45          4.791          9.768
              1          16850        2.56902        1.89211          370.7          22.66          10.31
              0          16853        1.93303        1.85244          85.71          74.85          10.36
             -1          16856        1.33385        1.20737          21.57            1.7          10.57
              0          16860        1.36455        1.99136          23.15          18.35          10.83
              0          16862       0.177536        0.27383          1.505          1.225           9.78
             -1          16865        1.02202        1.19844          10.52         0.8857          10.85
              0          16886        1.96313       -84.8022          91.86          91.56            -99
              0          16893        1.05115        1.60142          11.25          6.559          10.81
              0          16898       0.801335        0.95521          6.329          4.628          10.08
             -1          16907        1.33365        1.35797          21.56           2.35          10.53
             -1          16908       0.435685       0.605056          2.727          0.594          9.868
              0          16925        1.16077        1.53683          14.48          5.272          10.68
              0          16931        1.37051        1.66728          23.47           15.9           10.3
              0          16932       0.852785        1.65406          7.125          4.693          10.71
              0          16953        2.00561        1.94808          101.3          37.98          10.78
              1          16960        2.21985       0.740579          165.9          23.02          8.998
             -1          16967        2.27989        2.27018          190.5          13.33          11.17
              0          16971        0.23096        1.62054          1.702         0.6738          10.91
             -1          16980        1.38453        1.32871          24.24         0.7977          10.68
              0          16981       0.288026       -85.4143          1.941          1.721            -99
              0          16982       0.729732       0.954663          5.367          2.004          9.968
              0          16984        1.31513        0.73046          20.66          11.98          10.22
              0          16986        1.11793        1.33839          13.12          6.301          10.12
              0          16987       0.541454       0.458442          3.479          2.745          9.538
              0          16996        1.71063        2.13175          51.36          25.22          11.04
              0          17002        2.16495        2.18363          146.2           88.2          10.93
              0          17003        1.34044        1.33877           21.9          17.83          10.07
              0          17011        1.07078        1.69041          11.77          7.604          10.44
              0          17016        1.36418         1.6107          23.13          8.023          10.43
              0          17017       0.642563       0.387373          4.391          2.586          9.768
              0          17018        1.38686        2.07742          24.37          12.67          10.91
             -1          17021        1.92829        1.79735          84.78          7.829          10.59
             -1          17026      -0.158328     -0.0383466         0.6945         0.1612          9.248
              0          17032       0.553762       0.636351          3.579           1.88          9.888
              1          17034        1.73223        1.35706          53.98          4.922          10.07
              0          17050         1.2418       0.912829          17.45         0.6166          10.53
             -1          17051        1.19089        1.48509          15.52          1.168          10.92
              0          17054         1.5227        2.65467          33.32          18.61          11.41
              0          17055        1.70389        1.99166          50.57          41.64          10.74
             -1          17056        1.21617        1.23576          16.45           1.05          10.47
              0          17061        1.18667        1.96491          15.37          5.255          11.16
              0          17066        1.54382        2.14052          34.98          28.98          10.89
             -1          17070        1.29425         1.8028          19.69          1.558          11.22
              0          17080       0.628287        1.74988          4.249          1.972          11.13
             -1          17081      0.0211893        2.16624           1.05          0.228           11.6
             -1          17086       0.983401       0.895208          9.625         0.7447          10.25
              0          17087        1.24674        1.49163          17.65           11.6          10.38
              0          17095        1.78219        1.83003          60.56          27.39          10.88
             -1          17098        0.99708         1.0671          9.933         0.3124           10.6
              0          17102       0.617839       0.806643          4.148          2.688          10.04
              0          17104        1.27231        1.35284          18.72          7.722          10.28
              0          17107         1.5001        1.92361          31.63           23.5          10.64
             -1          17108        1.22298        1.54824          16.71          2.984          10.82
              0          17109        1.38292        1.77125          24.15          14.86          10.53
             -1          17110       0.857755       0.988683          7.207         0.9352          10.25
              0          17115      -0.157703         0.2354         0.6955         0.6955          9.348
              1          17120         2.1364        1.58244          136.9          29.16          10.14
              0          17129        1.00945       0.814449          10.22          1.292          9.898
             -1          17138     -0.0518806       0.161573         0.8874         0.1885          9.528
             -1          17139      -0.585194       0.113373         0.2599        0.02203          9.888
              1          17141        2.17609        1.69285            150           21.5          11.09
             -1          17157       0.945862        1.20708          8.828         0.6099          10.59
              0          17159       0.450711       0.757222          2.823          1.308          9.888
             -1          17162        1.49304        1.79779          31.12          10.01          10.66
              0          17169        1.29579        1.03804          19.76          6.758          10.26
              0          17177     -0.0631848      -0.290447         0.8646         0.8255           8.91
             -1          17186        1.29885         2.0667           19.9          4.954          11.56
              0          17187       0.833338        1.11959          6.813          4.672          10.24
             -1          17190        1.59284        1.90645          39.16          3.529          11.32
              0          17199        2.17782        2.13643          150.6          61.92           10.9
             -1          17201       0.905364        1.43333          8.042          1.769          10.67
              0          17207        1.86112        1.73037          72.63          31.77          10.72
             -1          17209       0.363048       0.932039          2.307         0.6471          10.04
             -1          17211        1.98381         1.8323          96.34          11.64          10.88
              1          17213         1.7743        1.13576          59.47          4.451          10.36
             -1          17219        0.30103        1.08253              2         0.1648          10.66
              0          17220       0.929776        1.14191          8.507          3.653          10.57
              0          17232       0.638689       0.484654          4.352          2.788          9.688
              0          17234       0.801472        1.47412          6.331          3.149          10.76
              0          17236        2.08849        1.93976          122.6           52.3          10.69
              1          17244        2.14333        1.71186          139.1          13.06          11.06
              0          17247       0.985382        1.35908          9.669          6.127          10.62
              0          17254        2.02735        2.06499          106.5          53.64          10.93
              0          17266       0.949926        1.00891          8.911          4.825          10.02
              0          17267        1.29314        1.38261          19.64          7.633          10.48
             -1          17270       0.636789        1.37589          4.333         0.1703          10.92
              0          17271       0.580469        1.61712          3.806           2.46          10.94
              0          17272       0.805705       0.801795          6.393          3.152          9.738
             -1          17274        1.85034        1.75829          70.85          23.57          10.59
             -1          17277       0.520745       0.896964          3.317         0.2183          10.39
              0          17278        1.10483        1.57659          12.73           6.73          10.38
              0          17289        0.83702        1.16385          6.871          4.596          10.23
              0          17295        2.33062        2.37984          214.1          125.3          10.98
              0          17301         1.3249        1.41454          21.13          12.34          10.62
              0          17302       0.714162       0.996772          5.178          3.575          9.968
             -1          17304       0.486572        1.04715          3.066         0.9992          10.32
             -1          17306        1.90585        1.88419          80.51          10.17          10.69
             -1          17310       0.420286       0.845903          2.632         0.6016          10.32
              0          17314       0.690107       0.867754          4.899          2.934          10.15
             -1          17318         1.5012        1.65479          31.71          8.626          10.51
             -1          17320       0.786751        1.61175           6.12         0.1165          11.29
              0          17322        1.02325        1.75962          10.55           3.97          11.08
              0          17323        1.33345        1.25714          21.55          11.74          10.11
             -1          17339       0.834548       0.835119          6.832         0.3072          10.39
             -1          17340       0.749891        1.05142          5.622         0.6912          10.42
              0          17353      -0.405497       0.133816         0.3931         0.3617          9.828
              0          17354     -0.0721679       0.224504         0.8469         0.4681          9.638
              0          17362          0.617       0.834455           4.14          2.241          10.13
              0          17365        1.43136        1.07591             27          10.07          9.678
             -1          17369        1.31931        1.54091          20.86          6.489          10.29
             -1          17370      -0.940058      -0.868073         0.1148        0.02617          8.508
              0          17371        1.02119        1.23931           10.5          6.958          10.58
             -1          17378       0.318689       0.858007          2.083          0.631          10.08
             -1          17380       0.649724        1.11957          4.464         0.5069          10.59
              0          17381        2.75899        2.29349          574.1          333.7          10.92
              0          17386         1.8175        1.71372          65.69          28.74          10.51
             -1          17389       0.693111       0.868478          4.933          1.397          10.02
              0          17393        2.64108        2.46392          437.6          59.75          11.08
             -1          17395         0.0103        1.25489          1.024          0.266          10.95
             -1          17396        1.61045         1.8501          40.78          3.735          10.65
             -1          17409        0.73886       0.948895          5.481          1.214          10.05
             -1          17415       0.168792        1.36231          1.475         0.3975          11.02
             -1          17418       0.828467        1.13405          6.737          1.102          10.43
              0          17422        1.62767        1.45861          42.43          22.16          10.54
              1          17434       0.477555      0.0172623          3.003        0.08096          9.318
             -1          17446        2.05994         2.1819          114.8          28.94          11.07
              0          17459       0.756256        0.83854          5.705          3.274          10.16
              1          17474       0.549003      -0.694936           3.54         0.1782          8.198
              0          17478        1.11826        1.32556          13.13          8.238          10.23
             -1          17491        1.81131        2.10256          64.76          6.047          11.29
              1          17500        2.10072        1.41753          126.1           28.6           9.99
              0          17501       0.418964       0.986573          2.624          1.672          10.44
             -1          17512     -0.0312836       0.382461         0.9305         0.3056          9.808
              0          17519        1.27462         1.8482          18.82          9.266          11.09
              1          17538        3.45849        2.54667           2874          80.04          11.13
              0          17540      0.0174507        1.00083          1.041         0.3711          10.32
              0          17544         1.2266        1.55662          16.85          9.389          10.78
             -1          17554        1.70876         1.9952          51.14          9.265          10.82
              0          17562         3.3753       -84.4564           2373           2071            -99
              1          17566        2.62798        1.99368          424.6          97.86          10.82
              0          17577        2.02036        1.71466          104.8          6.425          11.21
             -1          17583         1.4936        4.08607          31.16          4.936           13.6
             -1          17584       0.861893        1.02717          7.276          1.433          10.22
              0          17589       -0.10502       0.607715         0.7852         0.6031          10.27
              0          17591        1.93039        2.07844          85.19          40.23          10.89
             -1          17598        0.34262        1.26868          2.201          0.522           10.6
             -1          17608       0.815644       0.700927          6.541         0.7261          10.09
             -1          17613        0.12156       0.560851          1.323         0.4248          10.01
              0          17624        2.70484        2.95503          506.8          315.5           11.7
             -1          17627       0.689753       0.638722          4.895         0.3946          9.738
             -1          17631        1.42943        1.41713          26.88          4.654          10.79
              0          17640        1.08636        1.18025           12.2          4.586          10.17
             -1          17645       0.071882        0.86193           1.18        0.08969          10.49
             -1          17654        1.57461        1.61901          37.55          10.35          10.89
              0          17660        1.75944        1.99542          57.47           32.9          11.05
              0          17661       0.675503       0.651039          4.737          2.744          10.04
              0          17665         1.5397        1.33296          34.65          17.33          10.27
              0          17668       0.549371        1.10847          3.543          1.659          10.48
              0          17674        2.20656       -84.5432          160.9          110.1            -99
             -1          17675       0.713491       0.689869           5.17         0.8389          9.868
              1          17676        1.00518       0.623266          10.12         0.1891          10.04
              0          17681        1.48926        1.61451          30.85          17.04          10.47
              0          17689        1.82223        1.62161          66.41          31.32          10.29
              0          17691        1.36493        1.75311          23.17          9.513          10.68
              0          17699       0.888404        1.61403          7.734          7.734          10.35
              0          17715        1.49136        1.76749             31          21.61           10.5
              0          17750        1.01452       0.320002          10.34          6.439          8.968
             -1          17757        1.41979         1.8726          26.29          1.378          11.22
             -1          17758        2.11628        2.10214          130.7          17.05          11.35
              0          17759        1.96997        2.27948          93.32          52.15          11.06
              0          17763       0.731991        1.21416          5.395          1.826          10.43
              1          17770        2.29469        1.86551          197.1          37.39          10.94
             -1          17784       0.565612       0.963107          3.678         0.3733          10.51
              0          17788        1.42488        1.19342           26.6          1.974          10.38
              0          17790        2.76975        1.83899          588.5          211.2          10.32
              0          17793        1.19976       0.915411          15.84          7.162          10.17
             -1          17804        1.19645        1.55836          15.72          4.426          10.34
              0          17808        1.20466        1.61027          16.02          5.899          10.35
             -1          17836        1.50705        1.82453          32.14          5.386          10.68
              0          17841        1.49817        1.75675          31.49          16.87          10.93
              0          17850        1.25139         1.9003          17.84          6.849          10.84
              0          17853        1.68975        2.19724          48.95          26.36           11.3
              0          17860        1.31931        1.09865          20.86          2.044          9.898
              0          17862        1.39724        1.05008          24.96          12.96           9.94
              0          17868        1.20385        1.97043          15.99          6.999          11.22
              0          17872       0.542327       0.692866          3.486          1.195           9.59
             -1          17873        1.29842        1.48075          19.88          6.268          10.23
              0          17874        2.60853        1.98886            406          168.8          10.44
             -1          17881        1.35315        1.74393          22.55          5.654          10.87
              0          17911       0.405176       0.165793          2.542         0.3483          9.828
              0          17923        1.63899        1.99372          43.55          26.84          10.79
              0          17929        1.30492        1.32692          20.18          11.75           9.96
             -1          17938        1.38703        1.62644          24.38          6.739          10.72
              0          17950       0.990827         2.3093          9.791          6.291          11.51
              0          17951        1.37144        1.86165          23.52          14.09          10.71
              0          17959       0.366796       0.166339          2.327          1.048           9.07
             -1          17966       0.727541       0.970364           5.34          1.637          10.12
              0          17990         1.7155        1.54275          51.94          23.61          10.45
              0          18002         1.5799        1.07313          38.01          21.76             10
             -1          18003        1.94919        2.19483          88.96          13.57          11.07
             -1          18008        1.55096        1.62818          35.56          8.073          10.78
              0          18011        2.13988        1.69362            138          75.35          10.14
              0          18021        2.18441        1.99738          152.9          78.11           10.7
              0          18022        1.26834        1.39887          18.55           11.2          10.34
              0          18028       0.785472       0.219323          6.102          2.731            8.9
              0          18035       0.597256        0.86104          3.956          2.204          9.828
             -1          18036         1.1345        1.22562          13.63          1.646          10.42
             -1          18044       0.765296        1.56669          5.825         0.5838           11.2
             -1          18051      -0.198459       0.513163         0.6332         0.1483          10.14
             -1          18058     -0.0558629       0.422007         0.8793         0.2029          9.908
              0          18072        1.98632        1.94983           96.9          41.92          10.96
              0          18078        1.98318        2.02278           96.2          56.66          10.75
              0          18080      -0.508358       0.466652         0.3102         0.1593          10.04
              1          18083      -0.196679       -85.6419         0.6358        0.09393            -99
             -1          18096       0.780893        1.03481          6.038          1.659          10.08
              0          18102       0.483302      -0.321231          3.043          1.549           8.95
              0          18103         2.0216        -84.935          105.1          105.1            -99
              0          18105        1.65466       0.777309          45.15          35.45           9.09
              0          18106        1.73902        1.61174          54.83          32.38          10.42
              1          18118        0.32695      -0.601797          2.123         0.2046          8.538
              0          18122        1.19562        1.71045          15.69          8.059          10.45
             -1          18124       0.863442        4.35085          7.302          1.911          13.98
              0          18126       -2.59585       -85.9402       0.002536       0.002536            -99
              0          18133        1.24105       0.786778          17.42          11.07          9.308
             -1          18159        1.52879         1.7653          33.79           8.98          10.64
             -1          18160       0.860877        1.44986          7.259          1.262          10.78
              0          18164       0.870696        1.13875          7.425          3.656          10.32
              0          18166        1.07591       0.878281          11.91          1.734          10.11
              0          18169       0.657152        1.90241          4.541          2.251          11.26
             -1          18172        0.45393        1.80887          2.844         0.7997          11.22
              0          18174        1.05308        1.36305           11.3          4.475          10.23
             -1          18187        1.08707        1.26675          12.22         0.6368          10.78
              1          18194         2.3019         1.7662          200.4          33.23          10.95
              0          18212        2.04415        2.10206          110.7          37.21          10.74
             -1          18216      -0.432503       -0.36856         0.3694        0.04449          9.248
             -1          18224        1.51614        1.60817          32.82          2.519          10.93
             -1          18225       0.646796       0.700264          4.434         0.4299          9.918
              0          18246       0.940915        2.26793          8.728          3.864          11.22
              0          18251        1.13767        1.53523          13.73          6.965          10.19
              1          18253         2.0187        1.53073          104.4          1.834           10.7
             -1          18254        1.51667        1.88734          32.86          6.144          11.15
              0          18264        1.64729        1.31694          44.39          19.28          10.29
              0          18265        1.51772        1.65967          32.94          12.91          10.73
              0          18273        1.50147        2.24363          31.73          21.72          11.11
              0          18284        1.01828        1.02415          10.43          6.153          10.14
              0          18293       0.422097        0.16741          2.643         0.1349          9.428
              0          18295        1.37658        1.39453           23.8          13.03          10.12
              0          18302        1.00647        1.13122          10.15          6.286          10.17
              0          18303        1.90358        2.41251          80.09          30.46          11.28
             -1          18305       0.602928       0.659585          4.008         0.7115          9.828
              0          18325        1.26951        1.05067           18.6          1.004          10.51
              1          18327        2.14768       0.995688          140.5          31.41          9.288
              0          18329        1.92521        2.08261          84.18          50.64          10.78
              0          18334       0.934801        1.62807          8.606          6.474          10.69
              0          18341        1.94517        2.14345          88.14          42.94          11.47
             -1          18342       0.525304       0.483517          3.352         0.2303          10.15
             -1          18350       0.522966       0.689706          3.334         0.3859           10.1
              0          18357       0.644734       0.863807          4.413          3.066          10.16
              0          18370       -0.20845       0.994579         0.6188         0.2492           10.6
             -1          18375        1.42537        1.71456          26.63          8.484          10.71
              0          18379        2.11826        2.32571          131.3          70.72          11.05
              0          18385        1.99432        1.49163           98.7          45.47          10.38
              0          18389        1.41913        1.06677          26.25          11.23          10.55
              0          18392        3.68043        3.44866           4791           3808          12.27
              0          18401        1.84646        2.16257          70.22          29.39          10.93
              0          18405        1.25139        1.15391          17.84          9.584           10.6
              0          18406        2.00903        2.25248          102.1          54.51          10.92
              0          18411        1.33445        1.54771           21.6          10.54          10.83
              0          18415        1.33304        1.66795          21.53          13.05           10.4
             -1          18423       0.539452       0.622467          3.463          1.127          9.768
              0          18425       0.567379       0.675834          3.693          2.249           9.93
              0          18429        1.42243        1.61053          26.45          9.747          10.41
              0          18430        0.65215        1.12999          4.489          1.879          10.35
             -1          18437       0.516668       0.785524          3.286         0.5998          9.988
             -1          18449      -0.253833       0.366284         0.5574         0.1203          9.828
             -1          18467      -0.236198     -0.0646836         0.5805        0.01451          9.538
              0          18468        1.66219        1.86006          45.94          27.88          10.61
              0          18469        1.52362        1.66915          33.39          14.36          10.61
              0          18471        0.78668        1.15024          6.119          3.557          10.32
             -1          18473       0.929725         1.3301          8.506         0.1838          10.86
              0          18488        1.26576        1.34153          18.44          10.12          10.19
              0          18490        1.68904        1.87244          48.87          23.96          10.75
              0          18494        1.63155        2.07906          42.81          27.49          10.96
              0          18496       0.992554       0.780212           9.83         0.5684          9.938
             -1          18502       0.489114       0.981237          3.084         0.8828           10.1
             -1          18520        1.41963        1.41676          26.28          7.708          10.19
              0          18536       0.823865       0.522435          6.666          4.912          9.568
              0          18541        0.81298      -0.458383          6.501          2.404            8.4
             -1          18544        1.60152          1.617          39.95          9.021          10.73
              0          18552        2.42062        2.18738          263.4          67.96          11.11
              0          18556        2.34928        2.21971          223.5          111.7          11.11
             -1          18559        1.40552        1.25289          25.44          1.015          10.62
              0          18561        0.82007         1.7231          6.608          2.684          11.03
              0          18578        2.42975        2.33965            269          101.3          11.21
              0          18593        1.37985        1.59195          23.98          14.36           10.3
              0          18594        2.54108         2.7635          347.6          172.4           11.7
              0          18596       0.918921        1.50871          8.297          4.996          10.21
             -1          18597        1.61941        1.69211          41.63          6.144          11.14
              0          18602        0.58816       0.483557          3.874          1.487           9.84
              0          18603        3.16227        2.65284           1453          908.6          11.28
              0          18616        1.75906         1.7489          57.42          34.36          10.69
              0          18617        1.39759        1.28007          24.98          12.93          10.15
              0          18622         1.6939       0.937007          49.42          35.43          9.338
              0          18627        1.72181        1.95628           52.7          22.61          10.69
              0          18636        2.58557        2.63479          385.1          201.3          11.47
              0          18654        1.91787         1.9243          82.77          36.25          10.76
              0          18659         3.1176       -84.4636           1311           1012            -99
              0          18660       0.664642       0.662607           4.62          2.304          9.828
             -1          18664        1.78168        1.89702          60.49          16.94          10.89
             -1          18669        2.17696        2.34323          150.3          16.65          11.21
              0          18689        1.37088        1.86565          23.49          18.36          10.61
              0          18695        1.82387        2.02093          66.66          46.34          11.05
              0          18701       0.911743        1.53503          8.161          5.062          10.65
             -1          18703        1.19368        1.14577          15.62         0.8113          10.63
             -1          18722        1.07664          1.915          11.93          1.783          11.23
              1          18731        1.69179        1.21877          49.18          15.92          10.19
              0          18735       0.324488        1.83823          2.111          1.696          11.56
             -1          18736        0.97382         1.2757          9.415           2.27          10.51
             -1          18744        2.01828        2.11221          104.3           12.2          11.39
              0          18747        1.98525        2.13024          96.66          49.41          10.89
             -1          18768       0.502291       0.519021          3.179         0.7946          9.538
              0          18773        2.80298       -84.5113          635.3          576.5            -99
              0          18777       0.975799        1.01051          9.458          7.037          10.15
              0          18792        2.66502        2.30411          462.4          152.6           10.9
              0          18796           1.46        1.33267          28.84          15.26          10.45
             -1          18815        1.35025        1.72617           22.4          4.498           10.9
             -1          18818        1.83979         1.9163          69.15          5.278          11.14
             -1          18827        1.88343        2.05888          76.46          11.36          11.29
             -1          18837        1.65475        1.94554          45.16          7.847          11.23
              1          18839        2.91587        1.85292          823.9          223.9          10.25
              0          18843        3.38721       -84.4636           2439           1728            -99
              0          18847        1.61374        2.01299          41.09          20.07          11.28
              0          18848        1.85406        1.89705          71.46          28.56          10.69
              0          18854         2.1529         1.7496          142.2          84.56          10.28
             -1          18855        2.61087        2.68095          408.2          7.145          11.36
              0          18859        1.47683        1.44063          29.98          13.94          10.37
              0          18864        1.74764        1.56445          55.93          31.03           10.7
              0          18873       0.261976       0.185356          1.828          1.273           9.64
              0          18906       0.776338       0.893543          5.975          4.066          10.15
              0          18909        1.27114        1.36511          18.67          6.524          10.14
             -1          18910        1.85077        2.30619          70.92          17.04          11.16
              0          18911        3.61416       -84.4887           4113           1742            -99
              0          18932       0.710879        2.01475          5.139          3.737          11.27
             -1          18947        1.33686        1.42439          21.72          5.112          10.47
              0          18948         2.1271        1.90922            134          39.61          10.76
              0          18950        1.68133         1.7771          48.01          21.86             11
             -1          18951       -2.01932      -0.563174       0.009565       0.001218           8.99
              0          18952       0.701827       0.839022          5.033           3.35           9.97
              0          18976        1.38328        1.39288          24.17          15.75          10.38
              0          18983         3.0086       -84.4694           1020          612.9            -99
              0          18990       0.301247   -0.000948356          2.001          1.359           9.33
              0          19001        2.37858        2.64109          239.1          80.34          11.36
              0          19007        2.31639        1.81284          207.2          98.23          10.33
              0          19029     -0.0222307      -0.212761         0.9501         0.6264           9.08
             -1          19032        1.32077        1.26309          20.93         0.7534          10.85
              0          19036     -0.0587868      -0.292377         0.8734         0.3555           8.92
              0          19042        1.60054        1.15476          39.86          33.52           9.79
              0          19059        1.45255        1.57841          28.35          12.64          10.41
              0          19073        1.06032        1.24436          11.49          3.903           10.9
