#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
13783      0.1274     0.05264      0.3318      0.1177      0.8475      0.4265       1.256       0.803       1.186      0.8249      0.8462      0.6288      0.2577      0.1996      0.1019     0.07979     0.09169     0.07069     0.08067     0.06088     0.01793      0.0141     0.01655     0.01302    0.002219    0.001564
13784      0.3584      0.0941       1.183       0.122        3.08       0.313       4.464       1.494       4.025        1.86       2.462       1.412      0.6741      0.4409      0.2608      0.1752      0.2344      0.1534      0.2061      0.1298     0.04575     0.03133     0.04226     0.02895    0.008913    0.001837
13786      0.1627      0.0255      0.3993      0.0499        2.24       0.166       4.712      0.2435       5.398        0.29       4.321      0.2655       1.578       0.118      0.6679      0.0539      0.6017     0.01825        0.53    -0.02045      0.1168     0.00965      0.1078    0.008925    0.008474    0.000419
13792      0.5851     0.01335      0.9462      0.0113       3.182      0.1475       8.171       0.485          12        0.81       12.61        0.95       6.918      0.5865       3.376      0.2945       3.093       0.141       2.775     -0.0315      0.6618     0.05985      0.6112      0.0553     0.01664    0.001205
13793      0.7976      0.3154       1.601       0.276       4.299       0.082       7.105      0.4915        6.94       0.712       4.725      0.6385       1.375      0.2325      0.5364     0.09715      0.4823     0.06535       0.424      0.0311     0.09364     0.01776     0.08647     0.01643     0.01211    0.001435
13799      0.6607      0.1891       1.461       0.166        3.45      0.0485       4.474      0.2635       3.598      0.3765       1.859       0.246      0.4384     0.07055      0.1668      0.0275      0.1499     0.01765      0.1316     0.00705     0.02937     0.00489     0.02713     0.00452    0.008711    0.000589
13805      0.5513      0.1125      0.9607      0.1943       1.069      0.3489      0.5572      0.2248      0.2484      0.1096     0.08973     0.04187     0.01766    0.008607    0.006581    0.003257    0.005902    0.002751    0.005178     0.00221    0.001184   0.0005699      0.0011   0.0005269    0.003145    0.000622
13806       3.125       0.212       5.865       0.025       7.134      0.1195       3.924       0.082       1.795       0.039      0.6601     0.01455      0.1318      0.0029      0.0492    0.001255     0.04414   -0.001335     0.03873    -0.00411    0.008769    0.000224    0.008137    0.000208     0.01798    0.000455
13808        0.23        0.13      0.3963       0.244      0.5375       0.265      0.4133      0.1538      0.2516      0.0945      0.1139      0.0445     0.02385      0.0101    0.008971    0.003909    0.008058     0.00326    0.007079     0.00256     0.00155   0.0006898    0.001432   0.0006371    0.001419   0.0007943
13810       1.894       0.145       4.103       0.047       7.227      0.1225       6.309       0.147       3.578      0.0885       1.482       0.037      0.3072      0.0077      0.1166     0.00295      0.1048     -0.0031     0.09211    -0.00959     0.02042     0.00056     0.01887     0.00052     0.01724    0.000475
13811       1.204      0.4516        2.81       0.376       6.473      0.2535       8.483       1.191       7.116       1.408       3.876      0.9245      0.9762      0.2798      0.3729      0.1131       0.335     0.08865      0.2944     0.06235     0.06543     0.02089     0.06044     0.01933      0.0165     0.00202
13814      0.2489      0.0515      0.5222      0.1875       1.095      0.4419       1.315      0.5672       1.015      0.4885      0.5145      0.2676      0.1212     0.06767     0.04598     0.02617     0.04129     0.02251     0.03627     0.01859     0.00807     0.00466    0.007454    0.004305    0.002686     0.00121
13818      0.1584     0.07515      0.3582      0.1683       1.003      0.4302       1.755      0.9901       2.037       1.314       1.702       1.193      0.6615      0.5035      0.2878       0.225      0.2599      0.2002      0.2295      0.1732     0.05165     0.04081     0.04768     0.03768    0.003152     0.00186
13835       2.499      0.4335       5.526      0.3555       8.649      0.0845       7.148       0.174       4.257      0.1845       1.805       0.094      0.3535     0.02095       0.128     0.00765      0.1146      0.0005      0.1002     -0.0071     0.02173     0.00126     0.01999     0.00124     0.02221    0.000855
13848      0.5603      0.0384       1.065      0.0785       1.359       0.104      0.9328      0.0722      0.4685     0.03645      0.1797       0.014     0.03306    0.002575     0.01194     0.00093     0.01069    0.000255    0.009355   -0.000465     0.00205   0.0001615    0.001896   0.0001495    0.004126    0.000325
13851      0.2861     0.07465      0.9955      0.1105       2.205       0.089       2.437         0.4        1.82       0.439      0.9236      0.2964      0.2135     0.08205      0.0788      0.0309     0.07057     0.02519     0.06177     0.01907     0.01329    0.005202     0.01226    0.004798    0.005712   0.0002815
13855      0.4173       0.166       1.098      0.4731       2.092      0.6905        1.95      0.5515       1.277      0.3318      0.5683      0.1385      0.1233     0.03355     0.04588     0.01294     0.04115    0.009925     0.03608     0.00669    0.007929    0.002301    0.007321    0.002125    0.005367    0.001828
13859      0.4155      0.0705      0.8263      0.2448       1.648       0.585        1.76       0.729       1.152      0.5097      0.5382       0.249      0.1158     0.05558     0.04385     0.02128     0.03939     0.01798     0.03463     0.01444    0.007677    0.003823    0.007089    0.003532    0.003955    0.001586
13866        2.21      0.2395       4.823      0.2795       8.528        0.61       7.712       1.369       4.482       1.041       1.925      0.5275      0.3921      0.1221      0.1468     0.04752      0.1318     0.03766      0.1158     0.02712     0.02559    0.008545     0.02363    0.007885      0.0219    0.000575
13870     0.07377     0.03573      0.2108      0.0967      0.5002      0.2883      0.7166      0.4725      0.6317      0.4374      0.3628      0.2535     0.09385     0.06635      0.0359     0.02559     0.03225     0.02247     0.02833     0.01913    0.006276    0.004514    0.005796    0.004169    0.001344    0.000907
13871      0.3058     0.08065       0.529      0.1705      0.7041      0.2509      0.5477       0.254       0.299      0.1537      0.1198     0.06579     0.02459      0.0142    0.009326    0.005464    0.008383    0.004719    0.007365    0.003914    0.001616    0.000967    0.001495   0.0008935    0.001823    0.000698
13882      0.7332     0.06495       1.524       0.136       2.169      0.1945       1.623      0.1455      0.8736     0.07835      0.3514      0.0315     0.06609     0.00593     0.02388    0.002145     0.02138    0.000775     0.01871    -0.00068    0.004065    0.000365    0.003758   0.0003375    0.006129   0.0005505
13888      0.6094      0.2975        1.25      0.7139       2.078       1.088       2.027       1.101       1.348       0.788      0.6576      0.4105      0.1473     0.09788     0.05605     0.03784     0.05038     0.03311     0.04429     0.02803    0.009889    0.006811    0.009137    0.006293    0.005339    0.003102
13889      0.1675      0.0637      0.3961      0.0691      0.8757      0.3333        1.32      0.7519       1.227      0.7913       0.787       0.547      0.2211      0.1613     0.08599     0.06352     0.07733     0.05602     0.06804     0.04796     0.01515     0.01129       0.014     0.01043    0.002328    0.001413
13892       0.103      0.0519      0.3266      0.1855      0.7618      0.4942       1.036      0.7077      0.8848      0.6212      0.4854      0.3426      0.1208     0.08596     0.04593     0.03291     0.04125     0.02891     0.03622      0.0246    0.008012    0.005788    0.007402    0.005348    0.001999    0.001409
13894      0.2462     0.03285      0.6103      0.2173       1.416      0.5988       1.873      0.9269       1.557      0.8376      0.8374      0.4757      0.2096      0.1261     0.08014     0.04906     0.07203     0.04256     0.06331     0.03556     0.01411    0.008769     0.01304    0.008103    0.003711    0.001767
13895      0.1691       0.014      0.4653       0.108       1.077      0.3623       1.437      0.5734       1.241      0.5706      0.6983      0.3517       0.178     0.09654      0.0678      0.0376      0.0609     0.03228     0.05348     0.02654     0.01183    0.006684     0.01092    0.006176    0.002756    0.001066
13903      0.7851      0.1655        1.87       0.112       4.737      0.0685        6.35      0.4045        5.22       0.577       2.736       0.395      0.6553      0.1158      0.2499      0.0453      0.2245     0.03035      0.1973      0.0143     0.04404     0.00808     0.04068     0.00747     0.01236    0.000675
13907      0.1928     0.05375      0.3924      0.1668       0.712      0.3171      0.6909      0.3068      0.4602      0.2177      0.2173      0.1072     0.04684     0.02438     0.01769      0.0094     0.01589     0.00803     0.01396     0.00656    0.003088    0.001699    0.002852     0.00157    0.001732   0.0008694
13908       2.425      0.2565        5.25        0.07       8.046        0.14       5.469       0.127       2.812      0.0695       1.086       0.027       0.223     0.00555     0.08464     0.00211     0.07602    -0.00231     0.06656    -0.00706     0.01485     0.00042     0.01375    0.000385     0.01762      0.0005
13918     0.07845     0.03775      0.1544      0.1146       0.254      0.2302      0.2331      0.2234      0.1403      0.1363     0.06328     0.06182     0.01371     0.01341    0.005208    0.005092    0.004681    0.004571    0.004116    0.004012   0.0009095   0.0009095     0.00084     0.00084    0.000626    0.000626
13927      0.5795     0.02215       1.341        0.16       3.272       0.473        4.03      0.6525        3.17      0.6755       1.614       0.392      0.3758      0.1024      0.1428      0.0395      0.1282      0.0302      0.1127      0.0203     0.02512       0.007      0.0232     0.00647    0.008307    0.001373
13939      0.4248      0.2879      0.8254      0.5467       1.175      0.5967      0.8726      0.3534      0.4731      0.1737      0.2138      0.0862     0.04508      0.0203     0.01706    0.007956     0.01534    0.006701     0.01348    0.005351       0.003    0.001441    0.002771    0.001331    0.003349    0.002005
13940      0.3587     0.09445      0.6947      0.2625       1.231      0.4814       1.293      0.5838      0.8378      0.4012      0.3889      0.1938     0.08299     0.04331     0.03129     0.01666     0.02811     0.01424      0.0247     0.01163    0.005454    0.003001    0.005037    0.002771    0.002951    0.001303
13949      0.1778      0.0268      0.5581      0.0973       1.418       0.361       1.988      0.6205       1.757       0.665       1.019      0.4349      0.2657      0.1249      0.1015     0.04918      0.0912     0.04158     0.08009     0.03338      0.0177    0.008802     0.01635    0.008134    0.003819    0.001083
13970      0.6306      0.1285       1.429       0.108       2.445       0.119       2.046      0.2645       1.143      0.1948      0.4666     0.09365     0.09626     0.02184     0.03652      0.0086     0.03283     0.00633     0.02886    0.003885    0.006404    0.001548     0.00592    0.001429    0.005825    0.000353
13974     0.05574           0       0.116           0       0.407           0       2.277           0       4.455           0       6.183           0       4.813           0       2.797           0       2.593      -0.102       2.363      -0.217      0.6601           0      0.6113           0    0.006596           0
13981      0.5459      0.2234       1.295       0.506       2.582      0.6625       2.732        0.93       1.985      0.9225      0.9672      0.5138       0.217      0.1279     0.08135     0.04885     0.07301      0.0422     0.06405     0.03505     0.01412     0.00857     0.01304    0.007918    0.006444    0.001581
13988       1.903       0.858       4.713       0.607       10.13      0.5665       12.83       0.775       10.94       0.805       6.467       1.097       1.704      0.4205      0.6455      0.1701      0.5788      0.1282      0.5074      0.0833      0.1097     0.02958      0.1012     0.02727     0.02455     0.00355
13999        3.55       0.393       6.872      0.1865       8.623       0.311       4.884      0.3435       2.274      0.1985       0.838      0.0829      0.1671     0.01815     0.06251     0.00714     0.05608    0.003565     0.04921    -0.00026     0.01111    0.001244      0.0103    0.001149      0.0218    0.001265
14002     0.01981     0.01981     0.07765     0.07765      0.1795      0.1795      0.2067      0.2067      0.1569      0.1569     0.07955     0.07955     0.01835     0.01835     0.00676     0.00676    0.006055    0.006055      0.0053      0.0053    0.001139    0.001139    0.001051    0.001051   0.0004659   0.0004659
14003       0.693      0.4531       1.291      0.4396       3.431      0.2585       5.277       1.254       5.143       1.714       3.458       1.565       1.011      0.5444      0.3957       0.222      0.3558      0.1911      0.3128      0.1578     0.06911     0.03979     0.06378     0.03672     0.00933     0.00239
14012      0.3081     0.08565      0.6355      0.1719      0.9531       0.306      0.7808      0.3333      0.4333      0.2074      0.1759     0.09071     0.03625     0.01983     0.01375    0.007656     0.01236    0.006576     0.01086    0.005416     0.00241    0.001357    0.002228    0.001254    0.002467   0.0007115
14024      0.9569      0.0431       1.823        0.15       2.476      0.2575       1.827      0.2035      0.9808      0.1112      0.3944     0.04515     0.07431     0.00847     0.02689     0.00305     0.02407     0.00148     0.02107   -0.000195    0.004502   0.0005445    0.004161   0.0005035    0.006733    0.000815
14027      0.1238     0.04881        0.35      0.1675      0.8148      0.4452       1.141      0.6851      0.9737      0.6434      0.5373      0.3789      0.1349     0.09983     0.05143     0.03844     0.04619     0.03388     0.04057     0.02898    0.008992    0.006758    0.008307    0.006243    0.002181    0.001332
14040      0.5799      0.0336       1.311        0.04       2.787      0.0705       2.923       0.216       1.836       0.184      0.8359      0.1007      0.1792      0.0249     0.06822     0.00992     0.06134    0.005995     0.05396     0.00178     0.01205    0.001815     0.01113    0.001676    0.006665    9.75e-05
14050      0.1382      0.0382      0.3939      0.0782      0.9879      0.2211       1.365      0.3662       1.237      0.3746      0.8147      0.2724      0.2293     0.08205     0.08813     0.03217     0.07915     0.02607     0.06948     0.01949     0.01517     0.00563       0.014    0.005198     0.00263    0.000775
14052        0.55      0.2959       1.258      0.3139       3.304      0.3975       5.049       1.383       4.737       1.917       3.127       1.665       0.902      0.5591      0.3521      0.2253      0.3166      0.1964      0.2783      0.1652     0.06149     0.04011     0.05678     0.03705    0.008998    0.002562
14065      0.1386     0.04086      0.3175      0.1528      0.6439      0.3255      0.7271       0.369      0.5322      0.2739      0.2629      0.1414     0.06046      0.0356     0.02306     0.01393     0.02072     0.01207     0.01821     0.01007    0.004084     0.00252    0.003772    0.002329    0.001599   0.0008832
14071      0.6412      0.0947        1.56       0.154        3.35       0.154       3.719      0.6075       2.714       0.617       1.309      0.3566      0.2898     0.09065      0.1086     0.03547     0.09747     0.02812     0.08555     0.02027     0.01891      0.0064     0.01746     0.00591    0.008441    0.000608
14079      0.2754     0.09825      0.5897      0.2281      0.9926      0.3584      0.9127      0.3724       0.564      0.2691      0.2546      0.1341     0.05419     0.03081     0.02057     0.01198     0.01849     0.01034     0.01626    0.008588    0.003621    0.002162    0.003345    0.001996    0.002555    0.001003
14082       0.832      0.1591        1.73      0.1455       3.731      0.3935       4.106      0.7555       2.813       0.643       1.343      0.3529      0.2934      0.0864       0.111     0.03392     0.09972     0.02662     0.08763     0.01877     0.01951    0.006165     0.01798      0.0057    0.009228   0.0008825
14085      0.1172     0.04876      0.2285      0.0437        0.65      0.2622       1.078       0.659        1.08      0.7352      0.7763      0.5577      0.2391      0.1769     0.09466     0.07044     0.08513     0.06214     0.07481     0.05314     0.01645     0.01224     0.01518     0.01129    0.001845    0.001286
14094       1.072      0.1456        2.33       0.125       5.052       0.449       5.647       1.178       3.992       1.091       1.933       0.621      0.4281       0.156      0.1621      0.0614      0.1456     0.05015       0.128     0.03805     0.02856     0.01118     0.02635     0.01035     0.01261     0.00124
14095       1.884       0.097       4.652       0.023       7.797       0.125       6.712      0.1545       4.153       0.105       1.792      0.0465      0.3567      0.0092      0.1294      0.0033      0.1158    -0.00365      0.1013     -0.0111     0.02193     0.00054     0.02024    0.000505     0.02023    0.000615
14096        4.76       1.515       8.276       0.958       15.56       0.555       19.93       1.555       17.83        1.77       12.35        1.82       3.949      0.9345       1.603      0.4385       1.441       0.337       1.268       0.227      0.2795     0.07915      0.2579       0.073     0.03067     0.00905
14108      0.2215      0.0496       0.549      0.1789       1.171       0.273       1.351      0.2615      0.9718      0.1872      0.4705      0.1183      0.1058     0.03322     0.04004     0.01344     0.03597     0.01074      0.0316    0.007855    0.007045    0.002498    0.006507    0.002309    0.002975    0.000727
14118      0.1592     0.05315      0.5024      0.1531       1.328       0.412       1.991       0.758       1.781      0.7615       1.077      0.4965      0.2999      0.1531       0.116      0.0611      0.1043      0.0522     0.09166     0.04265     0.02032     0.01099     0.01876     0.01016    0.003749    0.001368
14119        0.19     0.04315      0.5803      0.1138       1.575        0.34       2.522      0.8605       2.444       0.993       1.668      0.7538      0.4821      0.2428      0.1872     0.09771      0.1683     0.08341      0.1479     0.06801     0.03261     0.01743     0.03011      0.0161    0.004668    0.001463
14121      0.3283     0.07695      0.7476      0.2007       1.467      0.2745       1.445       0.222      0.8985      0.1245      0.4182     0.06715     0.08958     0.01632     0.03384    0.006405      0.0304     0.00437     0.02671    0.002185    0.005925    0.001185    0.005472    0.001094    0.003681    0.000787
14128      0.2011      0.1291      0.5339      0.3965       1.159      0.8587       1.284      0.9314      0.9456      0.6894      0.4636      0.3389      0.1038     0.07638     0.03836     0.02831     0.03444     0.02492     0.03024     0.02128    0.006694    0.004975    0.006184    0.004596    0.002962    0.002242
14131      0.3694      0.0738       1.148      0.1808       2.755      0.4855       3.656      0.5675       3.014       0.491       1.647       0.265      0.4085      0.0719      0.1533     0.02795      0.1374      0.0186      0.1204      0.0086      0.0262    0.004895     0.02418     0.00452    0.007288    0.001357
14137       1.775        0.16       3.849      0.0765       8.406      0.1885       9.349       0.306       6.274       0.219       2.982       0.107      0.6512      0.0235      0.2476      0.0089      0.2225     -0.0041      0.1956      -0.018     0.04364     0.00169      0.0403     0.00156     0.02037     0.00079
14143     0.09289     0.03821      0.2474      0.0965      0.6627      0.3122      0.9691      0.5619      0.9305      0.5845      0.6605      0.4495      0.1988      0.1447     0.07836     0.05804     0.07051     0.05124     0.06203     0.04389     0.01376     0.01029     0.01271    0.009501    0.001714    0.001081
14149       1.932      0.1215       4.477      0.2135       10.21        0.09       11.61        0.53        8.02       0.603       3.849        0.38      0.8437      0.1026      0.3196      0.0414      0.2872     0.02315      0.2524      0.0036      0.0563      0.0077     0.05198    0.007125     0.02529    0.000595
14166       1.937      0.2195       3.699        0.04       4.787       0.141        2.75       0.152       1.287      0.0895      0.4778      0.0359     0.09591     0.00749       0.036    0.002905     0.03231    0.000905     0.02835    -0.00123    0.006393    0.000501    0.005927   0.0004625      0.0114     0.00044
14169      0.4109      0.1988      0.7224      0.2734      0.9714      0.2456      0.8106      0.2724      0.4446      0.1738      0.1769     0.08081     0.03542     0.01813     0.01329    0.007029     0.01194    0.006004     0.01049    0.004899    0.002331     0.00124    0.002157    0.001144    0.002762   0.0008865
14179     0.09604           0      0.2358           0       1.446           0       3.641           0       4.766           0        4.23           0       1.818           0      0.8199           0      0.7434    -0.03825      0.6587     -0.0806      0.1483           0      0.1368           0    0.006857           0
14185      0.3788      0.1074      0.9384      0.3307       2.033       0.798       2.802       1.473       2.404       1.473       1.328       0.895      0.3354      0.2423      0.1287     0.09433      0.1156     0.08308      0.1017     0.07103     0.02271     0.01681     0.02098     0.01554    0.005463    0.002564
14186      0.1403     0.01175      0.3657      0.0483       2.047       0.124       4.453       0.295       5.283       0.799       4.347       0.946       1.675      0.5345      0.7256      0.2598      0.6557      0.2133       0.579      0.1618      0.1287     0.04812      0.1187     0.04445     0.00816   0.0006945
14188       1.705      0.1875       3.679       0.108       8.399      0.1925       9.873       0.357        7.01       0.272       3.439      0.1375      0.7702       0.031      0.2939      0.0118      0.2642    -0.00365      0.2324     -0.0202     0.05205    0.002165     0.04798     0.00209      0.0205    0.000885
14191      0.1896     0.08445      0.3997      0.1353       1.774       0.385       4.834       0.292       6.684      0.1075       6.343       0.554       3.031       0.555       1.419      0.3035       1.293      0.2295       1.153       0.147      0.2668      0.0649      0.2463     0.05995    0.009171   0.0004855
14196       0.695      0.1681       1.344       0.133       2.476       0.378       2.522      0.8445       1.647      0.7338       0.766         0.4      0.1658     0.09459     0.06283      0.0365     0.05645     0.03149     0.04962     0.02611     0.01107    0.006534     0.01022     0.00603    0.006084   0.0009715
14208      0.3145      0.1073      0.6383      0.2361      0.9698      0.3693      0.8034      0.3797      0.4516       0.236      0.1856      0.1036     0.03849     0.02262     0.01462    0.008729     0.01314    0.007554     0.01156    0.006294    0.002563     0.00155    0.002369    0.001431    0.002514   0.0009675
14209       1.135      0.1706         2.5        0.23       4.966      0.4755       5.159       1.291       3.437       1.137       1.613      0.6285      0.3478      0.1534      0.1311     0.06006      0.1178     0.05042      0.1035     0.04006     0.02298     0.01092     0.02119     0.01012     0.01243    0.001095
14211       4.574      0.1745       10.19        0.12       15.62       0.025       12.44       0.075       7.097      0.0505        2.95      0.0225      0.5673      0.0042      0.2053      0.0015      0.1837     -0.0094      0.1608    -0.02095     0.03478    0.000335     0.03209     0.00035      0.0422    0.000455
14216      0.3214      0.0528      0.9224      0.2056       2.252       0.492       2.952      0.8475       2.435        0.82       1.295      0.4811      0.3141      0.1265      0.1187     0.04907      0.1066     0.04052     0.09355     0.03137     0.02064    0.008715     0.01906    0.008055    0.005945    0.001525
14220      0.1352     0.05446      0.2802       0.141      0.5143      0.2463      0.5027      0.2408      0.3253      0.1633      0.1508     0.07839     0.03202     0.01754     0.01207    0.006736     0.01085    0.005786    0.009528    0.004762    0.002116    0.001204    0.001954    0.001112    0.001283   0.0006519
14221      0.3539      0.1449      0.6304      0.1279       1.458      0.3495         2.2       1.028       2.165       1.213        1.55      0.9493      0.4783      0.3074      0.1898      0.1231      0.1707      0.1073      0.1501     0.09038     0.03309     0.02147     0.03054     0.01982     0.00364    0.002164
14224      0.4233      0.1084       0.806       0.225       1.261      0.4461        1.03      0.4727       0.572      0.2912      0.2325      0.1266     0.04797     0.02756     0.01821     0.01063     0.01637    0.009175     0.01439    0.007614    0.003181    0.001883    0.002941     0.00174    0.003024    0.000899
14227      0.1923      0.0497      0.4004      0.1561      0.7929      0.3282      0.9705      0.4955      0.7595      0.4506      0.3903      0.2478     0.09112     0.06258     0.03455     0.02411     0.03103     0.02113     0.02726     0.01794     0.00606     0.00428    0.005581    0.003974    0.001986   0.0009385
14228      0.1437      0.0814      0.3363       0.181       1.032      0.5927       1.699       1.142       2.005       1.498       1.715       1.368      0.6779      0.5731      0.2962      0.2548      0.2675      0.2283      0.2362      0.1992     0.05324      0.0461     0.04915     0.04256    0.003066    0.002165
14229       1.118      0.4818       1.825      0.3475       2.829      0.3205       2.587      0.7275        1.56      0.5455      0.6918      0.2737       0.144     0.06189     0.05418      0.0238     0.04866     0.01985     0.04276     0.01561    0.009241    0.004489    0.008534    0.004146    0.006566    0.001487
14234     0.08103     0.03657         0.2     0.07815      0.5264      0.2772      0.7658      0.4652      0.7509      0.4861      0.5392      0.3702      0.1626        0.12     0.06419     0.04822     0.05771     0.04256     0.05078     0.03653     0.01127    0.008552      0.0104    0.007897    0.001398   0.0008816
14236      0.1117     0.05836      0.2829      0.1453      0.7978      0.3782         1.6      0.9499       1.797         1.2       1.416       1.025      0.4905      0.3799      0.2029      0.1601      0.1827      0.1422       0.161      0.1228     0.03574     0.02836     0.03298     0.02617    0.002853    0.001791
14237      0.2029      0.0845      0.4126      0.0604       1.013      0.3482       1.594      0.8708       1.587           1       1.134       0.771       0.347      0.2473      0.1376     0.09915      0.1238     0.08735      0.1089      0.0746     0.02422     0.01757     0.02237     0.01622    0.002667    0.001668
14243     0.08857     0.04593      0.2103      0.1125      0.6508      0.3334       1.157      0.7174       1.323      0.9012       1.119      0.8201      0.4426      0.3496      0.1934      0.1563      0.1747      0.1395      0.1542      0.1211     0.03474     0.02838     0.03208      0.0262    0.002099    0.001321
14250      0.2796      0.1837      0.4645      0.2618      0.5371      0.2392      0.4315      0.2311      0.2347      0.1406     0.09317     0.06084     0.01898      0.0132    0.007182    0.005089    0.006452    0.004469     0.00567    0.003803    0.001265   0.0008928    0.001171   0.0008242    0.001764   0.0009565
14252     0.06885     0.03048       0.158      0.0532      0.4211      0.2188      0.6099      0.4062      0.6089      0.4491      0.4386      0.3412      0.1346      0.1083     0.05337     0.04329     0.04802     0.03846     0.04227     0.03325      0.0094     0.00765    0.008678    0.007062    0.001052   0.0008069
14257      0.2335      0.1342      0.6011      0.3776       1.115      0.6205        1.29      0.7802       1.067      0.7105      0.5722       0.406      0.1401      0.1044      0.0532     0.04003     0.04777     0.03529     0.04195     0.03019    0.009291     0.00703    0.008579    0.006491    0.002813    0.001623
14262      0.6671      0.1212        1.47       0.328       2.703       0.562       2.495      0.6205        1.51       0.404      0.6622      0.1858      0.1342     0.03912     0.04971     0.01465     0.04458     0.01133      0.0391    0.007795    0.008532    0.002588    0.007878    0.002392    0.006791    0.001525
14266      0.3106      0.0281      0.7627      0.1176       1.661       0.428       2.228      0.7675       1.903      0.7845       1.066      0.4896      0.2709      0.1355      0.1032     0.05297     0.09267     0.04502     0.08138     0.03652       0.018    0.009425     0.01662    0.008708    0.004181    0.001373
14267      0.2463      0.1351      0.4855      0.1933       2.035        0.37       3.968      0.5305       4.442        0.53       3.488       0.391       1.244      0.1355      0.5223     0.05655      0.4703      0.0277      0.4142     -0.0034     0.09123     0.00997     0.08414    0.009185     0.00687   0.0006915
14274      0.6349      0.1167       1.601       0.198       2.792      0.5845       2.465      0.7195       1.552      0.5775      0.6878      0.2871      0.1411      0.0647     0.05136     0.02372     0.04596     0.01978     0.04021     0.01558     0.00868     0.00399    0.008017    0.003683    0.007318    0.001399
14280      0.4159      0.0892      0.8549      0.2441       1.669       0.512       1.681      0.6385       1.023      0.4357      0.4553      0.2092      0.0964     0.04711     0.03662     0.01825     0.03292     0.01549     0.02895     0.01252    0.006435    0.003279    0.005944    0.003029    0.003899    0.001244
14283      0.2559      0.1313      0.5098      0.2641       1.853      0.9099       3.375       1.595       4.344        2.44       3.868       2.391       1.659       1.159      0.7493      0.5447      0.6795      0.4852      0.6024      0.4192      0.1362      0.1009      0.1257     0.09314    0.006352    0.003162
14289        17.2       0.445       29.55        0.23       33.08       0.055       20.49       0.105       9.674       0.056       3.522       0.021      0.6384      0.0035      0.2308      0.0012      0.2067    -0.01095       0.181    -0.02385     0.03995     0.00039     0.03704    0.000365      0.1097     0.00105
14291       0.459      0.1531      0.9804      0.3876       1.751        0.62       1.591       0.537      0.9543      0.3257      0.4281      0.1575     0.08882     0.03588     0.03335     0.01387     0.02995     0.01148     0.02631    0.008915    0.005817    0.002499    0.005372    0.002308     0.00441    0.001741
14292     0.07698     0.02302      0.2366     0.08045      0.6705        0.27      0.9845      0.4665      0.9597      0.4963      0.6865      0.3826      0.2071      0.1244     0.08157     0.05013      0.0734     0.04358     0.06457     0.03648      0.0143    0.008934      0.0132    0.008251    0.001814   0.0008885
14304      0.7137     0.06595       1.243       0.102       2.425      0.5935       3.212       1.264       2.797       1.301       1.613      0.7851      0.4212      0.2142      0.1621     0.08425      0.1457     0.07185      0.1281     0.05854     0.02858     0.01519     0.02641     0.01404    0.005465    0.002403
14305       2.332      0.1495       5.628       0.365       11.54       0.075        11.7        0.83       7.586       0.799       3.466      0.4545      0.7252      0.1121      0.2703       0.044      0.2425     0.02795      0.2128     0.01075     0.04694     0.00799     0.04334    0.007385     0.02906    0.000545
14310       1.177      0.0755       2.587       0.029       4.599      0.0525       4.036       0.066       2.293        0.04      0.9513     0.01695      0.1973     0.00355     0.07488     0.00133     0.06731    -0.00252     0.05918    -0.00666     0.01313     0.00026     0.01213     0.00024     0.01098    0.000215
14315      0.4766      0.1805       1.059      0.4041       2.984      0.7865        5.25       1.784       6.138       2.739       5.262       2.812       2.126       1.359      0.9412      0.6359      0.8522      0.5624      0.7545      0.4814      0.1712      0.1188       0.158      0.1098    0.009481     0.00322
14323        0.65      0.0729       1.482       0.158       2.868      0.1915       2.849      0.4575       1.736      0.3675      0.7725      0.1939       0.163     0.04675     0.06175     0.01843      0.0555      0.0144      0.0488     0.01008     0.01087    0.003351     0.01004    0.003092    0.007199   0.0003865
14328      0.2562      0.1029      0.5522      0.2464        1.01      0.3919        1.08      0.4918      0.7373      0.4027      0.3557       0.215     0.08153     0.05388     0.03115     0.02097       0.028     0.01835     0.02462     0.01553    0.005518    0.003786    0.005097    0.003498    0.002534    0.001071
14342      0.3146     0.03725      0.7411     0.06755       1.174       0.118      0.8269      0.1124      0.4323      0.0667      0.1677      0.0281     0.03439     0.00616     0.01306    0.002385     0.01172      0.0016      0.0103     0.00076    0.002295   0.0004215    0.002123     0.00039    0.002674   0.0002455
14346      0.1044     0.04437      0.2441      0.0808      0.6734      0.3213       1.073      0.6843        1.11      0.7886      0.8192      0.6219      0.2596      0.2068      0.1039     0.08372     0.09345     0.07432     0.08219     0.06417      0.0181     0.01462      0.0167      0.0135    0.001858    0.001306
14349      0.4114      0.2366      0.6793      0.3161      0.8457      0.3673      0.6661       0.385      0.3612      0.2374      0.1446      0.1023     0.02963      0.0221     0.01123    0.008499     0.01009    0.007504    0.008872    0.006434    0.001979    0.001493    0.001831    0.001379    0.002561    0.001176
14350      0.2582      0.0838        0.61      0.2399       1.316      0.4309       1.506      0.5168       1.048      0.4676      0.4941      0.2481      0.1074      0.0589     0.04015      0.0223     0.03602      0.0191     0.03161     0.01567    0.006968    0.003902    0.006431    0.003599    0.003349    0.001148
