#            id   flag_SB_MS_1   dist_to_MS_1   dist_to_MS_2        log_SFR   log_SFR_MS_1    log_SFR_MS_2
#
          14501             -1      -0.256006      -0.265278        1.52815        1.78415        1.79342
          14502              0       -1.55197       -1.55875       0.145818        1.69779        1.70457
          14513              0      -0.209341      -0.311179       0.566437       0.775779       0.877616
          14515              0      -0.295483      -0.392059      0.0655797       0.361063       0.457639
          14520              0      -0.428618      -0.487793        0.33726       0.765878       0.825052
          14521              0      -0.429432      -0.496989     -0.0798245       0.349608       0.417165
          14537              0      -0.663594      -0.681894       0.816042        1.47964        1.49794
          14539              0      -0.574236      -0.581946        1.30211        1.87635        1.88406
          14540              0       -0.11943      -0.207065        1.24576        1.36519        1.45282
          14557             -1      0.0920471     -0.0578463         1.2465        1.15445        1.30434
          14558              0      -0.290109      -0.300735        1.47538        1.76549        1.77612
          14562             -1       -0.24253      -0.451927      -0.155523      0.0870075       0.296405
          14565              0      -0.456242       -0.51157       0.342817       0.799059       0.854387
          14566             -1      -0.288315      -0.315768        1.83289        2.12121        2.14866
          14571             -1        0.25214        0.20809        1.62449        1.37235         1.4164
          14572             -1      -0.303638      -0.382851        1.19312        1.49676        1.57598
          14575              0      -0.259376      -0.413974    -0.00300702       0.256369       0.410967
          14581              0       0.199263       0.357174        1.25358        1.05432       0.896406
          14582             -1       0.260611       0.202271        1.94601         1.6854        1.74374
          14583              0      -0.355185      -0.263564        1.01326        1.36844        1.27682
          14588             -1      -0.299089      -0.546192       0.125481        0.42457       0.671673
          14589              0      -0.489223      -0.561485     -0.0999608       0.389262       0.461524
          14599             -1       0.168414       0.129289         1.6797        1.51129        1.55041
          14605             -1      0.0191045      -0.165892        0.81961       0.800505       0.985502
          14610              0      -0.313369      -0.432505       0.826204        1.13957        1.25871
          14614             -1      -0.186156      -0.263405        1.41913        1.60529        1.68253
          14618              0      -0.463598       -0.64372      -0.527097     -0.0634994       0.116623
          14620              0     -0.0407129     -0.0604739        1.86249         1.9032        1.92296
          14622             -1    -0.00820867      0.0186841        1.94067        1.94887        1.92198
          14630              1         1.1442        1.37135        2.27439        1.13018       0.903034
          14632              0       0.471447       0.246799        1.09899       0.627543       0.852191
          14637             -1       -0.26355      -0.317045        1.47159        1.73514        1.78863
          14639              0      -0.278975      -0.249442        1.32919        1.60817        1.57864
          14646              0      -0.369745      -0.309882       0.898067        1.26781        1.20795
          14649              0      -0.157295      -0.244006       0.586475        0.74377       0.830481
          14650              0      -0.503466      -0.471626       0.773055        1.27652        1.24468
          14652              0       -1.24001       -1.13814        1.01662        2.25663        2.15476
          14657              0      -0.193079      -0.295467       0.906658        1.09974        1.20213
          14658              0     -0.0243312      -0.160432        0.73767       0.762001       0.898102
          14670              0      0.0737884     0.00742865       0.774444       0.700656       0.767015
          14672             -1      -0.189796      -0.231609        1.69329        1.88308         1.9249
          14673             -1      0.0970214     0.00248144        1.01284       0.915816        1.01036
          14690              0       -1.19861       -1.15363        1.19117        2.38978         2.3448
          14694              1       0.700504       0.730557        2.33885        1.63835         1.6083
          14715              0      -0.116712      -0.264712       0.988291          1.105          1.253
          14730              0      -0.203541      -0.325706       0.854913        1.05845        1.18062
          14732             -1      -0.333531      -0.382679        1.42111        1.75464        1.80379
          14735              0      -0.166446      -0.238758        1.44389        1.61033        1.68265
          14736              0      -0.290132      -0.195138        1.17638        1.46651        1.37152
          14743             -1       0.268075      0.0454035       0.695131       0.427056       0.649728
          14750              0       -1.35871       -1.45116      0.0715138        1.43022        1.52268
          14751              0       0.130717       0.201717      0.0211893      -0.109528      -0.180528
          14752              0     -0.0295686     -0.0934209        1.05269        1.08226        1.14611
          14757              0       -0.34898      -0.421545       0.601951       0.950931         1.0235
          14769             -1      -0.420049      -0.425988        1.21005         1.6301        1.63604
          14772              0       -0.48727      -0.517385        1.55096        2.03823        2.06835
          14773              0       -0.62597      -0.694921       0.193403       0.819373       0.888324
          14778             -1      -0.122146      -0.132587        1.88711        2.00926         2.0197
          14794             -1       0.173645      0.0700059        1.25888        1.08523        1.18887
          14796             -1       0.157394      0.0419411        1.52595        1.36856        1.48401
          14802              0      -0.296151      -0.268159       0.997037        1.29319         1.2652
          14803              0      0.0880352      0.0074901       0.396722       0.308687       0.389232
          14806             -1       0.355299       0.295294        2.05767        1.70237        1.76237
          14823              0      -0.207107      -0.271494        0.31133       0.518437       0.582824
          14824             -1      -0.728284      -0.999909      -0.615647       0.112638       0.384263
          14832              0      -0.286279      -0.173295       0.522575       0.808854       0.695869
          14833              0      -0.157428      -0.129988        1.85902        2.01645        1.98901
          14834              0       -1.01784       -1.27937      -0.749092       0.268751       0.530278
          14836              0      -0.720159      -0.802496       -1.30469      -0.584535      -0.502197
          14853             -1       0.333637       0.344915        2.38453         2.0509        2.03962
          14854              0     -0.0584302     -0.0808894       0.712229       0.770659       0.793118
          14857              0      -0.620617      -0.634353        1.24304        1.86366        1.87739
          14858              0      -0.395996       -0.46537        1.26174        1.65773        1.72711
          14859              0     -0.0553245      -0.137872         1.2418        1.29712        1.37967
          14867             -1      -0.761026      -0.714863        1.34928         2.1103        2.06414
          14875              0     -0.0210738     -0.0995496       0.628593       0.649667       0.728143
          14890              0      -0.946552      -0.930209        1.68842        2.63497        2.61863
          14896             -1      -0.178894      -0.166391        1.18156        1.36045        1.34795
          14903              0       0.354177       0.571202        1.59638         1.2422        1.02517
          14904              0      0.0746616      0.0677404       0.456062       0.381401       0.388322
          14905              0      0.0515966      0.0983421        1.77808        1.72648        1.67974
          14906             -1       0.214894      0.0931482         1.3566        1.14171        1.26345
          14910             -1      0.0430793      0.0102476        2.03141        1.98833        2.02116
          14914             -1      -0.628683      -0.607371        3.22994        3.85862        3.83731
          14915              0      -0.430742      -0.571729       0.554126       0.984868        1.12585
          14919              0      -0.281939      -0.261836        1.51772        1.79966        1.77956
          14920             -1       0.038625      -0.070656          1.041        1.00237        1.11165
          14926              0      -0.141895     -0.0638278        1.67605        1.81795        1.73988
          14930             -1       -0.40569      -0.484473        1.15045        1.55614        1.63492
          14938             -1      -0.428084      -0.431935        1.78154        2.20962        2.21347
          14962              0      -0.441998      -0.553993        2.03902        2.48102        2.59301
          14980             -1       0.151814       0.122263        2.17522        2.02341        2.05296
          14981              0       -0.42524      -0.494042         0.5214       0.946639        1.01544
          14982              0      -0.635172      -0.680887       0.996949        1.63212        1.67784
          14986              0      -0.538812      -0.542376        1.34084        1.87965        1.88322
          14994              0      -0.324887      -0.248396       0.224792       0.549679       0.473188
          15008             -1       0.161608     0.00725187        1.27045        1.10884        1.26319
          15010              0      -0.591081      -0.757493       0.426836        1.01792        1.18433
          15027             -1       0.223645       0.155536          1.854        1.63036        1.69847
          15028              0     -0.0613953      -0.176048        1.09132        1.15271        1.26736
          15033              0       -0.26048      -0.277272        1.81684        2.07732        2.09411
          15035             -1      -0.207868      -0.248964        1.47085        1.67872        1.71982
          15053              0      -0.588319      -0.637497      0.0748164       0.663135       0.712313
          15058              0       -0.13626     -0.0756119        1.26858        1.40484        1.34419
          15060              0      -0.184485      -0.270152        1.08207        1.26655        1.35222
          15061             -1      -0.509665      -0.373948       0.647872        1.15754        1.02182
          15063             -1      -0.152633      -0.240771        1.17522        1.32785        1.41599
          15069              0      -0.304794      -0.523151     -0.0349865       0.269808       0.488164
          15071              0      -0.182738      -0.161743        1.14551        1.32824        1.30725
          15072             -1       0.397576       0.237562        1.47407        1.07649        1.23651
          15074              0      -0.626118      -0.617568         1.7492        2.37531        2.36676
          15078             -1     -0.0898403      -0.219155         2.7965        2.88635        3.01566
          15079             -1        -0.5385      -0.527648        1.22505        1.76355         1.7527
          15084              0      -0.513086      -0.693051       0.440437       0.953523        1.13349
          15093              0       0.327929        0.45732        1.45408        1.12615       0.996762
          15095              0      -0.333352      -0.360999       0.202216       0.535567       0.563214
          15097              0      -0.123372     -0.0453212       0.205204       0.328577       0.250526
          15112              0      -0.455149      -0.638286      -0.394803      0.0603465       0.243484
          15121             -1      -0.265822      -0.182043        2.40756        2.67338         2.5896
          15128              0       -0.28667      -0.403469      -0.172501       0.114169       0.230967
          15139              0       0.105375       0.144317        2.08063        1.97525        1.93631
          15143              0      -0.715752      -0.780866       0.978181        1.69393        1.75905
          15146              0       0.545809       0.817578        1.51295       0.967142       0.695373
          15151              0      -0.137824       0.017957      -0.496891      -0.359066      -0.514848
          15153             -1       0.258753        0.07517        1.01662       0.757862       0.941446
          15165              0      -0.465337      -0.522535       0.444201       0.909538       0.966736
          15170             -1      -0.320291      -0.482265       0.758988        1.07928        1.24125
          15174             -1        0.16988      0.0781669        1.24551        1.07563        1.16735
          15179             -1       -1.01133       -1.00621        1.39428        2.40561        2.40049
          15187              0      -0.140206      -0.273208       0.190332       0.330538        0.46354
          15195              0      -0.801116       -0.82536        1.29557        2.09668        2.12093
          15204              0       0.414019       0.322819       0.611298       0.197279        0.28848
          15205              0      -0.325596      -0.290181        1.27184        1.59744        1.56202
          15208              0      -0.410805      -0.413336         1.6193        2.03011        2.03264
          15213              0       0.406271       0.414055        2.49332        2.08705        2.07926
          15216              0      -0.120469     -0.0263503        1.50732        1.62778        1.53367
          15218             -1      -0.325504      -0.412336        1.16613        1.49164        1.57847
          15220              0      -0.277344      -0.435071       -0.14315       0.134194       0.291921
          15224             -1      -0.282139      -0.316598        1.64276         1.9249        1.95936
          15229             -1       0.236487       0.164615        1.85522        1.61873         1.6906
          15232              0       0.505955       0.430654        1.21219       0.706233       0.781534
          15237              0      -0.516991      -0.555815        1.33985        1.85684        1.89566
          15242              0            -99            -99        1.68913            -99            -99
          15244             -1      -0.111037      -0.315668       0.682867       0.793903       0.998535
          15259             -1       0.332072       0.299648        1.58535        1.25328         1.2857
          15262             -1      -0.200476       -0.22882        2.00732         2.2078        2.23614
          15264             -1      -0.165353      -0.316632       0.981229        1.14658        1.29786
          15267              0      -0.238873      -0.393065       0.625415       0.864288        1.01848
          15284              0      -0.569697      -0.641534       0.320562       0.890258       0.962096
          15285              0        0.10905      0.0333071        2.32899        2.21994        2.29568
          15286              0    -0.00454501     0.00222482        1.48586        1.49041        1.48364
          15289              1        2.38144        2.88724        2.60043       0.218992      -0.286809
          15306             -1      0.0557808      -0.171503       0.658298       0.602517       0.829801
          15316             -1      -0.118902      -0.248855        1.03423        1.15313        1.28308
          15326             -1     -0.0272209      -0.187905       0.590953       0.618174       0.778858
          15334              0       0.480468       0.600242      -0.940437        -1.4209       -1.54068
          15342              0      -0.933117      -0.966074        1.05269        1.98581        2.01877
          15344              0      -0.350512      -0.512267       0.428459       0.778971       0.940726
          15346             -1       -0.93147      -0.926568        1.67569        2.60716        2.60225
          15354             -1      -0.404464      -0.618896       0.303628       0.708092       0.922524
          15355             -1      -0.127224      -0.135993           1.79        1.91723          1.926
          15359              0     -0.0865293     -0.0513733        1.17202        1.25855        1.22339
          15360             -1       0.142354      0.0287988        2.68511        2.54276        2.65632
          15370             -1      -0.351741      -0.427556        1.26928        1.62102        1.69684
          15379              0      -0.288924      -0.433712      -0.111821       0.177104       0.321891
          15381             -1      -0.415712      -0.487601        1.12483        1.54054        1.61243
          15407              0      -0.341609      -0.381129       0.429429       0.771038       0.810559
          15408             -1      -0.114634      -0.250474        1.12385        1.23849        1.37433
          15414             -1      0.0616762     -0.0430672         1.4682        1.40652        1.51127
          15425             -1      -0.385289      -0.659253        2.69975        3.08504          3.359
          15435              0        1.18846        1.46201        2.28103        1.09257       0.819022
          15444             -1      -0.351451      -0.477317       0.583879       0.935329         1.0612
          15446              0       -0.64926      -0.846227    -0.00305075       0.646209       0.843176
          15452             -1       0.142109       0.117368         2.1209        1.97879        2.00353
          15456              0      -0.248209      -0.269756        1.45286        1.70107        1.72262
          15462              0            -99            -99            -99            -99            -99
          15473              0      -0.739066      -0.828962       0.174351       0.913417        1.00331
          15475             -1      -0.758495      -0.752193        1.40226        2.16076        2.15445
          15477              0      -0.166837      -0.189777        1.81251        1.97935        2.00229
          15481             -1       -1.33151       -1.11328       0.635785        1.96729        1.74907
          15482              0       -1.26042       -1.27251        0.80448         2.0649        2.07699
          15484             -1      0.0178755     -0.0275377        1.80949        1.79162        1.83703
          15516             -1      -0.191058      -0.334932       0.949878        1.14094        1.28481
          15520              0      -0.331413      -0.384267       0.560146       0.891559       0.944413
          15524             -1       0.251297        0.22462         2.2335        1.98221        2.00888
          15525              0            -99            -99       0.227887            -99            -99
          15528             -1       -1.03197       -1.02543       0.623146        1.65512        1.64858
          15552              0      -0.491177      -0.611251       0.615108        1.10628        1.22636
          15563              0            -99            -99            -99            -99            -99
          15571              0      -0.582513      -0.621742         1.1532        1.73572        1.77495
          15575             -1     -0.0314424      -0.241258       0.600973       0.632415        0.84223
          15578              0      -0.108372     -0.0443098        1.14364        1.25201        1.18795
          15587             -1      -0.285981       -0.23595        1.58602        1.87201        1.82197
          15588              0      -0.769351      -0.779505        1.83065            2.6        2.61016
          15598              0      -0.260852      -0.431851       0.438226       0.699078       0.870077
          15599             -1     -0.0173629       -0.24908       0.564429       0.581792        0.81351
          15600              1        1.80896        2.29386        2.03019       0.221234      -0.263668
          15617              0       -1.60159       -1.56004      0.0111474        1.61274        1.57118
          15625             -1       -0.25093      -0.389914       0.959614        1.21054        1.34953
          15629              0      -0.187617      -0.074998        1.33082        1.51844        1.40582
          15630             -1       0.098045     -0.0479262        1.05614       0.958097        1.10407
          15634              0      -0.258301       -0.40084       0.908431        1.16673        1.30927
          15635             -1      -0.646187      -0.580554        1.92768        2.57387        2.50823
          15637             -1       0.176106       0.164552        1.75189        1.57579        1.58734
          15639              0      -0.943783       -1.03297       0.578066        1.52185        1.61103
          15640              0      -0.238643      -0.309549       0.588944       0.827586       0.898493
          15645             -1       0.205123       0.174901        1.90466        1.69954        1.72976
          15647             -1      -0.210651       -0.39244        0.72957       0.940221        1.12201
          15654             -1       0.121534      0.0177739        1.17435        1.05282        1.15658
          15658             -1       0.065792     -0.0797052       0.481729       0.415937       0.561434
          15677              0            -99            -99        2.82898            -99            -99
          15678             -1      -0.320774      -0.388763       0.914396        1.23517        1.30316
          15681             -1      -0.387367      -0.271767        2.33325        2.72061        2.60501
          15685              0      -0.862894      -0.927709       -1.45469      -0.591799      -0.526983
          15687              0      -0.491594      -0.585526       0.814048        1.30564        1.39957
          15700              0       0.187894      0.0726173        1.00903       0.821132       0.936408
          15703              0       0.457388       0.327882        1.69723        1.23984        1.36935
          15707             -1    -0.00140641      -0.158925       0.853637       0.855044        1.01256
          15715              0      -0.179226      -0.318671       0.350442       0.529668       0.669113
          15718              0      -0.189174     -0.0706754        1.23805        1.42722        1.30872
          15729              0            -99            -99        2.99396            -99            -99
          15737              0      -0.036796      -0.127622       0.698101       0.734896       0.825722
          15743             -1      -0.633414      -0.554078       0.995679        1.62909        1.54976
          15745              0       0.429166       0.537007        2.05956         1.6304        1.52256
          15746              0      -0.463233      -0.532325       0.432969       0.896202       0.965294
          15747             -1       0.291545       0.174235       0.956793       0.665248       0.782557
          15757              0      -0.560031      -0.699005      -0.494714      0.0653168       0.204291
          15761              0       0.628967       0.971182        1.20412       0.575153       0.232938
          15762              0     -0.0898712      -0.186053       0.496653       0.586524       0.682706
          15765              0            -99            -99            -99            -99            -99
          15780              0            -99            -99            -99            -99            -99
          15786              0      -0.577323      -0.763278     -0.0686947       0.508628       0.694583
          15793              0      -0.761075      -0.923422      -0.560825       0.200249       0.362597
          15801              0      -0.488629      -0.495853        1.57392        2.06254        2.06977
          15806              0       -1.12275      -0.974844        1.72403        2.84678        2.69887
          15808             -1       -0.82949      -0.838945      0.0314085       0.860898       0.870353
          15820              0       0.550895       0.524049        2.64286        2.09197        2.11881
          15826              1       0.877512        0.88795        2.51402         1.6365        1.62607
          15827             -1      -0.355359      -0.302254        1.02243        1.37779        1.32468
          15828             -1      -0.620914       -0.53359        2.04571        2.66663         2.5793
          15832              0      -0.153407      -0.309687       0.705094       0.858501        1.01478
          15834              0       0.104518     0.00649243       0.888516       0.783998       0.882024
          15845              0       -0.23783      -0.321458      -0.324955     -0.0871255    -0.00349759
          15847              1       0.588122       0.615854        1.95957        1.37144        1.34371
          15853              0      -0.132168      -0.236339       0.623663       0.755831       0.860001
          15858              0      -0.441561      -0.404313        1.54008        1.98164        1.94439
          15862              0      -0.692577      -0.695601       0.586024         1.2786        1.28163
          15863             -1      -0.297556      -0.297133        1.55763        1.85518        1.85476
          15874              0      -0.402008      -0.514663       0.298198       0.700206       0.812861
          15879              0      -0.319196      -0.361771        2.03941        2.35861        2.40118
          15888             -1      -0.151547      -0.236028         1.3483        1.49985        1.58433
          15893              0      -0.364039       -0.30126       0.938019        1.30206        1.23928
          15897             -1      -0.180229      -0.314862       0.546419       0.726648       0.861281
          15902             -1      -0.077404    -0.00132848        1.50447        1.58187         1.5058
          15907              1         1.4295        1.64387       0.268578       -1.16092       -1.37529
          15909             -1     -0.0640167      -0.169462       0.840106       0.904123        1.00957
          15914              0     -0.0993971      -0.223201       0.762754       0.862151       0.985955
          15916              0      -0.274759      -0.300913       0.214314       0.489073       0.515227
          15917              0     -0.0266829     -0.0693127       0.824776       0.851459       0.894089
          15920              0      -0.463637      -0.551094       0.392873        0.85651       0.943967
          15921              0      -0.562717      -0.616169        1.14395        1.70667        1.76012
          15927             -1        0.22657       0.175683        2.93495        2.70838        2.75927
          15928              0      -0.597501       -0.77606      -0.294393       0.303109       0.481667
          15930             -1       0.312926       0.299824        2.45362         2.1407         2.1538
          15952              0     -0.0446855       0.042286        1.24105        1.28573        1.19876
          15962             -1     -0.0529066      -0.135213        1.52724        1.58015        1.66246
          15970             -1      -0.518463      -0.717534        0.27277       0.791232       0.990304
          15971             -1      -0.355425      -0.295613        1.08207        1.43749        1.37768
          15978              0       -1.42452       -1.16508       0.867998        2.29252        2.03308
          15984             -1      -0.988618      -0.973346        1.48841        2.47703        2.46176
          15997              0       0.166336        0.28045        1.59306        1.42673        1.31261
          15999              0      -0.691519      -0.760015       0.980957        1.67248        1.74097
          16004              0       -0.39119      -0.393985        1.63669        2.02788        2.03067
          16008              0      0.0215886      0.0565414        1.88818        1.86659        1.83164
          16018             -1      -0.562621      -0.503876        1.48785        2.05047        1.99172
          16031              0       -1.87481       -1.93393      -0.427477        1.44734        1.50645
          16032              0      -0.227959      -0.147072       0.853029        1.08099         1.0001
          16037              0      -0.173934       -0.27474        1.27554        1.44948        1.55028
          16051              0      -0.224702       -0.25377        1.30276        1.52747        1.55653
          16057              0     -0.0169775     -0.0238835        1.83327        1.85025        1.85716
          16061              0       -0.08806      0.0585371        1.22063        1.30869        1.16209
          16077              0      -0.486161      -0.557059        1.16732        1.65348        1.72438
          16080              0      -0.399808       -0.39436        1.48714        1.88695         1.8815
          16092              0       -1.43473       -1.69398       -1.42412      0.0106063        0.26986
          16095              0      -0.617798      -0.661971       0.934751        1.55255        1.59672
          16102             -1      -0.482071      -0.644971       0.267172       0.749243       0.912143
          16103             -1      -0.184349      -0.217088        1.77144        1.95579        1.98853
          16104              0      -0.428523      -0.441227        1.13098         1.5595         1.5722
          16111              0      -0.312248       -0.24724       0.968856         1.2811         1.2161
          16112              0      -0.783365      -0.802883        1.34967        2.13303        2.15255
          16115              0       -0.55147      -0.755798       0.243286       0.794757       0.999084
          16121             -1      -0.195502      -0.340204        2.59824        2.79374        2.93845
          16132              0      -0.197728      -0.222437        1.18865        1.38637        1.41108
          16147              0      0.0474281       0.145148        1.80065        1.75322         1.6555
          16166              0      -0.346453      -0.379872        1.39585         1.7423        1.77572
          16170              0      -0.449045      -0.515987      0.0265333       0.475578        0.54252
          16175             -1       0.120674     -0.0121116        1.37949        1.25881         1.3916
          16178              0     -0.0417157      -0.115549       0.918921       0.960637        1.03447
          16189              0      -0.262472      -0.272165        1.89459        2.15706        2.16676
          16196              0      -0.654099      -0.710623       0.456821        1.11092        1.16744
          16197             -1       -0.13323      -0.315019        0.62024        0.75347       0.935259
          16200             -1      -0.301494      -0.349554        1.47144        1.77293        1.82099
          16201              0       0.159417       0.201611         1.2383        1.07888        1.03669
          16202             -1      -0.039329      -0.172468        1.21617        1.25549        1.38863
          16212             -1      0.0368642     0.00307353        2.27944        2.24257        2.27637
          16213              0      -0.545806      -0.555241       0.956216        1.50202        1.51146
          16215              0      -0.095936      -0.195928        0.95226         1.0482        1.14819
          16216              0      -0.107693    -0.00298246        1.39428        1.50197        1.39726
          16221              0      -0.308745      -0.452916       0.696793        1.00554        1.14971
          16224              0      -0.327949      -0.468362       0.584331       0.912281        1.05269
          16225              0      -0.673081      -0.677421        1.20737        1.88045        1.88479
          16234              0      -0.213526      -0.178354        1.20385        1.41737         1.3822
          16236             -1      -0.308577      -0.302588        1.58591        1.89449         1.8885
          16248             -1       -0.13032       -0.15035        2.09167        2.22199        2.24202
          16251             -1         0.2807       0.098751        1.21245       0.931754         1.1137
          16264             -1     -0.0856044      -0.229376       0.682055       0.767659        0.91143
          16268             -1      -0.650354        -0.4653         1.7905        2.44085         2.2558
          16282             -1      -0.833653      -0.785641       0.889862        1.72351         1.6755
          16284             -1      -0.087144      -0.291424       0.702086        0.78923        0.99351
          16285              0     -0.0558204     -0.0170747        1.35755        1.41337        1.37463
          16286             -1     -0.0470661     -0.0759098        1.90929        1.95635         1.9852
          16289              1        1.08322        1.30972       0.675412      -0.407811      -0.634307
          16297              0       0.587283       0.619253        2.57795        1.99067         1.9587
          16299             -1      -0.481236      -0.607638        0.65581        1.13705        1.26345
          16307             -1      -0.251894      -0.469283       0.446226       0.698121       0.915509
          16318              0      -0.535978      -0.618892         1.0306        1.56658        1.64949
          16321              0       0.376574       0.452198        2.19033        1.81376        1.73813
          16332              0            -99            -99        2.64738            -99            -99
          16349              0      -0.211831      -0.120591       -1.51971       -1.30787       -1.39911
          16375              0       -0.14753      -0.114783         1.5738        1.72133        1.68858
          16381             -1      -0.189128      -0.286873        1.28847         1.4776        1.57535
          16384              0      -0.224475      -0.418328       0.286905       0.511381       0.705234
          16398              0       -0.61783      -0.709258       0.653984        1.27181        1.36324
          16399              0      -0.153019      -0.201783      -0.401976      -0.248957      -0.200193
          16433             -1       -0.22156      -0.348616         1.0216        1.24316        1.37022
          16435              0      -0.227724      -0.305635       0.686726        0.91445        0.99236
          16440              0      -0.774219       -1.00763      -0.228045       0.546174        0.77958
          16449              0       0.252974       0.256586        1.20844       0.955467       0.951855
          16456             -1      -0.439148      -0.564805        0.66323        1.10238        1.22803
          16466             -1      0.0916322      0.0554916        2.35122        2.25958        2.29572
          16468              0      -0.383409      -0.344016        1.19756        1.58097        1.54157
          16484              0      -0.342448      -0.443322       0.680154         1.0226        1.12348
          16488              0      0.0579354     0.00105736        1.14301        1.08508        1.14196
          16493              0     -0.0264168     -0.0829468        1.30621        1.33263        1.38916
          16495              0        0.60895       0.607584        1.71734        1.10839        1.10975
          16501             -1     -0.0271354      -0.150902        1.09864        1.12578        1.24955
          16502              0      -0.319735      -0.362955         1.3831        1.70283        1.74605
          16512              0     -0.0705912       0.007536         1.3006        1.37119        1.29306
          16514              0      -0.979749       -1.04315       0.595276        1.57503        1.63843
          16516              0            -99            -99            -99            -99            -99
          16543             -1        0.33316       0.142348        1.16346       0.830299        1.02111
          16550              0       -0.65013      -0.764072       0.713407        1.36354        1.47748
          16559              0      -0.554363      -0.632177       0.964825        1.51919          1.597
          16567             -1      -0.495139      -0.496775         1.8598        2.35494        2.35657
          16576             -1       0.116698      0.0579337        1.40773        1.29103         1.3498
          16594             -1       0.114877      0.0613799         1.7759        1.66102        1.71452
          16601             -1     -0.0810327      -0.207435       0.900968          0.982         1.1084
          16606              0      -0.714184      -0.819598       -1.43486      -0.720677      -0.615263
          16609              0      0.0955846       0.112129        2.12613        2.03055          2.014
          16616              0       0.529368       0.622411        2.26411        1.73474         1.6417
          16624              0       0.130283       0.121097       0.755417       0.625135        0.63432
          16625              0      -0.642525      -0.657509        1.05461        1.69714        1.71212
          16650              0     -0.0552764     -0.0934966       0.995767        1.05104        1.08926
          16656              0      -0.847696       -1.05046     -0.0724243       0.775271       0.978036
          16667              0       -0.10462     -0.0315791        1.30771        1.41233        1.33929
          16671              0       -1.11296       -1.12017        1.20466        2.31762        2.32483
          16677             -1      -0.973851      -0.987917       0.640581        1.61443         1.6285
          16678              0      -0.597056      -0.653331        0.32695       0.924006       0.980281
          16679              0            -99            -99        1.94802            -99            -99
          16681             -1     -0.0901828     -0.0837555        2.66436        2.75454        2.74812
          16703             -1      -0.732653      -0.465466        1.28646        2.01911        1.75192
          16711              0      -0.345236      -0.452772        1.02449        1.36972        1.47726
          16716             -1      -0.178647      -0.401694       0.446692        0.62534       0.848386
          16723              0            -99            -99       0.992023            -99            -99
          16724             -1      -0.387283      -0.477687       0.902438        1.28972        1.38012
          16730              0     -0.0877472      -0.176372       0.753813        0.84156       0.930184
          16735             -1      -0.140251      -0.287842        1.02938        1.16964        1.31723
          16757              0     -0.0122116      -0.131446         1.0216        1.03381        1.15305
          16759              0       -0.19783      -0.186015       0.348305       0.546135        0.53432
          16762              0      -0.365708      -0.359408       0.517855       0.883563       0.877263
          16764              0      -0.594556      -0.589099        1.48714        2.08169        2.07624
          16771              0       -1.64275       -1.53354        0.35141        1.99416        1.88495
          16774             -1      -0.563076      -0.444103        1.85485        2.41793        2.29895
          16775             -1      -0.379844      -0.385556        1.97836        2.35821        2.36392
          16779              0      -0.468583      -0.382772        1.10449        1.57307        1.48726
          16784             -1       0.147842       0.126172        1.13513        0.98729        1.00896
          16786              0       -1.37352       -1.37281       0.476107        1.84963        1.84892
          16791              0       0.198377       0.173433        2.40364        2.20526         2.2302
          16799              0        0.95927        1.25029        1.98619        1.02692       0.735903
          16801             -1       0.192135      0.0357116        1.22011        1.02797         1.1844
          16802             -1      -0.194717      -0.159526        2.15503        2.34975        2.31456
          16804              0       -1.16686       -1.22378        1.38364        2.55049        2.60742
          16810             -1        0.15307      0.0721178        2.59329        2.44022        2.52117
          16825              0       -1.09306       -1.09412        1.32077        2.41383        2.41489
          16826              0      -0.162855     -0.0624941       0.940467        1.10332        1.00296
          16828              0       -0.59956      -0.628897        1.62107        2.22063        2.24997
          16844              0      -0.989296       -1.18871      -0.302074       0.687223       0.886637
          16846             -1      0.0711343     -0.0757961        2.62951        2.55838        2.70531
          16848             -1      -0.661982      -0.578272        1.25935        1.92134        1.83763
          16849              0       0.296021       0.285206        1.00475        0.70873       0.719545
          16850             -1     -0.0123226     -0.0116948        1.87978        1.89211        1.89148
          16853              0      -0.144274     -0.0734692        1.71046        1.85473        1.78393
          16856             -1       0.149037      0.0075952        1.35641        1.20737        1.34881
          16860              0      -0.894191       -0.92229        1.09307        1.98726        2.01536
          16862              0       -0.21351      -0.425887        0.06032        0.27383       0.486207
          16865             -1      -0.132861      -0.195408        1.06558        1.19844        1.26099
          16886              0            -99            -99        2.69179            -99            -99
          16893              0      -0.485143      -0.562078        1.11628        1.60142        1.67835
          16898              0      -0.236792      -0.313126       0.718419        0.95521        1.03154
          16907             -1     -0.0217103      -0.128684        1.33626        1.35797        1.46494
          16908              0      -0.198175      -0.314526       0.406881       0.605056       0.721406
          16925             -1      -0.315448      -0.406566        1.19948        1.51493        1.60605
          16931              0      0.0457854       0.129404        1.71307        1.66728        1.58367
          16932              0      -0.914716       -0.98206        0.73886        1.65358        1.72092
          16953              0      0.0817573      0.0598778          2.055        1.97324        1.99512
          16960              0        1.10702        1.47217        1.81717        0.71015       0.344999
          16967             -1       0.128977       0.120768        2.39915        2.27018        2.27839
          16971              0       -1.50194       -1.56149       0.118595        1.62054        1.68009
          16980             -1       0.108721     -0.0105084        1.43743        1.32871        1.44794
          16981              0            -99            -99       0.119256            -99            -99
          16982              0      -0.312892      -0.325492       0.641771       0.954663       0.967263
          16984              1       0.643763       0.455047        1.45712       0.813361        1.00208
