#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
501       0.105     0.06672      0.3846      0.2804       1.151      0.9407       1.655       1.403       1.452       1.232      0.9551       0.816      0.2892      0.2518      0.1185      0.1043      0.1067     0.09324       0.094     0.08129     0.02082     0.01839     0.01922     0.01697    0.004488    0.003791
502     0.09058     0.04552      0.2189     0.09645      0.5134       0.321       0.964       0.761       1.054      0.8847      0.8148      0.7062      0.2721      0.2426      0.1108     0.09954     0.09974     0.08908     0.08782     0.07779     0.01943      0.0175     0.01793     0.01615     0.00269    0.002189
503     0.09263     0.04207      0.2031      0.0655       0.519      0.3079      0.8606      0.6415      0.9058      0.7242       0.678      0.5621      0.2177      0.1855     0.08737     0.07504     0.07858     0.06689     0.06915     0.05814     0.01525     0.01313     0.01407     0.01212    0.002352    0.001818
505      0.1204     0.05881      0.2865      0.1425      0.8856      0.4344       1.595      0.8601       1.834       1.077       1.483      0.9063      0.5381      0.3365      0.2314      0.1472      0.2087      0.1288      0.1841      0.1087     0.04127     0.02659      0.0381     0.02455     0.00469    0.002497
506      0.3197      0.2483      0.4828      0.3594      0.5063      0.2483      0.5178      0.3417      0.4499      0.3737      0.3058      0.2801     0.09813     0.09357     0.03987     0.03821     0.03585     0.03429     0.03153     0.03006    0.006928    0.006632    0.006393    0.006117    0.001883    0.001069
509      0.7877      0.4664        1.26      0.6274        1.97       1.099       1.524       1.019      0.8235      0.6006       0.327       0.251     0.06689     0.05332     0.02535     0.02043     0.02278     0.01811     0.02002     0.01563    0.004449    0.003589    0.004115    0.003314    0.004383    0.002149
510        3.27      0.6565       6.838      0.7195       11.78       0.765       10.53        2.01       6.049       1.535       2.568      0.7715      0.5298      0.1806      0.1999      0.0709      0.1796     0.05725      0.1579      0.0426     0.03494     0.01287     0.03229     0.01188     0.03003     0.00161
512      0.4242       0.141      0.9744      0.3546       1.978       0.466       2.153       0.565        1.47      0.5251      0.7195      0.3176      0.1623     0.08357     0.06172     0.03295     0.05546     0.02819     0.04875     0.02308     0.01092    0.006002     0.01009    0.005547    0.005834    0.001555
516        0.17      0.1285      0.3866      0.3166       1.952       1.891       5.498       5.472         7.7       7.689       7.742       7.738        5.05        5.05       2.954       2.953       2.749       2.748       2.517       2.517       0.864       0.864        0.81        0.81     0.01913     0.01896
521      0.4085     0.04295      0.9262      0.1678       2.094       0.354       2.409      0.4955       1.695       0.398      0.8222      0.2119       0.182     0.05085      0.0691     0.01982     0.06209     0.01533     0.05458     0.01051     0.01221    0.003586     0.01127     0.00332    0.005988    0.001078
530      0.6479      0.2236        1.28      0.4427        2.23       0.838       2.015       0.925        1.16      0.5792      0.4909      0.2594      0.1019     0.05638     0.03858     0.02164     0.03468     0.01861     0.03049     0.01534    0.006749    0.003852    0.006236    0.003559    0.005413    0.001914
532       2.298       0.255       5.018       0.231       10.94       0.245       11.98       0.915       8.033      0.8565       3.796      0.4945      0.8221      0.1253      0.3111     0.04975      0.2795      0.0315      0.2456     0.01195     0.05469    0.009255     0.05052     0.00853     0.02991     0.00133
533      0.2724      0.1963      0.6089      0.4741      0.9909      0.7082      0.8393      0.5318      0.4977      0.2935      0.2092      0.1213     0.04063      0.0232     0.01474     0.00837     0.01319    0.007155     0.01154     0.00586    0.002513    0.001423    0.002314    0.001322    0.002991    0.002216
540      0.3012      0.1405      0.6337      0.1976       1.445        0.71       2.121       1.334       2.097       1.436       1.508       1.082      0.4617      0.3442      0.1829       0.138      0.1646       0.122      0.1448      0.1047     0.03222     0.02452     0.02975     0.02265    0.005377    0.003424
541       1.116       0.143       2.381       0.122       5.014      0.1835       5.284      0.4545        3.35      0.3805       1.537      0.2065      0.3311     0.05075      0.1261     0.02015      0.1134      0.0128     0.09978      0.0049     0.02229     0.00371     0.02059     0.00343      0.0127    0.000375
546       1.084      0.4502       2.067       0.458       6.098      0.8465       10.02        3.29       10.64       4.399       8.285       3.945       3.189       1.841       1.388      0.8516       1.255      0.7451       1.108      0.6276      0.2469      0.1544      0.2278      0.1425     0.02955     0.01061
547       1.795       0.743       2.964      0.4565       8.286      0.9525       13.42       3.685       14.24       5.085       11.12       4.727       3.874        1.91       1.613      0.8359       1.453      0.7154       1.281      0.5853      0.2847      0.1515      0.2629        0.14     0.03854     0.01051
548       1.149      0.6482        2.38       0.437        5.93       0.469       8.719       2.031       7.845       2.745       4.776        2.17       1.299      0.6947      0.5012      0.2782      0.4505      0.2391      0.3959      0.1969      0.0878      0.0501      0.0811      0.0463     0.02241    0.005095
550      0.2067     0.05515      0.4952      0.1836       1.109      0.3568       1.319      0.4015       1.035      0.3556      0.5219      0.1946      0.1188     0.04987     0.04472     0.01944     0.04015     0.01618     0.03524     0.01268    0.007821    0.003489    0.007225    0.003225    0.003356    0.001107
552       1.907       0.302       3.571        0.21       5.088       0.307       3.819      0.5715       2.029       0.397      0.7977      0.1833      0.1599      0.0414     0.06013     0.01612     0.05401     0.01226     0.04743    0.008105     0.01037    0.002887    0.009595    0.002665     0.01294     0.00086
554      0.6961      0.0553       1.538       0.037       2.837      0.2385       2.619      0.4585        1.52      0.3405      0.6497      0.1696      0.1347     0.03964      0.0509     0.01554     0.04573     0.01219      0.0402    0.008605    0.008933    0.002798    0.008255    0.002585    0.007201    0.000272
559       1.236      0.3516         2.8      0.1795       6.957      0.2525       8.996       1.404       7.225       1.834       3.774       1.185      0.9019      0.3351       0.344      0.1305      0.3091      0.1065      0.2716     0.08065      0.0607     0.02325     0.05608     0.02149     0.02223     0.00323
561       0.216      0.0601      0.4466      0.2079        1.01      0.5402       1.487      0.9375        1.32      0.9172      0.7407      0.5604      0.1898      0.1526     0.07307     0.05944     0.06566     0.05274     0.05774     0.04558     0.01293      0.0106     0.01195    0.009796     0.00359    0.002295
562      0.1511     0.06489      0.3569      0.1664      0.9734      0.5576       1.334       0.834       1.407      0.9631       1.079      0.7775      0.3597      0.2671      0.1471      0.1101      0.1324     0.09733      0.1166     0.08353     0.02584     0.01941     0.02386     0.01791    0.004141    0.002972
564      0.5544      0.0408       1.365      0.0705       7.017       0.121       22.32        0.28       32.97       0.425       33.23       0.445       17.07       0.235       8.176      0.1125        7.47      -0.245        6.68     -0.6455       1.567      0.0215       1.447      0.0195      0.0821     0.00117
581      0.1353     0.05178      0.3533      0.2023      0.8811      0.5509       1.185      0.8073      0.9791      0.7209      0.5185       0.405      0.1256      0.1027     0.04764     0.03926     0.04278     0.03483     0.03757     0.03009     0.00833     0.00689    0.007694    0.006365     0.00299     0.00206
593      0.9513      0.3047       2.478      0.1975       6.199       0.414       8.386       2.134       7.132       2.669       3.935       1.825      0.9929      0.5352      0.3811       0.211      0.3426      0.1812      0.3011      0.1492     0.06731     0.03789      0.0622     0.03504     0.02166    0.003955
597     0.07472     0.04758      0.2948      0.2209      0.9014      0.6586        1.56       1.222       1.559       1.247       1.107      0.9069      0.3399      0.2856      0.1344      0.1138      0.1208      0.1013       0.106     0.08766     0.02305     0.01955     0.02127     0.01803    0.004353    0.003296
598        1.25      0.5461       2.312      0.3255        4.39       0.881       5.018       2.115         3.9       2.031       1.978       1.141       0.463      0.2863      0.1754      0.1104      0.1576     0.09585      0.1384     0.08031     0.03085     0.01961     0.02851     0.01812     0.01253    0.005103
604      0.9112      0.5818        1.71      0.9773       2.131       1.139        1.39      0.8777      0.7686      0.5434      0.3275       0.251     0.06887     0.05523     0.02616     0.02121     0.02351     0.01883     0.02068     0.01627    0.004632    0.003752    0.004282    0.003462    0.007085    0.003575
606       0.263     0.02855      0.5806      0.1206       1.275       0.264       1.439       0.355      0.9927      0.2734      0.4769      0.1419      0.1047     0.03331     0.03972     0.01292     0.03569     0.01026     0.03138    0.007415     0.00701    0.002334    0.006471    0.002159    0.003599    0.000798
620      0.7499      0.0811       1.656       0.103       3.354      0.1815       3.418      0.5195       2.125      0.4345      0.9606      0.2354      0.2042      0.0575     0.07746     0.02274     0.06964     0.01772     0.06124     0.01232     0.01365    0.004165     0.01261    0.003847     0.00868   0.0002995
621       1.474      0.6065       2.701      0.5075       5.342        0.52       6.833       1.049       6.386        1.34       4.427       1.277       1.372      0.5246      0.5486      0.2251      0.4931      0.1862      0.4335      0.1444     0.09509     0.03931     0.08775     0.03625     0.01964     0.00487
622      0.1963     0.06665      0.5031       0.258       1.162      0.6062       1.543       0.892       1.279      0.8154      0.6893      0.4848      0.1714        0.13     0.06566     0.05044     0.05901     0.04459     0.05187      0.0383      0.0116    0.008991     0.01072     0.00831    0.003864     0.00228
628      0.2325      0.0608      0.5923      0.2265       1.297      0.4494       1.542      0.4935       1.175      0.3599      0.5646        0.19      0.1244     0.04534     0.04642     0.01736     0.04164     0.01409     0.03651     0.01059    0.008049    0.003072    0.007433    0.002837    0.003991    0.001436
631      0.5983      0.2146       1.533       0.467       3.232      0.4875       3.576       0.955       2.819       1.177       1.482      0.7698      0.3587      0.2159      0.1359     0.08403       0.122     0.07283      0.1071     0.06087      0.0237     0.01489     0.02189     0.01376     0.01062    0.001511
637       1.109      0.3005       2.296      0.1805       3.602       0.429       2.862      0.7005       1.567      0.4795      0.6297      0.2207      0.1288     0.04992     0.04875     0.01947     0.04381     0.01603      0.0385     0.01234      0.0085      0.0035    0.007864    0.003236    0.008348    0.000738
638       2.933      0.6185       5.946      0.5295       11.56       0.135       11.68       0.085       7.158      0.0825       3.196      0.0425      0.6845     0.00935      0.2612     0.00355       0.235     -0.0098      0.2068     -0.0241     0.04594    0.000895     0.04244    0.000825     0.02751    0.000535
