#      id           ra           de         z        ez      z_sp        z_op          fK         dfK        fch1       dfch1        fch2       dfch2        fch3       dfch3        fch4       dfch4         f24        df24         f16        df16        f100       df100        f160       df160        f250       df250        f350       df350        f500       df500        f850       df850       f1160      df1160       f20cm      df20cm         SNR       Mstar         SFR        eSFR        sSFR    goodArea    Type_AGN    Type_SED    Type_FIR
#
13260      189.4309387   62.1977692         2      0.27        -1         2     0.005916   0.0005916    0.006321       7e-05     0.00616    0.000221     0.00529    0.000791    0.004555    0.001294       0.038    0.005593         -99       1e+10      0.4031   1.162e+05       0.444       1.157         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002021    0.002658       0.384   9.375e+09        19.4       50.52       2.069           0           0           0           0
13261      188.8899384   62.1954041     0.011      0.01        -1      0.01    0.0007379   7.379e-05    0.001229     7.3e-05     0.00116    0.000174    0.000347    0.000997   -0.000828    0.001346     0.06424    0.008301         -99       1e+10      0.1156      0.4349         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002698    0.002834       0.266   1.153e+04   0.0006244    0.002347       54.14           0           0           0           0
13264      188.8900146   62.1974640       1.8     0.252        -1       1.8     0.002938   0.0002938    0.006597     6.7e-05    0.007294    0.000159    0.005409    0.000902    0.005859     0.00121     0.06973    0.008545         -99       1e+10      0.5591       0.415       2.169      0.7628       3.006       1.182         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001797    0.002751       4.046    5.78e+09       28.02       11.91       4.847           0           0           0           0
13267      188.9233551   62.1975136     1.107        -1     1.107      1.61     0.003105   0.0003105    0.003375     4.4e-05    0.002513       8e-05    0.001797    0.000515    0.002781    0.000633     0.05275    0.006514         -99       1e+10       1.391      0.3815       1.497      0.9208         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007084    0.002753       3.992   2.089e+09       13.67       3.424       6.544           0           0           1           0
13268      188.9453125   62.1974716      2.01     0.271        -1      2.01     0.004446   0.0004446    0.007821     4.2e-05     0.01093       7e-05     0.01227    0.000456     0.01118    0.000549      0.2424    0.009339      0.0484     0.01236       1.916      0.3672       7.483      0.6847       8.548       1.809       6.558       2.325       11.07       4.105       2.327       1.188      0.8895      0.8212      0.0309       0.003       13.76   2.523e+10       169.9       61.53       6.733           0           0           0           1
13288      189.0470428   62.1974182      1.39     0.215        -1      1.39     0.003192   0.0003192    0.006046     3.9e-05     0.00608     6.4e-05    0.005223     0.00043    0.004775    0.000506     0.03361     0.00534     0.02141     0.01045   1.792e-05      0.3841         3.9      0.9632   3.209e-07       3.947         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0004244     0.00258       4.049   8.355e+09       15.22       11.55       1.822           1           0           0           0
13291      189.2546082   62.1976738     1.529        -1     1.529      1.47     0.005495   0.0005495     0.01183     3.2e-05     0.01352     5.1e-05     0.01195    0.000309     0.01122    0.000364     0.08782    0.004654     0.03914    0.005448       1.052      0.4165       5.225       1.865   3.209e-07       3.801         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01064    0.002404       3.771   2.148e+10       31.43       8.335       1.463           1           0          -1           0
13298      188.9270477   62.1971054     1.145        -1     1.145      1.12     0.005395   0.0005395    0.007295     4.5e-05    0.006197     7.7e-05    0.004358    0.000505    0.004197    0.000617     0.04278    0.006742         -99       1e+10   1.792e-05       0.343       1.505        1.03         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001903    0.002763       1.461   4.073e+09       6.463       4.424       1.587           0           0          -1           0
13300      189.1596527   62.1974602     0.842        -1     0.842      0.83      0.02965    0.002965     0.03916     4.5e-05     0.02716     6.4e-05     0.03009    0.000398     0.02125    0.000464      0.2251    0.009254      0.1929    0.007795       2.424      0.5508       6.869       1.028       7.329       3.634         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0176      0.0027        8.25   2.099e+10       16.04       1.944      0.7643           1           0          -1           1
13310      189.0697479   62.1972618     1.516    0.0955        -1      1.66    0.0005152   5.152e-05    0.000459     3.8e-05    0.000432     6.1e-05    0.000113     0.00043   -0.001097    0.000497   8.071e-11    0.002952    0.001811    0.006298      0.1621      0.3211   1.745e-05      0.8028         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007862     0.00251       0.505   1.862e+09       9.494        18.8       5.099           1           0           0           0
13325      189.3780670   62.1972656      2.17     0.285        -1      2.17     0.003436   0.0003436    0.004833     3.4e-05    0.005037     6.3e-05    0.005893    0.000368    0.003521    0.000463     0.05458    0.005401   0.0004241    0.006562      0.3099      0.5193       1.056       1.422         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00174    0.002556       0.952   1.387e+10       27.08       28.45       1.953           1           0           0           0
13329      189.4430542   62.1970711     1.448        -1     1.448      1.42      0.01368    0.001368     0.01557     9.6e-05         -99       1e+10    0.009973     0.00104     0.01353    0.001856     0.06843     0.01174         -99       1e+10       1.867   1.232e+05       3.613       1.136       5.372       1.677       2.077       3.371         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00979    0.002793       4.557   1.786e+10       31.32       6.873       1.753           0           0          -1           0
13332      188.9424438   62.1969147     1.953     0.154        -1      1.85     0.002333   0.0002333    0.006301     4.1e-05    0.008121     7.1e-05    0.008203    0.000459    0.007205    0.000562      0.1196    0.005741     0.02648     0.01599      0.4624      0.4417       0.829        1.05         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00394    0.002728       1.311   1.629e+10       51.16       39.02        3.14           0           0          -1           0
13333      188.9981689   62.1970062     1.391        -1     1.391      1.46      0.01159    0.001159     0.02788     4.6e-05     0.03041     6.9e-05     0.02417    0.000437      0.0231    0.000515      0.1066    0.003088      0.1422    0.007202       2.204      0.3443       5.303      0.6114        7.47      0.8261       5.499       1.432        2.88       1.927       1e-99       1e+10         -99       1e+10      0.0173       0.003       14.66   5.152e+10       49.43       3.985      0.9595           1           0          -1           1
13337      189.1574860   62.1970253     0.838        -1     0.838      0.92      0.02992    0.002992     0.04018     4.6e-05     0.03063     6.3e-05     0.02966    0.000398     0.02309    0.000466      0.2079    0.008919       0.176    0.008866       2.594      0.5356       4.143       1.131       7.191       3.736         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0299       0.007        6.37   2.704e+10       10.81       3.432      0.3998           1           0          -1           1
13340      189.2052460   62.1968231     0.961        -1     0.961      0.99      0.01432    0.001432     0.02216       4e-05     0.01669       6e-05     0.01293    0.000367       0.011    0.000447     0.09648    0.004278     0.06036    0.005139       1.151      0.3774       1.869      0.6714         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007522     0.00252        4.13   1.265e+10       7.491       1.814      0.5924           1           0          -1           0
13362      188.8940125   62.1963768     2.062     0.132        -1      1.93     0.003404   0.0003404    0.007085     6.3e-05    0.008522    0.000144     0.01196    0.000809    0.008476    0.001086     0.06642    0.005263         -99       1e+10      0.8387      0.4452        1.03      0.8312         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001601    0.002813       2.255   2.965e+10       27.01        15.9      0.9111           0           0           0           0
13370      189.0242920   62.1966705     1.485        -1     1.485      1.51      0.01941    0.001941     0.04357     4.9e-05     0.04754       7e-05     0.04029    0.000437     0.03415    0.000512      0.1708    0.006608      0.1051    0.005948       2.377       0.327       6.928      0.7308       13.08       1.571       13.83       1.334       3.482       2.422   3.454e-09      0.9497         -99       1e+10      0.0207      0.0028       17.93    5.52e+10       92.39       5.152       1.674           1           0          -1           1
13373      189.1800232   62.1966553      1.01        -1      1.01      0.97      0.03251    0.003251     0.04749     4.8e-05     0.03601     6.7e-05     0.02539    0.000397     0.02377     0.00047      0.1151    0.005815     0.08249    0.008576       1.307       0.403       3.111      0.6495       4.977       1.264       5.263       2.793         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003163    0.002712       7.247   5.034e+10       14.48       1.998      0.2876           1           0          -1           1
13385      189.0496979   62.1965714     2.403        -1     2.403      2.11     0.007586   0.0007586     0.01622     4.2e-05     0.01949     6.6e-05     0.02361    0.000433     0.01838    0.000508      0.1866    0.009817     0.02976    0.006288       1.416      0.3637       1.369       1.556       7.971       3.997        8.31       2.588       5.173       1.882   3.454e-09       1.058       1.164      0.4709    0.009286    0.002574       6.624   1.419e+11       197.5       29.82       1.392           1           0          -1           1
13386      189.0588531   62.1963921    0.2858        -1    0.2858       0.3      0.04487    0.004487     0.02123     4.4e-05     0.01834     6.6e-05     0.01257    0.000431     0.03369    0.000505     0.07358    0.003143     0.06928    0.007195        1.11      0.3124       2.265       0.603       2.564       1.959         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006144    0.002532       5.334   4.365e+09      0.4336     0.08129     0.09934           1           0          -1           1
13390      189.3593903   62.1963463     1.151      0.12        -1       1.1       0.0138     0.00138      0.0165     3.5e-05     0.01322     5.6e-05    0.008401    0.000328    0.007623    0.000394     0.02613    0.002946     0.03995    0.007406      0.5536      0.4173      0.4165       0.945         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006328    0.002266       1.398   1.324e+10       6.648       4.755       0.502           1           0           0           0
13391      189.3869171   62.1965752         2      0.27        -1         2     0.002443   0.0002443    0.001853     3.6e-05    0.001777       7e-05    0.001809    0.000403    0.000692    0.000519     0.03093    0.004541    0.005987    0.009264   1.792e-05       0.365   1.745e-05      0.9672         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0008538    0.002566           0   7.111e+09       17.82       17.82       2.506           1           0           0           0
13408      188.8983307   62.1960068     2.245    0.2765        -1      2.23     0.002489   0.0002489     0.00179     5.9e-05     0.00162    0.000127    0.004059    0.000721    0.001421    0.000982     0.01423    0.005835         -99       1e+10      0.4595      0.4285         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   9.972e-05    0.002795       1.072    8.55e+09       13.66       12.74       1.598           0           0           0           0
13410      188.9537964   62.1957283    0.1192        -1    0.1192      0.13      0.05152    0.005152     0.01834     4.4e-05     0.01298     6.9e-05     0.01075    0.000451     0.02358    0.000541     0.04168    0.003654     0.02316     0.01316       1.295      0.3449       2.092      0.6418       1.016       1.209         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0003382    0.002664       5.043   9.999e+08      0.0671     0.01331     0.06711           0           0          -1           1
13412      189.0409088   62.1961365     0.136        -1     0.136      0.08       0.2679     0.02679     0.09801       6e-05     0.06782     7.4e-05     0.04502    0.000437     0.04229    0.000509     0.02357    0.003677     0.02166    0.009254      0.6237      0.3522         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.006636    0.002523       1.771   1.052e+10     0.02942     0.01661    0.002797           1           0           0           0
13413      189.1096344   62.1961937     0.563        -1     0.563      0.55     0.006368   0.0006368     0.00825     3.8e-05    0.008415       6e-05    0.006629    0.000402    0.004606    0.000482      0.0439    0.006587    0.007711    0.006734   1.792e-05      0.3885       1.323      0.6637         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00263    0.002495       1.994   4.897e+08        1.22      0.6118       2.491           1           0           0           0
13415      189.2565918   62.1961937     2.191     0.261        -1      2.22      0.02128    0.002128     0.05387     4.5e-05     0.07013     6.2e-05     0.07154     0.00032     0.05795    0.000367      0.6852     0.02353      0.1912    0.009541       7.128      0.3819       19.54      0.9617       37.87       4.264       33.41       2.575       24.47       1.907       6.308       1.042       2.026       0.661      0.0954      0.0057       34.92   4.808e+11       682.1       221.1       1.419           1           0           0           1
13424      188.9844360   62.1958084     5.256     0.432        -1       5.4    0.0005058   5.058e-05     0.00104     3.8e-05    0.001153     6.4e-05    0.001077    0.000433    0.000636    0.000516   0.0002143    0.005023     0.00504    0.008475         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10   3.106e-07       2.526   3.454e-09       1.333    2.13e-10      0.8565    0.006852    0.002629           0   1.486e+10       276.9       276.9       18.64           1           0           1           0
13437      188.9288940   62.1955948      2.42     0.308        -1      2.42     0.001159   0.0001159     0.00244     4.3e-05     0.00314     7.7e-05    0.004266    0.000501    0.005609    0.000613     0.04002    0.005007         -99       1e+10       0.314      0.3453   1.745e-05       0.895         -99       1e+10         -99       1e+10         -99       1e+10   3.454e-09       1.139         -99       1e+10    0.005382    0.002743       0.909   1.052e+10       45.92       50.52       4.366           0           0           0           0
13442      189.2485962   62.1959839      1.99     0.269        -1      1.99     0.001871   0.0001871    0.005133       3e-05    0.006721       5e-05    0.006945    0.000314     0.00523    0.000373     0.06485    0.003042     0.01682    0.006021      0.3597      0.3448       2.045      0.6376       2.041       1.819         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008595    0.002455       3.555   3.251e+10       46.42       19.92       1.428           1           0           0           0
13445      189.3050995   62.1959763     2.414        -1     2.414       2.3     0.001923   0.0001923    0.004121     2.9e-05    0.005451     4.8e-05    0.007895    0.000305    0.008477    0.000349      0.1116    0.009335    0.008359    0.008823       1.089      0.5304       3.872       1.298         3.7       4.729       5.086       3.336         -99       1e+10      0.4944        1.28    2.13e-10      0.5021      0.0222      0.0058       4.025    8.55e+09       182.7       45.39       21.37           1           0           1           0
13446      189.3036041   62.1955452     1.815        -1     1.815      1.63     0.005754   0.0005754    0.009325       3e-05     0.01042     4.9e-05    0.009698    0.000306    0.008997    0.000349      0.1285    0.008038     0.03428     0.00912       1.253      0.5275   1.642e-05       1.406       7.893       4.505         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005329     0.00249       2.952   1.959e+10       39.34       13.33       2.009           1           0          -1           0
13449      189.3432007   62.1959534    0.5293        -1    0.5293      0.46      0.01009    0.001009    0.007977     3.1e-05     0.00636       5e-05     0.00503    0.000313    0.006646    0.000365     0.03127    0.004891       0.029    0.007471       0.758      0.3975       1.284      0.5788         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007425    0.004378       2.925    1.82e+09       1.031      0.3525      0.5666           1           0          -1           0
13457      189.4346008   62.1957817         1      0.18        -1         1     0.004742   0.0004742    0.007286     8.3e-05         -99       1e+10    0.008299    0.000949    0.008984    0.001616     0.04015    0.006187         -99       1e+10   1.792e-05   1.403e+05   1.745e-05       1.836         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.004288    0.002682           0   4.092e+09       6.861       6.861       1.677           0           0           0           0
13458      189.4598846   62.1958618     1.151      0.65        -1       -99          -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10      0.8253     0.03279         -99       1e+10       27.48   2.885e+05       53.88   1.257e+07       36.52       2.668       25.12       3.373       14.93       3.438      0.4098       1.247    2.13e-10       0.902     0.04846    0.003039       16.18       1e-99         204       170.4         -99           0           0           0           1
13468      189.3959808   62.1956558     2.492     0.214        -1       2.4     0.001614   0.0001614    0.005445     4.3e-05    0.006986     8.6e-05    0.008384    0.000461    0.007536    0.000641      0.1279     0.00821   1.903e-10     0.01196      0.8009      0.3797   1.642e-05       1.242       6.349       2.987       3.655       2.766       4.217       2.674       1.334       1.003       1.478      0.5411      0.0183      0.0028       4.736   3.819e+10       165.1       46.31       4.323           1           0           0           0
13474      189.0367126   62.1954536     1.336        -1     1.336      1.37      0.03565    0.003565     0.06542     5.4e-05     0.06917     7.4e-05     0.05451    0.000438     0.05708     0.00051      0.2729    0.008695       0.406       0.012       5.793      0.3255       17.11      0.7579       25.97       1.419        20.7       1.653       14.85       2.432       2.192      0.9518      0.8043      0.4922      0.0497      0.0055       36.93   1.355e+11       153.8       4.165       1.135           1           0          -1           1
13478      189.1403961   62.1955147     1.876     0.111        -1      1.74     0.002704   0.0002704    0.004322     3.5e-05    0.005265     6.1e-05    0.005702    0.000383    0.002735    0.000475      0.0626     0.01042      0.0183    0.005565      0.7157      0.3881       0.963      0.5673         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.003607    0.002496       2.506   1.914e+10       33.98       13.56       1.775           1           0          -1           0
13492      189.3303528   62.1954041     1.014        -1     1.014       0.8     0.005861   0.0005861    0.006539       3e-05    0.004412     4.8e-05    0.004056    0.000308    0.003136    0.000354      0.0244    0.005163    0.008571    0.007427      0.6862      0.4407   1.745e-05       1.133         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.008602    0.002485       1.557   2.291e+09       8.036       5.161       3.508           1           0           0           0
13502      189.1725616   62.1950836     1.524        -1     1.524      1.56      0.02655    0.002655      0.0546     4.9e-05      0.0599     6.9e-05     0.04918    0.000404       0.041    0.000466      0.2266    0.008737      0.1276    0.005293       4.329         0.4       9.064      0.7867       11.73       2.329       12.97       2.568       5.626       3.126      0.5279      0.7931      0.6473      0.7691      0.0318      0.0065       17.47   1.592e+11         103       14.79       0.647           1           0          -1           1
13504      189.1854553   62.1949921      1.02        -1      1.02      0.96     0.005808   0.0005808    0.009325     3.9e-05    0.006719     6.2e-05    0.005897    0.000399     0.00451     0.00047     0.02425    0.004604      0.0327    0.006139      0.5078      0.3781       1.024      0.6908         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.04403    0.003342           2   4.168e+09       3.541        1.77      0.8495           1           1          -1           0
13507      189.2939606   62.1948013     0.788        -1     0.788      0.79      0.03373    0.003373     0.03803     3.9e-05     0.02518     5.2e-05     0.02516    0.000309     0.01832    0.000351      0.1767    0.007445      0.1604    0.006017       2.214      0.3535       6.751      0.6444       6.992       1.254       5.855       2.174         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0281      0.0073       13.69   2.704e+10       14.05       1.027      0.5197           1           0          -1           1
13515      189.1924744   62.1950073     1.016        -1     1.016      1.11      0.07112    0.007112     0.09428     5.8e-05     0.07274     7.3e-05     0.05315    0.000405     0.04552    0.000472      0.2938     0.00992      0.2338    0.005826       3.156      0.3861       8.054      0.6772       13.07       1.039       11.34       1.506       9.611       1.258       1e-99       1e+10      0.5514      0.8837      0.0452       0.007       21.95   1.486e+11       40.56       1.847       0.273           1           0          -1           1
13516      189.2190399   62.1951942    0.9429    0.1502        -1      0.97     0.002421   0.0002421    0.003613     3.3e-05    0.002581     5.5e-05    0.001792    0.000351    0.002197    0.000427       0.025    0.004131     0.01717    0.008045      0.7352      0.4377   1.745e-05       1.197         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0005436    0.002436        1.68   2.344e+09       3.056       1.881       1.304           1           0           0           0
13517      189.2389984   62.1951675     3.134     0.052        -1      2.84     0.001977   0.0001977    0.004777     3.1e-05    0.006042     5.2e-05    0.007261    0.000326     0.00857    0.000387     0.03743    0.003316     0.01249    0.005375      0.3941      0.3584       1.717      0.6678       5.405       0.975       3.064       1.691         -99       1e+10       6.342      0.8064      0.7266       0.701    0.007899    0.002545       10.23   2.004e+10         291       28.43       14.52           1           0           0           1
13524      189.0205231   62.1948624     0.021      0.02        -1      0.01      0.03076    0.003076     0.03542     4.7e-05     0.02707     6.8e-05      0.0223    0.000436     0.01626    0.000513     0.06814    0.006423      0.1005    0.006461      0.1795      0.2328         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.004461    0.002942       0.771    2.41e+05    0.001426     0.00185       5.918           1           0           0           0
13527      189.2661591   62.1949120     0.495      0.13        -1       0.5      0.00118    0.000118    0.001145     2.8e-05    0.001301     4.8e-05    0.001313    0.000306    0.001465    0.000357     0.02456    0.003903    0.006354    0.006785     0.08437      0.3124         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0007693    0.002429        0.27   1.202e+08      0.6317        2.34       5.255           1           0           0           0
13533      189.4325562   62.1947708    0.1092      0.09        -1      0.12     0.003281   0.0003281    0.005606     8.5e-05    0.007208    0.000356    0.005417    0.000973    0.008361     0.00167     0.09436    0.004835         -99       1e+10       1.244   1.241e+05       1.523       1.236         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005634    0.002642       1.232   4.285e+06      0.1714      0.1698          40           0           0           0           0
13538      189.0163879   62.1946793     1.157         0        -1      1.15        3.733      0.3733       2.698    0.000249       1.681    0.000204       1.159    0.000561      0.6408    0.000527     0.07437    0.003354      0.1349    0.007956      0.1813      0.2872         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.004475    0.002821       0.631   1.786e+13           0       1e+10           0           1           0           0           0
13541      189.0338898   62.1945343    0.8875        -1    0.8875      0.93      0.00871    0.000871     0.01024     4.1e-05     0.00709     6.4e-05    0.006132    0.000436    0.004421    0.000511     0.04584     0.00338     0.02826    0.008248      0.1389      0.3921       1.641       1.155         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005154    0.002717       1.464   5.754e+09       3.546       2.422      0.6163           1           0           0           0
13542      189.0520782   62.1945839    0.2759        -1    0.2759       0.3        0.227      0.0227      0.1264     6.5e-05      0.1202     8.1e-05     0.09493    0.000441      0.3876    0.000513       1.007     0.03663      0.7249     0.03278       20.74      0.6696       32.59       2.001       17.75       3.812       11.85       5.281         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0885      0.0064       35.37   2.965e+10       6.338       0.504      0.2138           1           0          -1           1
13543      189.0501404   62.1941185    0.2754        -1    0.2754       0.3       0.2606     0.02606      0.1539     6.9e-05      0.1565     8.6e-05      0.1115    0.000445      0.2696    0.000511      0.5243     0.02236       0.388     0.01715       10.62      0.6887       11.03       2.003       11.42       3.357      0.2852       4.985         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0329      0.0029       16.73   4.285e+10        2.72      0.4009     0.06348           1           0          -1           1
13545      189.0699615   62.1946144     1.016        -1     1.016         1        0.016      0.0016     0.02284     4.3e-05     0.01725     6.4e-05     0.01303    0.000424     0.01322    0.000498      0.1263    0.005495      0.1023    0.005495      0.9897      0.3556       2.177      0.8391         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.009255    0.002552       3.805   1.592e+10       11.72        3.08      0.7362           1           0          -1           0
13546      189.0765686   62.1941643      2.39        -1      2.39      2.45     0.003251   0.0003251    0.004664     3.9e-05    0.004806     6.2e-05     0.00462    0.000426    0.003293    0.000497     0.02121    0.004251     0.01001    0.007893   1.792e-05      0.3258         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10  -0.0002981     0.00246           0   1.387e+10       13.72       13.72      0.9895           1           0           0           0
13553      189.3699951   62.1947403     1.563     0.206        -1      1.54      0.00278    0.000278    0.004715     3.3e-05    0.005296     5.8e-05    0.003731    0.000355    0.003433    0.000432     0.02612     0.00354     0.01707     0.00815     0.01877      0.4006     0.02493      0.6401         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.002392    0.002264       0.061    1.18e+10       9.375       153.7      0.7944           1           0           0           0
13555      188.9402466   62.1943398    0.4734        -1    0.4734      0.48      0.02443    0.002443     0.01552     4.4e-05     0.01407     7.5e-05     0.01079    0.000474     0.02187    0.000587     0.06932    0.003958         -99       1e+10       1.509      0.3128       2.438      0.6423     -0.2967        2.63         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01227    0.002723       6.137   4.365e+09       1.628      0.2653       0.373           0           0          -1           1
13563      189.0937347   62.1942863     1.775    0.1575        -1      1.69     0.002148   0.0002148    0.004234     3.8e-05    0.005352     6.1e-05     0.00475    0.000412    0.004963     0.00049     0.05733    0.007355     0.01876     0.01058   1.792e-05      0.3942       1.485      0.6897         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.007759    0.002502       2.153   1.592e+10       24.61       11.43       1.546           1           0          -1           0
13570      189.2616577   62.1943398     1.901    0.1625        -1      2.01     0.001127   0.0001127    0.001541     2.8e-05    0.001544     4.8e-05    0.000889    0.000309    0.000675    0.000363     0.01461    0.002966   1.903e-10    0.007314      0.2689       0.332         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10   0.0002925    0.002457        0.81    2.63e+09       7.429       9.172       2.825           1           0           0           0
13573      189.4233704   62.1946106    0.5852      0.02        -1      0.72        1.905      0.1905       0.832    0.000157      0.5707     0.00029      0.4074    0.000811       0.238    0.001327     0.03533    0.006603         -99       1e+10      0.2305      0.4986       0.566      0.9848         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.001603    0.002665       0.738   3.251e+12      0.9407       1.275   0.0002894           0           0           0           0
13584      189.2223969   62.1943436     1.268        -1     1.268      1.17       0.0169     0.00169     0.03335     4.1e-05     0.03707     6.2e-05      0.0301    0.000353     0.04479    0.000423      0.3277     0.01111      0.4248    0.008227       15.49      0.3865       25.63       0.962       20.53       1.921       14.46       3.852       4.136       6.143       3.529      0.6901         -99       1e+10      0.0744      0.0076       49.71   1.746e+10       169.9       3.418       9.733           1           0           1           1
13590      189.3214111   62.1944389     2.209        -1     2.209      2.22     0.004365   0.0004365    0.004493     2.9e-05    0.004591     4.8e-05    0.004901    0.000307    0.002525    0.000351     0.02683    0.004561     0.01299    0.006435      0.4452      0.3959         -99       1e+10         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.000869     0.00248       1.124   1.486e+10       14.72        13.1      0.9907           1           0           0           0
13592      189.3874817   62.1944809      3.24    0.1805        -1      3.46     0.001117   0.0001117    0.001938     3.7e-05    0.001956     7.2e-05    0.002533    0.000418    0.002687    0.000543      0.0301    0.006318    0.004408    0.007427      0.2742      0.3793       2.131       1.011         -99       1e+10         -99       1e+10         -99       1e+10      0.4212      0.8154           1      0.6246     0.00191    0.002583       2.793   3.999e+10       103.4       37.19       2.586           1           0           0           0
13593      189.3923645   62.1943398    0.2024        -1    0.2024      0.18       0.1459     0.01459     0.06648     5.5e-05      0.0545     8.7e-05     0.04433    0.000453      0.2226     0.00061      0.5323     0.01939      0.3254     0.01099       12.25       0.342       16.86       1.026       8.941       4.091         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10      0.0155      0.0027       39.47   4.365e+09       1.816      0.1151      0.4161           1           0          -1           1
13605      189.3306580   62.1942329      1.24     0.202        -1      1.24     0.006194   0.0006194     0.01152     3.1e-05     0.01187       5e-05    0.008673    0.000309     0.01012    0.000356     0.07167    0.003563     0.06326    0.009645         1.5      0.4496       3.653       1.439   3.209e-07       3.799         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.00674    0.002899       4.192   2.897e+10       21.01       11.81      0.7252           1           0           0           0
13625      189.0723572   62.1938210     1.809    0.1985        -1      1.76     0.004055   0.0004055    0.007867     3.9e-05    0.009015     6.2e-05    0.008321    0.000426    0.007263    0.000499     0.05384    0.005195     0.02345    0.006832      0.2118      0.3871       1.261      0.9862         -99       1e+10         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10    0.005763    0.002514       1.391   2.099e+10       23.29       16.74        1.11           1           0           0           0
13629      189.3272247   62.1939316     1.083        -1     1.083      1.24     0.009036   0.0009036     0.01694     3.3e-05     0.01532       5e-05     0.01144     0.00031     0.01338    0.000355     0.08134    0.003082      0.1165    0.008327       2.206      0.4356       4.008       1.184       8.491       3.884         -99       1e+10         -99       1e+10       1e-99       1e+10         -99       1e+10     0.01446    0.002906       6.473   2.831e+10       22.39       3.459      0.7909           1           0          -1           1
