#            id              z           maxz            snr         maxzsnr
#
          14262          0.936            -99          4.737            -99
          14266          1.672            -99          3.064            -99
          14267          2.983          3.263           5.77        5.02833
          14274          1.165            -99          2.529            -99
          14280         0.7482            -99          3.569            -99
          14283          3.354          3.354          5.597              0
          14289         0.6382         1.2582          102.6        5.13913
          14291         0.8451            -99           0.83            -99
          14292          2.162            -99          3.189            -99
          14304          1.558            -99          3.226            -99
          14305          1.016          1.736          18.01        5.02099
          14310         0.5594         0.6794          10.68         5.3527
          14315          2.994          2.994          5.437              0
          14323         0.7654            -99           4.61            -99
          14328          1.009            -99          1.994            -99
          14342          0.299            -99          3.823            -99
          14346           2.25            -99              0            -99
          14349         0.4669            -99          2.055            -99
          14350          1.064            -99          2.394            -99
          14352          1.264            -99           0.95            -99
          14366          1.201            -99          2.657            -99
          14367          1.855            -99          0.516            -99
          14369           2.25            -99          1.222            -99
          14371         0.8281            -99          0.432            -99
          14391            2.3            -99          1.081            -99
          14396           3.06            -99           3.72            -99
          14398         0.2755            -99          2.811            -99
          14403          1.087            -99          1.941            -99
          14409         0.5183            -99          2.005            -99
          14412           1.82            -99          0.566            -99
          14417          2.705          2.825          5.525         5.0467
          14427          2.199            -99          1.582            -99
          14431          1.914            -99           2.36            -99
          14435          1.174            -99          1.712            -99
          14458         0.6378         0.8378          11.68        5.05102
          14459           1.58            -99          1.429            -99
          14491         0.6494            -99          2.223            -99
          14494         0.5178            -99          3.898            -99
          14501           1.87           1.87          5.899              0
          14502         0.9358            -99           1.14            -99
          14513         0.8411            -99          2.866            -99
          14515         0.6334            -99          2.134            -99
          14520         0.9262            -99           0.05            -99
          14521         0.6831            -99          0.494            -99
          14537          1.604            -99          1.547            -99
          14539           2.05            -99          1.188            -99
          14540          1.192            -99          4.436            -99
          14557         0.7798         1.0998          15.93        5.07509
          14558          1.888            -99              0            -99
          14562          0.295          0.315          6.381         5.2677
          14565          0.954            -99              0            -99
          14566           2.16            -99          4.362            -99
          14571         0.6506         1.0506          69.55        5.00996
          14572          1.277          1.277          5.087              0
          14575         0.4745            -99          2.529            -99
          14581           1.79            -99          1.163            -99
          14582          1.142          1.622          20.53        5.14128
          14583           1.87            -99              0            -99
          14588            0.3           0.36          9.393        5.36795
          14589         0.6944            -99          2.996            -99
          14599          1.489          1.529           6.43        5.16642
          14605          0.638          0.918          13.67        5.15555
          14610         0.9784         0.9984          6.213        5.16243
          14614           1.14           1.48          10.66        5.04506
          14618         0.2757            -99           2.31            -99
          14620          2.077            -99          3.689            -99
          14622          1.135          1.595          14.51        5.10039
          14630          2.206          7.206          12.97        5.69152
          14632         0.4225         0.6825          36.53        5.01333
          14637          1.219          1.359          7.699        5.09478
          14639          1.903            -99          1.112            -99
          14646          1.693            -99          1.529            -99
          14649         0.8549            -99          3.871            -99
          14650           1.53            -99          0.888            -99
          14652           1.46            -99           1.42            -99
          14657          1.017            -99          3.437            -99
          14658          0.762            -99          4.322            -99
          14670         0.8736            -99          2.403            -99
          14672          1.526          1.866          8.955        5.01754
          14673          0.936          1.136          8.461        5.08738
          14690          1.913            -99          1.007            -99
          14694           1.87           2.37          11.44        5.05581
          14715         0.9171         0.9371          5.946        5.23041
          14730         0.9367            -99          4.713            -99
          14732          1.226          1.846          15.27        5.02356
          14735           1.33           1.33          5.017              0
          14736           2.14            -99          0.646            -99
          14743         0.4109         0.5909          25.76        5.10738
          14750         0.8512            -99              0            -99
          14751         0.7152            -99          0.053            -99
          14752          1.109          1.109          5.123              0
          14757          1.006            -99          0.738            -99
          14769         0.8428         1.0428          10.63        5.20984
          14772          1.865            -99          3.818            -99
          14773         0.9359            -99          0.414            -99
          14778          2.275          2.335          5.639        5.08711
          14794          1.006          1.226          9.921         5.1029
          14796         0.9399         5.9399          20.73        8.83283
          14802          1.532            -99          1.506            -99
          14803         0.6374            -99          4.022            -99
          14806          1.278          2.238          42.49        5.06459
          14823         0.7778            -99          1.731            -99
          14824         0.1133         0.1933          23.36          5.019
          14832          1.391            -99          0.687            -99
          14833          2.975            -99          4.868            -99
          14834          0.202          0.222            6.9        5.33255
          14836         0.2019            -99          2.289            -99
          14853          1.431          3.811          55.55         5.0145
          14854          1.011            -99          4.267            -99
          14857          1.223            -99              0            -99
          14858           1.33            -99          3.017            -99
          14859          1.173            -99          3.415            -99
          14867            1.4           1.54          6.715        5.17029
          14875         0.8201            -99          4.442            -99
          14890          2.487            -99          1.783            -99
          14896         0.7406         1.3006          37.24        5.05314
          14903          2.784            -99          0.812            -99
          14904         0.8206            -99          1.242            -99
          14905          2.161            -99          2.963            -99
          14906          0.969          1.309          12.07        5.16704
          14910           2.07           2.65          10.73        5.05237
          14914          5.245         10.245          15.92        7.07047
          14915         0.8467            -99          1.382            -99
          14919          2.139            -99          1.263            -99
          14920         0.9481         0.9681          5.463        5.23036
          14926           2.86            -99          1.193            -99
          14930          1.014          1.074              6        5.13286
          14938          1.997          2.057          5.891        5.06582
          14962          3.922            -99          4.792            -99
          14980          1.853          2.193          6.112         5.0671
          14981          1.012            -99          0.062            -99
          14982           0.97            -99          4.855            -99
          14986          2.088            -99           2.33            -99
          14994          1.086            -99          0.583            -99
          15008          0.784          1.064          12.95        5.07905
          15010          0.569          0.589          5.594        5.22984
          15027          1.371          1.971          13.39        5.04027
          15028              1           1.08           6.61        5.07861
          15033          2.345            -99          2.797            -99
          15035           1.53            -99          2.434            -99
          15053         0.8889            -99          2.475            -99
          15058          1.784            -99          1.954            -99
          15060          1.156            -99          0.941            -99
          15061          0.214          0.394          78.45        5.08696
          15063          0.679          1.139          31.35        5.12145
          15069         0.3712            -99          4.555            -99
          15071           1.54            -99           1.57            -99
          15072         0.6373         1.1573          44.92        5.05049
          15074          2.081          2.081          5.262              0
          15078          3.904          8.904          8.438        5.20241
          15079         0.9782         1.2782          10.77        5.05408
          15084          0.642            -99          3.495            -99
          15093           1.75           1.75          5.147              0
          15095         0.8627            -99          0.944            -99
          15097         0.9725            -99          0.741            -99
          15112         0.3394            -99          3.136            -99
          15121          2.246          4.346          17.87        5.01176
          15128         0.4745            -99          1.559            -99
          15139          3.082            -99          1.449            -99
          15143          1.261            -99          1.928            -99
          15146           2.35            -99          0.887            -99
          15151         0.7516            -99          0.055            -99
          15153         0.6337         0.9737          17.64        5.20326
          15165          1.016            -99          0.897            -99
          15170          0.696          0.756          7.264         5.2257
          15174         0.4099         5.4099          89.65        9.81355
          15179           2.16            -99          1.384            -99
          15187         0.5501            -99          3.708            -99
          15195          2.231            -99          0.849            -99
          15204         0.5619         0.7619          10.98        5.10152
          15205          1.893            -99           2.81            -99
          15208           2.43            -99          3.823            -99
          15213          2.915          4.475          12.63        5.02335
          15216          2.307            -99          0.003            -99
          15218         0.9346         1.1346          8.619        5.00922
          15220         0.4102         0.4102          5.681        5.53578
          15224          1.977          2.417          7.989        5.03149
          15229          1.423          2.183          16.92        5.08298
          15232         0.8579         1.1979          12.17        5.01044
          15237          1.351            -99          1.459            -99
          15242          0.551            -99          2.355            -99
          15244          0.483          0.723           17.2         5.1637
          15259          1.201          1.421          9.115        5.14653
          15262           2.03           2.25           6.54        5.10533
          15264         0.7469         0.8669          8.816        5.14647
          15267         0.7614         0.7614          5.448         5.3108
          15284         0.9712            -99          0.826            -99
          15285          4.134            -99          1.102            -99
          15286          1.713            -99          2.076            -99
          15289          3.075          5.635          15.29        5.01275
          15306          0.411          0.651          24.83        5.08232
          15316         0.9365         0.9965          5.948        5.02156
          15326         0.6393         0.6393          5.065              0
          15334         0.1647            -99          0.275            -99
          15342           1.72            -99          1.129            -99
          15344          0.707            -99          1.955            -99
          15346          2.505            -99          3.313            -99
          15354         0.4743         0.4743           5.53              0
          15355          1.236          1.336            6.8        5.06276
          15359          1.698            -99          2.373            -99
          15360          3.348          3.348          6.644              0
          15370          1.183          1.263          6.918        5.07776
          15379         0.4541         0.4541           5.03              0
          15381          0.937          1.037          7.208        5.11259
          15407         0.9726            -99          1.492            -99
          15408           0.86            -99          4.147            -99
          15414          1.082          1.502          13.43        5.11241
          15425           5.11            -99            4.3            -99
          15435           2.85            -99          3.414            -99
          15444         0.3443         0.4443          12.95        5.35045
          15446          0.558            -99          2.159            -99
          15452          2.119          2.939          10.99        5.06992
          15456           1.74            -99          3.288            -99
          15462         0.7889            -99              0            -99
          15473         0.9448            -99          0.136            -99
          15475          1.694            -99          3.935            -99
          15477          2.051            -99          2.374            -99
          15481          0.851          1.051             10        5.06723
          15482          1.762            -99          0.737            -99
          15484          1.222          1.382          8.171        5.10032
          15516          0.639          0.979          17.44        5.12668
          15520          1.015            -99          0.477            -99
          15524            1.8           2.54          12.01        5.02376
          15525         0.4095         0.4295          5.447        5.05595
          15528         0.8448         0.9448          7.067        5.19989
          15552         0.9628            -99          2.017            -99
          15563          2.276            -99              0            -99
          15571          1.119            -99          4.241            -99
          15575          0.509          0.669          11.74         5.3944
          15578           1.72            -99          2.633            -99
          15587          1.027          1.467          18.25        5.15812
          15588          2.505            -99          2.641            -99
          15598         0.6506            -99          2.676            -99
          15599         0.3371         0.4971          24.81        5.15861
          15600           2.45           3.43          6.075        5.01233
          15617         0.7243            -99              0            -99
          15625          0.748          0.928          10.95        5.24342
          15629           2.24            -99            1.5            -99
          15630         0.4111         0.7311          47.71        5.05218
          15634          0.859            -99          4.772            -99
          15635           2.14            -99          3.936            -99
          15637           1.58            1.6          5.101        5.15298
          15639          1.036            -99            2.1            -99
          15640         0.9364            -99          3.227            -99
          15645          1.016          1.936          43.88        5.03601
          15647         0.6346         0.7346          8.744        5.27487
          15654          0.411          0.751          41.73         5.1165
          15658          0.569          0.649          7.836        5.03706
          15677          3.351            -99          3.444            -99
          15678         0.5223         0.5423          6.348        5.44614
          15681          2.215          3.575          14.83        5.01424
          15685         0.2303            -99          1.333            -99
          15687          1.141            -99           2.72            -99
          15700          0.838            -99           1.07            -99
          15703         0.9362         1.4962          31.59        5.07797
          15707          0.748          0.748          5.514              0
          15715         0.6371            -99            3.9            -99
          15718           2.35            -99          2.175            -99
          15729          2.801          3.181              6        5.01165
          15737         0.8414            -99          3.572            -99
          15743           2.21            -99          2.362            -99
          15745          2.451            -99          3.502            -99
          15746         0.9809            -99              0            -99
          15747           0.75           0.93          9.593        5.11382
          15757          0.411            -99          0.189            -99
          15761           2.09            -99          2.049            -99
          15762         0.7504            -99          3.686            -99
          15765          5.092            -99           1.26            -99
          15780            1.6            -99              0            -99
          15786          0.535            -99          1.577            -99
          15793         0.4335            -99           2.19            -99
          15801           2.47            -99          2.955            -99
          15806           2.34            -99          2.785            -99
          15808          0.136          0.256          60.49        5.02655
          15820          2.302          6.562           42.6        5.00592
          15826          1.823          3.123          27.78        5.06765
          15827          0.472          0.792          23.35        5.12364
          15828           2.22            -99          4.837            -99
          15832          0.753            -99          4.605            -99
          15834         0.8536            -99          4.793            -99
          15845         0.4177            -99          0.911            -99
          15847          1.605          2.065          11.85        5.08885
          15853         0.8253            -99           3.17            -99
          15858          3.015            -99          2.013            -99
          15862         0.4564         0.5564          9.762        5.23447
          15863          1.149          1.369          9.538        5.07294
          15874         0.7779            -99          1.889            -99
          15879          2.647          2.647          5.873              0
          15888         0.9351         1.0551          8.085        5.07486
          15893          1.792            -99          0.068            -99
          15897         0.7474            -99            2.6            -99
          15902          0.637          5.637             62        7.13398
          15907          0.513          0.593          8.532        5.10033
          15909          0.905          0.985          6.579        5.00462
          15914         0.8403         0.8403          5.077              0
          15916           0.84            -99          1.253            -99
          15917          1.014            -99          4.071            -99
          15920         0.9271            -99          1.482            -99
          15921           1.52            -99              0            -99
          15927          2.861          5.921           21.6         5.0033
          15928         0.4536            -99          2.215            -99
          15930          2.335          3.075          10.32        5.06418
          15952          1.811            -99          3.099            -99
          15962          1.136          1.496          8.964        5.07958
          15970         0.4099         0.4299          7.751        5.29998
          15971         0.5183         0.7983          23.74        5.12204
          15978          1.153            -99          1.048            -99
          15984          2.365          3.285          7.778        5.00566
          15997          2.079          2.079          5.446              0
          15999          1.301            -99           0.95            -99
          16004           2.42            -99          1.662            -99
          16008           2.24            -99          4.237            -99
          16018          1.263          1.523          9.034         5.1582
          16031         0.7477            -99              0            -99
          16032          1.713            -99          0.733            -99
          16037          1.088          1.208          6.564        5.24969
          16051          1.702            -99          2.729            -99
          16057          2.016            -99          4.003            -99
          16061          2.086            -99          2.028            -99
          16077          1.214          1.274          6.036         5.1805
          16080           2.17            -99           2.28            -99
          16092         0.1502            -99          0.159            -99
          16095          0.845            -99          3.942            -99
          16102          0.254          0.414          22.47         5.0622
          16103          1.936            -99          4.795            -99
          16104          1.783            -99          0.575            -99
          16111          1.755            -99          1.493            -99
          16112          1.865            -99          1.048            -99
          16115          0.474          0.514          6.677        5.26031
          16121          3.834          8.374          9.954        5.00813
          16132           1.55            -99          0.487            -99
          16147          3.084            -99          1.217            -99
          16166          1.703            -99          2.721            -99
          16170         0.7499            -99          2.977            -99
          16175          0.819          1.139          14.11        5.12031
          16178          1.009            -99          3.607            -99
          16189          3.184            -99          0.913            -99
          16196          1.146            -99          1.862            -99
          16197         0.6385         0.7585          8.811        5.25153
          16200          1.261          1.561          10.29        5.14032
          16201          1.394            -99           3.08            -99
          16202          0.874          1.094          10.91        5.10518
          16212          2.733          2.733          5.216              0
          16213          1.596            -99           1.37            -99
          16215          0.997            -99          3.372            -99
          16216           2.15            -99          1.299            -99
          16221         0.8421            -99          3.528            -99
          16224         0.8206            -99          4.926            -99
          16225           1.21            -99          1.689            -99
          16234           1.68            -99          0.158            -99
          16236          1.172          1.532          10.49        5.16057
          16248          2.084          3.244          13.44        5.03065
          16251         0.5284         0.9884          44.36        5.13793
          16264         0.7473         0.7473          5.606        5.10006
          16268          1.561          2.041           12.9         5.1394
          16282         0.8407         0.9007          7.117         5.1031
          16284         0.5177         0.7577          16.13        5.28983
          16285          1.811            -99          2.786            -99
          16286          1.531          2.131          12.97        5.08251
          16289         0.7898         0.7898          5.617        5.12756
          16297          2.869          3.689          8.537         5.0194
          16299         0.9487            -99          1.365            -99
          16307          0.412          0.492           9.52        5.37296
          16318          1.214            -99          2.897            -99
          16321          3.679            -99           4.16            -99
          16332          3.501          5.901           16.3        5.00044
          16349         0.1975            -99              0            -99
          16375           2.06            -99          3.065            -99
          16381          1.028          1.188          8.178        5.09197
          16384          0.518          0.538          5.216        5.33831
          16398          1.127            -99          1.887            -99
          16399          0.423            -99          1.329            -99
          16433         0.9542         1.1142          6.964        5.03158
          16435          0.972            -99           3.78            -99
          16440         0.3704            -99          1.563            -99
          16449          1.174            -99          4.278            -99
          16456          0.514          0.714          13.06        5.26265
          16466           2.54           7.54          8.934        5.45966
          16468          1.891            -99          0.517            -99
          16484         0.9809            -99          1.641            -99
          16488          1.128            -99          2.732            -99
          16493          1.296            -99          3.512            -99
          16495           1.29           1.69             11        5.07347
          16501          0.956          1.056          7.128         5.0781
          16502          1.604            -99          3.921            -99
          16512          1.873            -99          2.492            -99
          16514         0.9543            -99          4.457            -99
          16516         0.3921            -99              0            -99
          16543         0.4192         0.8392          98.22        5.09671
          16550          1.019            -99          0.279            -99
          16559           1.29            -99          2.072            -99
          16567          2.008          2.008          5.227              0
          16576          1.261          1.401          7.081        5.11743
          16594           1.54           1.62          6.177        5.09091
          16601         0.8709            -99          1.555            -99
          16606          0.091            -99          0.809            -99
          16609           3.46            -99          1.809            -99
          16616          3.513            -99          2.111            -99
          16624         0.9538            -99          4.118            -99
          16625          1.772            -99          1.703            -99
          16650          1.152            -99          3.958            -99
          16656         0.4097         0.4297          5.766        5.01805
          16667          1.849            -99          1.703            -99
          16671            2.1            -99          1.041            -99
          16677          0.843            -99           3.66            -99
          16678          1.027            -99          0.182            -99
          16679          0.801            -99          4.142            -99
          16681           2.58           4.44          22.79        5.00182
          16703         0.8457         1.1857          13.94        5.17718
          16711          1.073          1.093           5.18        5.04248
          16716         0.3229         0.4629             13        5.02405
          16723          0.701          0.721          5.014        5.06968
          16724         0.6372         0.9372           15.6        5.11265
          16730          0.906            -99          3.775            -99
          16735         0.7789         0.8789          7.952        5.13462
          16757         0.9552            -99          0.059            -99
          16759         0.9538            -99          0.388            -99
          16762          1.152            -99          1.201            -99
          16764           2.78            -99          0.604            -99
          16771           1.03            -99          0.624            -99
          16774          1.673          1.833          6.344        5.00727
          16775           2.33           7.33          9.097        25.7917
          16779           2.15            -99              0            -99
          16784         0.9809            -99          2.112            -99
          16786          1.139            -99          4.135            -99
          16791          3.262            -99          4.613            -99
          16799          3.111            -99          2.109            -99
          16801         0.7929         0.9329          8.676        5.02326
          16802          1.875          2.955          14.86        5.01081
          16804          2.898            -99              0            -99
          16810          3.138          5.238          12.08        5.00228
          16825           2.22            -99              0            -99
          16826           1.61            -99          0.894            -99
          16828          2.299            -99           1.83            -99
          16844           0.56            -99          0.984            -99
          16846          3.631          3.911          5.272        5.04781
          16848          1.017          1.117          7.092        5.09028
          16849           1.05            -99          2.357            -99
          16850           4.26            -99          3.759            -99
          16853              3            -99          0.989            -99
          16856         0.7895         1.1095          13.48        5.09624
          16860           2.07            -99          0.906            -99
          16862         0.3758            -99          1.833            -99
          16865          0.475          0.775          46.37        5.02857
          16886          1.751            -99          1.751            -99
          16893          1.119            -99          3.077            -99
          16898              1            -99           0.76            -99
          16907           1.08           1.36          10.51        5.10878
          16908         0.7203            -99          1.879            -99
          16925          1.188            -99          2.846            -99
          16931           2.33            -99          1.086            -99
          16932          1.371            -99          0.176            -99
          16953           2.18           2.88          10.74        5.00338
          16960          2.835            -99          1.374            -99
          16967           2.02           3.96          23.61         5.0385
          16971          1.016            -99              0            -99
          16980          0.841          1.261          20.76        5.12431
          16981          0.701            -99          2.578            -99
          16982          1.152            -99          0.917            -99
          16984         0.5132         0.8332          47.84        5.11993
          16986          1.708            -99          1.506            -99
          16987           0.89            -99          2.728            -99
          16996           1.87           2.39          8.597        5.00459
          17002           2.41           3.35          10.48        5.03394
          17003           1.83            -99          1.627            -99
          17011           2.01            -99          0.379            -99
          17016          1.807            -99          1.319            -99
          17017         0.5314         0.5714          6.952        5.33835
          17018          2.181            -99          0.499            -99
          17021          1.973          1.993          6.241        5.10001
          17026          0.512            -99          1.321            -99
          17032         0.7425            -99          3.284            -99
          17034          1.883            -99          2.207            -99
          17050         0.4335         0.8135          84.56        5.23344
          17051         0.7913         1.1513          15.28        5.07449
          17054          2.889            -99          0.189            -99
          17055          2.252            -99          2.859            -99
          17056          0.955          1.215          10.93        5.07861
          17061          1.292            -99          2.311            -99
          17066           2.36            -99          2.301            -99
          17070         0.9144         1.1144          10.14        5.16798
          17080         0.9433            -99          1.064            -99
          17081          1.017            -99          0.524            -99
          17086         0.7038         0.9638          12.58        5.24107
          17087           1.59            -99          3.414            -99
          17095           1.46            1.8          8.588        5.08058
          17098         0.5609         0.8609          20.39        5.10261
          17102         0.8162            -99          1.779            -99
          17104           1.51            -99              0            -99
          17107           2.28            -99          2.874            -99
          17108          1.014          1.074          6.214        5.17333
          17109          2.042            -99              2            -99
          17110         0.8405         0.8805          6.388        5.04841
          17115         0.7798            -99          0.701            -99
          17120          2.561          3.161          9.624        5.05133
          17129          1.005            -99          4.637            -99
          17138         0.4846            -99          3.409            -99
          17139         0.0872         0.1472          36.35        5.68522
          17141          0.903          5.903          69.43        7.20659
          17157         0.7659         0.8859          8.052        5.11838
          17159          0.925            -99          1.706            -99
          17162           1.81            -99            1.8            -99
          17169         0.9044         1.1644          11.11        5.18041
          17177         0.5314            -99          0.703            -99
          17186          0.907          0.927          5.872         5.2366
          17187          1.064            -99          2.313            -99
          17190         0.9537         1.4537          24.88         5.0252
          17199          2.429          2.909          7.291        5.00118
          17201           1.02            -99           2.98            -99
          17207          1.577          2.157          12.21        5.08805
          17209          1.014            -99          1.207            -99
          17211          1.465          2.225          17.67        5.05133
          17213          0.934          1.774          56.35        5.02949
          17219          0.519          0.539          6.055        5.12741
          17220         0.7152         1.0752          13.43        5.00422
          17232         0.7516            -99          3.363            -99
          17234           0.97            -99          1.905            -99
          17236           2.19           2.19          5.801              0
          17244         0.9712         1.8912          55.57        5.04626
          17247         0.9628            -99          3.642            -99
          17254          1.983          6.983           10.3         5.0249
          17266          1.176            -99          1.136            -99
          17267          1.255            -99          3.302            -99
          17270         0.6362         0.7162          8.189        5.24846
          17271         0.9713            -99          2.213            -99
          17272          1.205            -99          2.029            -99
          17274           1.72           1.72          5.484              0
          17277         0.5553         0.5953          6.532        5.05576
          17278           1.81            -99          2.004            -99
          17289          1.156            -99          1.921            -99
          17295          3.299            -99          3.975            -99
          17301          1.055          1.215          7.659        5.09916
          17302           1.23            -99          0.021            -99
          17304         0.8453            -99          3.245            -99
          17306          1.998          2.118          6.195        5.12306
          17310         0.5609            -99           3.62            -99
          17314          0.778            -99          3.196            -99
          17318          1.743            -99           4.54            -99
          17320         0.5603         0.8003          16.13        5.30124
          17322          1.024            -99          3.882            -99
          17323          1.505            -99          4.061            -99
          17339         0.4751         0.7351           17.9        5.06605
          17340          0.735            -99          4.738            -99
          17353         0.1647         0.1847          8.019        5.91485
          17354         0.4541            -99          1.481            -99
          17362         0.7525            -99          3.781            -99
          17365          1.957            -99          0.941            -99
          17369          1.913            -99              0            -99
          17370         0.2121            -99              0            -99
          17371         0.8253            -99          4.998            -99
          17378          0.846            -99          3.788            -99
          17380         0.6422         0.7222           7.42        5.22228
          17381            3.1            4.1          11.61        5.05349
          17386           1.91           2.15          8.111        5.04363
          17389         0.9361            -99          3.317            -99
          17393          3.296            -99          1.926            -99
          17395         0.4464            -99          4.751            -99
          17396           1.99            -99          1.662            -99
          17409          1.029            -99              3            -99
          17415          0.513            -99          1.384            -99
          17418         0.8453         0.9053          5.467        5.11922
          17422          1.249          1.329           6.27        5.16093
          17434         0.5124         0.5724          7.363        5.12262
          17446          2.205          2.805          8.124         5.0157
          17459         0.7243            -99          4.635            -99
          17474          0.748            -99          1.185            -99
          17478           1.48            -99          1.388            -99
          17491          1.351          2.091          18.29        5.03499
          17500          2.169          2.289          5.738        5.01011
          17501         0.6124            -99          3.897            -99
          17512         0.4842            -99          0.832            -99
          17519          1.165          1.325          6.843        5.16046
          17538          3.775            -99          4.114            -99
          17540         0.7762            -99              0            -99
          17544          1.082            -99          4.123            -99
          17554          2.012            -99          0.924            -99
          17562          4.101            -99          2.132            -99
          17566          1.981          2.401          9.664        5.03617
          17577          0.792          1.552          111.1        5.11446
          17583          1.717            -99          3.063            -99
          17584         0.9372            -99           3.33            -99
          17589         0.3112            -99          4.888            -99
          17591           2.12           2.22          6.658        5.07461
          17598         0.8458            -99          1.449            -99
          17608           0.61           0.69          8.464        5.35411
          17613         0.5084            -99          3.502            -99
          17624          3.683          8.683           12.8        5.48749
          17627          0.925          0.925          5.095              0
          17631         0.8433         1.3633          26.91        5.11046
          17640          1.276            -99          4.431            -99
          17645         0.4094            -99          4.013            -99
          17654           1.06           1.44          12.21        5.12421
          17660           1.53           1.83          8.802        5.07877
